orientation,trial,method,q,r,ell,query_count,signal_rank,exact_signal_rank,signal_sigma_min,signal_sigma_max,sketch_sigma_min,projection_error_op,projection_error_fro,largest_angle_degrees,orthogonality_error,energy_gaussian,energy_rademacher,risk_gaussian,risk_rademacher,estimate,squared_error,squared_error_over_risk,detected_knee,gap,contrast,ritz_values
17,8,hpp,20,20,20,60,5,,2.539539709319284,5.506227837002373,0.006712352745920249,0.0038270558726724406,0.005689860765488667,0.21927468472964784,7.677447260519266e-16,8.00649931166583e-05,1.5834534374290475e-05,8.00649931166583e-06,1.5834534374290475e-06,5.092131530481242,8.22811738001553e-06,5.1963115463470775,,,,"[0.9999975434495662, 0.999996915725057, 0.9999955199781317, 0.9999923104165274, 0.999985368289704, 0.0010000000000002544, 0.0010000000000000805, 0.001000000000000065, 0.0010000000000000536, 0.0010000000000000351, 0.0010000000000000202, 0.0010000000000000126, 0.0010000000000000033, 0.0009999999999999868, 0.0009999999999999799, 0.0009999999999999653, 0.000999999999999959, 0.0009999999999999367, 0.0009999999999999265, 0.000999999999999905]"
17,8,gated,8,8,44,60,5,,1.220045646126651,4.25918338473392,0.00892584097753642,0.007624812244237768,0.010685818237707716,0.43687379438832574,5.803949826572023e-16,9.223268131903128e-05,7.261915341168824e-06,4.1923946054105125e-06,3.300870609622193e-07,5.096080971496772,1.1684993768428558e-06,3.539973282917013,5.0,6.907697197671394,69076.97197671393,"[0.9999949285586446, 0.9999909800763227, 0.9999884853072384, 0.999969613157095, 0.9999419203760018, 0.0010000000000000592, 0.0010000000000000204, 0.0009999999999999773]"
17,9,hpp,20,20,20,60,5,,3.199834108041728,5.100454227092219,0.006366658266932901,0.002612892270023051,0.004761497507242587,0.14970786974275221,5.545982306456655e-16,8.004541750370305e-05,1.5871426163190357e-05,8.004541750370304e-06,1.5871426163190356e-06,5.093780088900473,1.4881830907367523e-06,0.9376492543488031,,,,"[0.9999977148450302, 0.9999969213204322, 0.9999960234583564, 0.999993511568335, 0.9999931796211909, 0.0010000000000000935, 0.0010000000000000683, 0.0010000000000000501, 0.0010000000000000436, 0.0010000000000000265, 0.0010000000000000102, 0.001000000000000001, 0.000999999999999991, 0.0009999999999999755, 0.000999999999999972, 0.0009999999999999497, 0.0009999999999999456, 0.0009999999999999102, 0.0009999999999998552, 0.0009999999999998337]"
17,9,gated,8,8,44,60,5,,1.556926266042254,5.092863676440013,0.00866419188714028,0.005514639124232839,0.008101627192890551,0.3159671488624403,5.502361263852812e-16,9.213246741408932e-05,7.245503371264772e-06,4.1878394279131506e-06,3.293410623302169e-07,5.0949350830895535,4.21420526131634e-09,0.012795869520487937,5.0,6.907724897687172,69077.24897687172,"[0.9999966448572677, 0.9999949059093904, 0.9999886578759857, 0.9999846014639723, 0.9999696191665753, 0.001000000000000034, 0.0010000000000000018, 0.0009999999999999508]"
18,0,hpp,20,20,20,60,5,,2.596775961934895,5.621843036222089,0.006646301429767773,0.0032374473592307875,0.004839978610074362,0.18549239410697918,7.006330147739957e-16,8.004695926173577e-05,1.586889803505379e-05,8.004695926173578e-06,1.5868898035053788e-06,5.095650697815958,4.2340764769850894e-07,0.26681603647790647,,,,"[0.9999978636393718, 0.999997386050036, 0.9999965543464508, 0.9999952645809274, 0.9999895294156615, 0.0010000000000001956, 0.0010000000000000865, 0.0010000000000000631, 0.0010000000000000512, 0.0010000000000000432, 0.0010000000000000213, 0.001000000000000013, 0.0010000000000000113, 0.000999999999999999, 0.0009999999999999913, 0.000999999999999969, 0.0009999999999999462, 0.0009999999999999354, 0.0009999999999999172, 0.0009999999999999133]"
18,0,gated,8,8,44,60,5,,1.0908177468389388,5.339938936415519,0.008249671977472691,0.0083456672069176,0.010279644053823494,0.47817705913819414,5.77090763444347e-16,9.22164198798552e-05,7.277702168493425e-06,4.191655449084327e-06,3.308046440224284e-07,5.094504071667005,2.459449114621885e-07,0.743474784608869,5.0,6.907685696050204,69076.85696050203,"[0.9999975081541183, 0.9999936364576343, 0.999990491202747, 0.9999823792856752, 0.9999304194890324, 0.0010000000000001293, 0.0010000000000000898, 0.0009999999999999972]"
18,1,hpp,20,20,20,60,5,,2.2372410987953413,5.8819811999982115,0.006298744191916158,0.003989751006799959,0.00584024964516586,0.2285965004712686,7.008123898116654e-16,8.006850602547561e-05,1.5786468403434767e-05,8.00685060254756e-06,1.5786468403434766e-06,5.0958527009316725,7.270988788831979e-07,0.46058362155591315,,,,"[0.9999974918440957, 0.9999972180543568, 0.999995472894483, 0.9999916449946445, 0.999984097805017, 0.001000000000000153, 0.0010000000000000946, 0.0010000000000000774, 0.0010000000000000492, 0.0010000000000000356, 0.0010000000000000282, 0.0010000000000000132, 0.0010000000000000098, 0.0010000000000000022, 0.0009999999999999898, 0.0009999999999999825, 0.0009999999999999694, 0.0009999999999999593, 0.0009999999999998834, 0.0009999999999998714]"
18,1,gated,8,8,44,60,5,,1.2134999656073446,4.017422485038529,0.00848306826356293,0.007677311859936826,0.011663073107443776,0.43988188884061996,6.108933707793121e-16,9.22772243587086e-05,7.265815617428823e-06,4.194419289032209e-06,3.302643462467647e-07,5.0955137594989095,2.6394882272455986e-07,0.799204715023475,5.0,6.907696395072099,69076.963950721,"[0.9999934824702592, 0.9999891250034133, 0.9999744896357255, 0.999965893819844, 0.999941117823722, 0.0010000000000001358, 0.001000000000000002, 0.000999999999999911]"
18,2,hpp,20,20,20,60,5,,2.9521568922020736,5.733543952168565,0.006128957509555157,0.0027026645188760363,0.00473593571827556,0.1548514588877922,7.849463877196226e-16,8.00449293486739e-05,1.581321323691456e-05,8.00449293486739e-06,1.5813213236914562e-06,5.094001003833794,9.97993340084572e-07,0.6311135663148106,,,,"[0.9999977534204706, 0.9999969664742264, 0.9999954217941273, 0.9999947487442413, 0.9999927029088942, 0.0010000000000001375, 0.001000000000000079, 0.0010000000000000436, 0.001000000000000029, 0.0010000000000000263, 0.001000000000000023, 0.0010000000000000148, 0.0009999999999999972, 0.0009999999999999766, 0.0009999999999999638, 0.000999999999999957, 0.0009999999999999443, 0.0009999999999999415, 0.000999999999999913, 0.0009999999999998515]"
18,2,gated,8,8,44,60,5,,1.0657483178636336,5.069300588489064,0.009081838308732165,0.009136630412842054,0.011850497445154979,0.5234976452230694,4.506536654923893e-16,9.228911877762631e-05,7.257896872013028e-06,4.1949599444375595e-06,3.2990440327331947e-07,5.094468327384173,2.826757704152309e-07,0.8568414595577236,5.0,6.907671880967275,69076.71880967275,"[0.999996462248816, 0.9999932582314002, 0.9999913827526599, 0.9999619974490012, 0.9999166054627138, 0.0010000000000000584, 0.0009999999999999534, 0.0009999999999998717]"
18,3,hpp,20,20,20,60,5,,2.7466753096964913,6.6076469199063945,0.006865970944946131,0.003089024794452614,0.004607634372264519,0.1769883650068471,8.717956148008471e-16,8.004254924026318e-05,1.582083910803981e-05,8.004254924026317e-06,1.5820839108039812e-06,5.093771380109552,1.5095068351926744e-06,0.9541256471191691,,,,"[0.9999984946582049, 0.9999980667331292, 0.9999962730847471, 0.9999954889918117, 0.9999904674678938, 0.0010000000000001147, 0.0010000000000000972, 0.001000000000000081, 0.0010000000000000486, 0.0010000000000000382, 0.001000000000000025, 0.001000000000000022, 0.0010000000000000093, 0.0009999999999999894, 0.0009999999999999829, 0.0009999999999999703, 0.0009999999999999465, 0.0009999999999999439, 0.0009999999999999092, 0.0009999999999998712]"
18,3,gated,8,8,44,60,5,,0.8002402496332266,3.9270425770230037,0.008459493907917821,0.011281683950027651,0.013507113327479935,0.6464065886813847,8.993949431348034e-16,9.238169392845464e-05,7.279335357296334e-06,4.1991679058388475e-06,3.308788798771061e-07,5.094842914828587,2.467575107638543e-08,0.07457638603452241,5.0,6.907628121781539,69076.28121781538,"[0.9999943851968539, 0.9999914920744368, 0.9999851533161367, 0.9999738588605975, 0.9998728508836445, 0.001000000000000108, 0.0010000000000000909, 0.000999999999999887]"
18,4,hpp,20,20,20,60,5,,2.190300672731679,6.570989029378239,0.0065551007816925825,0.0038337045611864587,0.00569533752507265,0.21965562931538293,7.076889047823704e-16,8.00651147815018e-05,1.5856572633017205e-05,8.006511478150179e-06,1.5856572633017205e-06,5.093050454733276,3.8007267469885325e-06,2.396940899494575,,,,"[0.9999977144263299, 0.9999960712207159, 0.999995562951418, 0.999992929562253, 0.9999853174066289, 0.0010000000000001499, 0.0010000000000001225, 0.0010000000000000627, 0.001000000000000057, 0.0010000000000000347, 0.0010000000000000276, 0.001000000000000015, 0.0010000000000000046, 0.000999999999999988, 0.0009999999999999731, 0.000999999999999965, 0.000999999999999962, 0.0009999999999999415, 0.0009999999999999194, 0.0009999999999998252]"
18,4,gated,8,8,44,60,5,,0.9009919793322844,3.4205772465606983,0.0088869583326139,0.011210135000049111,0.013825198575947726,0.6423068765636701,4.751997515948e-16,9.239920050366404e-05,7.310166622384824e-06,4.1999636592574565e-06,3.32280301017492e-07,5.094948869349683,2.614343401320434e-09,0.007867885617398694,5.0,6.907629729641401,69076.297296414,"[0.9999920993671008, 0.9999911165589805, 0.9999863351278239, 0.9999650454261394, 0.999874458540408, 0.001000000000000156, 0.0010000000000000367, 0.000999999999999921]"
18,5,hpp,20,20,20,60,5,,2.9936498367946047,6.238492976296448,0.00681361578095744,0.002631756186229764,0.004640864802615963,0.150788696242705,7.105002884872902e-16,8.004314068627158e-05,1.5863191717963364e-05,8.004314068627159e-06,1.5863191717963365e-06,5.09436443455159,4.039434392067228e-07,0.25464197015869144,,,,"[0.9999977991109539, 0.9999975942882631, 0.9999952280464225, 0.9999947816803543, 0.9999930807855171, 0.001000000000000145, 0.0010000000000000833, 0.0010000000000000683, 0.0010000000000000417, 0.0010000000000000395, 0.0010000000000000317, 0.001000000000000026, 0.0010000000000000083, 0.0009999999999999946, 0.0009999999999999866, 0.0009999999999999788, 0.0009999999999999636, 0.000999999999999956, 0.0009999999999999285, 0.0009999999999998324]"
18,5,gated,8,8,44,60,5,,1.337040116290528,3.606860393990401,0.009737833939659941,0.007215517051686444,0.010591246803105182,0.41342226150038947,5.040821501060806e-16,9.222799525810382e-05,7.256360384181848e-06,4.192181602641083e-06,3.298345629173567e-07,5.095509797745065,2.598937408785538e-07,0.7879518100826587,5.0,6.907703266006616,69077.03266006616,"[0.9999942943406439, 0.9999910339368017, 0.9999806875883277, 0.9999739334225294, 0.9999479883773637, 0.001000000000000233, 0.0010000000000001481, 0.0009999999999999454]"
18,6,hpp,20,20,20,60,5,,2.4790615513556906,4.895198180570784,0.006632281015019573,0.003170946753033753,0.005660554009627653,0.18168217047652316,6.96988100250455e-16,8.006425918454115e-05,1.586720385127046e-05,8.006425918454115e-06,1.5867203851270462e-06,5.094769494744578,5.313267277496469e-08,0.03348584493714086,,,,"[0.9999969336836606, 0.999995232649255, 0.9999947576587415, 0.9999911110269278, 0.9999899551515935, 0.0010000000000001345, 0.0010000000000001167, 0.0010000000000000742, 0.001000000000000064, 0.0010000000000000373, 0.001000000000000027, 0.0010000000000000148, 0.0010000000000000074, 0.0010000000000000018, 0.0009999999999999747, 0.0009999999999999625, 0.0009999999999999551, 0.0009999999999999501, 0.0009999999999998903, 0.000999999999999856]"
18,6,gated,8,8,44,60,5,,0.7636727548412356,4.661247700488127,0.0093023996076451,0.011884359291344482,0.013756330430246674,0.6809396593447349,4.696482864779956e-16,9.239903671383103e-05,7.309155242631633e-06,4.199956214265047e-06,3.3223432921052875e-07,5.094493351086367,2.566931216807189e-07,0.7726267249103532,5.0,6.90761417226918,69076.1417226918,"[0.9999967208703237, 0.9999948956418702, 0.9999905617547572, 0.9999698711005383, 0.9998589032422299, 0.001000000000000103, 0.001000000000000071, 0.0009999999999999777]"
18,7,hpp,20,20,20,60,5,,2.6286441891387122,5.950407010593048,0.005815739521628407,0.0028083733267446564,0.005056947212780668,0.16090815043276693,7.705192141850555e-16,8.005124121023883e-05,1.5869114973480928e-05,8.005124121023882e-06,1.5869114973480927e-06,5.094244853356215,5.702464536129733e-07,0.3593435768572596,,,,"[0.9999975810450741, 0.9999955699005751, 0.9999952397158738, 0.9999939412698582, 0.999992120926218, 0.001000000000000078, 0.001000000000000052, 0.0010000000000000434, 0.0010000000000000315, 0.00100000000000003, 0.0010000000000000239, 0.0010000000000000122, 0.0010000000000000018, 0.000999999999999991, 0.0009999999999999807, 0.0009999999999999666, 0.000999999999999947, 0.000999999999999937, 0.0009999999999998738, 0.00099999999999975]"
18,7,gated,8,8,44,60,5,,0.9249143183666313,4.613488003778958,0.009035095035309398,0.011018176126148966,0.012859232210103157,0.6313077638815396,3.703843653320039e-16,9.234569537967788e-05,7.305192367046207e-06,4.197531608167177e-06,3.320541985021003e-07,5.095208341637392,4.340623787299581e-08,0.13072034044081288,5.0,6.907633992822334,69076.33992822334,"[0.9999954250644398, 0.9999930390947209, 0.9999852649461662, 0.9999823552064334, 0.9998787211950584, 0.000999999999999992, 0.0009999999999999738, 0.0009999999999999256]"
18,8,hpp,20,20,20,60,5,,2.2997038463451176,5.549478252126098,0.00632841279704002,0.0038275709816164233,0.005571542367513156,0.2193041985142921,8.755441209107329e-16,8.006232322325158e-05,1.585924210635251e-05,8.006232322325158e-06,1.5859242106352509e-06,5.095523374651405,2.7392102573825096e-07,0.17272012363600298,,,,"[0.9999976862665633, 0.9999975220395539, 0.9999962516512474, 0.9999921646496873, 0.9999853643506815, 0.0010000000000001505, 0.00100000000000007, 0.0010000000000000577, 0.0010000000000000406, 0.0010000000000000375, 0.001000000000000028, 0.001000000000000019, 0.0010000000000000098, 0.0009999999999999868, 0.0009999999999999744, 0.0009999999999999597, 0.000999999999999958, 0.0009999999999999421, 0.0009999999999999191, 0.0009999999999998714]"
18,8,gated,8,8,44,60,5,,1.9396978955551385,3.9515923539327473,0.007917153776335244,0.00520008213641212,0.009040498634797368,0.2979441023252479,3.565402136366595e-16,9.216491486798902e-05,7.258934848435197e-06,4.189314312181319e-06,3.299515840197817e-07,5.094101594734008,8.071320219536731e-07,2.4462135084197167,5.0,6.907728264803877,69077.28264803877,"[0.9999939197619142, 0.999990149166664, 0.9999821217619562, 0.9999791742378866, 0.9999729861866289, 0.0010000000000000087, 0.000999999999999975, 0.0009999999999999478]"
18,9,hpp,20,20,20,60,5,,2.209320450794886,6.168696062122058,0.006740438810334322,0.004150091609915529,0.005460035409380685,0.23778341641175937,7.57188242273976e-16,8.005990917035916e-05,1.583220212051566e-05,8.005990917035916e-06,1.583220212051566e-06,5.094926852640592,5.350536187680815e-09,0.0033795274636795416,,,,"[0.9999984834299657, 0.9999975732624831, 0.9999969722585896, 0.9999943949113854, 0.9999827939628887, 0.001000000000000085, 0.001000000000000067, 0.001000000000000053, 0.00100000000000005, 0.0010000000000000393, 0.001000000000000035, 0.0010000000000000098, 0.0009999999999999976, 0.0009999999999999868, 0.0009999999999999796, 0.0009999999999999753, 0.000999999999999963, 0.0009999999999999393, 0.0009999999999999259, 0.000999999999999783]"
18,9,gated,8,8,44,60,5,,1.015355435436544,4.180023571983954,0.009329252422033288,0.00979183596453432,0.011753051487718352,0.5610398401172608,4.760480843754479e-16,9.22856661293774e-05,7.275823858428272e-06,4.1948030058807904e-06,3.307192662921942e-07,5.094564725425388,1.8946395529931712e-07,0.5728845416944157,5.0,6.907659490222818,69076.59490222817,"[0.9999951672042172, 0.9999901258542853, 0.9999865905494871, 0.9999859044784634, 0.9999042158284953, 0.0010000000000002177, 0.0010000000000000018, 0.000999999999999951]"
19,0,hpp,20,20,20,60,5,,2.804104890875621,5.392163159898504,0.006349111283794271,0.0033974803272142514,0.005581106508235657,0.19466165822177997,6.304810203452226e-16,8.006248681279792e-05,1.5808273653573277e-05,8.006248681279793e-06,1.5808273653573277e-06,5.095864857140065,7.479778727300731e-07,0.4731559492968427,,,,"[0.9999974803118493, 0.9999966053612599, 0.9999950752559428, 0.9999912527995439, 0.9999884686702992, 0.001000000000000171, 0.0010000000000001024, 0.0010000000000000607, 0.0010000000000000406, 0.0010000000000000282, 0.0010000000000000243, 0.0010000000000000072, 0.0009999999999999968, 0.000999999999999986, 0.000999999999999981, 0.000999999999999964, 0.0009999999999999595, 0.0009999999999999321, 0.0009999999999998975, 0.0009999999999998853]"
19,0,gated,8,8,44,60,5,,0.9423434992830328,4.390786028133586,0.008470126083842238,0.010167401965157863,0.012913846313273024,0.5825592586243095,4.509688094177996e-16,9.234531137172955e-05,7.24477177131555e-06,4.197514153260434e-06,3.2930780778707044e-07,5.094351095066501,4.210776127132978e-07,1.2786748529982181,5.0,6.907652000962375,69076.52000962374,"[0.9999956119460941, 0.9999904077921049, 0.9999829400077063, 0.9999677122815767, 0.9998967273133422, 0.001000000000000113, 0.0009999999999999844, 0.0009999999999999478]"
19,1,hpp,20,20,20,60,5,,2.3546846102953074,5.201567798486042,0.0061657426986222045,0.004508755539658877,0.006452608379108124,0.25833353855549257,1.033559404358635e-15,8.008373431706576e-05,1.5831725178548543e-05,8.008373431706576e-06,1.5831725178548543e-06,5.095927123278843,8.595575741808925e-07,0.5429336124060341,,,,"[0.9999972247987218, 0.9999961172796173, 0.9999939259964757, 0.9999914459540863, 0.9999796914523601, 0.0010000000000002342, 0.0010000000000001065, 0.0010000000000000581, 0.001000000000000044, 0.001000000000000024, 0.0010000000000000159, 0.0010000000000000067, 0.0009999999999999968, 0.0009999999999999822, 0.000999999999999975, 0.0009999999999999625, 0.0009999999999999534, 0.0009999999999999426, 0.000999999999999893, 0.0009999999999997906]"
19,1,gated,8,8,44,60,5,,0.5458209892379587,4.179894617433156,0.008581157402806974,0.01910029081017684,0.02079871478886188,1.0944326031281333,6.751268849971135e-16,9.299872586614126e-05,7.399572470884811e-06,4.22721481209733e-06,3.363442032220369e-07,5.095053396554353,2.8511920172699225e-09,0.008477006560412502,5.0,6.9073907562636405,69073.9075626364,"[0.9999949150766568, 0.9999901270690913, 0.9999797743932088, 0.9999674857986347, 0.9996355437120754, 0.0010000000000002381, 0.0010000000000001624, 0.0010000000000000098]"
19,2,hpp,20,20,20,60,5,,2.66193275953882,5.922852231029721,0.006112081245847536,0.003183966642479666,0.004776704223914927,0.18242815895735173,8.183479544298268e-16,8.004573600224122e-05,1.579700720144133e-05,8.004573600224122e-06,1.5797007201441328e-06,5.093857039667677,1.306358321253182e-06,0.8269657059686528,,,,"[0.9999979570999235, 0.9999976803826245, 0.999996632312018, 0.9999950636250313, 0.9999898724940631, 0.001000000000000194, 0.001000000000000083, 0.0010000000000000603, 0.001000000000000051, 0.0010000000000000367, 0.0010000000000000293, 0.001000000000000016, 0.0010000000000000091, 0.0009999999999999963, 0.000999999999999978, 0.0009999999999999733, 0.0009999999999999421, 0.0009999999999999345, 0.0009999999999999046, 0.0009999999999998543]"
19,2,gated,8,8,44,60,5,,1.4840106035993563,4.153846001758837,0.008631694934305522,0.006683646106759813,0.010372976223516888,0.3829475648289089,6.139466055485693e-16,9.221836890234337e-05,7.249001555002378e-06,4.1917440410156074e-06,3.295000706819263e-07,5.094706068032247,8.639600166445026e-08,0.26220328719701624,5.0,6.907710651532185,69077.10651532185,"[0.9999951048495312, 0.9999934481671306, 0.9999760986777824, 0.9999724837226116, 0.9999553735458453, 0.0010000000000000076, 0.000999999999999918, 0.0009999999999998452]"
19,3,hpp,20,20,20,60,5,,3.407785183657218,6.510403884466516,0.006708111334559927,0.0024283889210988123,0.004152928883382037,0.13913657294526677,6.263218984583053e-16,8.003453268314198e-05,1.582350126614076e-05,8.003453268314198e-06,1.5823501266140758e-06,5.095878333745056,7.714701677130175e-07,0.48754706985350643,,,,"[0.9999983200892506, 0.9999979773406048, 0.9999973585307272, 0.9999950056436051, 0.9999941088243204, 0.0010000000000001106, 0.0010000000000001009, 0.0010000000000000586, 0.0010000000000000503, 0.0010000000000000351, 0.0010000000000000256, 0.0010000000000000145, 0.0009999999999999961, 0.000999999999999993, 0.0009999999999999807, 0.0009999999999999794, 0.0009999999999999747, 0.0009999999999999543, 0.0009999999999999326, 0.0009999999999999018]"
19,3,gated,8,8,44,60,5,,1.693405657823128,4.192871392038034,0.008569049246156939,0.006120853197403394,0.00914052728436954,0.3507012450815137,6.575030474714121e-16,9.216900258093875e-05,7.231896072446574e-06,4.1895001173153976e-06,3.2872254874757156e-07,5.095118805388358,1.4114720304019212e-08,0.042938095843428156,5.0,6.907717850902511,69077.1785090251,"[0.9999953157415428, 0.999991264340956, 0.9999881718098185, 0.999979209796906, 0.9999625726209791, 0.001000000000000183, 0.0009999999999999803, 0.0009999999999998465]"
19,4,hpp,20,20,20,60,5,,3.177814234059499,5.557121584775484,0.006427742838176163,0.0029044229452126194,0.005246989084470325,0.1664114106475627,5.7274003469626795e-16,8.005518196616718e-05,1.5762197215674068e-05,8.005518196616719e-06,1.5762197215674067e-06,5.096909017760352,3.6443488093589276e-06,2.3120817228038204,,,,"[0.999997856477365, 0.9999956184075349, 0.9999946365637468, 0.9999928124247668, 0.9999915727630284, 0.0010000000000001856, 0.0010000000000001503, 0.0010000000000000872, 0.0010000000000000672, 0.001000000000000045, 0.001000000000000033, 0.0010000000000000252, 0.0010000000000000178, 0.0010000000000000104, 0.0009999999999999872, 0.0009999999999999794, 0.0009999999999999567, 0.0009999999999999497, 0.0009999999999999267, 0.0009999999999998747]"
19,4,gated,8,8,44,60,5,,1.3075204771952587,3.528565651209304,0.008355368199287875,0.00769245357913309,0.011036022171178548,0.44074947106410955,4.881546505578045e-16,9.224820146169267e-05,7.222293065426282e-06,4.1931000664405755e-06,3.282860484284674e-07,5.095261241336422,6.824703585788569e-08,0.20788893157229776,5.0,6.907696162566571,69076.96162566572,"[0.9999921252565387, 0.9999915728889489, 0.9999858199623347, 0.9999679245688243, 0.9999408853317747, 0.0009999999999999994, 0.0009999999999999452, 0.0009999999999997916]"
19,5,hpp,20,20,20,60,5,,3.163272909220624,5.958462559730869,0.00618736845617741,0.002836840880091863,0.004825983169983477,0.16253922759017966,8.447674943391178e-16,8.004666653440799e-05,1.5840368437773147e-05,8.0046666534408e-06,1.5840368437773146e-06,5.096450989345227,2.105370079975889e-06,1.3291168625569316,,,,"[0.9999978187570874, 0.9999973279988026, 0.9999959410959922, 0.999993684943186, 0.9999919603814875, 0.0010000000000001147, 0.0010000000000000655, 0.001000000000000051, 0.0010000000000000384, 0.0010000000000000336, 0.001000000000000016, 0.001000000000000014, 0.0009999999999999911, 0.0009999999999999892, 0.0009999999999999736, 0.0009999999999999506, 0.0009999999999999408, 0.000999999999999927, 0.0009999999999999113, 0.0009999999999997155]"
19,5,gated,8,8,44,60,5,,1.2981590648087,6.131557217887312,0.00870535507218397,0.007233706217192371,0.010093497555165915,0.41446445111566377,4.736634084609389e-16,9.22071398297436e-05,7.235142546738749e-06,4.191233628624709e-06,3.288701157608522e-07,5.094301677879587,4.87653783851732e-07,1.4828157393490387,5.0,6.907703003436557,69077.03003436557,"[0.99999773827988, 0.9999912319694876, 0.9999847344756683, 0.9999767926398904, 0.9999477258208688, 0.0010000000000001063, 0.0009999999999999478, 0.0009999999999998955]"
19,6,hpp,20,20,20,60,5,,2.1118281618480688,5.518584404944593,0.006769226574924285,0.004492045848135534,0.005981799202035267,0.25737613405873233,8.298842489844336e-16,8.007196646673772e-05,1.5820482181025238e-05,8.007196646673772e-06,1.5820482181025239e-06,5.094662837560232,1.1367851078694248e-07,0.0718552756396301,,,,"[0.99999799452003, 0.9999965761870893, 0.9999954145525052, 0.999994426898029, 0.9999798417025738, 0.001000000000000084, 0.0010000000000000703, 0.0010000000000000523, 0.00100000000000005, 0.0010000000000000336, 0.001000000000000026, 0.0010000000000000178, 0.0009999999999999974, 0.0009999999999999953, 0.0009999999999999703, 0.000999999999999964, 0.0009999999999999527, 0.0009999999999999484, 0.000999999999999923, 0.0009999999999998042]"
19,6,gated,8,8,44,60,5,,1.1590634147678052,5.287635217486118,0.00946882129779361,0.008373639026691101,0.011058695280370942,0.47977978235974184,8.370884671107022e-16,9.225019894217353e-05,7.231901559462232e-06,4.193190861007888e-06,3.287227981573742e-07,5.095730270245584,5.332946315918462e-07,1.6223232297278463,5.0,6.907685228815933,69076.85228815932,"[0.9999972859512106, 0.9999904036263858, 0.9999853521619965, 0.9999748335265625, 0.9999299522872811, 0.00100000000000003, 0.0009999999999999788, 0.0009999999999997517]"
19,7,hpp,20,20,20,60,5,,2.922382598505859,7.393435645891622,0.006765404532630736,0.003164684274608177,0.005012090191821208,0.18132335509307476,8.704091325896035e-16,8.005037007565016e-05,1.581591456079772e-05,8.005037007565016e-06,1.581591456079772e-06,5.096868685175342,3.4919842845603876e-06,2.2078927343321837,,,,"[0.9999985534339081, 0.999997832060229, 0.9999959161468858, 0.9999926076432656, 0.9999899947886685, 0.001000000000000087, 0.001000000000000066, 0.001000000000000045, 0.001000000000000032, 0.0010000000000000232, 0.0010000000000000159, 0.001000000000000001, 0.001000000000000001, 0.0009999999999999883, 0.0009999999999999738, 0.000999999999999971, 0.0009999999999999593, 0.000999999999999938, 0.0009999999999999168, 0.0009999999999997203]"
19,7,gated,8,8,44,60,5,,0.9286445668903186,3.5893008823805084,0.009348083439037412,0.010353638776768238,0.013373195414189158,0.5932304036696582,5.082973270323972e-16,9.237051792602841e-05,7.264208073134627e-06,4.198659905728564e-06,3.30191276051574e-07,5.094460369783733,2.912007703031159e-07,0.8819153969944136,5.0,6.907648182609374,69076.48182609373,"[0.9999933812169185, 0.9999900705412545, 0.9999782425606502, 0.99996673280603, 0.9998929093619159, 0.0010000000000000668, 0.0009999999999999942, 0.0009999999999997882]"
19,8,hpp,20,20,20,60,5,,3.0612195997980276,5.780554015584683,0.006528217268401502,0.0029421101434653736,0.004911947009304333,0.16857073727551497,6.787482006596286e-16,8.004835767234942e-05,1.5842555233522525e-05,8.004835767234943e-06,1.5842555233522526e-06,5.093356758931572,2.7002412089536274e-06,1.7044227835418695,,,,"[0.9999981518700864, 0.9999979262147785, 0.9999953449454023, 0.9999931212296173, 0.9999913526439156, 0.0010000000000001852, 0.0010000000000001045, 0.001000000000000074, 0.0010000000000000614, 0.0010000000000000477, 0.0010000000000000304, 0.0010000000000000093, 0.0010000000000000085, 0.0009999999999999948, 0.0009999999999999861, 0.0009999999999999658, 0.0009999999999999614, 0.0009999999999999519, 0.0009999999999999508, 0.000999999999999917]"
19,8,gated,8,8,44,60,5,,1.2609869039581478,4.0047877487590595,0.008885269238930392,0.008634361702960237,0.010715570578218443,0.4947186315594222,4.785608715067382e-16,9.223547350484364e-05,7.240714345031993e-06,4.192521522947438e-06,3.2912337931963604e-07,5.094777158990521,4.96581155035921e-08,0.15087993932927332,5.0,6.9076807985586655,69076.80798558665,"[0.9999947133563625, 0.9999926871989061, 0.9999909878392927, 0.9999813806258897, 0.9999255223501842, 0.0010000000000000584, 0.0009999999999999519, 0.000999999999999936]"
19,9,hpp,20,20,20,60,5,,3.3924514547571545,5.813225832017091,0.006673423648638366,0.002554829133369772,0.0045774936099278124,0.14638108596137872,7.73579878806257e-16,8.004196642111119e-05,1.579124194044427e-05,8.00419664211112e-06,1.579124194044427e-06,5.093920942090531,1.1643659719781326e-06,0.7373492068384929,,,,"[0.9999980262791326, 0.9999968490731956, 0.9999963472984317, 0.9999943654796867, 0.999993479375251, 0.0010000000000001032, 0.0010000000000000876, 0.001000000000000081, 0.0010000000000000536, 0.0010000000000000375, 0.001000000000000023, 0.0010000000000000117, 0.000999999999999997, 0.0009999999999999883, 0.0009999999999999825, 0.0009999999999999686, 0.0009999999999999588, 0.000999999999999921, 0.0009999999999998916, 0.0009999999999998528]"
