case_name,orient_idx,orient_type,trial,seed,dimension,budget_m,query_count_per_method,diag_concentration,gate_triggered,r_knee_detected,q_target,rel_err_hutch,rel_err_hpp,rel_err_ghpp,rel_err_gated,sq_err_hutch,sq_err_hpp,sq_err_ghpp,sq_err_gated
PowerLaw (c=1.0 - Moderate),13,Haar-Random,8,2026,100,60,60,0.6579380390835006,False,1,20,0.04196072912000497,0.009849194423648724,0.00402481700347652,0.006969594077029612,0.04737854974793299,0.0026103403218187687,0.0004359011241532539,0.0013071056148213273
PowerLaw (c=1.0 - Moderate),13,Haar-Random,9,2026,100,60,60,0.6579380390835006,False,1,20,0.0034808992713451867,0.008742215834391111,0.006424787436822589,0.0064564124162720385,0.0003260458096395418,0.002056547571024675,0.0011107421132223168,0.0011217039235012982
PowerLaw (c=1.0 - Moderate),14,Haar-Random,0,2026,100,60,60,0.6574006596623871,False,1,20,0.03922431396894691,0.020526066394881724,0.004225856938544904,0.007302083387364579,0.04140057986422111,0.011337235542279459,0.0004805352949335632,0.0014347931254815188
PowerLaw (c=1.0 - Moderate),14,Haar-Random,1,2026,100,60,60,0.6574006596623871,False,1,20,0.00977279264922727,0.010283388704501004,0.01221980412414343,0.010235972655976667,0.0025699997415163977,0.0028455630650728305,0.004018132001724102,0.0028193821447282928
PowerLaw (c=1.0 - Moderate),14,Haar-Random,2,2026,100,60,60,0.6574006596623871,False,1,20,0.014970463301712216,0.0050126758249992515,0.011554801133532883,0.00434636752328492,0.006030678726644834,0.0006761373846259897,0.003592697581413853,0.0005083333518019905
PowerLaw (c=1.0 - Moderate),14,Haar-Random,3,2026,100,60,60,0.6574006596623871,False,1,20,0.08094146716176685,0.0017868759759741945,0.012110282107838665,0.004434769302665153,0.1762941313691195,8.59180735448694e-05,0.0039464284299642735,0.0005292218617791683
PowerLaw (c=1.0 - Moderate),14,Haar-Random,4,2026,100,60,60,0.6574006596623871,False,1,20,0.02907550741934753,0.006182068910949017,0.0175151788798846,0.001366914341055515,0.022748371721004322,0.0010284031411582403,0.008255148023293362,5.027803671947767e-05
PowerLaw (c=1.0 - Moderate),14,Haar-Random,5,2026,100,60,60,0.6574006596623871,False,1,20,0.012896837824983153,0.0021498811031959554,0.005946747546536649,0.013169498998025435,0.004475712569254146,0.00012437256631664577,0.0009516006171556356,0.0046669614985768776
PowerLaw (c=1.0 - Moderate),14,Haar-Random,6,2026,100,60,60,0.6574006596623871,False,1,20,0.07219378808415111,0.005945375804504548,0.0071290040855984125,0.0015629121762515273,0.1402475784952244,0.0009511616545123183,0.001367582195520188,6.57301858485644e-05
PowerLaw (c=1.0 - Moderate),14,Haar-Random,7,2026,100,60,60,0.6574006596623871,False,1,20,0.0014429915912869266,0.0054893717202608265,0.0045974118466319824,0.011785056911594878,5.6030346934667745e-05,0.0008108508795401847,0.0005687514698841378,0.0037373096233478177
PowerLaw (c=1.0 - Moderate),14,Haar-Random,8,2026,100,60,60,0.6574006596623871,False,1,20,0.010325355196152526,0.014116274664377943,0.009423846796607462,0.006604398486346842,0.002868835932604856,0.005362112368428192,0.002389748211507416,0.0011737139038605535
PowerLaw (c=1.0 - Moderate),14,Haar-Random,9,2026,100,60,60,0.6574006596623871,False,1,20,0.04488536612684839,0.024464349377699444,0.0031444796743527056,0.013129117967363654,0.05421322648728804,0.016105086120808083,0.00026606839789112456,0.004638385197032088
PowerLaw (c=1.0 - Moderate),15,Haar-Random,0,2026,100,60,60,0.6581422487814207,False,1,20,0.013139966354541842,0.022472304782247664,0.0029008445988935923,0.02126847167366437,0.004646053615813812,0.013589107794521549,0.00022643556418538874,0.012172177511178606
PowerLaw (c=1.0 - Moderate),15,Haar-Random,1,2026,100,60,60,0.6581422487814207,False,1,20,0.05947538169182596,0.004047887287744083,0.01440385320096673,0.009675525262400527,0.0951853665399243,0.00044091262376451797,0.0055828130368779285,0.0025190965509583963
PowerLaw (c=1.0 - Moderate),15,Haar-Random,2,2026,100,60,60,0.6581422487814207,False,1,20,0.009887090554774155,0.0010604963011002736,0.020359417894742146,0.002795413533774231,0.002630466253437745,3.0263142795779004e-05,0.01115389172614849,0.0002102750949593477
PowerLaw (c=1.0 - Moderate),15,Haar-Random,3,2026,100,60,60,0.6581422487814207,False,1,20,0.031239465358446926,0.012952483253094586,0.00812171469678774,0.010906967966103688,0.02626049427620737,0.004514418217007973,0.0017749706229333074,0.003201133498405433
PowerLaw (c=1.0 - Moderate),15,Haar-Random,4,2026,100,60,60,0.6581422487814207,False,1,20,0.06980367361425038,0.006487262073292269,0.010940421436841494,0.004115286044712382,0.1311149667857792,0.0011324488545659311,0.003220800422523596,0.0004557175625490307
PowerLaw (c=1.0 - Moderate),15,Haar-Random,5,2026,100,60,60,0.6581422487814207,False,1,20,0.08497797880546708,0.01736373032729686,0.01742064646409482,0.0003305509491341398,0.19431597467603967,0.008113005594344571,0.00816627959996855,2.940170582085101e-06
PowerLaw (c=1.0 - Moderate),15,Haar-Random,6,2026,100,60,60,0.6581422487814207,False,1,20,0.03930071512921928,0.002011318921330264,0.002844209236950014,0.012068908612559819,0.041562017121654235,0.00010885730778682414,0.000217680133907492,0.0039195093827674565
PowerLaw (c=1.0 - Moderate),15,Haar-Random,7,2026,100,60,60,0.6581422487814207,False,1,20,0.053248893304144444,0.027035184243044477,0.0082886945000301,0.007038666914691941,0.07629865513846566,0.019667736361970733,0.0018487065366485373,0.0013331423924318447
PowerLaw (c=1.0 - Moderate),15,Haar-Random,8,2026,100,60,60,0.6581422487814207,False,1,20,0.00036836260256043667,0.013333571257002198,0.002955610016558808,0.008106275737968733,3.6512937712300495e-06,0.004783972597012644,0.0002350660828698034,0.0017682287826029863
PowerLaw (c=1.0 - Moderate),15,Haar-Random,9,2026,100,60,60,0.6581422487814207,False,1,20,0.09169042830721785,0.011329471141641543,0.0008829969372494062,0.0017926290153368232,0.22622662358428838,0.003453941566525498,2.0980416489806618e-05,8.647220911524118e-05
PowerLaw (c=1.0 - Moderate),16,Haar-Random,0,2026,100,60,60,0.6580616692605462,False,1,20,0.038553011355415466,0.02520970162419327,0.024005571009579042,0.01688143548255141,0.039995609857419935,0.017101378605993173,0.01550671455283277,0.007668571258530245
PowerLaw (c=1.0 - Moderate),16,Haar-Random,1,2026,100,60,60,0.6580616692605462,False,1,20,0.008142983312394972,0.002339373472638264,0.004334281542318105,0.0060623631879203515,0.0017842791493837052,0.00014726340322782961,0.0005055102286986281,0.0009889620181394202
PowerLaw (c=1.0 - Moderate),16,Haar-Random,2,2026,100,60,60,0.6580616692605462,False,1,20,0.009452128115548339,0.00956741568750667,0.012165994690922806,0.010753241025398225,0.0024041131827830468,0.0024631167541605942,0.003982822538535264,0.003111533430665817
PowerLaw (c=1.0 - Moderate),16,Haar-Random,3,2026,100,60,60,0.6580616692605462,False,1,20,0.0030245600833120737,0.0024443664026135505,0.017792927427932884,0.006836903039959894,0.0002461615077920987,0.00016077862954272926,0.008519037416027844,0.0012578085790618332
PowerLaw (c=1.0 - Moderate),16,Haar-Random,4,2026,100,60,60,0.6580616692605462,False,1,20,0.03426964102718853,0.008210678622799292,0.0015717448935814427,0.019243815058005383,0.031602018383222415,0.001814069067575813,6.647522668775767e-05,0.009965017365351866
PowerLaw (c=1.0 - Moderate),16,Haar-Random,5,2026,100,60,60,0.6580616692605462,False,1,20,0.06583463774497605,0.008328509418862647,0.012225111970706509,0.007186260641022302,0.11662847885209156,0.001866509795033823,0.004021623425956221,0.0013896378683917615
PowerLaw (c=1.0 - Moderate),16,Haar-Random,6,2026,100,60,60,0.6580616692605462,False,1,20,0.02618323541595861,0.006840900087379917,0.004777211670205627,0.008524063545450992,0.018447704439928908,0.0012592797101052236,0.0006141078940098975,0.0019551904540600676
PowerLaw (c=1.0 - Moderate),16,Haar-Random,7,2026,100,60,60,0.6580616692605462,False,1,20,0.012649340629490548,0.008209537235165052,0.014096645309717633,0.004876971626170205,0.004305578247288867,0.0018135647457822469,0.00534721018963243,0.0006400238658770733
PowerLaw (c=1.0 - Moderate),16,Haar-Random,8,2026,100,60,60,0.6580616692605462,False,1,20,0.021646651707634152,0.005957991286719222,0.001592402120460883,0.015307944694112795,0.012608899111648907,0.0009552024734761869,6.823405879091044e-05,0.006305644463242946
PowerLaw (c=1.0 - Moderate),16,Haar-Random,9,2026,100,60,60,0.6580616692605462,False,1,20,0.05066428064676278,0.01900570204587471,0.016361297212907182,0.006072553542486327,0.06907159301435892,0.009719939100778084,0.007203294631049692,0.0009922895468142874
PowerLaw (c=1.0 - Moderate),17,Haar-Random,0,2026,100,60,60,0.6582194349532514,False,1,20,0.007549884341956342,0.0025727147400643026,0.003151725977949687,0.01697748618109313,0.0015338267520142383,0.00017810617645790507,0.00026729609474079527,0.007756083611537437
PowerLaw (c=1.0 - Moderate),17,Haar-Random,1,2026,100,60,60,0.6582194349532514,False,4,20,0.04838608360445956,0.02090452551984712,0.010476912641825856,0.006546408488663044,0.06299943490243544,0.011759161096819497,0.0029536726140377443,0.0011531927769786276
PowerLaw (c=1.0 - Moderate),17,Haar-Random,2,2026,100,60,60,0.6582194349532514,False,1,20,0.039587149411738916,0.003475099502203992,0.018222336219952683,0.00016874150732169472,0.04217005538118112,0.0003249602194385411,0.008935190618916355,7.661954336147712e-07
PowerLaw (c=1.0 - Moderate),17,Haar-Random,3,2026,100,60,60,0.6582194349532514,False,1,20,0.010604922831861532,0.0022835276240911256,0.007751397611523337,0.005193054039980526,0.0030262913479602613,0.00014031634070909926,0.0016167979151480761,0.0007256737188136487
PowerLaw (c=1.0 - Moderate),17,Haar-Random,4,2026,100,60,60,0.6582194349532514,False,1,20,0.052675751386018536,0.012117890396437068,0.016690405688787234,0.007412687678311775,0.07466502062689068,0.003951388677454215,0.007495998604797595,0.0014785877892618926
PowerLaw (c=1.0 - Moderate),17,Haar-Random,5,2026,100,60,60,0.6582194349532514,False,1,20,0.0023228804180302717,0.0020940046752113196,0.00431449179667135,0.0056633954564352575,0.00014519424964259785,0.00011799157677715696,0.0005009045839210945,0.0008630768880731848
PowerLaw (c=1.0 - Moderate),17,Haar-Random,6,2026,100,60,60,0.6582194349532514,False,1,20,0.055868995302875334,0.008767535874662348,0.011428641170714592,0.009050360591727572,0.083991905453087,0.002068477561329898,0.0035146728399804814,0.0022040806255230463
PowerLaw (c=1.0 - Moderate),17,Haar-Random,7,2026,100,60,60,0.6582194349532514,False,1,20,0.014438672756592249,0.0071999266491099044,0.021330216383752404,0.00526156240075781,0.005609837198357623,0.0013949282024236398,0.0122429544362661,0.000744946633149799
PowerLaw (c=1.0 - Moderate),17,Haar-Random,8,2026,100,60,60,0.6582194349532514,False,1,20,0.10960273879631705,0.021833429091782715,0.015279298138710092,0.0017659029138092951,0.32324999296787926,0.012827428747520827,0.006282066382549639,8.391302110929707e-05
PowerLaw (c=1.0 - Moderate),17,Haar-Random,9,2026,100,60,60,0.6582194349532514,False,1,20,0.06146944275094256,9.031944048445582e-05,0.007467632965821751,0.002409028160943762,0.10167501918167014,2.1951196021391012e-07,0.0015005885881296274,0.00015616347501784362
PowerLaw (c=1.0 - Moderate),18,Haar-Random,0,2026,100,60,60,0.6565597946573366,False,1,20,0.013465580914369337,0.006639213718067223,0.008859519220894512,0.021219052087049977,0.004879169423198853,0.001186121037392096,0.0021121075075270913,0.012115676497483166
PowerLaw (c=1.0 - Moderate),18,Haar-Random,1,2026,100,60,60,0.6565597946573366,False,1,20,0.018713906685220445,0.00679743773506147,0.009822337627904262,0.010839605473328934,0.00942376895941525,0.0012433293540316315,0.0025961239723143598,0.003161714580633409
PowerLaw (c=1.0 - Moderate),18,Haar-Random,2,2026,100,60,60,0.6565597946573366,False,1,20,0.0880785009335615,0.00435273077517796,0.0020091966871406573,0.0018137483717866865,0.20875435280016313,0.0005098228811504048,0.00010862770837551825,8.85217074149417e-05
PowerLaw (c=1.0 - Moderate),18,Haar-Random,3,2026,100,60,60,0.6565597946573366,False,1,20,0.010073837951982615,0.0011848255224349662,0.00823389772460207,0.007445672236282001,0.0027307731993809203,3.7775003432704414e-05,0.0018243436413783612,0.0014917757380920405
PowerLaw (c=1.0 - Moderate),18,Haar-Random,4,2026,100,60,60,0.6565597946573366,False,1,20,0.06681194094183139,0.01755626885077797,0.0013979940067855453,0.008954290673366032,0.12011683712679788,0.008293926008284474,5.2590382565317576e-05,0.0021575361815619793
PowerLaw (c=1.0 - Moderate),18,Haar-Random,5,2026,100,60,60,0.6565597946573366,False,1,20,0.0177041688376261,0.023946416625900406,0.0069503940203103996,0.00362161622243097,0.008434256337857209,0.0154303856080672,0.0012999138233483693,0.0003529397425638096
PowerLaw (c=1.0 - Moderate),18,Haar-Random,6,2026,100,60,60,0.6565597946573366,False,1,20,0.011937560656442319,0.023512943095930952,0.015214301648185857,0.008897766514179686,0.003834660266890756,0.014876805892525937,0.006228733591190231,0.0021303831645883425
PowerLaw (c=1.0 - Moderate),18,Haar-Random,7,2026,100,60,60,0.6565597946573366,False,1,20,0.03420633201370513,0.0010911229396941785,0.01905701317137905,0.0022211977708038394,0.03148536442774999,3.203635398832331e-05,0.009772493250920321,0.00013276089416275853
PowerLaw (c=1.0 - Moderate),18,Haar-Random,8,2026,100,60,60,0.6565597946573366,False,1,20,0.06331277519689459,0.0012619100524237743,0.013582253244281228,0.006108802980088367,0.10786446946982503,4.285016621080033e-05,0.004964086703541668,0.0010041716313587406
PowerLaw (c=1.0 - Moderate),18,Haar-Random,9,2026,100,60,60,0.6565597946573366,False,1,20,0.08899282100020552,0.006795576870655001,0.005747030301944963,0.012313706140225202,0.2131108976743327,0.0012426487003099848,0.0008887562849565806,0.004080123241111986
PowerLaw (c=1.0 - Moderate),19,Haar-Random,0,2026,100,60,60,0.6580446583791976,False,1,20,0.016267183304140124,0.008120647402830767,0.026131025503552202,0.014604452504145002,0.0071206629912207095,0.001774504147314414,0.018374207582562103,0.005739397077072809
PowerLaw (c=1.0 - Moderate),19,Haar-Random,1,2026,100,60,60,0.6580446583791976,False,1,20,0.03529658398748809,0.0006294842988914544,0.010946963298663792,0.011318895694818676,0.033524403830873996,1.0662658868446776e-05,0.003224653351022027,0.003447496441782347
PowerLaw (c=1.0 - Moderate),19,Haar-Random,2,2026,100,60,60,0.6580446583791976,False,1,20,0.007392724097563334,0.0030558318728830624,0.02543999253423164,0.002200539944503757,0.0014706343559789453,0.0002512780907709969,0.017415248263974895,0.00013030294265716912
PowerLaw (c=1.0 - Moderate),19,Haar-Random,3,2026,100,60,60,0.6580446583791976,False,1,20,0.005020372184121281,0.0005078172467143373,0.015643812679063212,0.020039682572361436,0.0006782152333480581,6.939219158872109e-06,0.006585381282194817,0.010806309129660904
PowerLaw (c=1.0 - Moderate),19,Haar-Random,4,2026,100,60,60,0.6580446583791976,False,1,20,0.008667935900471794,0.00046460718645730426,0.02197819585534779,0.001640355787850556,0.0020217483297025347,5.80854765919636e-06,0.012998097469917676,7.240554411821707e-05
PowerLaw (c=1.0 - Moderate),19,Haar-Random,5,2026,100,60,60,0.6580446583791976,False,1,20,0.12573886869314074,0.010638441090641122,0.0250568143689468,0.002347923231372478,0.42543655965520116,0.0030454515661184874,0.016894580869989746,0.00014834178370158816
PowerLaw (c=1.0 - Moderate),19,Haar-Random,6,2026,100,60,60,0.6580446583791976,False,1,20,0.017027884164329196,0.0034353049842315783,0.007527312860135758,0.014983526643861569,0.007802200115619747,0.0003175603777589632,0.0015246692631838898,0.006041208152539949
PowerLaw (c=1.0 - Moderate),19,Haar-Random,7,2026,100,60,60,0.6580446583791976,False,1,20,0.04225516963230635,0.005335517658308178,0.016795037343433697,0.007923985888928127,0.04804579787495912,0.0007660353900291806,0.007590277580070494,0.0016895968759250441
PowerLaw (c=1.0 - Moderate),19,Haar-Random,8,2026,100,60,60,0.6580446583791976,False,1,20,0.04764459535662526,0.0018139492147947027,0.00495846486892795,0.009160129918309298,0.0610833710293473,8.85413131669121e-05,0.0006615919192203401,0.0022578702304756905
PowerLaw (c=1.0 - Moderate),19,Haar-Random,9,2026,100,60,60,0.6580446583791976,False,1,20,0.015456739696060031,0.0003234727564229446,0.01588538541462495,0.009539861650412899,0.006428823419097409,2.81560112163026e-06,0.006790335355169275,0.002448949693386206
PowerLaw (c=1.0 - Moderate),20,Haar-Random,0,2026,100,60,60,0.6588468451922779,False,1,20,0.026075547394718398,0.009723831410989136,0.0019402638157882297,0.0022973705701023815,0.01829627078726299,0.0025443130883842945,0.00010130182745689643,0.00014202271726686448
PowerLaw (c=1.0 - Moderate),20,Haar-Random,1,2026,100,60,60,0.6588468451922779,False,1,20,0.030977817672438096,0.009862067874708724,0.008658591067060135,0.00696104908990525,0.02582244431008366,0.002617168504541793,0.0020173914176500837,0.001303902457336603
PowerLaw (c=1.0 - Moderate),20,Haar-Random,2,2026,100,60,60,0.6588468451922779,False,1,20,0.020656325343108718,0.012156313083876765,0.003877027796344858,0.016383585879570232,0.011481584895884979,0.003976486060375664,0.0004044767291245429,0.007222933806242906
PowerLaw (c=1.0 - Moderate),20,Haar-Random,3,2026,100,60,60,0.6588468451922779,False,1,20,0.039989290722027636,0.013207191051655229,0.010478492558161684,0.010297996767983694,0.043031165924175434,0.004693714086945424,0.002954563507687616,0.0028536533341298846
PowerLaw (c=1.0 - Moderate),20,Haar-Random,4,2026,100,60,60,0.6588468451922779,False,1,20,0.059774101658580055,0.0059832826277567835,0.006881686953490886,0.003913021995762946,0.09614392028715248,0.0009633292483503379,0.0012743406488541235,0.0004120218892846983
PowerLaw (c=1.0 - Moderate),20,Haar-Random,5,2026,100,60,60,0.6588468451922779,False,1,20,0.03876127894203077,0.010137159422757745,0.017510199076908893,0.0020864324395913616,0.04042889836396436,0.00276521092411039,0.008250454589438254,0.0001171397691491922
PowerLaw (c=1.0 - Moderate),20,Haar-Random,6,2026,100,60,60,0.6588468451922779,False,1,20,0.017094075654615726,0.003366955674250849,0.01710166805499367,0.013394107786116124,0.007862976076990503,0.00030504963439982976,0.007869962371129654,0.004827511198539399
PowerLaw (c=1.0 - Moderate),20,Haar-Random,7,2026,100,60,60,0.6588468451922779,False,1,20,0.05059666287220808,0.0007343199694037306,0.004989182144846695,0.021545699787837692,0.06888734680832945,1.450996578648104e-05,0.0006698143225438987,0.01249156693107863
PowerLaw (c=1.0 - Moderate),20,Haar-Random,8,2026,100,60,60,0.6588468451922779,False,1,20,0.056134655592521794,0.0020758776477296744,0.006564105089865734,0.005713479563997366,0.08479257725166338,0.0001159575994706366,0.001159435948686249,0.0008784095880500568
PowerLaw (c=1.0 - Moderate),20,Haar-Random,9,2026,100,60,60,0.6588468451922779,False,1,20,0.0873781766324268,0.0014810842363295205,0.016119219067504006,0.01005402665754526,0.20544788110898585,5.9027614205585564e-05,0.006991714823307996,0.002720043037699674
PowerLaw (c=1.0 - Moderate),21,Haar-Random,0,2026,100,60,60,0.6591487022187769,False,1,20,0.015356306174867513,0.00642369364930866,0.002011444101894055,0.014179455015436602,0.00634554949493098,0.0011103639489795467,0.0001088708583412094,0.005410218301580231
PowerLaw (c=1.0 - Moderate),21,Haar-Random,1,2026,100,60,60,0.6591487022187769,False,1,20,0.021026537341618034,0.006062915656696178,0.0018197202734231595,0.006248135214192137,0.011896829252262958,0.0009891422764031347,8.910559571579483e-05,0.0010505011924805074
PowerLaw (c=1.0 - Moderate),21,Haar-Random,2,2026,100,60,60,0.6591487022187769,False,1,20,0.004342967461063047,0.0015465845034977825,0.00011325440932551167,0.010221713238811781,0.0005075383481643808,6.436399901428926e-05,3.4514846767660726e-07,0.0028115324278723468
PowerLaw (c=1.0 - Moderate),21,Haar-Random,3,2026,100,60,60,0.6591487022187769,False,1,20,0.051409536581123044,0.008600818696219875,0.016572547782276275,0.008872602091967,0.07111858202013567,0.001990560109882579,0.007390507645485754,0.0021183500206832305
PowerLaw (c=1.0 - Moderate),21,Haar-Random,4,2026,100,60,60,0.6591487022187769,False,1,20,0.06471428364476729,0.017197310067264254,0.005798125315456837,0.007284817988467714,0.11269275782756767,0.00795823490577042,0.0009046298333511908,0.0014280161584296778
PowerLaw (c=1.0 - Moderate),21,Haar-Random,5,2026,100,60,60,0.6591487022187769,False,1,20,0.024852356297300437,0.011304352477882841,0.01302809759554583,0.008862940340870637,0.0166199936471816,0.0034386430200372686,0.004567280844688982,0.0021137390110271053
PowerLaw (c=1.0 - Moderate),21,Haar-Random,6,2026,100,60,60,0.6591487022187769,False,2,20,0.0065406673357560246,0.00649278328380975,0.01986283219974849,0.019176608137106064,0.0011511709804648237,0.0011343772949942113,0.010616419189724205,0.009895535438496455
PowerLaw (c=1.0 - Moderate),21,Haar-Random,7,2026,100,60,60,0.6591487022187769,False,1,20,0.019126505358771417,0.02700509997762629,0.018896412544412877,0.020913390854124587,0.009843894800685926,0.01962398891161675,0.009608474338006283,0.0117691370227633
PowerLaw (c=1.0 - Moderate),21,Haar-Random,8,2026,100,60,60,0.6591487022187769,False,1,20,0.07309677571559973,0.005218804271818528,0.00386747790448704,0.017901278840715573,0.14377790539282956,0.0007328881999770952,0.0004024865696963086,0.00862310800641794
PowerLaw (c=1.0 - Moderate),21,Haar-Random,9,2026,100,60,60,0.6591487022187769,False,1,20,0.022619717230787328,0.01909421459983929,0.004967046081828898,0.0100025646092896,0.01376797453019923,0.00981068449853837,0.0006638838276436943,0.002692268943592042
PowerLaw (c=1.0 - Moderate),22,Haar-Random,0,2026,100,60,60,0.6578116393688422,False,1,20,0.01603109988836,0.01700164622941408,0.012713570244146379,0.00585785774566029,0.006915480343776233,0.007778174124223389,0.004349414167013525,0.0009233648810368665
PowerLaw (c=1.0 - Moderate),22,Haar-Random,1,2026,100,60,60,0.6578116393688422,False,1,20,0.03409318084407052,0.008744354984509766,0.009218048714256405,0.009862933138218222,0.031277407992328886,0.0020575541355607693,0.0022865131777969417,0.0026176277671985508
PowerLaw (c=1.0 - Moderate),22,Haar-Random,2,2026,100,60,60,0.6578116393688422,False,2,20,0.0194137863446022,0.0164179816044057,0.005993646002808027,0.016591912257766787,0.010141827101666334,0.007253293317418753,0.0009666692169827704,0.007407788864720433
PowerLaw (c=1.0 - Moderate),22,Haar-Random,3,2026,100,60,60,0.6578116393688422,False,1,20,0.02252293733319062,0.007084762403746084,0.004778917289550205,0.01777402178346986,0.01365041226030722,0.0013506607867974322,0.0006145464851211964,0.008500943448273712
PowerLaw (c=1.0 - Moderate),22,Haar-Random,4,2026,100,60,60,0.6578116393688422,False,1,20,0.034723993023424944,0.008960632373359817,0.013043710202521567,0.014619566787479067,0.03244554185597709,0.0021605933287666764,0.00457823407662138,0.0057512827347017985
PowerLaw (c=1.0 - Moderate),22,Haar-Random,5,2026,100,60,60,0.6578116393688422,False,1,20,0.07428300668239333,0.016625289133583018,0.010652259468733447,0.003985701650935962,0.1484822906365321,0.007437622380281214,0.003053368239621734,0.00042746964839210014
PowerLaw (c=1.0 - Moderate),22,Haar-Random,6,2026,100,60,60,0.6578116393688422,False,1,20,0.03977523418538589,0.0003813474870133022,0.011459515258890223,0.007924997539719248,0.04257172043910477,3.9132490508169064e-06,0.003533688029753237,0.001690028323217278
PowerLaw (c=1.0 - Moderate),22,Haar-Random,7,2026,100,60,60,0.6578116393688422,False,1,20,0.017766861668283764,0.018534932990473374,0.010485805636630317,0.02075845364160653,0.008494095760677275,0.009244379193381983,0.0029586890046600068,0.01159539928071505
PowerLaw (c=1.0 - Moderate),22,Haar-Random,8,2026,100,60,60,0.6578116393688422,False,1,20,0.017284428169749285,0.013076495407082934,0.01201325839006433,0.003160276991044197,0.008039068756688814,0.004601277669826324,0.0038834466876968856,0.00026874847546660594
PowerLaw (c=1.0 - Moderate),22,Haar-Random,9,2026,100,60,60,0.6578116393688422,False,1,20,0.013963445916039471,0.000725800429461592,0.0014856222506901453,0.0019611185753996173,0.005246635885255139,1.4175231250519983e-05,5.9389887364494205e-05,0.00010349119874594187
PowerLaw (c=1.0 - Moderate),23,Haar-Random,0,2026,100,60,60,0.6574405809115069,False,1,20,0.07577225229480009,0.007974634458443257,0.029642000018368496,0.016028503316527148,0.15449559603364404,0.0017112650508790516,0.023643442878401085,0.006913240311915955
PowerLaw (c=1.0 - Moderate),23,Haar-Random,1,2026,100,60,60,0.6574405809115069,False,1,20,0.020622078406020438,0.008708316263015011,0.017776760406222492,0.009448140968930846,0.011443544910493497,0.002040629201142079,0.008503563302236946,0.0024020853791152145
PowerLaw (c=1.0 - Moderate),23,Haar-Random,2,2026,100,60,60,0.6574405809115069,False,1,20,0.013583945729476661,0.00747780343861272,0.026962156329490727,0.0015799114131185286,0.004965323930762814,0.00150467879669705,0.019561626200706984,6.716780927298181e-05
PowerLaw (c=1.0 - Moderate),23,Haar-Random,3,2026,100,60,60,0.6574405809115069,False,1,20,0.08263750115258413,0.00622564467385039,0.004492728978839078,0.012453959824024002,0.18375961121802906,0.0010429521185819285,0.0005431454585164118,0.004173598154117628
PowerLaw (c=1.0 - Moderate),23,Haar-Random,4,2026,100,60,60,0.6574405809115069,False,1,20,0.0122837017824471,0.011884742555372295,0.0039926595784916296,0.007266856925694307,0.004060263691737924,0.0038008021934829413,0.0004289634375713289,0.001420983156677826
PowerLaw (c=1.0 - Moderate),23,Haar-Random,5,2026,100,60,60,0.6574405809115069,False,2,20,0.023022424348706876,0.022858405607732144,0.0024385976890855753,0.010065146712485686,0.014262571020904577,0.014060073155189963,0.0001600206487266946,0.0027260632634480875
PowerLaw (c=1.0 - Moderate),23,Haar-Random,6,2026,100,60,60,0.6574405809115069,False,1,20,0.005537365495735239,0.0019710936586283803,0.010435587067395564,0.00869989903096942,0.0008250914586627111,0.00010454667675436266,0.002930417388390791,0.002036686269389996
PowerLaw (c=1.0 - Moderate),23,Haar-Random,7,2026,100,60,60,0.6574405809115069,False,1,20,0.027666149028461075,0.015689555638443365,0.003272712441411884,0.0014358932160041039,0.020596486185705035,0.006623949276371899,0.00028821156644429904,5.548045296766921e-05
PowerLaw (c=1.0 - Moderate),23,Haar-Random,8,2026,100,60,60,0.6574405809115069,False,1,20,0.014902027784313052,0.007471487507129695,0.010559940569228208,0.01619868654096197,0.005975667832230297,0.0015021380947804613,0.0030006729199217714,0.007060822823309937
PowerLaw (c=1.0 - Moderate),23,Haar-Random,9,2026,100,60,60,0.6574405809115069,False,1,20,0.019780831365416727,0.006674044982671129,0.005122596704235428,0.014557848539054825,0.010528943421751211,0.0011985991621831095,0.0007061159837998185,0.005702825779635594
PowerLaw (c=1.0 - Moderate),24,Haar-Random,0,2026,100,60,60,0.657574897548636,False,1,20,0.04730271973812017,0.002747594793569052,0.0038441731337776506,0.001685197652433568,0.06020990397537224,0.00020314263450700349,0.00039765055163433575,7.64183052194202e-05
PowerLaw (c=1.0 - Moderate),24,Haar-Random,1,2026,100,60,60,0.657574897548636,False,1,20,0.04393432181379752,0.011488780577680935,0.0027080352577518335,0.022840695208968045,0.05194019366538201,0.0035517597464674805,0.00019733509984052632,0.014038294467575263
PowerLaw (c=1.0 - Moderate),24,Haar-Random,2,2026,100,60,60,0.657574897548636,False,1,20,0.010846757148558824,0.0036071151767241784,0.0032688295192699274,0.0027256303202542304,0.003165887982543473,0.00035011904112466246,0.0002875280727302101,0.0001999077422847812
PowerLaw (c=1.0 - Moderate),24,Haar-Random,3,2026,100,60,60,0.657574897548636,False,1,20,0.03343058915836144,0.007282246784392284,0.005428867180740603,0.00915713991918114,0.030073485925362898,0.0014270082889130359,0.0007930747885857632,0.002256396467927822
PowerLaw (c=1.0 - Moderate),24,Haar-Random,4,2026,100,60,60,0.657574897548636,False,1,20,0.002855893671047183,0.010533826570940237,0.0021645085342645383,0.0023584153545015345,0.00021947233232976255,0.0029858503594913646,0.00012607074402329782,0.00014967053058122928
