eta,budget,s,action,estimator,rank_scope,observations,mean_signed_error,median_absolute_error,max_absolute_error,median_relative_error,median_log_risk_ratio,max_relative_error,p90_relative_error,p95_relative_error,p99_relative_error
1e-10,160,8,kp1,mom_w2,15,40000,1.3719737502232081e-24,1.1602382742100794e-21,1.5960307446978404e-20,0.4813349627517286,-0.20555873296837623,6.620736008792743,0.9976820881516477,1.4627447127816167,2.5809573173755593
1e-10,160,8,kp1,mom_w2,30,40000,1.2229496765795276e-23,2.804793060002677e-21,4.444496113437623e-20,0.47446810485059426,-0.18662416550372718,7.517842798140723,0.9736910044240535,1.4206696936981509,2.4909554853655513
1e-10,160,8,kp1,mom_w2,equal_rank,120000,5.091295412828313e-24,9.551303397178868e-22,4.444496113437623e-20,0.49045787187512296,-0.21686037560294816,10.763338219380627,1.0106650384135456,1.5102796229171023,2.7231003392502253
1e-10,160,8,kp2,sample_variance,5,40000,-1.5172611137670564e-24,3.9652443597554933e-22,7.917894537763431e-21,0.4207073728686046,-0.18720975380850838,8.399869514514302,0.8970284034727436,1.3305671011350484,2.3976547731960083
1e-10,160,8,kp2,sample_variance,15,40000,-4.383552835397536e-25,9.801974014113508e-22,1.5542096598314598e-20,0.37748818873331497,-0.13357199692421223,5.985123803507378,0.8284866157412406,1.1222531146395927,2.001683724586937
1e-10,160,8,kp2,sample_variance,30,40000,1.4855820672523884e-23,2.2758044088920836e-21,2.8457793136696784e-20,0.36611282857242206,-0.10958936571600314,4.5780484836467314,0.811508336233494,1.0719925650148079,1.8298226370063455
1e-10,160,8,kp2,sample_variance,equal_rank,120000,4.300068091739025e-24,8.209425789078915e-22,2.8457793136696784e-20,0.38841550437518935,-0.14217935376180033,8.399869514514302,0.8438308864086883,1.1680454186672935,2.1005262367874953
1e-10,160,8,kp2,paired_mean,5,40000,1.8200428157911893e-24,4.83827065981499e-22,8.963526144785732e-21,0.5132808234875119,-0.25304495320313725,9.512706236053711,1.0538649513264053,1.593566117379402,2.9708999985955358
1e-10,160,8,kp2,paired_mean,15,40000,5.382954340530862e-25,1.2508030131184456e-21,1.9057539504526288e-20,0.48172693383622833,-0.201970757223007,7.338999752352621,0.9917359562904005,1.4501031663150292,2.5470908337033396
1e-10,160,8,kp2,paired_mean,30,40000,1.2983633324244649e-23,2.9623844971328364e-21,4.7541010388911957e-20,0.4765845006248419,-0.18930734219362014,7.64799468028092,0.975586259762493,1.4144838968104132,2.4584489715289273
1e-10,160,8,kp2,paired_mean,equal_rank,120000,5.113990524696307e-24,1.0382560698496439e-21,4.7541010388911957e-20,0.4906897461153019,-0.21366026413817382,9.512706236053711,1.003315784832792,1.4843022809411828,2.6628479831584606
1e-10,160,8,kp2,mom_w1,5,40000,-3.352969924539608e-22,5.804668631302304e-22,7.148837260636669e-21,0.6158736998373306,-0.7692950136666368,7.583527810250523,0.9357280118396611,0.9813720706458283,1.9417269104020016
1e-10,160,8,kp2,mom_w1,15,40000,-8.356339099076621e-22,1.5276490537577103e-21,1.442654816638587e-20,0.5882572390205374,-0.6851882403594434,5.555836839003618,0.928653773526225,0.9813017159248216,1.8741792383221358
1e-10,160,8,kp2,mom_w1,30,40000,-1.9037713398580303e-21,3.621324999954044e-21,3.628418792543312e-20,0.5825677037780526,-0.6556070540815158,5.837272788441666,0.9296397112805433,0.9851459706889584,1.8317776737422338
1e-10,160,8,kp2,mom_w1,equal_rank,120000,-1.0249007474065507e-21,1.2108527722426804e-21,3.628418792543312e-20,0.5953042186945557,-0.7016361813057626,7.583527810250523,0.9317185102526185,0.9825760430627626,1.8856238748714618
1e-10,160,8,kp2,mom_w2,5,40000,1.8200428157911893e-24,4.83827065981499e-22,8.963526144785732e-21,0.5132808234875119,-0.25304495320313736,9.512706236053711,1.0538649513264053,1.5935661173794016,2.9708999985955358
1e-10,160,8,kp2,mom_w2,15,40000,5.382954340530899e-25,1.2508030131184456e-21,1.9057539504526288e-20,0.48172693383622833,-0.201970757223007,7.338999752352621,0.9917359562904005,1.4501031663150297,2.5470908337033396
1e-10,160,8,kp2,mom_w2,30,40000,1.298363332424465e-23,2.9623844971328364e-21,4.7541010388911957e-20,0.4765845006248419,-0.18930734219362022,7.64799468028092,0.975586259762493,1.414483896810413,2.4584489715289273
1e-10,160,8,kp2,mom_w2,equal_rank,120000,5.113990524696307e-24,1.0382560698496431e-21,4.7541010388911957e-20,0.4906897461153019,-0.21366026413817382,9.512706236053711,1.0033157848327918,1.4843022809411828,2.6628479831584606
1e-10,240,8,km1,sample_variance,5,40000,3.306870010207224e-05,0.005687763038512619,0.22157912314220188,0.663504900318076,-0.5497447873302179,25.84919508606666,1.3349922020058547,2.322105474321858,5.488076841789308
1e-10,240,8,km1,sample_variance,15,40000,1.6249073173253545e-05,0.0061890559973116505,0.23964017608957336,0.6600314108014812,-0.5490398317285787,25.542693020267155,1.3259709812789418,2.3940865889051177,5.274533403920529
1e-10,240,8,km1,sample_variance,30,40000,-2.6178992801822543e-05,0.007254704872616334,0.24797756535807586,0.664204724202134,-0.5608619712828595,22.706129942776375,1.3211816624587136,2.3261075872834174,5.422831394494416
1e-10,240,8,km1,sample_variance,equal_rank,120000,7.712926824501073e-06,0.006283801498469167,0.24797756535807586,0.6626017325959004,-0.5532975017083557,25.84919508606666,1.3280523544806209,2.3491466166184978,5.375711211166944
1e-10,240,8,km1,paired_mean,5,40000,1.6356816121844093e-05,0.006073613983479675,0.2430313416894079,0.7085009091423107,-0.6219948041124455,28.351789077738847,1.4086123316734427,2.48983746541676,5.7623226253610085
1e-10,240,8,km1,paired_mean,15,40000,1.5657494285492517e-05,0.006596959113554072,0.27709453441989645,0.7035806456221105,-0.6274861071830343,29.5410498217822,1.415029699355704,2.524764771291266,5.667126900293376
1e-10,240,8,km1,paired_mean,30,40000,-1.2360508159959251e-05,0.007680007280896105,0.2756793484273892,0.7031426286995608,-0.6188181288388472,25.242650878088266,1.3958114110535094,2.4980071586192327,5.68315672996793
1e-10,240,8,km1,paired_mean,equal_rank,120000,6.551267415792468e-06,0.006678059367641252,0.27709453441989645,0.7049193108142341,-0.6225771144360451,29.5410498217822,1.4085303705762007,2.5071059964764,5.69577902551945
1e-10,240,8,km1,mom_w1,5,40000,-0.004916657799122479,0.007124723617533756,0.08915539985109815,0.8312442561368134,-1.637468224454664,10.398544808425942,0.9859227097426552,0.9962759912479666,2.1150376070883
1e-10,240,8,km1,mom_w1,15,40000,-0.005339981076559924,0.007801979449844264,0.21338424643804008,0.8320485152640329,-1.6308119937397614,22.741241853808678,0.9868026813405925,0.9965136103880852,2.2810540898949965
1e-10,240,8,km1,mom_w1,30,40000,-0.0062243217001841065,0.009071441555105742,0.10922500915436277,0.8305197324209419,-1.6242347964174493,10.001196382648045,0.9862432192403259,0.9965324728594557,2.256099902296113
1e-10,240,8,km1,mom_w1,equal_rank,120000,-0.005493653525288836,0.007784138764781177,0.21338424643804008,0.8312917152317543,-1.6308983422765484,22.741241853808678,0.9863289173153319,0.9964601165089997,2.2268237580845582
1e-10,240,8,km1,mom_w2,5,40000,1.6356816121844083e-05,0.006073613983479675,0.2430313416894079,0.7085009091423107,-0.6219948041124455,28.351789077738847,1.4086123316734427,2.48983746541676,5.7623226253610085
1e-10,240,8,km1,mom_w2,15,40000,1.565749428549253e-05,0.006596959113554074,0.27709453441989645,0.7035806456221105,-0.6274861071830343,29.5410498217822,1.415029699355704,2.524764771291266,5.667126900293376
1e-10,240,8,km1,mom_w2,30,40000,-1.2360508159959275e-05,0.007680007280896105,0.2756793484273892,0.7031426286995608,-0.6188181288388472,25.242650878088266,1.3958114110535094,2.4980071586192327,5.68315672996793
1e-10,240,8,km1,mom_w2,equal_rank,120000,6.55126741579245e-06,0.006678059367641251,0.27709453441989645,0.7049193108142341,-0.622577114436045,29.5410498217822,1.4085303705762007,2.5071059964763993,5.69577902551945
1e-10,240,8,k,sample_variance,5,40000,-9.82075162012844e-25,1.9122121483191898e-22,4.270426497637262e-21,0.44577972094229457,-0.21925668923129069,9.955326060801962,0.9285009318959331,1.4251869678923745,2.742212061173891
1e-10,240,8,k,sample_variance,15,40000,2.4403398129663372e-24,5.313284304233213e-22,9.219870940369984e-21,0.3847689639168503,-0.13822006804954942,6.679937186178543,0.842841448001475,1.1596634539331432,2.074023260951496
1e-10,240,8,k,sample_variance,30,40000,4.0902931902973674e-24,1.153103684702433e-21,1.6555174900080443e-20,0.36944088334317426,-0.11634195469780087,5.304083985671789,0.8131712759645596,1.0786946721442494,1.8798836041413438
1e-10,240,8,k,sample_variance,equal_rank,120000,1.8495192804169536e-24,4.2245229168124276e-22,1.6555174900080443e-20,0.39792254997498727,-0.15449201472062282,9.955326060801962,0.8604893129589907,1.210293713904406,2.220473741209683
1e-10,240,8,k,paired_mean,5,40000,3.198392581114244e-25,2.266323540973152e-22,4.831823188543276e-21,0.5283310584609744,-0.28523420542999767,11.264068199541091,1.0956604377045438,1.6984631907733336,3.212761649145429
1e-10,240,8,k,paired_mean,15,40000,1.2118111560771963e-24,6.705618100607187e-22,9.284880940349504e-21,0.4853802082986247,-0.2068069891653625,6.727037553461153,1.0021470960011911,1.4796111807589056,2.6018355611156907
1e-10,240,8,k,paired_mean,30,40000,2.9144895523608255e-24,1.4808334116977835e-21,2.3910671044732737e-20,0.4744406908247663,-0.1890043006451513,7.660698432636698,0.9713550039528019,1.429176143314294,2.4613474703597076
1e-10,240,8,k,paired_mean,equal_rank,120000,1.4820466555164821e-24,5.363842607787964e-22,2.3910671044732737e-20,0.4966348788748741,-0.2245051598723987,11.264068199541091,1.0133719192251247,1.530566755046497,2.796608231384302
1e-10,240,8,k,mom_w1,5,40000,-1.6114564398614464e-22,2.7497148993004847e-22,3.483974349928651e-21,0.6410204747106969,-0.8391202329819393,8.121928949377937,0.9429222208523684,0.9852089090742004,1.9953785511654387
1e-10,240,8,k,mom_w1,15,40000,-4.493997752691695e-22,8.172043255922577e-22,9.992075800190056e-21,0.5919260015268467,-0.6969485980268397,7.239410992638824,0.9298505116460363,0.9825902797927873,1.9081264044926165
1e-10,240,8,k,mom_w1,30,40000,-9.655596270211578e-22,1.809141036102266e-21,2.1292032422342707e-20,0.5796272871651708,-0.6573432470987299,6.821717541543568,0.9273032324262069,0.9826778790256993,1.8488221738395618
1e-10,240,8,k,mom_w1,equal_rank,120000,-5.25368348758824e-22,6.3032254175213435e-22,2.1292032422342707e-20,0.6038286322804542,-0.726548934931235,8.121928949377937,0.9340724679172965,0.9834769908756343,1.916827326612045
1e-10,240,8,k,mom_w2,5,40000,3.1983925811142474e-25,2.266323540973152e-22,4.831823188543276e-21,0.5283310584609744,-0.28523420542999767,11.264068199541091,1.0956604377045438,1.6984631907733336,3.212761649145429
1e-10,240,8,k,mom_w2,15,40000,1.2118111560771963e-24,6.705618100607187e-22,9.284880940349507e-21,0.4853802082986247,-0.20680698916536272,6.727037553461154,1.0021470960011913,1.4796111807589056,2.6018355611156907
1e-10,240,8,k,mom_w2,30,40000,2.9144895523608237e-24,1.4808334116977832e-21,2.3910671044732737e-20,0.47444069082476614,-0.1890043006451513,7.660698432636698,0.9713550039528019,1.429176143314294,2.4613474703597076
1e-10,240,8,k,mom_w2,equal_rank,120000,1.4820466555164823e-24,5.363842607787964e-22,2.3910671044732737e-20,0.4966348788748741,-0.2245051598723987,11.264068199541091,1.0133719192251247,1.530566755046497,2.796608231384302
1e-10,240,8,kp1,sample_variance,5,40000,-1.099172498648757e-24,2.235970109043694e-22,4.613933718197257e-21,0.43143708511935247,-0.20353372407237094,8.901750303381847,0.905509166240533,1.3596294344501405,2.5657900264511877
1e-10,240,8,kp1,sample_variance,15,40000,1.5295844097524698e-24,5.651195730835084e-22,9.790958341766276e-21,0.3809674171577262,-0.13516819161310448,6.599704370419576,0.8321306422997008,1.1423423912260027,2.03635629588655
1e-10,240,8,kp1,sample_variance,30,40000,6.722128879223959e-24,1.196464468496181e-21,1.5775842369615945e-20,0.36762752658551523,-0.11279504711260904,4.846823380557355,0.8157969297457982,1.0715179936303938,1.8456376924931104
1e-10,240,8,kp1,sample_variance,equal_rank,120000,2.3841802634425558e-24,4.56717507664696e-22,1.5775842369615945e-20,0.392378000215854,-0.147573368335645,8.901750303381847,0.848936966216048,1.1867284046329574,2.163710560042342
1e-10,240,8,kp1,paired_mean,5,40000,1.0856031882676976e-24,2.6874057170585614e-22,5.578426848132987e-21,0.5185222279172289,-0.2658207151687725,10.763338219380627,1.0726542235644456,1.6588479582386086,3.0559485935164714
1e-10,240,8,kp1,paired_mean,15,40000,8.442915385988915e-25,7.139927841292797e-22,9.82172765967902e-21,0.4813349627517286,-0.2055587329683763,6.620736008792744,0.9976820881516478,1.4627447127816162,2.5809573173755593
1e-10,240,8,kp1,paired_mean,30,40000,6.733093724988401e-24,1.5442119094396765e-21,2.4469697703195902e-20,0.47446810485059443,-0.18662416550372726,7.517842798140722,0.9736910044240537,1.4206696936981509,2.490955485365552
1e-10,240,8,kp1,paired_mean,equal_rank,120000,2.887662817284998e-24,5.773403056917707e-22,2.4469697703195902e-20,0.4904578718751229,-0.2168603756029483,10.763338219380627,1.0106650384135458,1.5102796229171023,2.723100339250224
1e-10,240,8,kp1,mom_w1,5,40000,-1.883806096023492e-22,3.255505728765568e-22,3.5092504874126576e-21,0.6281332686843424,-0.8003125735413388,6.770822056575802,0.9377663039877182,0.9842288261299443,1.9506080469132718
1e-10,240,8,kp1,mom_w1,15,40000,-4.787997855232569e-22,8.758231207117476e-22,8.95630234925051e-21,0.59036837902373,-0.68694107657644,6.037820271232727,0.9285601330417751,0.9814044906095413,1.8996767335357982
1e-10,240,8,kp1,mom_w1,30,40000,-1.0001812997982824e-21,1.895723039133006e-21,2.066870672965468e-20,0.5824584766425509,-0.6523364829208975,6.350397463669559,0.9292935723591162,0.9830387163033873,1.8436405503981532
1e-10,240,8,kp1,mom_w1,equal_rank,120000,-5.557872316412962e-22,6.770924164841396e-22,2.066870672965468e-20,0.6003126134530774,-0.7122588266286083,6.770822056575802,0.9320411849186385,0.9829921394335019,1.8945071847869066
1e-10,240,8,kp1,mom_w2,5,40000,1.0856031882676974e-24,2.6874057170585614e-22,5.578426848132987e-21,0.5185222279172289,-0.2658207151687725,10.763338219380627,1.0726542235644456,1.6588479582386086,3.0559485935164714
1e-10,240,8,kp1,mom_w2,15,40000,8.442915385988915e-25,7.139927841292797e-22,9.821727659679017e-21,0.4813349627517286,-0.20555873296837623,6.6207360087927425,0.9976820881516478,1.4627447127816169,2.5809573173755593
1e-10,240,8,kp1,mom_w2,30,40000,6.733093724988406e-24,1.5442119094396765e-21,2.4469697703195902e-20,0.47446810485059443,-0.18662416550372726,7.517842798140722,0.9736910044240535,1.4206696936981507,2.490955485365552
1e-10,240,8,kp1,mom_w2,equal_rank,120000,2.887662817284998e-24,5.773403056917706e-22,2.4469697703195902e-20,0.49045787187512296,-0.21686037560294816,10.763338219380627,1.0106650384135456,1.5102796229171023,2.7231003392502244
1e-10,240,8,kp2,sample_variance,5,40000,-9.801775336725155e-25,2.561618037718151e-22,5.115100011121509e-21,0.4207073728686046,-0.1872097538085081,8.399869514514304,0.8970284034727438,1.3305671011350482,2.3976547731960083
1e-10,240,8,kp2,sample_variance,15,40000,-2.681202219709041e-25,5.995382163972341e-22,9.50633092906621e-21,0.377488188733315,-0.13357199692421234,5.985123803507378,0.8284866157412406,1.1222531146395924,2.001683724586937
1e-10,240,8,kp2,sample_variance,30,40000,8.103174912285781e-24,1.241347859395682e-21,1.5522432620016427e-20,0.3661128285724221,-0.10958936571600301,4.5780484836467314,0.8115083362334942,1.0719925650148077,1.829822637006346
1e-10,240,8,kp2,sample_variance,equal_rank,120000,2.28495905221412e-24,4.994474679052714e-22,1.5522432620016427e-20,0.38841550437518935,-0.1421793537618004,8.399869514514304,0.8438308864086884,1.1680454186672933,2.1005262367874957
1e-10,240,8,kp2,paired_mean,5,40000,1.175779872148298e-24,3.125608479349506e-22,5.790596536012022e-21,0.5132808234875119,-0.2530449532031372,9.512706236053711,1.0538649513264053,1.593566117379402,2.970899998595536
1e-10,240,8,kp2,paired_mean,15,40000,3.2924866354704267e-25,7.650542701598257e-22,1.1656553289176273e-20,0.4817269338362283,-0.2019707572230071,7.3389997523526205,0.9917359562904003,1.4501031663150292,2.5470908337033396
1e-10,240,8,kp2,paired_mean,30,40000,7.081981813224374e-24,1.6158460893451834e-21,2.5931460212133797e-20,0.47658450062484187,-0.18930734219362014,7.647994680280922,0.9755862597624931,1.4144838968104128,2.4584489715289273
1e-10,240,8,kp2,paired_mean,equal_rank,120000,2.8623367829732388e-24,6.222860564586961e-22,2.5931460212133797e-20,0.4906897461153019,-0.21366026413817374,9.512706236053711,1.0033157848327923,1.484302280941183,2.6628479831584615
1e-10,240,8,kp2,mom_w1,5,40000,-2.1660779158530205e-22,3.7499186733191876e-22,4.618275398464397e-21,0.6158736998373306,-0.7692950136666368,7.583527810250522,0.9357280118396611,0.9813720706458283,1.9417269104020023
1e-10,240,8,kp2,mom_w1,15,40000,-5.111158866425506e-22,9.343872853081142e-22,8.824005189148638e-21,0.5882572390205374,-0.6851882403594434,5.555836839003618,0.928653773526225,0.9813017159248216,1.874179238322136
1e-10,240,8,kp2,mom_w1,30,40000,-1.0384207308316528e-21,1.9752681817931145e-21,1.9791375232054428e-20,0.5825677037780526,-0.6556070540815158,5.837272788441666,0.9296397112805432,0.9851459706889586,1.831777673742234
1e-10,240,8,kp2,mom_w1,equal_rank,120000,-5.88714803019835e-22,7.220763794197267e-22,1.9791375232054428e-20,0.5953042186945559,-0.7016361813057626,7.583527810250522,0.9317185102526185,0.9825760430627627,1.8856238748714618
1e-10,240,8,kp2,mom_w2,5,40000,1.175779872148298e-24,3.125608479349506e-22,5.790596536012022e-21,0.5132808234875119,-0.25304495320313725,9.512706236053711,1.0538649513264053,1.5935661173794018,2.970899998595536
1e-10,240,8,kp2,mom_w2,15,40000,3.2924866354704354e-25,7.650542701598257e-22,1.1656553289176273e-20,0.4817269338362283,-0.2019707572230071,7.3389997523526205,0.9917359562904003,1.4501031663150292,2.5470908337033396
1e-10,240,8,kp2,mom_w2,30,40000,7.081981813224375e-24,1.6158460893451834e-21,2.5931460212133797e-20,0.47658450062484187,-0.18930734219362022,7.647994680280922,0.975586259762493,1.4144838968104128,2.4584489715289273
1e-10,240,8,kp2,mom_w2,equal_rank,120000,2.8623367829732406e-24,6.22286056458696e-22,2.5931460212133797e-20,0.490689746115302,-0.21366026413817374,9.512706236053711,1.0033157848327918,1.484302280941183,2.6628479831584615
1e-10,80,16,km1,sample_variance,5,40000,-0.00010694441096995547,0.014218509283290279,0.3649312193663816,0.5147893308990368,-0.3165146552715823,13.212156660453514,1.0359433009413017,1.7059617769847606,3.5354896756520633
1e-10,80,16,km1,sample_variance,15,40000,0.00020652705980491267,0.01978697440209705,0.5062767811321868,0.5174968551026997,-0.3055344495832826,13.238947454257382,1.0806618204765075,1.7237489656683962,3.5185834882888973
1e-10,80,16,km1,sample_variance,30,40000,-9.360515593693603e-05,0.046482045899245025,1.2666995516070274,0.5143884519528361,-0.3060195995963019,14.020417551918316,1.056753253751052,1.6975690747368581,3.552326727021086
1e-10,80,16,km1,sample_variance,equal_rank,120000,1.9924976326737138e-06,0.020868505912867204,1.2666995516070274,0.5154390070840165,-0.3091657025080881,14.020417551918316,1.0566605826881723,1.7096643937256504,3.5290166357018755
1e-10,80,16,km1,paired_mean,5,40000,-0.0001382452176027596,0.015282848347123859,0.38265148883850464,0.5533824670060938,-0.35421299575533904,13.853710366759161,1.1178308960794288,1.835340415253085,3.709334858560283
1e-10,80,16,km1,paired_mean,15,40000,0.00017617768510783558,0.02119624038422163,0.5669661948996269,0.5544078140570274,-0.34147321243629747,14.825952803584359,1.1643721725338818,1.8448645658641827,3.8415959814078056
1e-10,80,16,km1,paired_mean,30,40000,-1.3996714305420154e-05,0.04996153688410799,1.2617127183724564,0.5529417472203865,-0.3469682717878662,13.965220971070261,1.133635382192794,1.8458117429038823,3.793974235330059
1e-10,80,16,km1,paired_mean,equal_rank,120000,7.978584399885316e-06,0.02223379592497999,1.2617127183724564,0.5536181591992662,-0.34742914949689785,14.825952803584359,1.1366314591773155,1.8431303423647718,3.771211467067203
1e-10,80,16,km1,mom_w1,5,40000,-0.020599030207276013,0.023442651502086943,0.18073256493860634,0.8487538162043851,-1.8739475798943452,6.541929191730434,0.9707703995756194,0.9834211152137745,0.9955186566942842
1e-10,80,16,km1,mom_w1,15,40000,-0.028506806505845014,0.032381363883541486,0.13648960624251877,0.8470918232520093,-1.8637774368273705,3.5688015975362615,0.9709396560274968,0.9832573721155651,0.9954991883094949
1e-10,80,16,km1,mom_w1,30,40000,-0.06743522853473391,0.07656200031035162,0.3383713955879048,0.847287840742776,-1.8657121540001487,3.74254582810123,0.9706251414608441,0.9830435960139315,0.9954676956835395
1e-10,80,16,km1,mom_w1,equal_rank,120000,-0.03884702174928497,0.031211892937393577,0.3383713955879048,0.847653112346213,-1.8678369945601652,6.541929191730434,0.9707754172695643,0.9832665806086338,0.9955049791597932
1e-10,80,16,km1,mom_w2,5,40000,-0.011524358316927209,0.01826988238485451,0.2253133971442384,0.6614985189237874,-0.9355553738864977,8.156148880316987,0.9303539377719784,0.971666317632068,1.9470834428998411
1e-10,80,16,km1,mom_w2,15,40000,-0.015846837309798065,0.025208294945012304,0.3846469901162292,0.6592846454322623,-0.9278776543728671,10.071332551283966,0.9334455866913783,0.9733527469101618,1.9727528907442282
1e-10,80,16,km1,mom_w2,30,40000,-0.0372085817366347,0.059754982563305595,0.7184926200099667,0.661282880097133,-0.9344262576831142,7.9497375406584885,0.9325719268890963,0.9742591188247008,2.022880317621981
1e-10,80,16,km1,mom_w2,equal_rank,120000,-0.02152659245445332,0.024808913473213064,0.7184926200099667,0.660581637744851,-0.932840842331597,10.071332551283966,0.9321293855665987,0.9731455795938844,1.9764914048688054
1e-10,80,16,k,sample_variance,5,40000,-2.4536678296234407e-24,4.610860014893708e-22,1.0113475907219363e-20,0.3271112909995729,-0.11500983818146815,7.175544888551107,0.7224765614495691,0.983037594196562,1.7127280084816
1e-10,80,16,k,sample_variance,15,40000,-1.0164261267373586e-25,1.5710420660186886e-21,2.153085329841033e-20,0.2708666975621046,-0.07134027717954736,3.7141504197680475,0.6310602068729191,0.796830361783803,1.3016814967096326
1e-10,80,16,k,sample_variance,30,40000,-1.1171289159320498e-23,7.174648789990989e-21,8.266386585637191e-20,0.2554081442275816,-0.06044829226594779,2.9427260169293996,0.5966727484539733,0.7355141400099577,1.18486485215407
1e-10,80,16,k,sample_variance,equal_rank,120000,-4.575533200539222e-24,1.4007806146489554e-21,8.266386585637191e-20,0.28206686676756304,-0.07907067454161373,7.175544888551107,0.6529971566893008,0.8300774472305198,1.412809770459655
1e-10,80,16,k,paired_mean,5,40000,3.971947995580127e-25,5.535294767727277e-22,1.0492476746772008e-20,0.3927310097675932,-0.14722927386140883,7.44444724832904,0.8508497574204906,1.1858394075403904,2.072380858956866
1e-10,80,16,k,paired_mean,15,40000,2.048851316388863e-24,2.0404734325875005e-21,2.460174078733779e-20,0.3517483598994404,-0.10531289473839323,4.243889673208212,0.7834919908724538,1.027751937530755,1.7059639131493742
1e-10,80,16,k,paired_mean,30,40000,5.835119784300566e-24,9.594763771312e-21,1.0223114606021852e-19,0.3415610886591697,-0.09422842419393518,3.6392955119634363,0.7691717559797887,0.9837751816755986,1.60830785729572
1e-10,80,16,k,paired_mean,equal_rank,120000,2.76038863341582e-24,1.793436173833951e-21,1.0223114606021852e-19,0.360914964692845,-0.1140823232147483,7.44444724832904,0.8018442540538279,1.0592613733882512,1.8116607108666969
1e-10,80,16,k,mom_w1,5,40000,-7.364917143422939e-22,8.935555391516745e-22,5.947804913941956e-21,0.6339806357294958,-0.9718643741857512,4.2199874082927815,0.8862178284051554,0.9254251419335954,0.9788155657894894
1e-10,80,16,k,mom_w1,15,40000,-2.6720972884148226e-21,3.3430231986457418e-21,1.9875222271084733e-20,0.5765173658421607,-0.8152703919818378,3.4285480337451553,0.8611543886577939,0.9081718438762723,0.974867959677817
1e-10,80,16,k,mom_w1,30,40000,-1.236595361341017e-20,1.574209705364708e-20,8.963650078101984e-20,0.5603981632520434,-0.7687388592142169,3.190942736283883,0.8558033825872051,0.9056801716243226,0.9791426189604716
1e-10,80,16,k,mom_w1,equal_rank,120000,-5.258180872055763e-21,2.989725705203173e-21,8.963650078101984e-20,0.5902361412954489,-0.8499067513025277,4.2199874082927815,0.8693693429413983,0.9142105652341574,0.9780271578694555
1e-10,80,16,k,mom_w2,5,40000,-3.35781488744555e-22,6.518436968982964e-22,7.537385717553841e-21,0.4624447688114319,-0.4518199509322557,5.347800260156412,0.8160228745028991,0.9020981249647476,1.5691091503151373
1e-10,80,16,k,mom_w2,15,40000,-1.1103849067552339e-21,2.4113850694635288e-21,2.463890559275509e-20,0.41563171862829823,-0.3510335218154017,4.250300737176436,0.7830750729959562,0.8778452174483928,1.430259787777919
1e-10,80,16,k,mom_w2,30,40000,-5.0095487188384215e-21,1.1357315175263292e-20,9.732668508795728e-20,0.4043056399576695,-0.32197788417089857,3.4647032862952503,0.77868021781012,0.8761665979269422,1.386891194410644
1e-10,80,16,k,mom_w2,equal_rank,120000,-2.1519050381127367e-21,2.0430679754794256e-21,9.732668508795728e-20,0.42704112141512734,-0.3735851427005644,5.347800260156412,0.7942546694743716,0.8865410041277773,1.466825538966222
1e-10,80,16,kp1,sample_variance,5,40000,-1.6007173561232582e-25,5.46036010453039e-22,9.687964593677474e-21,0.3141991896567996,-0.10619765103793824,5.575196277728308,0.711351158041675,0.952777009118492,1.6104392956122286
1e-10,80,16,kp1,sample_variance,15,40000,1.043484063745988e-24,1.7226519412069753e-21,2.1137797513580778e-20,0.2679758133606551,-0.07037179573973862,3.288038658381303,0.6249935944406451,0.7784436874549696,1.290140241321825
1e-10,80,16,kp1,sample_variance,30,40000,-3.058933682598887e-23,8.19383949850671e-21,9.113973743934617e-20,0.2545962728366205,-0.05895396670113825,2.8316970024601154,0.5984609869356408,0.7330142654476214,1.1796729560599921
1e-10,80,16,kp1,sample_variance,equal_rank,120000,-9.901974832618401e-24,1.5638502056509283e-21,9.113973743934617e-20,0.27738864215531067,-0.0765590565383456,5.575196277728308,0.6449091112593477,0.8156079964758561,1.371606141573634
1e-10,80,16,kp1,paired_mean,5,40000,5.1363086454118866e-24,6.644133493721851e-22,9.069953931358881e-21,0.38234862204575637,-0.13638887618052892,5.220458326345147,0.8420274398911741,1.161407953648148,1.981407800956142
1e-10,80,16,kp1,paired_mean,15,40000,3.369288708024898e-24,2.2445325310164806e-21,2.8627713889651496e-20,0.34917622877998256,-0.10388529104330518,4.453309564333952,0.7779566738456751,1.0120570477304671,1.7076018255506245
1e-10,80,16,kp1,paired_mean,30,40000,2.1194185687301828e-23,1.0945586568701878e-20,1.2165943306455106e-19,0.34007559360940454,-0.09569408822046443,3.780317076541011,0.7676813530862382,0.975252030135899,1.6276218932166646
1e-10,80,16,kp1,paired_mean,equal_rank,120000,9.8999276802462e-24,2.0204052039049523e-21,1.2165943306455106e-19,0.35680470155870647,-0.11025021857608036,5.220458326345147,0.7962613949414652,1.0510918108613,1.783923561440519
1e-10,80,16,kp1,mom_w1,5,40000,-8.819973389362865e-22,1.0769045970374241e-21,7.052234851652214e-21,0.6197171533791962,-0.9319087102006931,4.05779301660097,0.8782755889513917,0.9204044664945451,0.9755837079102401
1e-10,80,16,kp1,mom_w1,15,40000,-2.9377376525738397e-21,3.686230527432022e-21,1.816946316833444e-20,0.5734593376239523,-0.8055228501047771,2.826712100299268,0.8587787109005157,0.9077257903451482,0.9753005854171003
