eta,budget,s,pair,estimator,epsilon,metric,point,ci_low,ci_high,bootstrap_samples,bootstrap_seed,bootstrap_stream
1e-10,240,8,primary,sample_variance,0.5,fraction_paths_harmed,1.0,1.0000000000000007,1.0000000000000007,10000,93000,shared_rank_stratified_multinomial
1e-10,240,8,primary,sample_variance,0.5,accept_probability,0.00028333333333333335,0.00018333333333333336,0.00039999999999999996,10000,93000,shared_rank_stratified_multinomial
1e-10,240,8,primary,sample_variance,0.5,abstain_probability,0.9882666666666666,0.9876250000000002,0.988891666666667,10000,93000,shared_rank_stratified_multinomial
1e-10,240,8,right,mom_w1,0.0,selected_mean_ratio,1.089065950592266,1.088732158118554,1.0894018536989099,10000,93000,shared_rank_stratified_multinomial
1e-10,240,8,right,mom_w1,0.0,paid_oracle_mean_ratio,1.0519668065539627,1.051966806553962,1.051966806553963,10000,93000,shared_rank_stratified_multinomial
1e-10,240,8,right,mom_w1,0.0,paid_baseline_mean_ratio,1.0519668065539627,1.051966806553962,1.051966806553963,10000,93000,shared_rank_stratified_multinomial
1e-10,240,8,right,mom_w1,0.0,fraction_paths_harmed,1.0,1.0000000000000007,1.0000000000000007,10000,93000,shared_rank_stratified_multinomial
1e-10,240,8,right,mom_w1,0.0,accept_probability,0.4353833333333334,0.4324414583333333,0.4383752083333334,10000,93000,shared_rank_stratified_multinomial
1e-10,240,8,right,mom_w1,0.0,abstain_probability,0.0,0.0,0.0,10000,93000,shared_rank_stratified_multinomial
1e-10,240,8,right,mom_w1,0.2,selected_mean_ratio,1.0645145082321135,1.0642959128599285,1.064730681379589,10000,93000,shared_rank_stratified_multinomial
1e-10,240,8,right,mom_w1,0.2,paid_oracle_mean_ratio,1.0519668065539627,1.051966806553962,1.051966806553963,10000,93000,shared_rank_stratified_multinomial
1e-10,240,8,right,mom_w1,0.2,paid_baseline_mean_ratio,1.0519668065539627,1.051966806553962,1.051966806553963,10000,93000,shared_rank_stratified_multinomial
1e-10,240,8,right,mom_w1,0.2,fraction_paths_harmed,1.0,1.0000000000000007,1.0000000000000007,10000,93000,shared_rank_stratified_multinomial
1e-10,240,8,right,mom_w1,0.2,accept_probability,0.12424166666666668,0.12240833333333334,0.12607500000000005,10000,93000,shared_rank_stratified_multinomial
1e-10,240,8,right,mom_w1,0.2,abstain_probability,0.6730583333333332,0.6704414583333331,0.6756583333333332,10000,93000,shared_rank_stratified_multinomial
1e-10,240,8,right,mom_w1,0.3333333333333333,selected_mean_ratio,1.058589566820001,1.058428900623742,1.058747208701647,10000,93000,shared_rank_stratified_multinomial
1e-10,240,8,right,mom_w1,0.3333333333333333,paid_oracle_mean_ratio,1.0519668065539627,1.051966806553962,1.051966806553963,10000,93000,shared_rank_stratified_multinomial
1e-10,240,8,right,mom_w1,0.3333333333333333,paid_baseline_mean_ratio,1.0519668065539627,1.051966806553962,1.051966806553963,10000,93000,shared_rank_stratified_multinomial
1e-10,240,8,right,mom_w1,0.3333333333333333,fraction_paths_harmed,1.0,1.0000000000000007,1.0000000000000007,10000,93000,shared_rank_stratified_multinomial
1e-10,240,8,right,mom_w1,0.3333333333333333,accept_probability,0.06187499999999999,0.060533333333333356,0.06319166666666669,10000,93000,shared_rank_stratified_multinomial
1e-10,240,8,right,mom_w1,0.3333333333333333,abstain_probability,0.8283416666666666,0.8262583333333333,0.8304416666666667,10000,93000,shared_rank_stratified_multinomial
1e-10,240,8,right,mom_w1,0.5,selected_mean_ratio,1.0548730181394657,1.054763025749691,1.0549836229422878,10000,93000,shared_rank_stratified_multinomial
1e-10,240,8,right,mom_w1,0.5,paid_oracle_mean_ratio,1.0519668065539627,1.051966806553962,1.051966806553963,10000,93000,shared_rank_stratified_multinomial
1e-10,240,8,right,mom_w1,0.5,paid_baseline_mean_ratio,1.0519668065539627,1.051966806553962,1.051966806553963,10000,93000,shared_rank_stratified_multinomial
1e-10,240,8,right,mom_w1,0.5,fraction_paths_harmed,1.0,1.0000000000000007,1.0000000000000007,10000,93000,shared_rank_stratified_multinomial
1e-10,240,8,right,mom_w1,0.5,accept_probability,0.025900000000000003,0.025025000000000013,0.02679166666666667,10000,93000,shared_rank_stratified_multinomial
1e-10,240,8,right,mom_w1,0.5,abstain_probability,0.9236916666666666,0.9221997916666664,0.9252083333333332,10000,93000,shared_rank_stratified_multinomial
1e-10,240,8,right,mom_w2,0.0,selected_mean_ratio,1.0863770326912083,1.0860533708510998,1.0867088583963642,10000,93000,shared_rank_stratified_multinomial
1e-10,240,8,right,mom_w2,0.0,paid_oracle_mean_ratio,1.0519668065539627,1.051966806553962,1.051966806553963,10000,93000,shared_rank_stratified_multinomial
1e-10,240,8,right,mom_w2,0.0,paid_baseline_mean_ratio,1.0519668065539627,1.051966806553962,1.051966806553963,10000,93000,shared_rank_stratified_multinomial
1e-10,240,8,right,mom_w2,0.0,fraction_paths_harmed,1.0,1.0000000000000007,1.0000000000000007,10000,93000,shared_rank_stratified_multinomial
1e-10,240,8,right,mom_w2,0.0,accept_probability,0.4099666666666666,0.40715,0.4128085416666667,10000,93000,shared_rank_stratified_multinomial
1e-10,240,8,right,mom_w2,0.0,abstain_probability,0.0,0.0,0.0,10000,93000,shared_rank_stratified_multinomial
1e-10,240,8,right,mom_w2,0.2,selected_mean_ratio,1.0580341472589014,1.0578813674428154,1.058183337270787,10000,93000,shared_rank_stratified_multinomial
1e-10,240,8,right,mom_w2,0.2,paid_oracle_mean_ratio,1.0519668065539627,1.051966806553962,1.051966806553963,10000,93000,shared_rank_stratified_multinomial
1e-10,240,8,right,mom_w2,0.2,paid_baseline_mean_ratio,1.0519668065539627,1.051966806553962,1.051966806553963,10000,93000,shared_rank_stratified_multinomial
1e-10,240,8,right,mom_w2,0.2,fraction_paths_harmed,1.0,1.0000000000000007,1.0000000000000007,10000,93000,shared_rank_stratified_multinomial
1e-10,240,8,right,mom_w2,0.2,accept_probability,0.05538333333333333,0.05413333333333335,0.056591666666666686,10000,93000,shared_rank_stratified_multinomial
1e-10,240,8,right,mom_w2,0.2,abstain_probability,0.8119666666666667,0.8097750000000001,0.8141416666666665,10000,93000,shared_rank_stratified_multinomial
1e-10,240,8,right,mom_w2,0.3333333333333333,selected_mean_ratio,1.0542621072630125,1.0541653524159913,1.0543573676203215,10000,93000,shared_rank_stratified_multinomial
1e-10,240,8,right,mom_w2,0.3333333333333333,paid_oracle_mean_ratio,1.0519668065539627,1.051966806553962,1.051966806553963,10000,93000,shared_rank_stratified_multinomial
1e-10,240,8,right,mom_w2,0.3333333333333333,paid_baseline_mean_ratio,1.0519668065539627,1.051966806553962,1.051966806553963,10000,93000,shared_rank_stratified_multinomial
1e-10,240,8,right,mom_w2,0.3333333333333333,fraction_paths_harmed,1.0,1.0000000000000007,1.0000000000000007,10000,93000,shared_rank_stratified_multinomial
1e-10,240,8,right,mom_w2,0.3333333333333333,accept_probability,0.018766666666666668,0.01804166666666668,0.01947520833333334,10000,93000,shared_rank_stratified_multinomial
1e-10,240,8,right,mom_w2,0.3333333333333333,abstain_probability,0.9255999999999999,0.924141458333333,0.9270666666666669,10000,93000,shared_rank_stratified_multinomial
1e-10,240,8,right,mom_w2,0.5,selected_mean_ratio,1.0526892946813486,1.0526298490984076,1.0527493384214128,10000,93000,shared_rank_stratified_multinomial
1e-10,240,8,right,mom_w2,0.5,paid_oracle_mean_ratio,1.0519668065539627,1.051966806553962,1.051966806553963,10000,93000,shared_rank_stratified_multinomial
1e-10,240,8,right,mom_w2,0.5,paid_baseline_mean_ratio,1.0519668065539627,1.051966806553962,1.051966806553963,10000,93000,shared_rank_stratified_multinomial
1e-10,240,8,right,mom_w2,0.5,fraction_paths_harmed,1.0,1.0000000000000007,1.0000000000000007,10000,93000,shared_rank_stratified_multinomial
1e-10,240,8,right,mom_w2,0.5,accept_probability,0.005566666666666667,0.00515,0.006,10000,93000,shared_rank_stratified_multinomial
1e-10,240,8,right,mom_w2,0.5,abstain_probability,0.9751,0.9742083333333332,0.9759666666666666,10000,93000,shared_rank_stratified_multinomial
1e-10,240,8,right,paired_mean,0.0,selected_mean_ratio,1.0863770326912083,1.0860533708510998,1.0867088583963642,10000,93000,shared_rank_stratified_multinomial
1e-10,240,8,right,paired_mean,0.0,paid_oracle_mean_ratio,1.0519668065539627,1.051966806553962,1.051966806553963,10000,93000,shared_rank_stratified_multinomial
1e-10,240,8,right,paired_mean,0.0,paid_baseline_mean_ratio,1.0519668065539627,1.051966806553962,1.051966806553963,10000,93000,shared_rank_stratified_multinomial
1e-10,240,8,right,paired_mean,0.0,fraction_paths_harmed,1.0,1.0000000000000007,1.0000000000000007,10000,93000,shared_rank_stratified_multinomial
1e-10,240,8,right,paired_mean,0.0,accept_probability,0.4099666666666666,0.40715,0.4128085416666667,10000,93000,shared_rank_stratified_multinomial
1e-10,240,8,right,paired_mean,0.0,abstain_probability,0.0,0.0,0.0,10000,93000,shared_rank_stratified_multinomial
1e-10,240,8,right,paired_mean,0.2,selected_mean_ratio,1.0580341472589014,1.0578813674428154,1.058183337270787,10000,93000,shared_rank_stratified_multinomial
1e-10,240,8,right,paired_mean,0.2,paid_oracle_mean_ratio,1.0519668065539627,1.051966806553962,1.051966806553963,10000,93000,shared_rank_stratified_multinomial
1e-10,240,8,right,paired_mean,0.2,paid_baseline_mean_ratio,1.0519668065539627,1.051966806553962,1.051966806553963,10000,93000,shared_rank_stratified_multinomial
1e-10,240,8,right,paired_mean,0.2,fraction_paths_harmed,1.0,1.0000000000000007,1.0000000000000007,10000,93000,shared_rank_stratified_multinomial
1e-10,240,8,right,paired_mean,0.2,accept_probability,0.05538333333333333,0.05413333333333335,0.056591666666666686,10000,93000,shared_rank_stratified_multinomial
1e-10,240,8,right,paired_mean,0.2,abstain_probability,0.8119666666666667,0.8097750000000001,0.8141416666666665,10000,93000,shared_rank_stratified_multinomial
1e-10,240,8,right,paired_mean,0.3333333333333333,selected_mean_ratio,1.0542621072630125,1.0541653524159913,1.0543573676203215,10000,93000,shared_rank_stratified_multinomial
1e-10,240,8,right,paired_mean,0.3333333333333333,paid_oracle_mean_ratio,1.0519668065539627,1.051966806553962,1.051966806553963,10000,93000,shared_rank_stratified_multinomial
1e-10,240,8,right,paired_mean,0.3333333333333333,paid_baseline_mean_ratio,1.0519668065539627,1.051966806553962,1.051966806553963,10000,93000,shared_rank_stratified_multinomial
1e-10,240,8,right,paired_mean,0.3333333333333333,fraction_paths_harmed,1.0,1.0000000000000007,1.0000000000000007,10000,93000,shared_rank_stratified_multinomial
1e-10,240,8,right,paired_mean,0.3333333333333333,accept_probability,0.018766666666666668,0.01804166666666668,0.01947520833333334,10000,93000,shared_rank_stratified_multinomial
1e-10,240,8,right,paired_mean,0.3333333333333333,abstain_probability,0.9255999999999999,0.924141458333333,0.9270666666666669,10000,93000,shared_rank_stratified_multinomial
1e-10,240,8,right,paired_mean,0.5,selected_mean_ratio,1.0526892946813486,1.0526298490984076,1.0527493384214128,10000,93000,shared_rank_stratified_multinomial
1e-10,240,8,right,paired_mean,0.5,paid_oracle_mean_ratio,1.0519668065539627,1.051966806553962,1.051966806553963,10000,93000,shared_rank_stratified_multinomial
1e-10,240,8,right,paired_mean,0.5,paid_baseline_mean_ratio,1.0519668065539627,1.051966806553962,1.051966806553963,10000,93000,shared_rank_stratified_multinomial
1e-10,240,8,right,paired_mean,0.5,fraction_paths_harmed,1.0,1.0000000000000007,1.0000000000000007,10000,93000,shared_rank_stratified_multinomial
1e-10,240,8,right,paired_mean,0.5,accept_probability,0.005566666666666667,0.00515,0.006,10000,93000,shared_rank_stratified_multinomial
1e-10,240,8,right,paired_mean,0.5,abstain_probability,0.9751,0.9742083333333332,0.9759666666666666,10000,93000,shared_rank_stratified_multinomial
1e-10,240,8,right,sample_variance,0.0,selected_mean_ratio,1.0848304941224158,1.084522090959184,1.0851413097280291,10000,93000,shared_rank_stratified_multinomial
1e-10,240,8,right,sample_variance,0.0,paid_oracle_mean_ratio,1.0519668065539627,1.051966806553962,1.051966806553963,10000,93000,shared_rank_stratified_multinomial
1e-10,240,8,right,sample_variance,0.0,paid_baseline_mean_ratio,1.0519668065539627,1.051966806553962,1.051966806553963,10000,93000,shared_rank_stratified_multinomial
1e-10,240,8,right,sample_variance,0.0,fraction_paths_harmed,1.0,1.0000000000000007,1.0000000000000007,10000,93000,shared_rank_stratified_multinomial
1e-10,240,8,right,sample_variance,0.0,accept_probability,0.3959083333333333,0.39317479166666663,0.3986583333333333,10000,93000,shared_rank_stratified_multinomial
1e-10,240,8,right,sample_variance,0.0,abstain_probability,0.0,0.0,0.0,10000,93000,shared_rank_stratified_multinomial
1e-10,240,8,right,sample_variance,0.2,selected_mean_ratio,1.053525281203459,1.0534393347201652,1.053613225421638,10000,93000,shared_rank_stratified_multinomial
1e-10,240,8,right,sample_variance,0.2,paid_oracle_mean_ratio,1.0519668065539627,1.051966806553962,1.051966806553963,10000,93000,shared_rank_stratified_multinomial
1e-10,240,8,right,sample_variance,0.2,paid_baseline_mean_ratio,1.0519668065539627,1.051966806553962,1.051966806553963,10000,93000,shared_rank_stratified_multinomial
1e-10,240,8,right,sample_variance,0.2,fraction_paths_harmed,1.0,1.0000000000000007,1.0000000000000007,10000,93000,shared_rank_stratified_multinomial
1e-10,240,8,right,sample_variance,0.2,accept_probability,0.014166666666666668,0.01349166666666667,0.014850000000000004,10000,93000,shared_rank_stratified_multinomial
1e-10,240,8,right,sample_variance,0.2,abstain_probability,0.89385,0.892225,0.8955,10000,93000,shared_rank_stratified_multinomial
1e-10,240,8,right,sample_variance,0.3333333333333333,selected_mean_ratio,1.0522300208778137,1.0521946653876222,1.052267268946144,10000,93000,shared_rank_stratified_multinomial
1e-10,240,8,right,sample_variance,0.3333333333333333,paid_oracle_mean_ratio,1.0519668065539627,1.051966806553962,1.051966806553963,10000,93000,shared_rank_stratified_multinomial
1e-10,240,8,right,sample_variance,0.3333333333333333,paid_baseline_mean_ratio,1.0519668065539627,1.051966806553962,1.051966806553963,10000,93000,shared_rank_stratified_multinomial
1e-10,240,8,right,sample_variance,0.3333333333333333,fraction_paths_harmed,1.0,1.0000000000000007,1.0000000000000007,10000,93000,shared_rank_stratified_multinomial
1e-10,240,8,right,sample_variance,0.3333333333333333,accept_probability,0.0022583333333333335,0.001991666666666667,0.002533333333333332,10000,93000,shared_rank_stratified_multinomial
1e-10,240,8,right,sample_variance,0.3333333333333333,abstain_probability,0.9660583333333332,0.9650416666666668,0.9670583333333334,10000,93000,shared_rank_stratified_multinomial
1e-10,240,8,right,sample_variance,0.5,selected_mean_ratio,1.052007034928149,1.0519928488986123,1.052022428235235,10000,93000,shared_rank_stratified_multinomial
1e-10,240,8,right,sample_variance,0.5,paid_oracle_mean_ratio,1.0519668065539627,1.051966806553962,1.051966806553963,10000,93000,shared_rank_stratified_multinomial
1e-10,240,8,right,sample_variance,0.5,paid_baseline_mean_ratio,1.0519668065539627,1.051966806553962,1.051966806553963,10000,93000,shared_rank_stratified_multinomial
1e-10,240,8,right,sample_variance,0.5,fraction_paths_harmed,1.0,1.0000000000000007,1.0000000000000007,10000,93000,shared_rank_stratified_multinomial
1e-10,240,8,right,sample_variance,0.5,accept_probability,0.00030000000000000003,0.00020000000000000004,0.0004000000000000001,10000,93000,shared_rank_stratified_multinomial
1e-10,240,8,right,sample_variance,0.5,abstain_probability,0.9917333333333334,0.9912166666666671,0.9922333333333337,10000,93000,shared_rank_stratified_multinomial
1e-10,240,16,left,mom_w1,0.0,selected_mean_ratio,1.084933852518022,1.0849338525180219,1.084933852518023,10000,93000,shared_rank_stratified_multinomial
1e-10,240,16,left,mom_w1,0.0,paid_oracle_mean_ratio,1.084933852518022,1.0849338525180217,1.0849338525180228,10000,93000,shared_rank_stratified_multinomial
1e-10,240,16,left,mom_w1,0.0,paid_baseline_mean_ratio,1.084933852518022,1.0849338525180217,1.0849338525180228,10000,93000,shared_rank_stratified_multinomial
1e-10,240,16,left,mom_w1,0.0,fraction_paths_harmed,1.0,1.0000000000000007,1.0000000000000007,10000,93000,shared_rank_stratified_multinomial
1e-10,240,16,left,mom_w1,0.0,accept_probability,0.0,0.0,0.0,10000,93000,shared_rank_stratified_multinomial
1e-10,240,16,left,mom_w1,0.0,abstain_probability,0.0,0.0,0.0,10000,93000,shared_rank_stratified_multinomial
1e-10,240,16,left,mom_w1,0.2,selected_mean_ratio,1.084933852518022,1.0849338525180219,1.084933852518023,10000,93000,shared_rank_stratified_multinomial
1e-10,240,16,left,mom_w1,0.2,paid_oracle_mean_ratio,1.084933852518022,1.0849338525180217,1.0849338525180228,10000,93000,shared_rank_stratified_multinomial
1e-10,240,16,left,mom_w1,0.2,paid_baseline_mean_ratio,1.084933852518022,1.0849338525180217,1.0849338525180228,10000,93000,shared_rank_stratified_multinomial
1e-10,240,16,left,mom_w1,0.2,fraction_paths_harmed,1.0,1.0000000000000007,1.0000000000000007,10000,93000,shared_rank_stratified_multinomial
1e-10,240,16,left,mom_w1,0.2,accept_probability,0.0,0.0,0.0,10000,93000,shared_rank_stratified_multinomial
1e-10,240,16,left,mom_w1,0.2,abstain_probability,0.0,0.0,0.0,10000,93000,shared_rank_stratified_multinomial
1e-10,240,16,left,mom_w1,0.3333333333333333,selected_mean_ratio,1.084933852518022,1.0849338525180219,1.084933852518023,10000,93000,shared_rank_stratified_multinomial
1e-10,240,16,left,mom_w1,0.3333333333333333,paid_oracle_mean_ratio,1.084933852518022,1.0849338525180217,1.0849338525180228,10000,93000,shared_rank_stratified_multinomial
1e-10,240,16,left,mom_w1,0.3333333333333333,paid_baseline_mean_ratio,1.084933852518022,1.0849338525180217,1.0849338525180228,10000,93000,shared_rank_stratified_multinomial
1e-10,240,16,left,mom_w1,0.3333333333333333,fraction_paths_harmed,1.0,1.0000000000000007,1.0000000000000007,10000,93000,shared_rank_stratified_multinomial
1e-10,240,16,left,mom_w1,0.3333333333333333,accept_probability,0.0,0.0,0.0,10000,93000,shared_rank_stratified_multinomial
1e-10,240,16,left,mom_w1,0.3333333333333333,abstain_probability,0.0,0.0,0.0,10000,93000,shared_rank_stratified_multinomial
1e-10,240,16,left,mom_w1,0.5,selected_mean_ratio,1.084933852518022,1.0849338525180219,1.084933852518023,10000,93000,shared_rank_stratified_multinomial
1e-10,240,16,left,mom_w1,0.5,paid_oracle_mean_ratio,1.084933852518022,1.0849338525180217,1.0849338525180228,10000,93000,shared_rank_stratified_multinomial
1e-10,240,16,left,mom_w1,0.5,paid_baseline_mean_ratio,1.084933852518022,1.0849338525180217,1.0849338525180228,10000,93000,shared_rank_stratified_multinomial
1e-10,240,16,left,mom_w1,0.5,fraction_paths_harmed,1.0,1.0000000000000007,1.0000000000000007,10000,93000,shared_rank_stratified_multinomial
1e-10,240,16,left,mom_w1,0.5,accept_probability,0.0,0.0,0.0,10000,93000,shared_rank_stratified_multinomial
1e-10,240,16,left,mom_w1,0.5,abstain_probability,0.0,0.0,0.0,10000,93000,shared_rank_stratified_multinomial
1e-10,240,16,left,mom_w2,0.0,selected_mean_ratio,1.084933852518022,1.0849338525180219,1.084933852518023,10000,93000,shared_rank_stratified_multinomial
1e-10,240,16,left,mom_w2,0.0,paid_oracle_mean_ratio,1.084933852518022,1.0849338525180217,1.0849338525180228,10000,93000,shared_rank_stratified_multinomial
1e-10,240,16,left,mom_w2,0.0,paid_baseline_mean_ratio,1.084933852518022,1.0849338525180217,1.0849338525180228,10000,93000,shared_rank_stratified_multinomial
1e-10,240,16,left,mom_w2,0.0,fraction_paths_harmed,1.0,1.0000000000000007,1.0000000000000007,10000,93000,shared_rank_stratified_multinomial
1e-10,240,16,left,mom_w2,0.0,accept_probability,0.0,0.0,0.0,10000,93000,shared_rank_stratified_multinomial
1e-10,240,16,left,mom_w2,0.0,abstain_probability,0.0,0.0,0.0,10000,93000,shared_rank_stratified_multinomial
1e-10,240,16,left,mom_w2,0.2,selected_mean_ratio,1.084933852518022,1.0849338525180219,1.084933852518023,10000,93000,shared_rank_stratified_multinomial
1e-10,240,16,left,mom_w2,0.2,paid_oracle_mean_ratio,1.084933852518022,1.0849338525180217,1.0849338525180228,10000,93000,shared_rank_stratified_multinomial
1e-10,240,16,left,mom_w2,0.2,paid_baseline_mean_ratio,1.084933852518022,1.0849338525180217,1.0849338525180228,10000,93000,shared_rank_stratified_multinomial
1e-10,240,16,left,mom_w2,0.2,fraction_paths_harmed,1.0,1.0000000000000007,1.0000000000000007,10000,93000,shared_rank_stratified_multinomial
1e-10,240,16,left,mom_w2,0.2,accept_probability,0.0,0.0,0.0,10000,93000,shared_rank_stratified_multinomial
1e-10,240,16,left,mom_w2,0.2,abstain_probability,0.0,0.0,0.0,10000,93000,shared_rank_stratified_multinomial
1e-10,240,16,left,mom_w2,0.3333333333333333,selected_mean_ratio,1.084933852518022,1.0849338525180219,1.084933852518023,10000,93000,shared_rank_stratified_multinomial
1e-10,240,16,left,mom_w2,0.3333333333333333,paid_oracle_mean_ratio,1.084933852518022,1.0849338525180217,1.0849338525180228,10000,93000,shared_rank_stratified_multinomial
1e-10,240,16,left,mom_w2,0.3333333333333333,paid_baseline_mean_ratio,1.084933852518022,1.0849338525180217,1.0849338525180228,10000,93000,shared_rank_stratified_multinomial
1e-10,240,16,left,mom_w2,0.3333333333333333,fraction_paths_harmed,1.0,1.0000000000000007,1.0000000000000007,10000,93000,shared_rank_stratified_multinomial
1e-10,240,16,left,mom_w2,0.3333333333333333,accept_probability,0.0,0.0,0.0,10000,93000,shared_rank_stratified_multinomial
1e-10,240,16,left,mom_w2,0.3333333333333333,abstain_probability,0.0,0.0,0.0,10000,93000,shared_rank_stratified_multinomial
1e-10,240,16,left,mom_w2,0.5,selected_mean_ratio,1.084933852518022,1.0849338525180219,1.084933852518023,10000,93000,shared_rank_stratified_multinomial
1e-10,240,16,left,mom_w2,0.5,paid_oracle_mean_ratio,1.084933852518022,1.0849338525180217,1.0849338525180228,10000,93000,shared_rank_stratified_multinomial
1e-10,240,16,left,mom_w2,0.5,paid_baseline_mean_ratio,1.084933852518022,1.0849338525180217,1.0849338525180228,10000,93000,shared_rank_stratified_multinomial
1e-10,240,16,left,mom_w2,0.5,fraction_paths_harmed,1.0,1.0000000000000007,1.0000000000000007,10000,93000,shared_rank_stratified_multinomial
1e-10,240,16,left,mom_w2,0.5,accept_probability,0.0,0.0,0.0,10000,93000,shared_rank_stratified_multinomial
1e-10,240,16,left,mom_w2,0.5,abstain_probability,0.0,0.0,0.0,10000,93000,shared_rank_stratified_multinomial
1e-10,240,16,left,paired_mean,0.0,selected_mean_ratio,1.084933852518022,1.0849338525180219,1.084933852518023,10000,93000,shared_rank_stratified_multinomial
1e-10,240,16,left,paired_mean,0.0,paid_oracle_mean_ratio,1.084933852518022,1.0849338525180217,1.0849338525180228,10000,93000,shared_rank_stratified_multinomial
1e-10,240,16,left,paired_mean,0.0,paid_baseline_mean_ratio,1.084933852518022,1.0849338525180217,1.0849338525180228,10000,93000,shared_rank_stratified_multinomial
1e-10,240,16,left,paired_mean,0.0,fraction_paths_harmed,1.0,1.0000000000000007,1.0000000000000007,10000,93000,shared_rank_stratified_multinomial
1e-10,240,16,left,paired_mean,0.0,accept_probability,0.0,0.0,0.0,10000,93000,shared_rank_stratified_multinomial
1e-10,240,16,left,paired_mean,0.0,abstain_probability,0.0,0.0,0.0,10000,93000,shared_rank_stratified_multinomial
1e-10,240,16,left,paired_mean,0.2,selected_mean_ratio,1.084933852518022,1.0849338525180219,1.084933852518023,10000,93000,shared_rank_stratified_multinomial
1e-10,240,16,left,paired_mean,0.2,paid_oracle_mean_ratio,1.084933852518022,1.0849338525180217,1.0849338525180228,10000,93000,shared_rank_stratified_multinomial
1e-10,240,16,left,paired_mean,0.2,paid_baseline_mean_ratio,1.084933852518022,1.0849338525180217,1.0849338525180228,10000,93000,shared_rank_stratified_multinomial
1e-10,240,16,left,paired_mean,0.2,fraction_paths_harmed,1.0,1.0000000000000007,1.0000000000000007,10000,93000,shared_rank_stratified_multinomial
1e-10,240,16,left,paired_mean,0.2,accept_probability,0.0,0.0,0.0,10000,93000,shared_rank_stratified_multinomial
1e-10,240,16,left,paired_mean,0.2,abstain_probability,0.0,0.0,0.0,10000,93000,shared_rank_stratified_multinomial
1e-10,240,16,left,paired_mean,0.3333333333333333,selected_mean_ratio,1.084933852518022,1.0849338525180219,1.084933852518023,10000,93000,shared_rank_stratified_multinomial
1e-10,240,16,left,paired_mean,0.3333333333333333,paid_oracle_mean_ratio,1.084933852518022,1.0849338525180217,1.0849338525180228,10000,93000,shared_rank_stratified_multinomial
1e-10,240,16,left,paired_mean,0.3333333333333333,paid_baseline_mean_ratio,1.084933852518022,1.0849338525180217,1.0849338525180228,10000,93000,shared_rank_stratified_multinomial
1e-10,240,16,left,paired_mean,0.3333333333333333,fraction_paths_harmed,1.0,1.0000000000000007,1.0000000000000007,10000,93000,shared_rank_stratified_multinomial
1e-10,240,16,left,paired_mean,0.3333333333333333,accept_probability,0.0,0.0,0.0,10000,93000,shared_rank_stratified_multinomial
1e-10,240,16,left,paired_mean,0.3333333333333333,abstain_probability,0.0,0.0,0.0,10000,93000,shared_rank_stratified_multinomial
1e-10,240,16,left,paired_mean,0.5,selected_mean_ratio,1.084933852518022,1.0849338525180219,1.084933852518023,10000,93000,shared_rank_stratified_multinomial
1e-10,240,16,left,paired_mean,0.5,paid_oracle_mean_ratio,1.084933852518022,1.0849338525180217,1.0849338525180228,10000,93000,shared_rank_stratified_multinomial
1e-10,240,16,left,paired_mean,0.5,paid_baseline_mean_ratio,1.084933852518022,1.0849338525180217,1.0849338525180228,10000,93000,shared_rank_stratified_multinomial
1e-10,240,16,left,paired_mean,0.5,fraction_paths_harmed,1.0,1.0000000000000007,1.0000000000000007,10000,93000,shared_rank_stratified_multinomial
1e-10,240,16,left,paired_mean,0.5,accept_probability,0.0,0.0,0.0,10000,93000,shared_rank_stratified_multinomial
1e-10,240,16,left,paired_mean,0.5,abstain_probability,0.0,0.0,0.0,10000,93000,shared_rank_stratified_multinomial
1e-10,240,16,left,sample_variance,0.0,selected_mean_ratio,1.084933852518022,1.0849338525180219,1.084933852518023,10000,93000,shared_rank_stratified_multinomial
1e-10,240,16,left,sample_variance,0.0,paid_oracle_mean_ratio,1.084933852518022,1.0849338525180217,1.0849338525180228,10000,93000,shared_rank_stratified_multinomial
1e-10,240,16,left,sample_variance,0.0,paid_baseline_mean_ratio,1.084933852518022,1.0849338525180217,1.0849338525180228,10000,93000,shared_rank_stratified_multinomial
1e-10,240,16,left,sample_variance,0.0,fraction_paths_harmed,1.0,1.0000000000000007,1.0000000000000007,10000,93000,shared_rank_stratified_multinomial
1e-10,240,16,left,sample_variance,0.0,accept_probability,0.0,0.0,0.0,10000,93000,shared_rank_stratified_multinomial
1e-10,240,16,left,sample_variance,0.0,abstain_probability,0.0,0.0,0.0,10000,93000,shared_rank_stratified_multinomial
1e-10,240,16,left,sample_variance,0.2,selected_mean_ratio,1.084933852518022,1.0849338525180219,1.084933852518023,10000,93000,shared_rank_stratified_multinomial
1e-10,240,16,left,sample_variance,0.2,paid_oracle_mean_ratio,1.084933852518022,1.0849338525180217,1.0849338525180228,10000,93000,shared_rank_stratified_multinomial
1e-10,240,16,left,sample_variance,0.2,paid_baseline_mean_ratio,1.084933852518022,1.0849338525180217,1.0849338525180228,10000,93000,shared_rank_stratified_multinomial
1e-10,240,16,left,sample_variance,0.2,fraction_paths_harmed,1.0,1.0000000000000007,1.0000000000000007,10000,93000,shared_rank_stratified_multinomial
1e-10,240,16,left,sample_variance,0.2,accept_probability,0.0,0.0,0.0,10000,93000,shared_rank_stratified_multinomial
1e-10,240,16,left,sample_variance,0.2,abstain_probability,0.0,0.0,0.0,10000,93000,shared_rank_stratified_multinomial
