setup_index,spectrum_family,setup_name,matrix_seed,q,mean_oracle_risk,se_oracle_risk,additive_regret_oracle,baseline_normalized_additive_regret_oracle,multiplicative_regret_oracle,minimum_q_smallest_oracle,minimum_q_largest_oracle,minimum_q_count_oracle,minimum_is_zero_oracle,minimum_is_plateau_oracle,mean_gaussian_risk,se_gaussian_risk,additive_regret_gaussian,baseline_normalized_additive_regret_gaussian,multiplicative_regret_gaussian,minimum_q_smallest_gaussian,minimum_q_largest_gaussian,minimum_q_count_gaussian,minimum_is_zero_gaussian,minimum_is_plateau_gaussian,mean_rademacher_risk,se_rademacher_risk,additive_regret_rademacher,baseline_normalized_additive_regret_rademacher,multiplicative_regret_rademacher,minimum_q_smallest_rademacher,minimum_q_largest_rademacher,minimum_q_count_rademacher,minimum_is_zero_rademacher,minimum_is_plateau_rademacher
2,power,power_c_1.2,42002,69,0.00016047537568830003,1.9214263562604502e-21,6.680869078628942e-05,0.003863940272028221,0.7132599051218831,47,47,1,False,False,0.0003098937135256065,4.190846343702014e-07,0.00012931999062299848,0.007479337102188235,0.7161617346326015,47,47,1,False,False,0.0001777572075364845,3.431275064917214e-07,6.396354366377151e-05,0.0038083729281392646,0.5621011002450864,50,50,1,False,False
2,power,power_c_1.2,42002,70,0.00017279243336030002,1.9214263562604502e-21,7.91257484582894e-05,0.004576308297978251,0.844758715877121,47,47,1,False,False,0.00033361540004198456,4.340182625564337e-07,0.00015304167713937655,0.008851302018313675,0.847530164850836,47,47,1,False,False,0.000190602182568716,3.547212280438476e-07,7.6808518696003e-05,0.00457315943578678,0.6749806279365367,50,50,1,False,False
2,power,power_c_1.2,42002,71,0.0001879853480949,0.0,9.431866319288937e-05,0.005455004084433614,1.0069606209674316,47,47,1,False,False,0.0003630862948985075,4.591648889811409e-07,0.0001825125719958995,0.010555777531134198,1.010737160768055,47,47,1,False,False,0.0002066713456117825,3.7454659966724663e-07,9.28776817390695e-05,0.005529913267825204,0.8161937895150329,50,50,1,False,False
2,power,power_c_1.2,42002,72,0.00020712526778350005,3.8428527125209005e-21,0.00011345858288148944,0.006561978425911727,1.2113013607792795,47,47,1,False,False,0.000400201389468523,4.96047475583301e-07,0.000219627666565915,0.012702362158394246,1.216277003295605,47,47,1,False,False,0.000226981194692622,4.0511190832909056e-07,0.00011318753081990901,0.00673915645517338,0.9946734024358157,50,50,1,False,False
2,power,power_c_1.2,42002,73,0.00023189592274630003,1.9214263562604502e-21,0.00013822923784428942,0.007994611368554585,1.4757567003561394,47,47,1,False,False,0.000448228801415569,5.469880309484115e-07,0.000267655078512961,0.01548007040262711,1.482248215358112,47,47,1,False,False,0.0002533191901771905,4.466940539669622e-07,0.00013952552630447753,0.008307313928001091,1.2261273743725098,50,50,1,False,False
2,power,power_c_1.2,42002,74,0.00026510406910259995,3.8428527125209005e-21,0.00017143738420058934,0.00991523415812506,1.8302920016859625,47,47,1,False,False,0.0005125618135524215,6.203199768951884e-07,0.0003319880906498135,0.019200827589916262,1.8385182811392249,47,47,1,False,False,0.000288654527147585,5.037743805973694e-07,0.000174860863274872,0.01041117079734694,1.5366485032986312,50,50,1,False,False
2,power,power_c_1.2,42002,75,0.00031180246844389996,3.8428527125209005e-21,0.00021813578354188935,0.012616077771889386,2.328851328197342,47,47,1,False,False,0.0006031033079830475,7.04022634076283e-07,0.0004225295850804395,0.02443737574708971,2.3399284142152275,47,47,1,False,False,0.000338491599846154,5.691025193400588e-07,0.000224697935973441,0.013378457279794267,1.974608500388765,50,50,1,False,False
2,power,power_c_1.2,42002,76,0.0003820973418275,0.0,0.0002884306569254894,0.016681644526563136,3.0793302573613133,47,47,1,False,False,0.0007397500867408266,8.633397321466124e-07,0.0005591763638382187,0.032340464181707995,3.0966652005054414,47,47,1,False,False,0.0004139131838451035,6.969356215332877e-07,0.0003001195199723905,0.017869038980658784,2.6374009743468436,50,50,1,False,False
3,power,power_c_1.7,42003,0,0.014233295466272696,2.4594257360133763e-19,0.014232218267604325,0.999924318393381,13212.25014984958,56,56,1,False,False,0.014233295466272696,2.4594257360133763e-19,0.014230921616022473,0.9998332185082613,5994.869143363306,56,56,1,False,False,0.014076047893550705,3.689138604020064e-19,0.01407425711595528,0.9998727783814769,7859.2993076899675,58,58,1,False,False
3,power,power_c_1.7,42003,1,0.0017552359152128,0.0,0.0017541587165444288,0.12324332904499131,1628.4449359716925,56,56,1,False,False,0.004191219384292353,0.00022445655844483277,0.00418884553404213,0.29429906404796025,1764.578677045866,56,56,1,False,False,0.004134104191313584,0.0002225442119110278,0.004132313413718159,0.2935705707289816,2307.5525538591623,58,58,1,False,False
3,power,power_c_1.7,42003,2,0.0005632224601911999,7.685705425041801e-21,0.0005621452615228287,0.03949508831984072,521.8584816604579,56,56,1,False,False,0.0015153550475088234,9.231314187664889e-05,0.0015129811972586012,0.10629872757463447,637.353260643533,56,56,1,False,False,0.0014882301413952504,9.146447212397052e-05,0.0014864393637998249,0.10560061851458138,830.0524686017964,58,58,1,False,False
3,power,power_c_1.7,42003,3,0.00026058320643840006,3.8428527125209005e-21,0.00025950600777002893,0.018232320714830656,240.90821441734178,56,56,1,False,False,0.0006712371593647505,2.8417086104554363e-05,0.0006688633091145284,0.04699286336740995,281.7630594229412,56,56,1,False,False,0.0006555010981385615,2.810540311071291e-05,0.0006537103205431358,0.04644132539806501,365.04271787461494,58,58,1,False,False
3,power,power_c_1.7,42003,4,0.00014593027628079995,3.8428527125209005e-21,0.00014485307761242882,0.010177058289534814,134.47201696922377,56,56,1,False,False,0.000366802548862254,1.128190896674594e-05,0.00036442869861203175,0.025603957950257144,153.5179814219184,56,56,1,False,False,0.00035621977866302193,1.1133489034709975e-05,0.00035442900106759633,0.02517958192156954,197.91905034603587,58,58,1,False,False
3,power,power_c_1.7,42003,5,9.184342013733101e-05,9.607131781302251e-22,9.076622146895988e-05,0.0063770348675779315,84.2613569196201,56,56,1,False,False,0.000224123383816657,5.937282916982901e-06,0.00022174953356643478,0.015579633971057077,93.41344659195585,56,56,1,False,False,0.0002163967014109805,5.849578789633637e-06,0.00021460592381555488,0.015246177438333524,119.8395179634514,58,58,1,False,False
3,power,power_c_1.7,42003,6,6.253153555393991e-05,9.607131781302251e-22,6.145433688556878e-05,0.004317646396872134,57.05014190046822,56,56,1,False,False,0.00015067069570077682,3.648579180244653e-06,0.00014829684545055458,0.010419009835210664,62.47101957533843,56,56,1,False,False,0.00014465910540956337,3.5891471942182693e-06,0.00014286832781413775,0.010149747208489995,79.7800509561221,58,58,1,False,False
3,power,power_c_1.7,42003,7,4.5050476675213404e-05,4.803565890651126e-22,4.3973278006842265e-05,0.003089465690573319,40.821882998923044,56,56,1,False,False,0.00010887137080489926,2.534429687721275e-06,0.00010649752055467703,0.0074822813035135965,44.86277958970135,56,56,1,False,False,0.00010398859447966765,2.491981398143255e-06,0.00010219781688424202,0.007260405595171818,57.068961073277414,58,58,1,False,False
3,power,power_c_1.7,42003,8,3.386858003919036e-05,4.803565890651126e-22,3.279138137081922e-05,0.0023038502536901506,30.441349709802378,56,56,1,False,False,7.977007163428464e-05,1.4249533045843385e-06,7.739622138406241e-05,0.005437688100233777,32.60366629142554,56,56,1,False,False,7.572118357602416e-05,1.3951395956630258e-06,7.393040598059854e-05,0.005252213301609439,41.28396857848072,58,58,1,False,False
3,power,power_c_1.7,42003,9,2.6322965717237945e-05,7.205348835976687e-22,2.5245767048866806e-05,0.0017737120056763615,23.436500424793184,56,56,1,False,False,6.23419626761064e-05,1.011171355954004e-06,5.9968112425884173e-05,0.0042132275387653535,25.26196099365171,56,56,1,False,False,5.887263394600671e-05,9.88295183802866e-07,5.708185635058109e-05,0.004055247380675265,31.875458178833348,58,58,1,False,False
3,power,power_c_1.7,42003,10,2.101176279100566e-05,0.0,1.993456412263452e-05,0.0014005585825061797,18.505930900172896,56,56,1,False,False,4.9092581874408916e-05,7.017592907563467e-07,4.671873162418669e-05,0.003282355216674289,19.680572361214946,56,56,1,False,False,4.609217731748689e-05,6.839345580109781e-07,4.430139972206127e-05,0.003147289641033338,24.738638586514153,58,58,1,False,False
3,power,power_c_1.7,42003,11,1.7143594371697973e-05,0.0,1.6066395703326834e-05,0.0011287895864592894,14.914979172431853,56,56,1,False,False,3.958217688778536e-05,5.079177617849594e-07,3.7208326637563135e-05,0.0026141751027182855,15.67425183373717,56,56,1,False,False,3.694975758708831e-05,4.940352971402281e-07,3.5158979991662694e-05,0.0024977877496262044,19.633359319143338,58,58,1,False,False
3,power,power_c_1.7,42003,12,1.4245965002375566e-05,3.6026744179883437e-22,1.316876633400443e-05,0.000925208527091229,12.225011709230293,56,56,1,False,False,3.297576365846488e-05,4.045477867202557e-07,3.060191340824266e-05,0.002150023055500895,12.89125689599751,56,56,1,False,False,3.062676065458643e-05,3.923429192033942e-07,2.8835983059160813e-05,0.0020485851765517753,16.10249264499385,58,58,1,False,False
3,power,power_c_1.7,42003,13,1.202348574556456e-05,0.0,1.0946287077193423e-05,0.0007690620280546984,10.161808957437366,56,56,1,False,False,2.7614988976211838e-05,3.2592823121847176e-07,2.5241138725989613e-05,0.0017733868299018433,10.632995372655333,56,56,1,False,False,2.5504994186205527e-05,3.156809727772153e-07,2.3714216590779908e-05,0.00168472122076575,13.242413045235622,58,58,1,False,False
3,power,power_c_1.7,42003,14,1.0284246690591682e-05,0.0,9.207048022220545e-06,0.0006468669215809945,8.547214448512813,56,56,1,False,False,2.387334068486937e-05,2.5997771472996526e-07,2.1499490434647146e-05,0.0015105068594685237,9.056801469525935,56,56,1,False,False,2.1947074203609774e-05,2.513372186083354e-07,2.0156296608184155e-05,0.0014319570919774484,11.255611338712075,58,58,1,False,False
3,power,power_c_1.7,42003,15,8.899428790260833e-06,1.2008914726627814e-22,7.822230121889696e-06,0.0005495726650532409,7.261641098867969,56,56,1,False,False,2.0764071938567004e-05,2.2350393390084896e-07,1.839022168834478e-05,0.0012920564834702098,7.747001600721532,56,56,1,False,False,1.8999366342898026e-05,2.1609170446938697e-07,1.7208588747472407e-05,0.001222544060492786,9.609562232311928,58,58,1,False,False
3,power,power_c_1.7,42003,16,7.780101560309677e-06,0.0,6.70290289193854e-06,0.00047093119845799446,6.222531728593938,56,56,1,False,False,1.8022773404282635e-05,1.8022602070945678e-07,1.564892315406041e-05,0.0010994588843562052,6.5922115991080155,56,56,1,False,False,1.6401446113441785e-05,1.7386619124775254e-07,1.4610668518016165e-05,0.0010379808756341622,8.158840358142632,58,58,1,False,False
3,power,power_c_1.7,42003,17,6.863356269846681e-06,6.004457363313907e-23,5.786157601475544e-06,0.00040652269287786926,5.371486032585761,56,56,1,False,False,1.5845346637941094e-05,1.5216186763715468e-07,1.347149638771887e-05,0.0009464776741016169,5.674956281028155,56,56,1,False,False,1.4344213616379279e-05,1.4663906587195892e-07,1.2553436020953658e-05,0.0008918295899451529,7.0100475084233125,58,58,1,False,False
3,power,power_c_1.7,42003,18,6.103729894419243e-06,0.0,5.026531226048106e-06,0.0003531530163171983,4.666299145773052,56,56,1,False,False,1.4022160561880032e-05,1.3469493274154785e-07,1.1648310311657808e-05,0.0008183846347642902,4.906927178985857,56,56,1,False,False,1.2626430696832097e-05,1.2968442128408043e-07,1.0835653101406476e-05,0.0007697937079605351,6.050808949746287,58,58,1,False,False
3,power,power_c_1.7,42003,19,5.46774001535032e-06,0.0,4.390541346979183e-06,0.0003084697677627108,4.075888205114704,56,56,1,False,False,1.247510430106426e-05,1.0496580935657858e-07,1.0101254050842036e-05,0.0007096918682520173,4.255219574148127,56,56,1,False,False,1.117139930173559e-05,1.0078358496279493e-07,9.38062170630997e-06,0.0006664243953452259,5.238295213359786,58,58,1,False,False
3,power,power_c_1.7,42003,20,4.930308980549373e-06,1.2008914726627814e-22,3.853110312178236e-06,0.00027071104659554,3.576972776994456,56,56,1,False,False,1.1249630275050512e-05,9.549986152074874e-08,8.875780024828288e-06,0.0006235927614838315,3.738980596605618,56,56,1,False,False,1.0024545800064442e-05,9.165147492783943e-08,8.233768204638821e-06,0.0005849488625576024,4.597873139395557,58,58,1,False,False
3,power,power_c_1.7,42003,21,4.4723686452585e-06,6.004457363313907e-23,3.395169976887363e-06,0.00023853716695002776,3.1518512569471486,56,56,1,False,False,1.0150904351417004e-05,7.785429503130638e-08,7.77705410119478e-06,0.0005463986973096522,3.2761350891728505,56,56,1,False,False,8.997158067951808e-06,7.449664755066692e-08,7.206380472526188e-06,0.0005119604967973981,4.0241627385412,58,58,1,False,False
3,power,power_c_1.7,42003,22,4.079221858040429e-06,0.0,3.002023189669292e-06,0.00021091553932698893,2.7868797816179414,56,56,1,False,False,9.25593940360378e-06,6.449359644931535e-08,6.882089153381556e-06,0.0004835204306472381,2.8991252303035124,56,56,1,False,False,8.163271190497748e-06,6.152966416816362e-08,6.372493595072128e-06,0.000452718948050173,3.5585064339369046,58,58,1,False,False
3,power,power_c_1.7,42003,23,3.7394002123565455e-06,6.004457363313907e-23,2.6622015439854084e-06,0.0001870404187346337,2.4714118408733268,56,56,1,False,False,8.454308005793016e-06,5.949090082503779e-08,6.080457755570792e-06,0.0004271995737023152,2.56143274201967,56,56,1,False,False,7.418194619809458e-06,5.667350025590892e-08,5.6274170243838385e-06,0.00039978672045881436,3.1424432820460613,58,58,1,False,False
3,power,power_c_1.7,42003,24,3.44385401187455e-06,3.0022286816569535e-23,2.366655343503413e-06,0.00016627599343465145,2.197046295166796,56,56,1,False,False,7.735020554925186e-06,5.0525950603498245e-08,5.361170304702962e-06,0.0003766640211612851,2.2584281818960927,56,56,1,False,False,6.749782338002153e-06,4.7962078060744936e-08,4.959004742576534e-06,0.00035230092850484164,2.7691907444251393,58,58,1,False,False
3,power,power_c_1.7,42003,25,3.1853688181503867e-06,6.004457363313907e-23,2.1081701497792496e-06,0.0001481153928670126,1.9570857369950838,56,56,1,False,False,7.133378748501972e-06,4.3518492089050325e-08,4.759528498279748e-06,0.00033439399256187405,2.0049826217277995,56,56,1,False,False,6.1932805776841974e-06,4.1211159768214816e-08,4.402502982258578e-06,0.00031276555859657845,2.4584309037059517,58,58,1,False,False
3,power,power_c_1.7,42003,26,2.9581391860161374e-06,3.0022286816569535e-23,1.8809405176450003e-06,0.0001321507392368892,1.7461407750245592,56,56,1,False,False,6.6214614067430275e-06,3.806911696714281e-08,4.247611156520803e-06,0.00029842780729072676,1.7893340812560394,56,56,1,False,False,5.721260861987887e-06,3.59704299202448e-08,3.930483266562267e-06,0.0002792320185528153,2.194847242115566,58,58,1,False,False
3,power,power_c_1.7,42003,27,2.757453154886517e-06,0.0,1.6802544865153798e-06,0.00011805098056854937,1.5598371366872748,56,56,1,False,False,6.168909387546127e-06,3.560706365456365e-08,3.7950591373239026e-06,0.00026663249886975913,1.5986935725910403,56,56,1,False,False,5.304355195536927e-06,3.3589019386817044e-08,3.5135776001113075e-06,0.00024961392762247854,1.9620401824807416,58,58,1,False,False
3,power,power_c_1.7,42003,28,2.5794559028784743e-06,0.0,1.5022572345073372e-06,0.00010554528556419666,1.394596260297038,56,56,1,False,False,5.777999941992598e-06,3.128374602475204e-08,3.404149691770374e-06,0.0002391680619457994,1.4340204026988221,56,56,1,False,False,4.945410444187433e-06,2.945370735307595e-08,3.154632848761813e-06,0.00022411353475198015,1.761599462054941,58,58,1,False,False
3,power,power_c_1.7,42003,29,2.4209707329540864e-06,0.0,1.3437720645829493e-06,9.441046648452988e-05,1.247469110424083,56,56,1,False,False,5.4047738622281625e-06,2.995243004914713e-08,3.0309236120059383e-06,0.00021294601936621308,1.2767964667199219,56,56,1,False,False,4.602499407083163e-06,2.816799500165587e-08,2.8117218116575434e-06,0.00019975221972254046,1.5701122343946192,58,58,1,False,False
3,power,power_c_1.7,42003,30,2.2793620898174623e-06,0.0,1.2021634214463253e-06,8.44613550175347e-05,1.116009011841939,56,56,1,False,False,5.099637975592942e-06,2.735247909624525e-08,2.725787725370718e-06,0.00019150784383207398,1.148255971544771,56,56,1,False,False,4.323653022229048e-06,2.570303468885279e-08,2.532875426803428e-06,0.0001799422285259436,1.4143997743066645,58,58,1,False,False
3,power,power_c_1.7,42003,31,2.1524297406961186e-06,0.0,1.0752310723249815e-06,7.554336765318023e-05,0.9981734139635257,56,56,1,False,False,4.805229762884992e-06,2.4193711496118896e-08,2.431379512662768e-06,0.00017082337104742747,1.0242345794285712,56,56,1,False,False,4.054295923733701e-06,2.268191980032716e-08,2.263518328308081e-06,0.0001608063815515411,1.2639862895817071,58,58,1,False,False
3,power,power_c_1.7,42003,32,2.038326307559579e-06,3.0022286816569535e-23,9.61127639188442e-07,6.752671167867876e-05,0.8922473332071517,56,56,1,False,False,4.551903400928624e-06,2.2672377072327542e-08,2.1780531507064e-06,0.00015302521864086417,0.9175191866051808,56,56,1,False,False,3.822945067043499e-06,2.1204781532031846e-08,2.0321674716178793e-06,0.00014437059940304464,1.1347961225385372,58,58,1,False,False
3,power,power_c_1.7,42003,33,1.9354924700599546e-06,3.0022286816569535e-23,8.582938016888175e-07,6.0301832679763856e-05,0.796783199692094,56,56,1,False,False,4.322910163054129e-06,2.026046541997641e-08,1.949059912831905e-06,0.00013693665795461136,0.8210542820253497,56,56,1,False,False,3.6140091176353823e-06,1.8911275543949936e-08,1.8232315222097624e-06,0.0001295272320752135,1.0181228126077984,58,58,1,False,False
3,power,power_c_1.7,42003,34,1.8426056646024547e-06,1.5011143408284767e-23,7.654069962313176e-07,5.377581025034088e-05,0.7105532328485993,56,56,1,False,False,4.11241885417485e-06,1.877850340413368e-08,1.738568603952626e-06,0.0001221480020612478,0.732383436482513,56,56,1,False,False,3.422131549433941e-06,1.750569628410725e-08,1.6313539540083213e-06,0.00011589573766339392,0.9109751865197935,58,58,1,False,False
3,power,power_c_1.7,42003,35,1.758539181343015e-06,3.0022286816569535e-23,6.813405129718779e-07,4.786948423760236e-05,0.6325114697757215,56,56,1,False,False,3.915006135279558e-06,1.7475663479389128e-08,1.5411558850573337e-06,0.00010827821910317721,0.6492220328190714,56,56,1,False,False,3.2421354181914843e-06,1.626414017796644e-08,1.4513578227658644e-06,0.0001031083322351326,0.81046235248488,58,58,1,False,False
3,power,power_c_1.7,42003,36,1.6823293385058192e-06,1.5011143408284767e-23,6.051306701346821e-07,4.251514848185393e-05,0.5617632920487337,56,56,1,False,False,3.746069691357939e-06,1.6253830635214088e-08,1.3722194411357149e-06,9.640911652451355e-05,0.5780564469082483,56,56,1,False,False,3.088515939833003e-06,1.510443973695052e-08,1.2977383444073833e-06,9.219479460580514e-05,0.7246786802126288,58,58,1,False,False
3,power,power_c_1.7,42003,37,1.6131489808865378e-06,0.0,5.359503125154007e-07,3.765468887970406e-05,0.4975408234822891,56,56,1,False,False,3.587889374016564e-06,1.4939731755231454e-08,1.2140391237943397e-06,8.529571571609219e-05,0.5114219499232058,56,56,1,False,False,2.944565893718736e-06,1.3872448557776694e-08,1.153788298293116e-06,8.196819924303845e-05,0.6442945797626485,58,58,1,False,False
3,power,power_c_1.7,42003,38,1.5502859675377406e-06,0.0,4.730872991666035e-07,3.3238071976207766e-05,0.4391829595203385,56,56,1,False,False,3.4454207248147376e-06,1.3845835454553126e-08,1.0715704745925134e-06,7.528618211655294e-05,0.4514060962742701,56,56,1,False,False,2.8149987624811263e-06,1.2843391768526228e-08,1.0242211670555064e-06,7.276340452953268e-05,0.5719421382486509,58,58,1,False,False
3,power,power_c_1.7,42003,39,1.4931256245638518e-06,0.0,4.159269561927147e-07,2.9222112136876366e-05,0.3861190775715029,56,56,1,False,False,3.3077682622262567e-06,1.2573596138723024e-08,9.339180120040325e-07,6.561502318398788e-05,0.3934190928499408,56,56,1,False,False,2.6894988090507594e-06,1.1631955831119008e-08,8.987212136251395e-07,6.384755297947737e-05,0.5018608764822845,58,58,1,False,False
3,power,power_c_1.7,42003,40,1.4411363722233919e-06,1.5011143408284767e-23,3.639377038522548e-07,2.5569461739527844e-05,0.3378556941613893,56,56,1,False,False,3.1946296959733113e-06,1.2055996477316909e-08,8.207794457510871e-07,5.766615663224382e-05,0.34575872916762584,56,56,1,False,False,2.5863763537070697e-06,1.1136825210523464e-08,7.955987582814498e-07,5.6521458601030574e-05,0.4442755819113078,58,58,1,False,False
3,power,power_c_1.7,42003,41,1.3938579120680266e-06,0.0,3.166592436968895e-07,2.2247781228686443e-05,0.29396549865376187,56,56,1,False,False,3.0906139246806738e-06,1.1444415383480343e-08,7.167636744584496e-07,5.035823756746266e-05,0.3019414027449081,56,56,1,False,False,2.491500363186952e-06,1.0552367779107179e-08,7.007227677613321e-07,4.978121508682745e-05,0.3912952504829552,58,58,1,False,False
3,power,power_c_1.7,42003,42,1.3508914946099782e-06,0.0,2.736928262388411e-07,1.9229055343324062e-05,0.2540783183966424,56,56,1,False,False,2.9936651724455687e-06,1.0913119912012995e-08,6.198149222233445e-07,4.354683170120804e-05,0.2611011044885083,56,56,1,False,False,2.4027211957148562e-06,1.0049891337965513e-08,6.119436002892363e-07,4.3474106149469244e-05,0.3417194864691133,58,58,1,False,False
3,power,power_c_1.7,42003,43,1.3118918918196077e-06,1.5011143408284767e-23,2.3469322344847063e-07,1.6489029122215663e-05,0.2178736665199903,56,56,1,False,False,2.9037993556339533e-06,1.0610169405750546e-08,5.299491054117291e-07,3.723305728230681e-05,0.2232445392720619,56,56,1,False,False,2.320172183670946e-06,9.748312137476906e-09,5.293945882453262e-07,3.7609604076999595e-05,0.2956227448889337,58,58,1,False,False
3,power,power_c_1.7,42003,44,1.2765607795131166e-06,3.0022286816569535e-23,1.993621111419795e-07,1.4006742965070118e-05,0.1850745985821174,56,56,1,False,False,2.825549457851227e-06,1.0069758781739193e-08,4.516992076290029e-07,3.173539175796302e-05,0.19028125619411673,56,56,1,False,False,2.247950386340948e-06,9.234138856833106e-09,4.5717279091532796e-07,3.247877489283005e-05,0.25529289180473036,58,58,1,False,False
3,power,power_c_1.7,42003,45,1.2446412982310647e-06,1.5011143408284767e-23,1.6744262985992757e-07,1.1764150491830978e-05,0.15544266324903866,56,56,1,False,False,2.75488763151913e-06,9.55393339766352e-09,3.81037381296906e-07,2.6770847426009986e-05,0.1605144980233002,56,56,1,False,False,2.1825472655611467e-06,8.75241520136668e-09,3.9176967013552685e-07,2.7832362684345935e-05,0.21877070113914043,58,58,1,False,False
3,power,power_c_1.7,42003,46,1.215913611899715e-06,1.5011143408284767e-23,1.3871494352857793e-07,9.74580650400167e-06,0.12877377924940503,56,56,1,False,False,2.6900440224984534e-06,8.851066453191484e-09,3.161937722762292e-07,2.221507823156513e-05,0.13319870208604323,56,56,1,False,False,2.1220466531806525e-06,8.094005803759767e-09,3.3126905775503267e-07,2.353423775339752e-05,0.1849861527200416,58,58,1,False,False
3,power,power_c_1.7,42003,47,1.190191324736311e-06,0.0,1.1299265636517396e-07,7.93861524429968e-06,0.10489490906634091,56,56,1,False,False,2.6330565237637164e-06,8.51048753695942e-09,2.5920627354149226e-07,1.8211262047900925e-05,0.10919234417471246,56,56,1,False,False,2.068495680456562e-06,7.768917625533458e-09,2.777180850309421e-07,1.9729833766634568e-05,0.1550823986967158,58,58,1,False,False
3,power,power_c_1.7,42003,48,1.16731865110286e-06,0.0,9.011998273172281e-08,6.331631556814911e-06,0.08366143161687689,56,56,1,False,False,2.582326730728411e-06,8.23854701447215e-09,2.084764805061869e-07,1.4647098488202823e-05,0.08782208586521856,56,56,1,False,False,2.0202839230962913e-06,7.511155474882954e-09,2.2950632767067144e-07,1.6304741885385707e-05,0.1281601513537609,58,58,1,False,False
3,power,power_c_1.7,42003,49,1.1471682624297592e-06,1.5011143408284767e-23,6.996959405862209e-08,4.915909616604423e-06,0.06495514347824538,56,56,1,False,False,2.5348457451682213e-06,7.895583680341581e-09,1.6099549494599709e-07,1.1311188988347287e-05,0.06782040902998232,56,56,1,False,False,1.9746318715745575e-06,7.192078048889033e-09,1.838542761489376e-07,1.3061498336701104e-05,0.1026672863333653,58,58,1,False,False
3,power,power_c_1.7,42003,50,1.1296397617058839e-06,1.5011143408284767e-23,5.244109333474679e-08,3.684395750724878e-06,0.04868284270537071,56,56,1,False,False,2.4919569674979324e-06,7.661976426617388e-09,1.1810671727570826e-07,8.29791790352239e-06,0.049753229911891905,56,56,1,False,False,1.9328060092850597e-06,6.9646992023481316e-09,1.4202841385943978e-07,1.0090077480093945e-05,0.07931102903132059,58,58,1,False,False
3,power,power_c_1.7,42003,51,1.114658760995034e-06,1.5011143408284767e-23,3.746009262389687e-08,2.6318636265693024e-06,0.0347754724581506,56,56,1,False,False,2.4582416813323134e-06,7.384647771279825e-09,8.439143111008922e-08,5.9291561332415026e-06,0.03555044430548593,56,56,1,False,False,1.8989478596247793e-06,6.711867100223851e-09,1.0817026419915947e-07,7.684704188078274e-06,0.06040407500935374,58,58,1,False,False
3,power,power_c_1.7,42003,52,1.1021765626135501e-06,1.5011143408284767e-23,2.4977894242413034e-08,1.7548918521083753e-06,0.02318782502784078,56,56,1,False,False,2.43144916815069e-06,7.171414058174038e-09,5.759891792846572e-08,4.046773149967445e-06,0.024263922260080895,56,56,1,False,False,1.8708163062945172e-06,6.505955742035874e-09,8.00387108688973e-08,5.686163579023417e-06,0.044694947643609595,58,58,1,False,False
3,power,power_c_1.7,42003,53,1.0921704717711774e-06,3.0022286816569535e-23,1.4971803400040277e-08,1.0518859413491103e-06,0.013898832072155809,56,56,1,False,False,2.4062238816678783e-06,6.779883254426695e-09,3.2373631445654164e-08,2.274500063767166e-06,0.013637604748919507,56,56,1,False,False,1.8435983449472568e-06,6.136872799793375e-09,5.282074952163691e-08,3.7525269820826674e-06,0.029495985239352374,58,58,1,False,False
3,power,power_c_1.7,42003,54,1.0846447997744943e-06,1.5011143408284767e-23,7.446131403357167e-09,5.231487971989035e-07,0.006912495922982043,56,56,1,False,False,2.3873612245442273e-06,6.1469595920815984e-09,1.3510974322003128e-08,9.492513068402757e-07,0.005691586619980926,56,56,1,False,False,1.8215090279087284e-06,5.537151522046834e-09,3.073143248310849e-08,2.1832429610579023e-06,0.01716094313532235,58,58,1,False,False
3,power,power_c_1.7,42003,55,1.0796326550829364e-06,1.5011143408284767e-23,2.433986711799276e-09,1.7100654711811934e-07,0.0022595522843338323,56,56,1,False,False,2.378669361111241e-06,5.949203289104903e-09,4.819110889016996e-09,3.385801201440939e-07,0.002030082094928165,56,56,1,False,False,1.8080952175265534e-06,5.354304215852979e-09,1.7317622100933507e-08,1.2302900808449231e-06,0.009670448270723275,58,58,1,False,False
3,power,power_c_1.7,42003,56,1.077198668371137e-06,3.0022286816569535e-23,0.0,0.0,0.0,56,56,1,False,False,2.373850250222224e-06,6.059758751624924e-09,0.0,0.0,0.0,56,56,1,False,False,1.7975529901662557e-06,5.443501637247584e-09,6.775394740635848e-09,4.81342120449886e-07,0.0037834931361342417,58,58,1,False,False
3,power,power_c_1.7,42003,57,1.077442862673672e-06,0.0,2.4419430253499703e-10,1.715655401896499e-08,0.00022669383996198889,56,56,1,False,False,2.375271838983127e-06,5.942235602867865e-09,1.4215887609028905e-09,9.987769622793933e-08,0.0005988535969232434,56,56,1,False,False,1.7919240211726414e-06,5.327783639518538e-09,1.1464257470214732e-09,8.144514395597765e-08,0.0006401832086517789,58,58,1,False,False
3,power,power_c_1.7,42003,58,1.080505968584387e-06,0.0,3.307300213249909e-09,2.3236363083215043e-07,0.0030702787799123943,56,56,1,False,False,2.3827521876089817e-06,5.713381459190291e-09,8.901937386757539e-09,6.254305201386161e-07,0.0037499995570167144,56,56,1,False,False,1.7907775954256199e-06,5.108703727307096e-09,0.0,0.0,0.0,58,58,1,False,False
