eta,budget,s,pair,estimator,epsilon,rank_scope,original_baseline_mean,paid_baseline_mean,paid_candidate_mean,paid_oracle_mean,paid_selected_mean,selected_mean_ratio,paid_baseline_mean_ratio,paid_candidate_mean_ratio,paid_oracle_mean_ratio,decision_efficiency,mean_cost_multiplier,mean_net_numerator_threshold
1e-06,80,32,left,mom_w2,0.5,equal_rank,,,,,,,,,,,,
1e-06,80,32,left,paired_mean,0.0,5,1.2577497278513414e-10,2.3169073934103656e-10,0.05233077007149637,2.3169073934103656e-10,2.3169073934103674e-10,1.842105263157896,1.8421052631578947,416066638.00194085,1.8421052631578947,,1.8421052631578942,0.5428571428571428
1e-06,80,32,left,paired_mean,0.0,15,3.135229397318544e-08,8.708970548107062e-08,0.11044296286737997,8.708970548107062e-08,8.708970548107066e-08,2.7777777777777777,2.7777777777777763,3522643.7644989584,2.7777777777777763,,2.777777777777778,0.36
1e-06,80,32,left,paired_mean,0.0,30,,,,,,,,,,,,
1e-06,80,32,left,paired_mean,0.0,equal_rank,,,,,,,,,,,,
1e-06,80,32,left,paired_mean,0.2,5,1.2577497278513414e-10,2.3169073934103656e-10,0.05233077007149637,2.3169073934103656e-10,2.3169073934103674e-10,1.842105263157896,1.8421052631578947,416066638.00194085,1.8421052631578947,,1.8421052631578942,0.5428571428571428
1e-06,80,32,left,paired_mean,0.2,15,3.135229397318544e-08,8.708970548107062e-08,0.11044296286737997,8.708970548107062e-08,8.708970548107066e-08,2.7777777777777777,2.7777777777777763,3522643.7644989584,2.7777777777777763,,2.777777777777778,0.36
1e-06,80,32,left,paired_mean,0.2,30,,,,,,,,,,,,
1e-06,80,32,left,paired_mean,0.2,equal_rank,,,,,,,,,,,,
1e-06,80,32,left,paired_mean,0.3333333333333333,5,1.2577497278513414e-10,2.3169073934103656e-10,0.05233077007149637,2.3169073934103656e-10,2.3169073934103674e-10,1.842105263157896,1.8421052631578947,416066638.00194085,1.8421052631578947,,1.8421052631578942,0.5428571428571428
1e-06,80,32,left,paired_mean,0.3333333333333333,15,3.135229397318544e-08,8.708970548107062e-08,0.11044296286737997,8.708970548107062e-08,8.708970548107066e-08,2.7777777777777777,2.7777777777777763,3522643.7644989584,2.7777777777777763,,2.777777777777778,0.36
1e-06,80,32,left,paired_mean,0.3333333333333333,30,,,,,,,,,,,,
1e-06,80,32,left,paired_mean,0.3333333333333333,equal_rank,,,,,,,,,,,,
1e-06,80,32,left,paired_mean,0.5,5,1.2577497278513414e-10,2.3169073934103656e-10,0.05233077007149637,2.3169073934103656e-10,2.3169073934103674e-10,1.842105263157896,1.8421052631578947,416066638.00194085,1.8421052631578947,,1.8421052631578942,0.5428571428571428
1e-06,80,32,left,paired_mean,0.5,15,3.135229397318544e-08,8.708970548107062e-08,0.11044296286737997,8.708970548107062e-08,8.708970548107066e-08,2.7777777777777777,2.7777777777777763,3522643.7644989584,2.7777777777777763,,2.777777777777778,0.36
1e-06,80,32,left,paired_mean,0.5,30,,,,,,,,,,,,
1e-06,80,32,left,paired_mean,0.5,equal_rank,,,,,,,,,,,,
1e-06,80,32,left,sample_variance,0.0,5,1.2577497278513414e-10,2.3169073934103656e-10,0.05233077007149637,2.3169073934103656e-10,2.3169073934103674e-10,1.842105263157896,1.8421052631578947,416066638.00194085,1.8421052631578947,,1.8421052631578942,0.5428571428571428
1e-06,80,32,left,sample_variance,0.0,15,3.135229397318544e-08,8.708970548107062e-08,0.11044296286737997,8.708970548107062e-08,8.708970548107066e-08,2.7777777777777777,2.7777777777777763,3522643.7644989584,2.7777777777777763,,2.777777777777778,0.36
1e-06,80,32,left,sample_variance,0.0,30,,,,,,,,,,,,
1e-06,80,32,left,sample_variance,0.0,equal_rank,,,,,,,,,,,,
1e-06,80,32,left,sample_variance,0.2,5,1.2577497278513414e-10,2.3169073934103656e-10,0.05233077007149637,2.3169073934103656e-10,2.3169073934103674e-10,1.842105263157896,1.8421052631578947,416066638.00194085,1.8421052631578947,,1.8421052631578942,0.5428571428571428
1e-06,80,32,left,sample_variance,0.2,15,3.135229397318544e-08,8.708970548107062e-08,0.11044296286737997,8.708970548107062e-08,8.708970548107066e-08,2.7777777777777777,2.7777777777777763,3522643.7644989584,2.7777777777777763,,2.777777777777778,0.36
1e-06,80,32,left,sample_variance,0.2,30,,,,,,,,,,,,
1e-06,80,32,left,sample_variance,0.2,equal_rank,,,,,,,,,,,,
1e-06,80,32,left,sample_variance,0.3333333333333333,5,1.2577497278513414e-10,2.3169073934103656e-10,0.05233077007149637,2.3169073934103656e-10,2.3169073934103674e-10,1.842105263157896,1.8421052631578947,416066638.00194085,1.8421052631578947,,1.8421052631578942,0.5428571428571428
1e-06,80,32,left,sample_variance,0.3333333333333333,15,3.135229397318544e-08,8.708970548107062e-08,0.11044296286737997,8.708970548107062e-08,8.708970548107066e-08,2.7777777777777777,2.7777777777777763,3522643.7644989584,2.7777777777777763,,2.777777777777778,0.36
1e-06,80,32,left,sample_variance,0.3333333333333333,30,,,,,,,,,,,,
1e-06,80,32,left,sample_variance,0.3333333333333333,equal_rank,,,,,,,,,,,,
1e-06,80,32,left,sample_variance,0.5,5,1.2577497278513414e-10,2.3169073934103656e-10,0.05233077007149637,2.3169073934103656e-10,2.3169073934103674e-10,1.842105263157896,1.8421052631578947,416066638.00194085,1.8421052631578947,,1.8421052631578942,0.5428571428571428
1e-06,80,32,left,sample_variance,0.5,15,3.135229397318544e-08,8.708970548107062e-08,0.11044296286737997,8.708970548107062e-08,8.708970548107066e-08,2.7777777777777777,2.7777777777777763,3522643.7644989584,2.7777777777777763,,2.777777777777778,0.36
1e-06,80,32,left,sample_variance,0.5,30,,,,,,,,,,,,
1e-06,80,32,left,sample_variance,0.5,equal_rank,,,,,,,,,,,,
1e-06,80,32,primary,mom_w1,0.0,5,1.2577497278513414e-10,2.4456244708220526e-10,3.282989610299203e-13,2.7796100933205364e-13,2.964274223751903e-13,0.00235680768447939,1.9444444444444444,0.002610208960973222,0.0022099866386527016,0.9999244061162459,1.944444444444444,0.5142857142857142
1e-06,80,32,primary,mom_w1,0.0,15,3.135229397318544e-08,9.797591866620451e-08,1.931236028215877e-12,1.8292514193487204e-12,1.8901293686906873e-12,6.028679656765311e-05,3.1250000000000004,6.15979178387265e-05,5.834505828866039e-05,0.9999993786321495,3.125,0.31999999999999995
1e-06,80,32,primary,mom_w1,0.0,30,,,,,,,,,,,,
1e-06,80,32,primary,mom_w1,0.0,equal_rank,,,,,,,,,,,,
1e-06,80,32,primary,mom_w1,0.2,5,1.2577497278513414e-10,2.4456244708220526e-10,3.282989610299203e-13,2.7796100933205364e-13,2.889227422882939e-13,0.0022971401693870444,1.9444444444444444,0.002610208960973222,0.0022099866386527016,0.9999551271833408,1.944444444444444,0.5142857142857142
1e-06,80,32,primary,mom_w1,0.2,15,3.135229397318544e-08,9.797591866620451e-08,1.931236028215877e-12,1.8292514193487204e-12,1.879083331409725e-12,5.9934476661160465e-05,3.1250000000000004,6.15979178387265e-05,5.834505828866039e-05,0.9999994913766246,3.125,0.31999999999999995
1e-06,80,32,primary,mom_w1,0.2,30,,,,,,,,,,,,
1e-06,80,32,primary,mom_w1,0.2,equal_rank,,,,,,,,,,,,
1e-06,80,32,primary,mom_w1,0.3333333333333333,5,1.2577497278513414e-10,2.4456244708220526e-10,3.282989610299203e-13,2.7796100933205364e-13,2.901065141051225e-13,0.0023065519926664725,1.9444444444444444,0.002610208960973222,0.0022099866386527016,0.9999502813094343,1.944444444444444,0.5142857142857142
1e-06,80,32,primary,mom_w1,0.3333333333333333,15,3.135229397318544e-08,9.797591866620451e-08,1.931236028215877e-12,1.8292514193487204e-12,1.9098503635218405e-12,6.091580938719416e-05,3.1250000000000004,6.15979178387265e-05,5.834505828866039e-05,0.9999991773442891,3.125,0.31999999999999995
1e-06,80,32,primary,mom_w1,0.3333333333333333,30,,,,,,,,,,,,
1e-06,80,32,primary,mom_w1,0.3333333333333333,equal_rank,,,,,,,,,,,,
1e-06,80,32,primary,mom_w1,0.5,5,1.2577497278513414e-10,2.4456244708220526e-10,3.282989610299203e-13,2.7796100933205364e-13,2.9865804264988153e-13,0.0023745426934823487,1.9444444444444444,0.002610208960973222,0.0022099866386527016,0.9999152748762292,1.944444444444444,0.5142857142857142
1e-06,80,32,primary,mom_w1,0.5,15,3.135229397318544e-08,9.797591866620451e-08,1.931236028215877e-12,1.8292514193487204e-12,1.980690661180813e-12,6.317530267082947e-05,3.1250000000000004,6.15979178387265e-05,5.834505828866039e-05,0.9999984542929387,3.125,0.31999999999999995
1e-06,80,32,primary,mom_w1,0.5,30,,,,,,,,,,,,
1e-06,80,32,primary,mom_w1,0.5,equal_rank,,,,,,,,,,,,
1e-06,80,32,primary,mom_w2,0.0,5,1.2577497278513414e-10,2.4456244708220526e-10,3.282989610299203e-13,2.7796100933205364e-13,2.9418927554473596e-13,0.00233901283403424,1.9444444444444444,0.002610208960973222,0.0022099866386527016,0.9999335681668797,1.944444444444444,0.5142857142857142
1e-06,80,32,primary,mom_w2,0.0,15,3.135229397318544e-08,9.797591866620451e-08,1.931236028215877e-12,1.8292514193487204e-12,1.881870092851577e-12,6.0023362069170345e-05,3.1250000000000004,6.15979178387265e-05,5.834505828866039e-05,0.999999462932763,3.125,0.31999999999999995
1e-06,80,32,primary,mom_w2,0.0,30,,,,,,,,,,,,
1e-06,80,32,primary,mom_w2,0.0,equal_rank,,,,,,,,,,,,
1e-06,80,32,primary,mom_w2,0.2,5,1.2577497278513414e-10,2.4456244708220526e-10,3.282989610299203e-13,2.7796100933205364e-13,2.8434832404448506e-13,0.002260770308654707,1.9444444444444444,0.002610208960973222,0.0022099866386527016,0.999973852966207,1.944444444444444,0.5142857142857142
1e-06,80,32,primary,mom_w2,0.2,15,3.135229397318544e-08,9.797591866620451e-08,1.931236028215877e-12,1.8292514193487204e-12,1.8631998443396058e-12,5.942786342629786e-05,3.1250000000000004,6.15979178387265e-05,5.834505828866039e-05,0.9999996534958866,3.125,0.31999999999999995
1e-06,80,32,primary,mom_w2,0.2,30,,,,,,,,,,,,
1e-06,80,32,primary,mom_w2,0.2,equal_rank,,,,,,,,,,,,
1e-06,80,32,primary,mom_w2,0.3333333333333333,5,1.2577497278513414e-10,2.4456244708220526e-10,3.282989610299203e-13,2.7796100933205364e-13,2.850466055356248e-13,0.002266322140435523,1.9444444444444444,0.002610208960973222,0.0022099866386527016,0.9999709944895909,1.944444444444444,0.5142857142857142
1e-06,80,32,primary,mom_w2,0.3333333333333333,15,3.135229397318544e-08,9.797591866620451e-08,1.931236028215877e-12,1.8292514193487204e-12,1.8817722567305676e-12,6.002024152809947e-05,3.1250000000000004,6.15979178387265e-05,5.834505828866039e-05,0.9999994639313549,3.125,0.31999999999999995
1e-06,80,32,primary,mom_w2,0.3333333333333333,30,,,,,,,,,,,,
1e-06,80,32,primary,mom_w2,0.3333333333333333,equal_rank,,,,,,,,,,,,
1e-06,80,32,primary,mom_w2,0.5,5,1.2577497278513414e-10,2.4456244708220526e-10,3.282989610299203e-13,2.7796100933205364e-13,2.911188388534428e-13,0.0023146006904789513,1.9444444444444444,0.002610208960973222,0.0022099866386527016,0.9999461372691615,1.944444444444444,0.5142857142857142
1e-06,80,32,primary,mom_w2,0.5,15,3.135229397318544e-08,9.797591866620451e-08,1.931236028215877e-12,1.8292514193487204e-12,1.9200207322699007e-12,6.124019932678705e-05,3.1250000000000004,6.15979178387265e-05,5.834505828866039e-05,0.9999990735375703,3.125,0.31999999999999995
1e-06,80,32,primary,mom_w2,0.5,30,,,,,,,,,,,,
1e-06,80,32,primary,mom_w2,0.5,equal_rank,,,,,,,,,,,,
1e-06,80,32,primary,paired_mean,0.0,5,1.2577497278513414e-10,2.4456244708220526e-10,3.282989610299203e-13,2.7796100933205364e-13,2.8912500724205743e-13,0.0022987483188406646,1.9444444444444444,0.002610208960973222,0.0022099866386527016,0.999954299193987,1.944444444444444,0.5142857142857142
1e-06,80,32,primary,paired_mean,0.0,15,3.135229397318544e-08,9.797591866620451e-08,1.931236028215877e-12,1.8292514193487204e-12,1.870306067308419e-12,5.9654520620023175e-05,3.1250000000000004,6.15979178387265e-05,5.834505828866039e-05,0.9999995809642304,3.125,0.31999999999999995
1e-06,80,32,primary,paired_mean,0.0,30,,,,,,,,,,,,
1e-06,80,32,primary,paired_mean,0.0,equal_rank,,,,,,,,,,,,
1e-06,80,32,primary,paired_mean,0.2,5,1.2577497278513414e-10,2.4456244708220526e-10,3.282989610299203e-13,2.7796100933205364e-13,2.803484725053348e-13,0.0022289686596415653,1.9444444444444444,0.002610208960973222,0.0022099866386527016,0.999990226709802,1.944444444444444,0.5142857142857142
1e-06,80,32,primary,paired_mean,0.2,15,3.135229397318544e-08,9.797591866620451e-08,1.931236028215877e-12,1.8292514193487204e-12,1.848973028414688e-12,5.897409069958493e-05,3.1250000000000004,6.15979178387265e-05,5.834505828866039e-05,0.9999997987058702,3.125,0.31999999999999995
1e-06,80,32,primary,paired_mean,0.2,30,,,,,,,,,,,,
1e-06,80,32,primary,paired_mean,0.2,equal_rank,,,,,,,,,,,,
1e-06,80,32,primary,paired_mean,0.3333333333333333,5,1.2577497278513414e-10,2.4456244708220526e-10,3.282989610299203e-13,2.7796100933205364e-13,2.8182790715986916e-13,0.0022407312116165257,1.9444444444444444,0.002610208960973222,0.0022099866386527016,0.9999841705141002,1.944444444444444,0.5142857142857142
1e-06,80,32,primary,paired_mean,0.3333333333333333,15,3.135229397318544e-08,9.797591866620451e-08,1.931236028215877e-12,1.8292514193487204e-12,1.858733731314979e-12,5.928541410413832e-05,3.1250000000000004,6.15979178387265e-05,5.834505828866039e-05,0.9999996990805208,3.125,0.31999999999999995
1e-06,80,32,primary,paired_mean,0.3333333333333333,30,,,,,,,,,,,,
1e-06,80,32,primary,paired_mean,0.3333333333333333,equal_rank,,,,,,,,,,,,
1e-06,80,32,primary,paired_mean,0.5,5,1.2577497278513414e-10,2.4456244708220526e-10,3.282989610299203e-13,2.7796100933205364e-13,2.861613587566566e-13,0.0022751852170583746,1.9444444444444444,0.002610208960973222,0.0022099866386527016,0.9999664311493683,1.944444444444444,0.5142857142857142
1e-06,80,32,primary,paired_mean,0.5,15,3.135229397318544e-08,9.797591866620451e-08,1.931236028215877e-12,1.8292514193487204e-12,1.875908429730325e-12,5.983321129020818e-05,3.1250000000000004,6.15979178387265e-05,5.834505828866039e-05,0.9999995237821484,3.125,0.31999999999999995
1e-06,80,32,primary,paired_mean,0.5,30,,,,,,,,,,,,
1e-06,80,32,primary,paired_mean,0.5,equal_rank,,,,,,,,,,,,
1e-06,80,32,primary,sample_variance,0.0,5,1.2577497278513414e-10,2.4456244708220526e-10,3.282989610299203e-13,2.7796100933205364e-13,2.8498741042582977e-13,0.002265851497441259,1.9444444444444444,0.002610208960973222,0.0022099866386527016,0.9999712368099721,1.944444444444444,0.5142857142857142
1e-06,80,32,primary,sample_variance,0.0,15,3.135229397318544e-08,9.797591866620451e-08,1.931236028215877e-12,1.8292514193487204e-12,1.862622899586576e-12,5.940946143142236e-05,3.1250000000000004,6.15979178387265e-05,5.834505828866039e-05,0.999999659384635,3.125,0.31999999999999995
1e-06,80,32,primary,sample_variance,0.0,30,,,,,,,,,,,,
1e-06,80,32,primary,sample_variance,0.0,equal_rank,,,,,,,,,,,,
1e-06,80,32,primary,sample_variance,0.2,5,1.2577497278513414e-10,2.4456244708220526e-10,3.282989610299203e-13,2.7796100933205364e-13,2.796256908733145e-13,0.002223222034410685,1.9444444444444444,0.002610208960973222,0.0022099866386527016,0.9999931854798967,1.944444444444444,0.5142857142857142
1e-06,80,32,primary,sample_variance,0.2,15,3.135229397318544e-08,9.797591866620451e-08,1.931236028215877e-12,1.8292514193487204e-12,1.8482231468621503e-12,5.895017278298274e-05,3.1250000000000004,6.15979178387265e-05,5.834505828866039e-05,0.9999998063597465,3.125,0.31999999999999995
1e-06,80,32,primary,sample_variance,0.2,30,,,,,,,,,,,,
1e-06,80,32,primary,sample_variance,0.2,equal_rank,,,,,,,,,,,,
1e-06,80,32,primary,sample_variance,0.3333333333333333,5,1.2577497278513414e-10,2.4456244708220526e-10,3.282989610299203e-13,2.7796100933205364e-13,2.812077724746262e-13,0.002235800702219379,1.9444444444444444,0.002610208960973222,0.0022099866386527016,0.9999867090899026,1.944444444444444,0.5142857142857142
1e-06,80,32,primary,sample_variance,0.3333333333333333,15,3.135229397318544e-08,9.797591866620451e-08,1.931236028215877e-12,1.8292514193487204e-12,1.8560251454313346e-12,5.919902215189518e-05,3.1250000000000004,6.15979178387265e-05,5.834505828866039e-05,0.9999997267264616,3.125,0.31999999999999995
1e-06,80,32,primary,sample_variance,0.3333333333333333,30,,,,,,,,,,,,
1e-06,80,32,primary,sample_variance,0.3333333333333333,equal_rank,,,,,,,,,,,,
1e-06,80,32,primary,sample_variance,0.5,5,1.2577497278513414e-10,2.4456244708220526e-10,3.282989610299203e-13,2.7796100933205364e-13,2.8471572800275663e-13,0.0022636914300044942,1.9444444444444444,0.002610208960973222,0.0022099866386527016,0.9999723489658336,1.944444444444444,0.5142857142857142
1e-06,80,32,primary,sample_variance,0.5,15,3.135229397318544e-08,9.797591866620451e-08,1.931236028215877e-12,1.8292514193487204e-12,1.8672507381859894e-12,5.9557069086650753e-05,3.1250000000000004,6.15979178387265e-05,5.834505828866039e-05,0.9999996121493033,3.125,0.31999999999999995
1e-06,80,32,primary,sample_variance,0.5,30,,,,,,,,,,,,
1e-06,80,32,primary,sample_variance,0.5,equal_rank,,,,,,,,,,,,
1e-06,80,32,right,mom_w1,0.0,5,1.738053323099578e-13,3.476106646199156e-13,4.047463298237929e-13,3.476106646199156e-13,3.6694939306853335e-13,2.111266600348773,2.0,2.328733672577915,2.0,,2.0,0.5
1e-06,80,32,right,mom_w1,0.0,15,6.437453427386257e-13,2.2071268893895737e-12,2.337029547297899e-12,2.2063587985098422e-12,2.262910039650508e-12,3.5152254927757944,3.4285714285714284,3.6303634250085484,3.4273782690582832,-72.6257162178997,3.4285714285714284,0.29166666666666663
1e-06,80,32,right,mom_w1,0.0,30,,,,,,,,,,,,
1e-06,80,32,right,mom_w1,0.0,equal_rank,,,,,,,,,,,,
1e-06,80,32,right,mom_w1,0.2,5,1.738053323099578e-13,3.476106646199156e-13,4.047463298237929e-13,3.476106646199156e-13,3.525597063034677e-13,2.0284746251324797,2.0,2.328733672577915,2.0,,2.0,0.5
1e-06,80,32,right,mom_w1,0.2,15,6.437453427386257e-13,2.2071268893895737e-12,2.337029547297899e-12,2.2063587985098422e-12,2.217161605335202e-12,3.4441594496092796,3.4285714285714284,3.6303634250085484,3.4273782690582832,-13.064490427404435,3.4285714285714284,0.29166666666666663
1e-06,80,32,right,mom_w1,0.2,30,,,,,,,,,,,,
1e-06,80,32,right,mom_w1,0.2,equal_rank,,,,,,,,,,,,
1e-06,80,32,right,mom_w1,0.3333333333333333,5,1.738053323099578e-13,3.476106646199156e-13,4.047463298237929e-13,3.476106646199156e-13,3.4928438009999954e-13,2.0096298281407106,2.0,2.328733672577915,2.0,,2.0,0.5
1e-06,80,32,right,mom_w1,0.3333333333333333,15,6.437453427386257e-13,2.2071268893895737e-12,2.337029547297899e-12,2.2063587985098422e-12,2.2096093817660704e-12,3.432427755307612,3.4285714285714284,3.6303634250085484,3.4273782690582832,-3.232029492870213,3.4285714285714284,0.29166666666666663
1e-06,80,32,right,mom_w1,0.3333333333333333,30,,,,,,,,,,,,
1e-06,80,32,right,mom_w1,0.3333333333333333,equal_rank,,,,,,,,,,,,
1e-06,80,32,right,mom_w1,0.5,5,1.738053323099578e-13,3.476106646199156e-13,4.047463298237929e-13,3.476106646199156e-13,3.479420527132082e-13,2.0019066624072366,2.0,2.328733672577915,2.0,,2.0,0.5
1e-06,80,32,right,mom_w1,0.5,15,6.437453427386257e-13,2.2071268893895737e-12,2.337029547297899e-12,2.2063587985098422e-12,2.207496248558649e-12,3.429145194538424,3.4285714285714284,3.6303634250085484,3.4273782690582832,-0.4808795141592873,3.4285714285714284,0.29166666666666663
1e-06,80,32,right,mom_w1,0.5,30,,,,,,,,,,,,
1e-06,80,32,right,mom_w1,0.5,equal_rank,,,,,,,,,,,,
1e-06,80,32,right,mom_w2,0.0,5,1.738053323099578e-13,3.476106646199156e-13,4.047463298237929e-13,3.476106646199156e-13,3.654175990559404e-13,2.102453326370152,2.0,2.328733672577915,2.0,,2.0,0.5
1e-06,80,32,right,mom_w2,0.0,15,6.437453427386257e-13,2.2071268893895737e-12,2.337029547297899e-12,2.2063587985098422e-12,2.259466914824384e-12,3.509876910661823,3.4285714285714284,3.6303634250085484,3.4273782690582832,-68.14301121907464,3.4285714285714284,0.29166666666666663
1e-06,80,32,right,mom_w2,0.0,30,,,,,,,,,,,,
1e-06,80,32,right,mom_w2,0.0,equal_rank,,,,,,,,,,,,
1e-06,80,32,right,mom_w2,0.2,5,1.738053323099578e-13,3.476106646199156e-13,4.047463298237929e-13,3.476106646199156e-13,3.501928118684522e-13,2.0148565479218536,2.0,2.328733672577915,2.0,,2.0,0.5
1e-06,80,32,right,mom_w2,0.2,15,6.437453427386257e-13,2.2071268893895737e-12,2.337029547297899e-12,2.2063587985098422e-12,2.211256368346504e-12,3.434986199572897,3.4285714285714284,3.6303634250085484,3.4273782690582832,-5.376289532788157,3.4285714285714284,0.29166666666666663
1e-06,80,32,right,mom_w2,0.2,30,,,,,,,,,,,,
1e-06,80,32,right,mom_w2,0.2,equal_rank,,,,,,,,,,,,
1e-06,80,32,right,mom_w2,0.3333333333333333,5,1.738053323099578e-13,3.476106646199156e-13,4.047463298237929e-13,3.476106646199156e-13,3.481662529319729e-13,2.0031966125818657,2.0,2.328733672577915,2.0,,2.0,0.5
1e-06,80,32,right,mom_w2,0.3333333333333333,15,6.437453427386257e-13,2.2071268893895737e-12,2.337029547297899e-12,2.2063587985098422e-12,2.2076832966526683e-12,3.429435756786569,3.4285714285714284,3.6303634250085484,3.4273782690582832,-0.7244029030640449,3.4285714285714284,0.29166666666666663
1e-06,80,32,right,mom_w2,0.3333333333333333,30,,,,,,,,,,,,
1e-06,80,32,right,mom_w2,0.3333333333333333,equal_rank,,,,,,,,,,,,
1e-06,80,32,right,mom_w2,0.5,5,1.738053323099578e-13,3.476106646199156e-13,4.047463298237929e-13,3.476106646199156e-13,3.476578281431793e-13,2.000271358321617,2.0,2.328733672577915,2.0,,2.0,0.5
1e-06,80,32,right,mom_w2,0.5,15,6.437453427386257e-13,2.2071268893895737e-12,2.337029547297899e-12,2.2063587985098422e-12,2.207158984460901e-12,3.428621285353601,3.4285714285714284,3.6303634250085484,3.4273782690582832,-0.04178551285325385,3.4285714285714284,0.29166666666666663
1e-06,80,32,right,mom_w2,0.5,30,,,,,,,,,,,,
1e-06,80,32,right,mom_w2,0.5,equal_rank,,,,,,,,,,,,
1e-06,80,32,right,paired_mean,0.0,5,1.738053323099578e-13,3.476106646199156e-13,4.047463298237929e-13,3.476106646199156e-13,3.605350130734872e-13,2.074361058327732,2.0,2.328733672577915,2.0,,2.0,0.5
1e-06,80,32,right,paired_mean,0.0,15,6.437453427386257e-13,2.2071268893895737e-12,2.337029547297899e-12,2.2063587985098422e-12,2.2495722475878304e-12,3.494506442590614,3.4285714285714284,3.6303634250085484,3.4273782690582832,-55.26085430554252,3.4285714285714284,0.29166666666666663
1e-06,80,32,right,paired_mean,0.0,30,,,,,,,,,,,,
1e-06,80,32,right,paired_mean,0.0,equal_rank,,,,,,,,,,,,
1e-06,80,32,right,paired_mean,0.2,5,1.738053323099578e-13,3.476106646199156e-13,4.047463298237929e-13,3.476106646199156e-13,3.4785454878346943e-13,2.0014032029990823,2.0,2.328733672577915,2.0,,2.0,0.5
1e-06,80,32,right,paired_mean,0.2,15,6.437453427386257e-13,2.2071268893895737e-12,2.337029547297899e-12,2.2063587985098422e-12,2.2071962027288914e-12,3.428679100557097,3.4285714285714284,3.6303634250085484,3.4273782690582832,-0.09024106540870148,3.4285714285714284,0.29166666666666663
1e-06,80,32,right,paired_mean,0.2,30,,,,,,,,,,,,
1e-06,80,32,right,paired_mean,0.2,equal_rank,,,,,,,,,,,,
1e-06,80,32,right,paired_mean,0.3333333333333333,5,1.738053323099578e-13,3.476106646199156e-13,4.047463298237929e-13,3.476106646199156e-13,3.4762352855317553e-13,2.0000740134556803,2.0,2.328733672577915,2.0,,2.0,0.5
1e-06,80,32,right,paired_mean,0.3333333333333333,15,6.437453427386257e-13,2.2071268893895737e-12,2.337029547297899e-12,2.2063587985098422e-12,2.2071033310165895e-12,3.428534832775824,3.4285714285714284,3.6303634250085484,3.4273782690582832,0.030671335392607562,3.4285714285714284,0.29166666666666663
1e-06,80,32,right,paired_mean,0.3333333333333333,30,,,,,,,,,,,,
1e-06,80,32,right,paired_mean,0.3333333333333333,equal_rank,,,,,,,,,,,,
1e-06,80,32,right,paired_mean,0.5,5,1.738053323099578e-13,3.476106646199156e-13,4.047463298237929e-13,3.476106646199156e-13,3.476106646199156e-13,2.0,2.0,2.328733672577915,2.0,,2.0,0.5
1e-06,80,32,right,paired_mean,0.5,15,6.437453427386257e-13,2.2071268893895737e-12,2.337029547297899e-12,2.2063587985098422e-12,2.2071268893895737e-12,3.4285714285714284,3.4285714285714284,3.6303634250085484,3.4273782690582832,0.0,3.4285714285714284,0.29166666666666663
1e-06,80,32,right,paired_mean,0.5,30,,,,,,,,,,,,
1e-06,80,32,right,paired_mean,0.5,equal_rank,,,,,,,,,,,,
1e-06,80,32,right,sample_variance,0.0,5,1.738053323099578e-13,3.476106646199156e-13,4.047463298237929e-13,3.476106646199156e-13,3.560913369000183e-13,2.0487940857014597,2.0,2.328733672577915,2.0,,2.0,0.5
1e-06,80,32,right,sample_variance,0.0,15,6.437453427386257e-13,2.2071268893895737e-12,2.337029547297899e-12,2.2063587985098422e-12,2.242788417965131e-12,3.483968378588722,3.4285714285714284,3.6303634250085484,3.4273782690582832,-46.42878794241756,3.4285714285714284,0.29166666666666663
1e-06,80,32,right,sample_variance,0.0,30,,,,,,,,,,,,
1e-06,80,32,right,sample_variance,0.0,equal_rank,,,,,,,,,,,,
1e-06,80,32,right,sample_variance,0.2,5,1.738053323099578e-13,3.476106646199156e-13,4.047463298237929e-13,3.476106646199156e-13,3.476106646199156e-13,2.0,2.0,2.328733672577915,2.0,,2.0,0.5
1e-06,80,32,right,sample_variance,0.2,15,6.437453427386257e-13,2.2071268893895737e-12,2.337029547297899e-12,2.2063587985098422e-12,2.2070863349030305e-12,3.428508430855017,3.4285714285714284,3.6303634250085484,3.4273782690582832,0.05279907314775915,3.4285714285714284,0.29166666666666663
1e-06,80,32,right,sample_variance,0.2,30,,,,,,,,,,,,
1e-06,80,32,right,sample_variance,0.2,equal_rank,,,,,,,,,,,,
1e-06,80,32,right,sample_variance,0.3333333333333333,5,1.738053323099578e-13,3.476106646199156e-13,4.047463298237929e-13,3.476106646199156e-13,3.476106646199156e-13,2.0,2.0,2.328733672577915,2.0,,2.0,0.5
1e-06,80,32,right,sample_variance,0.3333333333333333,15,6.437453427386257e-13,2.2071268893895737e-12,2.337029547297899e-12,2.2063587985098422e-12,2.2071268893895737e-12,3.4285714285714284,3.4285714285714284,3.6303634250085484,3.4273782690582832,0.0,3.4285714285714284,0.29166666666666663
1e-06,80,32,right,sample_variance,0.3333333333333333,30,,,,,,,,,,,,
1e-06,80,32,right,sample_variance,0.3333333333333333,equal_rank,,,,,,,,,,,,
1e-06,80,32,right,sample_variance,0.5,5,1.738053323099578e-13,3.476106646199156e-13,4.047463298237929e-13,3.476106646199156e-13,3.476106646199156e-13,2.0,2.0,2.328733672577915,2.0,,2.0,0.5
