step_rank,basis_trial,eta,budget,s,pair,accounting_feasible,truth_label,dangerous_error_q90,dangerous_error_q95,dangerous_error_q975,dangerous_error_q99,shifted_error_q90,shifted_error_q95,shifted_error_q975,shifted_error_q99
30,91,1e-06,240,4,primary,True,1,6.266432790564055e-14,9.009795680944723e-14,1.425315329807852e-13,2.0153484240317679e-13,4.0380810955110045e-13,5.308970008597333e-13,6.768847829701269e-13,7.889734016840793e-13
30,91,1e-06,80,4,right,True,1,1.5960929138179838e-12,1.7358697398160498e-12,2.0022164535944038e-12,2.337060995078627e-12,4.61988440432129e-12,6.3667016233503454e-12,7.17160938976666e-12,8.418231230613397e-12
30,91,1e-06,160,4,right,True,1,1.2920884715940635e-13,1.732112025639092e-13,2.1507564588905636e-13,2.4340797224090965e-13,6.809456426561997e-13,1.0109859108677232e-12,1.2111445905391804e-12,1.3382289165801298e-12
30,91,1e-06,240,4,right,True,1,6.793991032304222e-14,9.692582434832748e-14,1.1887642716992227e-13,1.2820686271885604e-13,3.6645430779096203e-13,5.507771177806793e-13,6.582780760084754e-13,7.347542094564937e-13
30,92,1e-06,80,4,left,True,1,0.1203482006242228,0.12201359348460833,0.12327926827164962,0.12375325019442682,0.12034820062369653,0.12201359348140205,0.12327926827576333,0.12375325019639202
30,92,1e-06,160,4,left,True,1,0.020058033437309164,0.0203355989141625,0.020546544711900833,0.020625541699011644,0.020058033437203908,0.020335598913521245,0.020546544712723575,0.02062554169940468
30,92,1e-06,240,4,left,True,1,0.01094074551125583,0.011092144862274158,0.011207206206488894,0.011250295472184564,0.010940745511197354,0.011092144861917903,0.011207206206945973,0.01125029547240292
30,92,1e-06,80,4,primary,True,1,1.2647949357888676e-12,1.3910391988107805e-12,1.6117130194983603e-12,1.984763246217667e-12,4.404517314263123e-12,5.718503660234323e-12,7.0688934253881e-12,8.450837889669242e-12
30,92,1e-06,160,4,primary,True,1,1.2888071467162122e-13,1.4954798554397736e-13,2.0087866010902205e-13,2.651676307934307e-13,7.842711967279766e-13,1.055343441139488e-12,1.4078424994097665e-12,1.58815736230571e-12
30,92,1e-06,240,4,primary,True,1,7.00514360742046e-14,8.432448805230282e-14,1.1367065600379244e-13,1.4040027207113543e-13,4.300928865337734e-13,5.822123580752957e-13,7.856376667920842e-13,8.777498021149411e-13
30,92,1e-06,80,4,right,True,1,1.5872530628812132e-12,1.6876661863688665e-12,1.8023808666982677e-12,1.9285039299519086e-12,5.403667854984663e-12,6.752779305482691e-12,8.619152382277854e-12,9.337380338363577e-12
30,92,1e-06,160,4,right,True,1,1.0440738526922923e-13,1.533593188635159e-13,1.9667557535613657e-13,2.2516539976515756e-13,8.171487095856113e-13,1.1728956852422884e-12,1.447753606230914e-12,1.6408491272537765e-12
30,92,1e-06,240,4,right,True,1,5.873957413998195e-14,8.163701718095085e-14,1.1475645699449058e-13,1.326718087295208e-13,4.463989332374732e-13,6.379103741481678e-13,7.939514130825015e-13,9.005394992668398e-13
30,93,1e-06,80,4,left,True,1,0.11873297312036517,0.1232940960126592,0.12366659374650119,0.12403912717673479,0.11873297312018563,0.12329409601765554,0.123666593746038,0.12403912717927808
30,93,1e-06,160,4,left,True,1,0.019788828853438634,0.020549016002053676,0.020611098957728235,0.020673187862714784,0.01978882885340273,0.020549016003052947,0.020611098957635597,0.02067318786322344
30,93,1e-06,240,4,left,True,1,0.01079390664733286,0.011208554182934965,0.011242417613304979,0.011276284288749014,0.010793906647312912,0.011208554183490115,0.011242417613253515,0.0112762842890316
30,93,1e-06,80,4,primary,True,1,1.2284712463437973e-12,1.4137228121930227e-12,1.544669311173816e-12,1.7347849875835518e-12,4.5417178299755206e-12,5.775462071439452e-12,7.505697813863406e-12,8.665271825592805e-12
30,93,1e-06,160,4,primary,True,1,1.3612303029311923e-13,1.731326493607373e-13,2.3514615457763666e-13,2.883704062796237e-13,7.687072955570742e-13,1.027415818501345e-12,1.5135776223835505e-12,1.6067879667613763e-12
30,93,1e-06,240,4,primary,True,1,7.254899145579337e-14,9.787100089645314e-14,1.3773037250542906e-13,1.6059947797008437e-13,4.191498149707404e-13,5.673422392489876e-13,8.414045989261387e-13,8.881182597897928e-13
30,93,1e-06,80,4,right,True,1,1.6618559882125416e-12,1.884856813624025e-12,2.1999976861010964e-12,2.429863945663756e-12,5.23735147652192e-12,6.798259588479284e-12,8.434820225969607e-12,9.346583356138424e-12
30,93,1e-06,160,4,right,True,1,1.1297759014812661e-13,1.8581727603367845e-13,2.8332523441348767e-13,3.553365163591964e-13,8.079579638244523e-13,1.0713403832331237e-12,1.320943492655155e-12,1.5953062365223772e-12
30,93,1e-06,240,4,right,True,1,6.30242142362123e-14,9.673481454952062e-14,1.5937689661959456e-13,1.908882306458752e-13,4.408390249003042e-13,5.813226473256018e-13,7.184913734892971e-13,8.741832466167488e-13
30,94,1e-06,80,4,left,True,1,0.11941487342363016,0.12143569009561354,0.12330137810328147,0.12390890514088199,0.11941487342285456,0.12143569009901782,0.12330137810226582,0.12390890514344433
30,94,1e-06,160,4,left,True,1,0.019902478903893326,0.020239281682530984,0.02055022968393028,0.020651484190109398,0.019902478903738207,0.020239281683211836,0.02055022968372715,0.020651484190621867
30,94,1e-06,240,4,left,True,1,0.010855897583939084,0.011039608190467126,0.011209216191237732,0.011264445921875576,0.010855897583852907,0.011039608190845379,0.011209216191124883,0.011264445922160282
30,94,1e-06,80,4,primary,True,1,1.6826859134824592e-12,2.37859098253898e-12,3.5702532141141827e-12,4.709301313721395e-12,4.348373476079359e-12,5.7304093545723705e-12,6.891826681742156e-12,7.71985086066985e-12
30,94,1e-06,160,4,primary,True,1,3.154196287928389e-13,5.662232503087689e-13,7.494557975035051e-13,8.998571285728086e-13,7.351410668941004e-13,1.0363103339440298e-12,1.33103666207238e-12,1.404721826237645e-12
30,94,1e-06,240,4,primary,True,-1,1.7234337881147283e-13,3.1060193129864984e-13,4.078983076483054e-13,5.012192740274978e-13,4.068730235141811e-13,5.755849187779752e-13,7.327704534134669e-13,7.741766312988562e-13
30,94,1e-06,80,4,right,True,1,1.57970747991126e-12,1.7533114953043673e-12,1.924152599405997e-12,2.1279083329755594e-12,5.021033057892396e-12,6.194837727192221e-12,7.222015203518844e-12,8.062314696043851e-12
30,94,1e-06,160,4,right,True,1,1.394376831089268e-13,1.8709103479468264e-13,2.1025566183366222e-13,2.638536486377644e-13,7.679312694489206e-13,9.548114416952634e-13,1.2562547349388466e-12,1.3556641589441683e-12
30,94,1e-06,240,4,right,True,1,7.380217396086944e-14,1.0006050455982523e-13,1.2227726814574242e-13,1.4319104632771526e-13,4.169484391660134e-13,5.186319456373004e-13,6.883444231828493e-13,7.508198312123476e-13
30,95,1e-06,80,4,left,True,1,0.11953637512680065,0.12104917636244245,0.12225125197788624,0.12365861595538058,0.11953637508622583,0.12104917635893407,0.12225125199793417,0.12365861594120173
30,95,1e-06,160,4,left,True,1,0.019922729188508286,0.020174862726479222,0.020375208662902964,0.02060976932654603,0.019922729180393322,0.020174862725777547,0.020375208666912552,0.020609769323710257
30,95,1e-06,240,4,left,True,1,0.010866943193774712,0.011004470578043542,0.011113750179760521,0.011241692359973549,0.010866943189266398,0.011004470577653726,0.01111375018198807,0.01124169235839812
30,95,1e-06,80,4,primary,True,-1,2.6943209988228617e-11,8.052335669171585e-11,1.0328530251577083e-10,2.4808933679440963e-10,2.3484164712493887e-11,7.744087889095091e-11,1.0725431728407349e-10,2.501510161392613e-10
30,95,1e-06,160,4,primary,True,-1,5.187775254384394e-12,1.5981124610258483e-11,2.0624445888376687e-11,4.96218560651852e-11,4.775966979846696e-12,1.5661597340415126e-11,2.1315165912892568e-11,4.9928914691014155e-11
30,95,1e-06,240,4,primary,True,-1,2.8731186457765824e-12,8.872880038287964e-12,1.1456567624427388e-11,2.7567876108654115e-11,2.6635090869172647e-12,8.708639210842033e-12,1.1835693177613016e-11,2.7733758354791606e-11
30,95,1e-06,80,4,right,True,1,1.527529249669764e-12,1.7175596796006542e-12,1.9275026620943405e-12,2.050563660670224e-12,5.921448953007768e-12,7.313489036798724e-12,8.405474370431799e-12,1.0947389981381823e-11
30,95,1e-06,160,4,right,True,1,1.2314510149158677e-13,1.7173412458130429e-13,2.3601749008265806e-13,3.066474376602752e-13,9.588386275048675e-13,1.153646249713383e-12,1.3689541243393554e-12,1.750098133657615e-12
30,95,1e-06,240,4,right,True,1,6.835588745760404e-14,9.754604520809309e-14,1.3795277662455672e-13,1.7568963687940467e-13,5.193252437660369e-13,6.279909189009411e-13,7.470576798387843e-13,9.535253890167114e-13
30,96,1e-06,80,4,left,True,1,0.12015976330609053,0.12279182685456048,0.12316885413006005,0.12372696962365082,0.12015976330865087,0.1227918268577469,0.12316885413157797,0.12372696962132368
30,96,1e-06,160,4,left,True,1,0.020026627217649445,0.020465304475693145,0.02052814235496248,0.020621161603953223,0.020026627218161515,0.020465304476330427,0.02052814235526606,0.020621161603487797
30,96,1e-06,240,4,left,True,1,0.010923614845988647,0.01116289335037402,0.011197168557249377,0.011247906329429722,0.01092361484627313,0.011162893350728067,0.011197168557418036,0.01124790632917115
30,96,1e-06,80,4,primary,True,1,1.2320927772345632e-12,1.2854371603503995e-12,1.4053324085694383e-12,2.374980192198818e-12,4.699771489277085e-12,5.964974656956787e-12,6.876774488546911e-12,9.802498107221974e-12
30,96,1e-06,160,4,primary,True,1,9.650671975995865e-14,1.5575354710503704e-13,1.822704688043573e-13,3.8639845592748106e-13,7.821841804662203e-13,1.0625545463689768e-12,1.2375741570495623e-12,1.824676784320388e-12
30,96,1e-06,240,4,primary,True,1,5.030904644741449e-14,8.471518376160227e-14,1.0334121497496616e-13,2.1070550822544612e-13,4.2902921998075377e-13,5.834236522232108e-13,6.813824168498926e-13,1.0058872558637524e-12
30,96,1e-06,80,4,right,True,1,1.5427616146610743e-12,1.7664148284324602e-12,1.9254054524516193e-12,2.170325013059399e-12,5.493283964130451e-12,6.997787114446517e-12,8.070224185412613e-12,1.0521056030606337e-11
30,96,1e-06,160,4,right,True,1,1.3299850059939048e-13,1.832192525436741e-13,2.308694516150931e-13,3.3108000624282143e-13,7.813458222715489e-13,1.1248607171943864e-12,1.4805958949025274e-12,1.754790223613e-12
30,96,1e-06,240,4,right,True,1,7.334596586977045e-14,1.0300904781882058e-13,1.299097480392558e-13,1.8181114335378757e-13,4.226049332945742e-13,6.131423581045443e-13,8.191501969568457e-13,9.563586366705723e-13
30,97,1e-06,80,4,left,True,1,0.11863626674368877,0.12249259160351632,0.12322755859334478,0.12342017088893636,0.1186362667458799,0.12249259160011862,0.12322755858862601,0.12342017088872478
30,97,1e-06,160,4,left,True,1,0.01977271112391133,0.020415431933993516,0.020537926432326097,0.02057002848140905,0.01977271112434956,0.020415431933313976,0.020537926431382345,0.020570028481366732
30,97,1e-06,240,4,left,True,1,0.010785115158494863,0.011135690145819138,0.011202505326729506,0.011220015535309158,0.010785115158738322,0.011135690145441616,0.011202505326205201,0.01122001553528565
30,97,1e-06,80,4,primary,True,1,1.2379204300565622e-12,1.3259198647917532e-12,1.395832738256729e-12,1.5874850164683068e-12,4.353834669357107e-12,6.363319826562143e-12,7.530269278000399e-12,8.110721837508728e-12
30,97,1e-06,160,4,primary,True,1,1.1035615348796818e-13,1.577476659799144e-13,2.1680327915932162e-13,2.9412186005197763e-13,7.283381944759832e-13,1.1972069682902281e-12,1.4096727550013391e-12,1.5581865171374591e-12
30,97,1e-06,240,4,primary,True,1,5.5959613267668844e-14,8.727984396019405e-14,1.1623232313827792e-13,1.6235110021418784e-13,3.9703281687985554e-13,6.574541943183527e-13,7.767133918041179e-13,8.628002684445013e-13
30,97,1e-06,80,4,right,True,1,1.5867637981705632e-12,1.7997509571255828e-12,2.036668403747253e-12,2.127290918926847e-12,4.930112340260854e-12,7.048166838688556e-12,8.768710454231552e-12,9.731281834227852e-12
30,97,1e-06,160,4,right,True,1,9.801317776060875e-14,1.5459794573123314e-13,2.127563094701294e-13,2.6218190688665557e-13,7.456196513288037e-13,1.2050022362357064e-12,1.414319773675357e-12,1.7002925855495868e-12
30,97,1e-06,240,4,right,True,1,5.183306374537102e-14,7.658668829204035e-14,1.1035888519440808e-13,1.4201382343538548e-13,4.0287364475644027e-13,6.577653610726127e-13,7.696740178879858e-13,9.32771068279231e-13
30,98,1e-06,80,4,left,True,1,0.11978276601662842,0.12295901709338737,0.12368910447040529,0.12399104340016805,0.11978276601708258,0.12295901709237274,0.12368910447105988,0.12399104339235609
30,98,1e-06,160,4,left,True,1,0.01996379433606891,0.02049316951555852,0.02061485074510793,0.020665173900231083,0.019963794336159742,0.020493169515355597,0.02061485074523885,0.02066517389866869
30,98,1e-06,240,4,left,True,1,0.010889342365126325,0.011178092463031556,0.011244464042788591,0.01127191303650199,0.010889342365176786,0.011178092462918818,0.011244464042861325,0.011271913035633994
30,98,1e-06,80,4,primary,True,1,1.2703910168918547e-12,1.440034558708564e-12,1.6531274428160117e-12,1.7779429482249087e-12,4.955654493808036e-12,5.853678946353613e-12,1.0345970111024468e-11,1.1950874847883974e-11
30,98,1e-06,160,4,primary,True,1,1.1936813456322432e-13,2.0145870493184222e-13,2.720245705230165e-13,4.443746119496113e-13,8.390763385689075e-13,1.2491902538840775e-12,1.921636090641679e-12,2.199148678639935e-12
30,98,1e-06,240,4,primary,True,1,6.631163054399358e-14,1.0709298438592496e-13,1.6002599598213102e-13,2.408776702555927e-13,4.637509159071554e-13,6.91416078529142e-13,1.0609797852163703e-12,1.213210415102914e-12
30,98,1e-06,80,4,right,True,1,1.482254905473708e-12,1.7332193132300485e-12,1.825558044621358e-12,2.1408331255176305e-12,5.432411743369418e-12,7.681183059165606e-12,1.2101620884324382e-11,1.338228755304288e-11
30,98,1e-06,160,4,right,True,1,1.3312805965047858e-13,1.8575250570397047e-13,2.1381524043272627e-13,3.6820170723609104e-13,8.704128889315608e-13,1.3755348066058266e-12,2.0824881427293806e-12,2.2755391523547596e-12
30,98,1e-06,240,4,right,True,1,7.670865942984139e-14,1.0337500875663076e-13,1.1540254799828325e-13,1.9615626924841922e-13,4.735211408440045e-13,7.502894758281417e-13,1.136910503243825e-12,1.246943690126132e-12
30,99,1e-06,80,4,left,True,1,0.12185807796902867,0.1232140486591536,0.12392654543685878,0.1240963168500722,0.1218580779675542,0.1232140486582769,0.12392654543761579,0.12409631685131413
30,99,1e-06,160,4,left,True,1,0.020309679661485672,0.020535674776507085,0.020654424239403113,0.02068271947500995,0.020309679661190773,0.02053567477633174,0.020654424239554513,0.020682719475258335
30,99,1e-06,240,4,left,True,1,0.011078007088081933,0.011201277150820923,0.011266049585124525,0.011281483350005301,0.011078007087918102,0.01120127715072351,0.011266049585208635,0.011281483350143291
30,99,1e-06,80,4,primary,True,1,1.2365528179974436e-12,1.3242495416792106e-12,1.4632352658776636e-12,1.706241753625363e-12,4.8482997388776104e-12,6.845374168971134e-12,7.921391385178947e-12,1.1291216359111601e-11
30,99,1e-06,160,4,primary,True,1,1.0704417430318027e-13,1.3794772446496763e-13,2.2080799889567248e-13,2.3335005353204187e-13,8.398081917815702e-13,1.3497557581147368e-12,1.4904642248803404e-12,2.114109968549422e-12
30,99,1e-06,240,4,primary,True,1,5.4967918161762165e-14,7.577054661854272e-14,1.173469358346782e-13,1.2321314092945033e-13,4.600147916204063e-13,7.475995388194805e-13,8.201404842542533e-13,1.1680627978345427e-12
30,99,1e-06,80,4,right,True,1,1.6152327926996577e-12,1.7046967035599884e-12,1.9187343325022567e-12,2.2129412432210056e-12,6.006192487339237e-12,8.215004891179662e-12,9.068507161571819e-12,1.1320085749831359e-11
30,99,1e-06,160,4,right,True,1,1.1360185492761222e-13,1.474098478233221e-13,2.30459668423196e-13,2.6885900198726977e-13,8.861533720320822e-13,1.2786954001685259e-12,1.5219868674571269e-12,1.9319783903289334e-12
30,99,1e-06,240,4,right,True,1,6.040822968114627e-14,9.231090247359311e-14,1.224889967144855e-13,1.5216744825536362e-13,4.796297626990024e-13,7.039965732321116e-13,8.337463747467872e-13,1.0580185462649517e-12
30,100,1e-06,80,4,left,True,1,0.1183512009787515,0.12182472544136203,0.12381484882821801,0.12402107822851646,0.11835120097627737,0.12182472544223005,0.1238148488266279,0.12402107823059065
30,100,1e-06,160,4,left,True,1,0.019725200163132242,0.0203041209068328,0.020635808138080695,0.02067017970471503,0.01972520016263742,0.02030412090700641,0.02063580813776267,0.020670179705129868
30,100,1e-06,240,4,left,True,1,0.010759200088981648,0.011074975040086933,0.011255895348046704,0.011274643475296822,0.010759200088706745,0.01107497504018338,0.011255895347870025,0.011274643475527289
30,100,1e-06,80,4,primary,True,1,1.2726793132227474e-12,1.4137022980664139e-12,1.6714850299918819e-12,1.8243842936687075e-12,4.111664421762459e-12,6.302688119981353e-12,8.136581981316249e-12,1.0349769058915929e-11
30,100,1e-06,160,4,primary,True,1,1.066256194319167e-13,1.9090204844544417e-13,2.2591012456448248e-13,2.590782225532711e-13,7.000497164657483e-13,1.0730880585999199e-12,1.5148483707742455e-12,1.897876842334564e-12
30,100,1e-06,240,4,primary,True,1,5.314827279815318e-14,1.0364871075136225e-13,1.2529319032956186e-13,1.4077059431846567e-13,3.8265686631306287e-13,5.893824202950473e-13,8.332094627572038e-13,1.046684204961473e-12
30,100,1e-06,80,4,right,True,1,1.6003129924996478e-12,1.7985736804216125e-12,1.9128743783195043e-12,1.990762675728684e-12,4.848472437188129e-12,7.1189896060561806e-12,1.1173713540523094e-11,1.2753772569806681e-11
30,100,1e-06,160,4,right,True,1,1.498020058913079e-13,1.8218723091102702e-13,2.2870567947020956e-13,2.6329158217144607e-13,7.173968163947643e-13,1.120960799893675e-12,1.860413335628338e-12,2.231113260583126e-12
30,100,1e-06,240,4,right,True,1,8.211998679150214e-14,9.69613207952503e-14,1.394697497577359e-13,1.5089232412183086e-13,3.915413434117059e-13,6.074057912138232e-13,1.0169013307844657e-12,1.22536611200087e-12
30,101,1e-06,80,4,left,True,1,0.12086232367564358,0.1229479481219722,0.12363839074244602,0.12406254200279565,0.12086232367252717,0.1229479481216652,0.12363839074298225,0.1240625420030945
30,101,1e-06,160,4,left,True,1,0.02014372061263775,0.020491324686992034,0.02060639845702357,0.020677090333733262,0.020143720612014464,0.020491324686930632,0.020606398457130814,0.02067709033379303
30,101,1e-06,240,4,left,True,1,0.010987483970531528,0.011177086192904544,0.011239853703827962,0.011278412909305051,0.01098748397018526,0.01117708619287043,0.011239853703887543,0.011278412909338256
30,101,1e-06,80,4,primary,True,1,1.2096297011429188e-12,1.382140350296447e-12,1.6463053406268037e-12,1.8300222163683412e-12,4.933049162601367e-12,6.26210894315861e-12,7.57572678791119e-12,8.987262302666524e-12
30,101,1e-06,160,4,primary,True,1,1.424795029481367e-13,1.79691180033472e-13,2.2285463174171377e-13,2.7609616932685974e-13,8.675268623083652e-13,1.124436778331088e-12,1.4081414821330251e-12,1.724430132784548e-12
30,101,1e-06,240,4,primary,True,1,7.726785324387804e-14,1.0469265126864145e-13,1.246268146179678e-13,1.579006844472758e-13,4.747630648612901e-13,6.189661854578557e-13,7.742254962513619e-13,9.557024411853593e-13
30,101,1e-06,80,4,right,True,1,1.4746607781101605e-12,1.6918929304945368e-12,1.819433868220794e-12,2.160507455846671e-12,5.2291557050213884e-12,6.722417752821821e-12,8.76809784281521e-12,9.760136153067155e-12
30,101,1e-06,160,4,right,True,1,1.1922091241775956e-13,1.5946889215396427e-13,1.9524822416395682e-13,2.412756396020414e-13,8.45750220045452e-13,1.0930174464578865e-12,1.54977881907841e-12,1.6528931418688928e-12
30,101,1e-06,240,4,right,True,1,6.22709434794807e-14,9.401601131767748e-14,1.0975231488526276e-13,1.3791867875437895e-13,4.636080467153877e-13,5.93359866792747e-13,8.5075239341443e-13,9.004487140006133e-13
30,102,1e-06,80,4,left,True,1,0.12121038509888116,0.12294369895909266,0.12339937101620505,0.1237941741622526,0.12121038210700912,0.12294369537697676,0.1233993704694886,0.12379417501109387
30,102,1e-06,160,4,left,True,1,0.020201730814092423,0.02049061644905269,0.020566561851254557,0.020632362591092926,0.02020173021571801,0.020490615732629513,0.020566561741911266,0.02063236276086118
30,102,1e-06,240,4,left,True,1,0.01101912589643095,0.011176699878626958,0.011218124647061298,0.011254015972760836,0.011019125564000722,0.011176699480614082,0.011218124586315026,0.011254016067076534
30,102,1e-06,80,4,primary,True,-1,7.871183315790928e-09,1.394181702311036e-08,2.7497902357434177e-08,4.131320744669974e-08,7.878050503175625e-09,1.3943022196059235e-08,2.7499109131581025e-08,4.1312938783371454e-08
30,102,1e-06,160,4,primary,True,-1,1.574548942281377e-09,2.788372911640626e-09,5.499514856533974e-09,8.262491699346565e-09,1.5755717148705877e-09,2.7885524054840757e-09,5.499694588853717e-09,8.262451685659375e-09
30,102,1e-06,240,4,primary,True,-1,8.747633712154673e-10,1.5490964869850857e-09,3.05528309842775e-09,4.5902664707100745e-09,8.753159035337762e-10,1.549193454923501e-09,3.0553801951981863e-09,4.590244854120442e-09
30,102,1e-06,80,4,right,True,1,1.5049310813235582e-12,1.7054061194721322e-12,1.8853434262851463e-12,2.2146522065089797e-12,4.902608429671595e-12,7.301660479814265e-12,9.593633630878941e-12,1.2172355057849287e-11
30,102,1e-06,160,4,right,True,1,1.0260618130679686e-13,1.4959875995277728e-13,1.8312493210573569e-13,2.5280993507749437e-13,7.742219721180212e-13,1.3067771114566352e-12,1.6826761336607737e-12,2.1053263503447503e-12
30,102,1e-06,240,4,right,True,1,5.889272097132365e-14,8.108053182014499e-14,9.600369066320307e-14,1.3798917222520247e-13,4.254201396544113e-13,7.186536350183748e-13,9.23366578844435e-13,1.1541029545636629e-12
30,103,1e-06,80,4,left,True,1,0.12129299959881046,0.12243875887678746,0.12301104571567191,0.12399711564922303,0.12129299960613045,0.12243875887730342,0.12301104571758517,0.12399711564911184
30,103,1e-06,160,4,left,True,1,0.02021549993309818,0.020406459812757464,0.02050184095264667,0.020666185941520483,0.02021549993456218,0.020406459812860656,0.020501840953029326,0.020666185941498244
30,103,1e-06,240,4,left,True,1,0.011026636327142226,0.011130796261501619,0.011182822337809378,0.011272465059010162,0.011026636327955558,0.011130796261558948,0.011182822338021963,0.011272465058997807
30,103,1e-06,80,4,primary,True,1,1.2024054160940076e-12,1.3024935699164409e-12,1.6028290751301226e-12,1.6402465109898033e-12,4.124909865865961e-12,5.369699340857082e-12,7.102337591491668e-12,8.9583349533082e-12
30,103,1e-06,160,4,primary,True,1,1.029046437906432e-13,1.3804037002575736e-13,2.0046865499835213e-13,2.349044438314012e-13,7.745139468130338e-13,9.789154929108397e-13,1.3777583992306476e-12,1.5888600244707072e-12
30,103,1e-06,240,4,primary,True,1,5.6278231565717074e-14,7.579330992317839e-14,1.0723472605992672e-13,1.2802962666112935e-13,4.2846383551737007e-13,5.352654422131161e-13,7.587878376302775e-13,8.736345681073754e-13
30,103,1e-06,80,4,right,True,1,1.492493026584426e-12,1.6460783322827653e-12,1.9391697158444895e-12,2.1515484898237446e-12,5.244340785743554e-12,6.658792005664994e-12,8.948509903534635e-12,1.031675941885657e-11
30,103,1e-06,160,4,right,True,1,9.286373756620408e-14,1.5212605845351214e-13,2.3967762143978257e-13,2.9004471073080763e-13,8.440700743675864e-13,1.0770821935927728e-12,1.6370891248892262e-12,1.7295565673925833e-12
30,103,1e-06,240,4,right,True,1,5.3806425005192e-14,8.550270271852159e-14,1.3325901770050083e-13,1.5638879856974966e-13,4.613437802543284e-13,5.843221430630753e-13,8.916757131613168e-13,9.464423961012412e-13
30,104,1e-06,80,4,left,True,1,0.12078502232727473,0.12249339578191991,0.12295143883913362,0.12395820094403373,0.12078502232711258,0.12249339577807655,0.1229514388423754,0.12395820094362148
30,104,1e-06,160,4,left,True,1,0.020130837054564178,0.020415565963742617,0.020491906473106034,0.020659700157286916,0.020130837054531746,0.020415565962973944,0.020491906473754394,0.020659700157204468
30,104,1e-06,240,4,left,True,1,0.010980456575217937,0.01113576325295593,0.011177403530780085,0.011268927358516983,0.010980456575199922,0.011135763252528892,0.011177403531140283,0.011268927358471176
30,104,1e-06,80,4,primary,True,1,1.2951913080272482e-12,1.4069909005884352e-12,1.6357387748816295e-12,1.9816304621917316e-12,4.1864487162171795e-12,5.288974477060348e-12,5.839275800450676e-12,7.663881572606231e-12
30,104,1e-06,160,4,primary,True,1,1.222573673046344e-13,1.6295424694336774e-13,1.8720164630776354e-13,2.88697171136364e-13,7.569635397543974e-13,9.189712119908927e-13,1.0571570683447314e-12,1.3555125124841155e-12
30,104,1e-06,240,4,primary,True,1,6.27712254824189e-14,8.68819342533299e-14,9.84410902705105e-14,1.7001990454790861e-13,4.19011013535635e-13,5.056800665910941e-13,5.845779993773001e-13,7.451388376236153e-13
30,104,1e-06,80,4,right,True,1,1.521096834335078e-12,1.7097405587986498e-12,1.876250229379295e-12,2.1416897855207464e-12,5.095929671653689e-12,6.3840143424676e-12,7.473106005381867e-12,1.0038018699349363e-11
30,104,1e-06,160,4,right,True,1,1.4086111153092722e-13,1.632777194149676e-13,2.3971343209897555e-13,2.7065768832797524e-13,7.850180011839704e-13,1.115096704148687e-12,1.2025199345689899e-12,1.7466183667795479e-12
30,104,1e-06,240,4,right,True,1,7.238682244645218e-14,9.422924366967047e-14,1.362692141759214e-13,1.524878134978367e-13,4.288716068815945e-13,6.140749403197759e-13,6.674552770825528e-13,9.544006190375967e-13
30,105,1e-06,80,4,left,True,1,0.12087922776878363,0.12314451209366795,0.12361966575792367,0.12405752116608025,0.1208792277686555,0.12314451209019879,0.12361966575693725,0.12405752116359772
30,105,1e-06,160,4,left,True,1,0.020146537961504733,0.020524085349053922,0.020603277626400622,0.020676253527688062,0.020146537961479107,0.02052408534836009,0.020603277626203335,0.02067625352719156
30,105,1e-06,240,4,left,True,1,0.010989020706277778,0.011194955644945123,0.011238151432587004,0.011277956469648518,0.010989020706263545,0.011194955644559662,0.011238151432477403,0.011277956469372682
30,105,1e-06,80,4,primary,True,1,1.1852839379316261e-12,1.332564888631862e-12,1.3789562103155094e-12,1.6490564707690546e-12,4.391081691850616e-12,5.956651053468739e-12,7.2002768289915825e-12,8.988931750410881e-12
30,105,1e-06,160,4,primary,True,1,1.1416089314852062e-13,1.7121350570315083e-13,2.164110279013196e-13,2.52810784404066e-13,7.849332505708274e-13,1.0389653063298248e-12,1.2703475144427733e-12,1.727044143676834e-12
30,105,1e-06,240,4,primary,True,1,6.331463586988086e-14,9.235105413038253e-14,1.21820075792697e-13,1.421357242938812e-13,4.292869946716734e-13,5.762799744247564e-13,7.027829568800305e-13,9.563068011177978e-13
30,105,1e-06,80,4,right,True,1,1.5874820993604432e-12,1.7683239581579506e-12,1.9584668079400562e-12,2.0596012258044676e-12,5.303998515887581e-12,7.159025169312277e-12,7.974553057433642e-12,1.0659275483479992e-11
30,105,1e-06,160,4,right,True,1,1.225765733162275e-13,1.5025331527196517e-13,2.2082232052772215e-13,2.563881076713959e-13,8.787596688777804e-13,1.1766472685951277e-12,1.2667364666125597e-12,1.8615681723379667e-12
30,105,1e-06,240,4,right,True,1,6.534964944391898e-14,8.445081096195552e-14,1.2309823901390641e-13,1.5005011543281242e-13,4.811021808157518e-13,6.425117334244802e-13,6.875411077088512e-13,1.0212109282455754e-12
30,106,1e-06,80,4,left,True,1,0.12102428927988952,0.1234612305803704,0.12380506079281532,0.12403330423473741,0.12102428928118761,0.12346123057860302,0.12380506078307375,0.12403330423230335
30,106,1e-06,160,4,left,True,1,0.020170714880002102,0.020576871763368008,0.020634176799054983,0.020672217372556013,0.020170714880261724,0.02057687176301453,0.020634176797106673,0.020672217372069198
30,106,1e-06,240,4,left,True,1,0.011002208116366027,0.011223748234562727,0.01125500552677256,0.011275754930491145,0.01100220811651026,0.011223748234366351,0.011255005525690167,0.011275754930220693
