rank_index,step_rank,basis_trial,eta,budget,action,q,r_actual,ell,orientation_seed,basis_seed,reconstruction_query_count,exact_sigma2,exact_rademacher_energy,exact_gaussian_energy,exact_risk,frozen_rademacher_energy,frozen_risk,frozen_energy_abs_error,frozen_risk_abs_error,projector_error_op,orthogonality_error
1,15,67,1e-06,160,km1,14,14,132,52001,70067,28,1.986375907858653,0.9931879539293265,1.0000000004850051,0.015048302332262523,0.9931879539293268,0.0150483023322625,3.3306690738754696e-16,2.2551405187698492e-17,1.9225225329240205e-15,1.4576008940674279e-15
1,15,67,1e-06,160,k,15,15,130,52001,70067,30,2.8991153037261703e-11,1.4495576518630851e-11,4.850693067796795e-10,2.230088695173977e-13,1.4495576518630851e-11,2.230088695173977e-13,0.0,0.0,1.080125009014739e-15,1.457600911011151e-15
1,15,67,1e-06,160,kp1,16,16,128,52001,70067,32,3.085605165243867e-11,1.5428025826219334e-11,4.8405833299122e-10,2.410629035346771e-13,1.542802582621923e-11,2.4106290353467553e-13,1.0339757656912846e-25,1.5651000359584874e-27,1.7184525265246883e-11,1.457619994400936e-15
1,15,67,1e-06,160,kp2,17,17,126,52001,70067,34,3.2713844145922006e-11,1.6356922072961003e-11,4.830207219903152e-10,2.596336836977937e-13,1.6356922072961003e-11,2.596336836977937e-13,0.0,0.0,1.604198704433776e-15,1.4576226619917708e-15
1,15,67,1e-06,240,km1,14,14,212,52001,70067,28,1.986375907858653,0.9931879539293265,1.0000000004850051,0.00936969767857855,0.9931879539293268,0.0093696976785785,3.3306690738754696e-16,5.0306980803327406e-17,1.9225225329240205e-15,1.4576008940674279e-15
1,15,67,1e-06,240,k,15,15,210,52001,70067,30,2.8991153037261703e-11,1.4495576518630851e-11,4.850693067796795e-10,1.380531097012462e-13,1.4495576518630851e-11,1.3805310970124622e-13,0.0,2.524354896707238e-29,1.080125009014739e-15,1.457600911011151e-15
1,15,67,1e-06,240,kp1,16,16,208,52001,70067,32,3.085605165243867e-11,1.5428025826219334e-11,4.8405833299122e-10,1.483464021751859e-13,1.542802582621923e-11,1.483464021751849e-13,1.0339757656912846e-25,1.0097419586828951e-27,1.7184525265246883e-11,1.457619994400936e-15
1,15,67,1e-06,240,kp2,17,17,206,52001,70067,34,3.2713844145922006e-11,1.6356922072961003e-11,4.830207219903152e-10,1.588050686695243e-13,1.6356922072961003e-11,1.588050686695243e-13,0.0,0.0,1.604198704433776e-15,1.4576226619917708e-15
1,15,68,1e-10,80,km1,14,14,52,52001,70068,28,1.9878496194893587,0.9939248097446793,1.0000000000000004,0.03822787729787228,0.9939248097446796,0.0382278772978722,2.220446049250313e-16,8.326672684688674e-17,1.5249384088516713e-15,1.0125878739295368e-15
1,15,68,1e-10,80,k,15,15,50,52001,70068,30,2.898489708240801e-19,1.4492448541204005e-19,4.8500000678104746e-18,5.796979416481602e-21,1.4492448541204005e-19,5.796979416481602e-21,0.0,0.0,1.2544364760436168e-15,1.0125898948291057e-15
1,15,68,1e-10,80,kp1,16,16,48,52001,70068,32,3.0852421531793873e-19,1.5426210765896936e-19,4.840000017397693e-18,6.427587819123723e-21,1.5426210765647644e-19,6.427587819019852e-21,2.492923720014838e-30,1.0387157089515674e-31,1.3048278821556403e-07,1.0157701243528289e-15
1,15,68,1e-10,80,kp2,17,17,46,52001,70068,34,3.271039022074943e-19,1.6355195110374714e-19,4.830000005736059e-18,7.110954395815093e-21,1.6355195110566228e-19,7.11095439589836e-21,1.9151447366986673e-30,8.32663774393669e-32,1.6143117069963656e-15,1.0159606628578203e-15
1,15,68,1e-10,160,km1,14,14,132,52001,70068,28,1.9878496194893587,0.9939248097446793,1.0000000000000004,0.015059466814313324,0.9939248097446796,0.0150594668143133,2.220446049250313e-16,2.42861286636753e-17,1.5249384088516713e-15,1.0125878739295368e-15
1,15,68,1e-10,160,k,15,15,130,52001,70068,30,2.898489708240801e-19,1.4492448541204005e-19,4.8500000678104746e-18,2.229607467877539e-21,1.4492448541204005e-19,2.2296074678775387e-21,0.0,3.76158192263132e-37,1.2544364760436168e-15,1.0125898948291057e-15
1,15,68,1e-10,160,kp1,16,16,128,52001,70068,32,3.0852421531793873e-19,1.5426210765896936e-19,4.840000017397693e-18,2.4103454321713963e-21,1.5426210765647644e-19,2.4103454321324444e-21,2.492923720014838e-30,3.8951933125231845e-32,1.3048278821556403e-07,1.0157701243528289e-15
1,15,68,1e-10,160,kp2,17,17,126,52001,70068,34,3.271039022074943e-19,1.6355195110374714e-19,4.830000005736059e-18,2.596062715932494e-21,1.6355195110566228e-19,2.5960627159628933e-21,1.9151447366986673e-30,3.0399224307745013e-32,1.6143117069963656e-15,1.0159606628578203e-15
1,15,68,1e-10,240,km1,14,14,212,52001,70068,28,1.9878496194893587,0.9939248097446793,1.0000000000000004,0.009376649148534711,0.9939248097446796,0.0093766491485347,2.220446049250313e-16,1.214306433183765e-17,1.5249384088516713e-15,1.0125878739295368e-15
1,15,68,1e-10,240,k,15,15,210,52001,70068,30,2.898489708240801e-19,1.4492448541204005e-19,4.8500000678104746e-18,1.3802331944003815e-21,1.4492448541204005e-19,1.3802331944003817e-21,0.0,1.88079096131566e-37,1.2544364760436168e-15,1.0125898948291057e-15
1,15,68,1e-10,240,kp1,16,16,208,52001,70068,32,3.0852421531793873e-19,1.5426210765896936e-19,4.840000017397693e-18,1.4832894967208592e-21,1.5426210765647644e-19,1.483289496696889e-21,2.492923720014838e-30,2.3970304643775824e-32,1.3048278821556403e-07,1.0157701243528289e-15
1,15,68,1e-10,240,kp2,17,17,206,52001,70068,34,3.271039022074943e-19,1.6355195110374714e-19,4.830000005736059e-18,1.5878830204247294e-21,1.6355195110566228e-19,1.5878830204433233e-21,1.9151447366986673e-30,1.8593875601758878e-32,1.6143117069963656e-15,1.0159606628578203e-15
1,15,68,1e-06,80,km1,14,14,52,52001,70068,28,1.9878457526747566,0.9939228763373783,1.0000000004850094,0.03822780293605301,0.993922876337378,0.038227802936053,3.3306690738754696e-16,1.3877787807814457e-17,1.676367072964848e-15,6.876932125772766e-16
1,15,68,1e-06,80,k,15,15,50,52001,70068,30,2.8990888727953335e-11,1.4495444363976668e-11,4.850687681827628e-10,5.798177745590667e-13,1.4495444363976668e-11,5.798177745590668e-13,0.0,1.0097419586828951e-28,1.4644391884845058e-15,7.017244861505748e-16
1,15,68,1e-06,80,kp1,16,16,48,52001,70068,32,3.085362672548187e-11,1.5426813362740936e-11,4.840174411920939e-10,6.427838901142057e-13,1.5426813362740936e-11,6.427838901142057e-13,0.0,0.0,1.1023334819186718e-11,1.1300475047456132e-15
1,15,68,1e-06,80,kp2,17,17,46,52001,70068,34,3.2710780431627335e-11,1.6355390215813668e-11,4.830057380861397e-10,7.111039224266812e-13,1.6355390215813668e-11,7.111039224266812e-13,0.0,0.0,1.3644447565226377e-15,1.131052973518018e-15
1,15,68,1e-06,160,km1,14,14,132,52001,70068,28,1.9878457526747566,0.9939228763373783,1.0000000004850094,0.015059437520263308,0.993922876337378,0.0150594375202633,3.3306690738754696e-16,8.673617379884035e-18,1.676367072964848e-15,6.876932125772766e-16
1,15,68,1e-06,160,k,15,15,130,52001,70068,30,2.8990888727953335e-11,1.4495444363976668e-11,4.850687681827628e-10,2.230068363688718e-13,1.4495444363976668e-11,2.230068363688718e-13,0.0,0.0,1.4644391884845058e-15,7.017244861505748e-16
1,15,68,1e-06,160,kp1,16,16,128,52001,70068,32,3.085362672548187e-11,1.5426813362740936e-11,4.840174411920939e-10,2.4104395879282713e-13,1.5426813362740936e-11,2.4104395879282713e-13,0.0,0.0,1.1023334819186718e-11,1.1300475047456132e-15
1,15,68,1e-06,160,kp2,17,17,126,52001,70068,34,3.2710780431627335e-11,1.6355390215813668e-11,4.830057380861397e-10,2.5960936850497887e-13,1.6355390215813668e-11,2.596093685049789e-13,0.0,5.048709793414476e-29,1.3644447565226377e-15,1.131052973518018e-15
1,15,68,1e-06,240,km1,14,14,212,52001,70068,28,1.9878457526747566,0.9939228763373783,1.0000000004850094,0.009376630908843192,0.993922876337378,0.0093766309088431,3.3306690738754696e-16,9.194034422677078e-17,1.676367072964848e-15,6.876932125772766e-16
1,15,68,1e-06,240,k,15,15,210,52001,70068,30,2.8990888727953335e-11,1.4495444363976668e-11,4.850687681827628e-10,1.3805185108549208e-13,1.4495444363976668e-11,1.380518510854921e-13,0.0,2.524354896707238e-29,1.4644391884845058e-15,7.017244861505748e-16
1,15,68,1e-06,240,kp1,16,16,208,52001,70068,32,3.085362672548187e-11,1.5426813362740936e-11,4.840174411920939e-10,1.48334743872509e-13,1.5426813362740936e-11,1.48334743872509e-13,0.0,0.0,1.1023334819186718e-11,1.1300475047456132e-15
1,15,68,1e-06,240,kp2,17,17,206,52001,70068,34,3.2710780431627335e-11,1.6355390215813668e-11,4.830057380861397e-10,1.587901962700356e-13,1.6355390215813668e-11,1.587901962700356e-13,0.0,0.0,1.3644447565226377e-15,1.131052973518018e-15
1,15,69,1e-10,80,km1,14,14,52,52001,70069,28,1.9891756404416625,0.9945878202208313,1.0,0.0382533777008012,0.9945878202208313,0.0382533777008012,0.0,0.0,2.861191245261729e-15,1.114240673318197e-15
1,15,69,1e-10,80,k,15,15,50,52001,70069,30,2.8984897037519513e-19,1.4492448518759757e-19,4.85000006067575e-18,5.796979407503903e-21,1.4492448518759757e-19,5.796979407503903e-21,0.0,0.0,1.857706824514575e-15,1.1159192622462865e-15
1,15,69,1e-10,80,kp1,16,16,48,52001,70069,32,3.085600122750604e-19,1.542800061375302e-19,4.840000059858212e-18,6.428333589063759e-21,1.542800061325821e-19,6.428333588857588e-21,4.9480992131196864e-30,2.061708005466536e-31,1.5854121337540013e-07,1.1161640494795216e-15
1,15,69,1e-10,80,kp2,17,17,46,52001,70069,34,3.2721688468253973e-19,1.6360844234126987e-19,4.830000055089231e-18,7.113410536576951e-21,1.6360844233500905e-19,7.11341053630474e-21,6.260813063214026e-30,2.722106374131381e-31,1.7352686860145676e-15,1.1225792577707157e-15
1,15,69,1e-10,160,km1,14,14,132,52001,70069,28,1.9891756404416625,0.9945878202208313,1.0,0.015069512427588352,0.9945878202208313,0.0150695124275883,0.0,5.204170427930421e-17,2.861191245261729e-15,1.114240673318197e-15
1,15,69,1e-10,160,k,15,15,130,52001,70069,30,2.8984897037519513e-19,1.4492448518759757e-19,4.85000006067575e-18,2.229607464424578e-21,1.4492448518759757e-19,2.229607464424578e-21,0.0,0.0,1.857706824514575e-15,1.1159192622462865e-15
1,15,69,1e-10,160,kp1,16,16,128,52001,70069,32,3.085600122750604e-19,1.542800061375302e-19,4.840000059858212e-18,2.4106250958989094e-21,1.542800061325821e-19,2.4106250958215954e-21,4.9480992131196864e-30,7.73140502049951e-32,1.5854121337540013e-07,1.1161640494795216e-15
1,15,69,1e-10,160,kp2,17,17,126,52001,70069,34,3.2721688468253973e-19,1.6360844234126987e-19,4.830000055089231e-18,2.596959402242379e-21,1.6360844233500905e-19,2.596959402143001e-21,6.260813063214026e-30,9.937798513038137e-32,1.7352686860145676e-15,1.1225792577707157e-15
1,15,69,1e-10,240,km1,14,14,212,52001,70069,28,1.9891756404416625,0.9945878202208313,1.0,0.009382903964347464,0.9945878202208313,0.0093829039643474,0.0,6.418476861114186e-17,2.861191245261729e-15,1.114240673318197e-15
1,15,69,1e-10,240,k,15,15,210,52001,70069,30,2.8984897037519513e-19,1.4492448518759757e-19,4.85000006067575e-18,1.380233192262834e-21,1.4492448518759757e-19,1.380233192262834e-21,0.0,0.0,1.857706824514575e-15,1.1159192622462865e-15
1,15,69,1e-10,240,kp1,16,16,208,52001,70069,32,3.085600122750604e-19,1.542800061375302e-19,4.840000059858212e-18,1.483461597476252e-21,1.542800061325821e-19,1.4834615974286741e-21,4.9480992131196864e-30,4.7577804711113857e-32,1.5854121337540013e-07,1.1161640494795216e-15
1,15,69,1e-10,240,kp2,17,17,206,52001,70069,34,3.2721688468253973e-19,1.6360844234126987e-19,4.830000055089231e-18,1.588431479041455e-21,1.6360844233500905e-19,1.5884314789806704e-21,6.260813063214026e-30,6.078453076237629e-32,1.7352686860145676e-15,1.1225792577707157e-15
1,15,69,1e-06,80,km1,14,14,52,52001,70069,28,1.989171775501456,0.994585887750728,1.0000000004850471,0.038253303375028,0.9945858877507282,0.038253303375028,2.220446049250313e-16,0.0,2.732841417227319e-15,2.0018241452800617e-15
1,15,69,1e-06,80,k,15,15,50,52001,70069,30,2.8989963619527653e-11,1.4494981809763827e-11,4.850613935837796e-10,5.79799272390553e-13,1.4494981809763828e-11,5.79799272390553e-13,1.6155871338926322e-27,0.0,1.1875539290972055e-15,2.0019038703669005e-15
1,15,69,1e-06,80,kp1,16,16,48,52001,70069,32,3.086125819886453e-11,1.5430629099432266e-11,4.840605746125899e-10,6.429428791430111e-13,1.543062909943237e-11,6.429428791430154e-13,1.0339757656912846e-25,4.341890422336449e-27,1.7829222819806163e-11,2.001903918268137e-15
1,15,69,1e-06,80,kp2,17,17,46,52001,70069,34,3.272670910215208e-11,1.636335455107604e-11,4.830557228725406e-10,7.114501978728713e-13,1.6363354551076144e-11,7.11450197872876e-13,1.0339757656912846e-25,4.6448130099413175e-27,1.6116573555471783e-15,2.0035242581571557e-15
1,15,69,1e-06,160,km1,14,14,132,52001,70069,28,1.989171775501456,0.994585887750728,1.0000000004850471,0.015069483147738302,0.9945858877507282,0.0150694831477383,2.220446049250313e-16,1.734723475976807e-18,2.732841417227319e-15,2.0018241452800617e-15
1,15,69,1e-06,160,k,15,15,130,52001,70069,30,2.8989963619527653e-11,1.4494981809763827e-11,4.850613935837796e-10,2.229997201502127e-13,1.4494981809763828e-11,2.229997201502127e-13,1.6155871338926322e-27,0.0,1.1875539290972055e-15,2.0019038703669005e-15
1,15,69,1e-06,160,kp1,16,16,128,52001,70069,32,3.086125819886453e-11,1.5430629099432266e-11,4.840605746125899e-10,2.4110357967862916e-13,1.543062909943237e-11,2.4110357967863083e-13,1.0339757656912846e-25,1.666074231826777e-27,1.7829222819806163e-11,2.001903918268137e-15
1,15,69,1e-06,160,kp2,17,17,126,52001,70069,34,3.272670910215208e-11,1.636335455107604e-11,4.830557228725406e-10,2.5973578652501654e-13,1.6363354551076144e-11,2.5973578652501816e-13,1.0339757656912846e-25,1.6155871338926322e-27,1.6116573555471783e-15,2.0035242581571557e-15
1,15,69,1e-06,240,km1,14,14,212,52001,70069,28,1.989171775501456,0.994585887750728,1.0000000004850471,0.009382885733497433,0.9945858877507282,0.0093828857334974,2.220446049250313e-16,3.2959746043559335e-17,2.732841417227319e-15,2.0018241452800617e-15
1,15,69,1e-06,240,k,15,15,210,52001,70069,30,2.8989963619527653e-11,1.4494981809763827e-11,4.850613935837796e-10,1.3804744580727454e-13,1.4494981809763828e-11,1.3804744580727456e-13,1.6155871338926322e-27,2.524354896707238e-29,1.1875539290972055e-15,2.0019038703669005e-15
1,15,69,1e-06,240,kp1,16,16,208,52001,70069,32,3.086125819886453e-11,1.5430629099432266e-11,4.840605746125899e-10,1.4837143364838719e-13,1.543062909943237e-11,1.4837143364838817e-13,1.0339757656912846e-25,9.844984097158227e-28,1.7829222819806163e-11,2.001903918268137e-15
1,15,69,1e-06,240,kp2,17,17,206,52001,70069,34,3.272670910215208e-11,1.636335455107604e-11,4.830557228725406e-10,1.5886751991335962e-13,1.6363354551076144e-11,1.5886751991336066e-13,1.0339757656912846e-25,1.0349855076499675e-27,1.6116573555471783e-15,2.0035242581571557e-15
1,15,70,1e-10,80,km1,14,14,52,52001,70070,28,1.9865832856130026,0.9932916428065013,1.0,0.03820352472332697,0.9932916428065016,0.0382035247233269,3.3306690738754696e-16,6.938893903907228e-17,1.4625842130828507e-15,9.480145786930549e-16
1,15,70,1e-10,80,k,15,15,50,52001,70070,30,2.898489766353133e-19,1.4492448831765666e-19,4.8500001653454765e-18,5.796979532706267e-21,1.4492448831765666e-19,5.796979532706267e-21,0.0,0.0,1.5102806088570741e-15,9.48036730853805e-16
1,15,70,1e-10,80,kp1,16,16,48,52001,70070,32,3.085444150738898e-19,1.542722075369449e-19,4.8400000095428785e-18,6.4280086473727045e-21,1.5427220753092984e-19,6.428008647122077e-21,6.015064402310215e-30,2.506274326574641e-31,1.0979201646098123e-07,9.498190344219522e-16
1,15,70,1e-10,80,kp2,17,17,46,52001,70070,34,3.271943699571592e-19,1.635971849785796e-19,4.8300000060448706e-18,7.1129210860252e-21,1.6359718496975269e-19,7.112921085641421e-21,8.82692212111558e-30,3.8377915723838306e-31,1.0235515725810205e-15,9.49830713748509e-16
1,15,70,1e-10,160,km1,14,14,132,52001,70070,28,1.9865832856130026,0.9932916428065013,1.0,0.01504987337585608,0.9932916428065016,0.015049873375856,3.3306690738754696e-16,8.153200337090993e-17,1.4625842130828507e-15,9.480145786930549e-16
1,15,70,1e-10,160,k,15,15,130,52001,70070,30,2.898489766353133e-19,1.4492448831765666e-19,4.8500001653454765e-18,2.229607512579333e-21,1.4492448831765666e-19,2.229607512579333e-21,0.0,0.0,1.5102806088570741e-15,9.48036730853805e-16
1,15,70,1e-10,160,kp1,16,16,128,52001,70070,32,3.085444150738898e-19,1.542722075369449e-19,4.8400000095428785e-18,2.410503242764764e-21,1.5427220753092984e-19,2.4105032426707788e-21,6.015064402310215e-30,9.398538128609711e-32,1.0979201646098123e-07,9.498190344219522e-16
1,15,70,1e-10,160,kp2,17,17,126,52001,70070,34,3.271943699571592e-19,1.635971849785796e-19,4.8300000060448706e-18,2.596780713945708e-21,1.6359718496975269e-19,2.5967807138055978e-21,8.82692212111558e-30,1.4011027497959462e-31,1.0235515725810205e-15,9.49830713748509e-16
1,15,70,1e-10,240,km1,14,14,212,52001,70070,28,1.9865832856130026,0.9932916428065013,1.0,0.009370675875533032,0.9932916428065016,0.009370675875533,3.3306690738754696e-16,3.122502256758253e-17,1.4625842130828507e-15,9.480145786930549e-16
1,15,70,1e-10,240,k,15,15,210,52001,70070,30,2.898489766353133e-19,1.4492448831765666e-19,4.8500001653454765e-18,1.3802332220729206e-21,1.4492448831765666e-19,1.3802332220729206e-21,0.0,0.0,1.5102806088570741e-15,9.48036730853805e-16
1,15,70,1e-10,240,kp1,16,16,208,52001,70070,32,3.085444150738898e-19,1.542722075369449e-19,4.8400000095428785e-18,1.4833866109321626e-21,1.5427220753092984e-19,1.4833866108743254e-21,6.015064402310215e-30,5.783714324689852e-32,1.0979201646098123e-07,9.498190344219522e-16
1,15,70,1e-10,240,kp2,17,17,206,52001,70070,34,3.271943699571592e-19,1.635971849785796e-19,4.8300000060448706e-18,1.5883221842580544e-21,1.6359718496975269e-19,1.5883221841723563e-21,8.82692212111558e-30,8.569805207325192e-32,1.0235515725810205e-15,9.49830713748509e-16
1,15,70,1e-06,80,km1,14,14,52,52001,70070,28,1.9865794207192773,0.9932897103596386,1.0000000004850154,0.03820345039844764,0.9932897103596388,0.0382034503984476,1.1102230246251565e-16,4.163336342344337e-17,1.434416211406658e-15,1.4629350343028177e-15
1,15,70,1e-06,80,k,15,15,50,52001,70070,30,2.9007566732204396e-11,1.4503783366102198e-11,4.851717670819963e-10,5.801513346440879e-13,1.4503783366102096e-11,5.801513346440838e-13,1.0178198943523583e-25,4.13994203059987e-27,1.781538652996673e-15,1.4630531671117375e-15
1,15,70,1e-06,80,kp1,16,16,48,52001,70070,32,3.08550500000576e-11,1.54275250000288e-11,4.840095519482709e-10,6.428135416678667e-13,1.5427525000028594e-11,6.428135416678579e-13,2.0679515313825692e-25,8.784755040541187e-27,1.010443382001066e-11,1.4632350909387867e-15
1,15,70,1e-06,80,kp2,17,17,46,52001,70070,34,3.2719843900354054e-11,1.6359921950177027e-11,4.830060474703579e-10,7.113009543555229e-13,1.635992195017682e-11,7.113009543555139e-13,2.0679515313825692e-25,8.986703432277766e-27,1.5834138394000564e-15,1.465371028082848e-15
1,15,70,1e-06,160,km1,14,14,132,52001,70070,28,1.9865794207192773,0.9932897103596386,1.0000000004850154,0.01504984409635816,0.9932897103596388,0.0150498440963581,1.1102230246251565e-16,6.071532165918825e-17,1.434416211406658e-15,1.4629350343028177e-15
1,15,70,1e-06,160,k,15,15,130,52001,70070,30,2.9007566732204396e-11,1.4503783366102198e-11,4.851717670819963e-10,2.2313512870926458e-13,1.4503783366102096e-11,2.23135128709263e-13,1.0178198943523583e-25,1.5651000359584874e-27,1.781538652996673e-15,1.4630531671117375e-15
1,15,70,1e-06,160,kp1,16,16,128,52001,70070,32,3.08550500000576e-11,1.54275250000288e-11,4.840095519482709e-10,2.4105507812545e-13,1.5427525000028594e-11,2.4105507812544683e-13,2.0679515313825692e-25,3.1806871698511196e-27,1.010443382001066e-11,1.4632350909387867e-15
1,15,70,1e-06,160,kp2,17,17,126,52001,70070,34,3.2719843900354054e-11,1.6359921950177027e-11,4.830060474703579e-10,2.5968130079646073e-13,1.635992195017682e-11,2.5968130079645745e-13,2.0679515313825692e-25,3.281661365719409e-27,1.5834138394000564e-15,1.465371028082848e-15
1,15,70,1e-06,240,km1,14,14,212,52001,70070,28,1.9865794207192773,0.9932897103596386,1.0000000004850154,0.00937065764490225,0.9932897103596388,0.0093706576449022,1.1102230246251565e-16,5.0306980803327406e-17,1.434416211406658e-15,1.4629350343028177e-15
1,15,70,1e-06,240,k,15,15,210,52001,70070,30,2.9007566732204396e-11,1.4503783366102198e-11,4.851717670819963e-10,1.3813127015335426e-13,1.4503783366102096e-11,1.381312701533533e-13,1.0178198943523583e-25,9.592548607487504e-28,1.781538652996673e-15,1.4630531671117375e-15
1,15,70,1e-06,240,kp1,16,16,208,52001,70070,32,3.08550500000576e-11,1.54275250000288e-11,4.840095519482709e-10,1.4834158653873846e-13,1.5427525000028594e-11,1.483415865387365e-13,2.0679515313825692e-25,1.9689968194316455e-27,1.010443382001066e-11,1.4632350909387867e-15
1,15,70,1e-06,240,kp2,17,17,206,52001,70070,34,3.2719843900354054e-11,1.6359921950177027e-11,4.830060474703579e-10,1.588341936910391e-13,1.635992195017682e-11,1.5883419369103712e-13,2.0679515313825692e-25,1.994240368398718e-27,1.5834138394000564e-15,1.465371028082848e-15
1,15,71,1e-10,80,km1,14,14,52,52001,70071,28,1.9884659122768586,0.9942329561384293,1.0000000000000004,0.03823972908224728,0.9942329561384292,0.0382397290822472,1.1102230246251565e-16,7.632783294297951e-17,1.8253390866532477e-15,1.5599473030987134e-15
1,15,71,1e-10,80,k,15,15,50,52001,70071,30,2.8984897152127444e-19,1.4492448576063722e-19,4.85000007944554e-18,5.796979430425489e-21,1.4492448576063645e-19,5.7969794304254575e-21,7.703719777548943e-34,3.159728815010309e-35,1.0031074865116708e-15,1.5601835494942323e-15
1,15,71,1e-10,80,kp1,16,16,48,52001,70071,32,3.085509783390498e-19,1.542754891695249e-19,4.8400000744979305e-18,6.428145382063538e-21,1.5427548916808893e-19,6.4281453820037056e-21,1.435973366535123e-30,5.98324743777583e-32,1.8070808307467526e-07,1.5608006565481572e-15
1,15,71,1e-10,80,kp2,17,17,46,52001,70071,34,3.271667779877308e-19,1.635833889938654e-19,4.830000010757534e-18,7.112321260602843e-21,1.6358338899114984e-19,7.112321260484775e-21,2.7155612215860026e-30,1.1806853338755187e-31,1.6526279908216712e-15,1.5609820384201276e-15
1,15,71,1e-10,160,km1,14,14,132,52001,70071,28,1.9884659122768586,0.9942329561384293,1.0000000000000004,0.01506413569906711,0.9942329561384292,0.0150641356990671,1.1102230246251565e-16,1.0408340855860843e-17,1.8253390866532477e-15,1.5599473030987134e-15
1,15,71,1e-10,160,k,15,15,130,52001,70071,30,2.8984897152127444e-19,1.4492448576063722e-19,4.85000007944554e-18,2.2296074732405728e-21,1.4492448576063645e-19,2.2296074732405607e-21,7.703719777548943e-34,1.2037062152420224e-35,1.0031074865116708e-15,1.5601835494942323e-15
1,15,71,1e-10,160,kp1,16,16,128,52001,70071,32,3.085509783390498e-19,1.542754891695249e-19,4.8400000744979305e-18,2.4105545182738267e-21,1.5427548916808893e-19,2.4105545182513896e-21,1.435973366535123e-30,2.2437083852111298e-32,1.8070808307467526e-07,1.5608006565481572e-15
1,15,71,1e-10,160,kp2,17,17,126,52001,70071,34,3.271667779877308e-19,1.635833889938654e-19,4.830000010757534e-18,2.5965617300613556e-21,1.6358338899114984e-19,2.5965617300182513e-21,2.7155612215860026e-30,4.310434340962456e-32,1.6526279908216712e-15,1.5609820384201276e-15
1,15,71,1e-10,240,km1,14,14,212,52001,70071,28,1.9884659122768586,0.9942329561384293,1.0000000000000004,0.009379556189985183,0.9942329561384292,0.0093795561899851,1.1102230246251565e-16,8.326672684688674e-17,1.8253390866532477e-15,1.5599473030987134e-15
1,15,71,1e-10,240,k,15,15,210,52001,70071,30,2.8984897152127444e-19,1.4492448576063722e-19,4.85000007944554e-18,1.3802331977203544e-21,1.4492448576063645e-19,1.3802331977203473e-21,7.703719777548943e-34,7.147005652999508e-36,1.0031074865116708e-15,1.5601835494942323e-15
1,15,71,1e-10,240,kp1,16,16,208,52001,70071,32,3.085509783390498e-19,1.542754891695249e-19,4.8400000744979305e-18,1.4834181650915856e-21,1.5427548916808893e-19,1.4834181650777781e-21,1.435973366535123e-30,1.3807450684306655e-32,1.8070808307467526e-07,1.5608006565481572e-15
1,15,71,1e-10,240,kp2,17,17,206,52001,70071,34,3.271667779877308e-19,1.635833889938654e-19,4.830000010757534e-18,1.5881882426588874e-21,1.6358338899114984e-19,1.5881882426325226e-21,2.7155612215860026e-30,2.636473961662679e-32,1.6526279908216712e-15,1.5609820384201276e-15
1,15,71,1e-06,80,km1,14,14,52,52001,70071,28,1.9884620465597584,0.9942310232798792,1.0000000004850143,0.03823965474153382,0.9942310232798792,0.0382396547415338,0.0,2.0816681711721685e-17,2.186583147532679e-15,1.890660772837105e-15
1,15,71,1e-06,80,k,15,15,50,52001,70071,30,2.8992175574613617e-11,1.4496087787306809e-11,4.850806997760203e-10,5.798435114922724e-13,1.4496087787306704e-11,5.798435114922682e-13,1.050131637030211e-25,4.13994203059987e-27,2.08749894800809e-15,1.8908058676651847e-15
1,15,71,1e-06,80,kp1,16,16,48,52001,70071,32,3.086212144597806e-11,1.543106072298903e-11,4.840756394725383e-10,6.429608634578763e-13,1.543106072298903e-11,6.429608634578764e-13,0.0,1.0097419586828951e-28,1.8111621053808985e-11,1.8915243135511083e-15
1,15,71,1e-06,80,kp2,17,17,46,52001,70071,34,3.271742270425562e-11,1.635871135212781e-11,4.830107742691569e-10,7.112483196577308e-13,1.635871135212781e-11,7.112483196577308e-13,0.0,0.0,1.845560975028541e-15,1.8922504190715764e-15
1,15,71,1e-06,160,km1,14,14,132,52001,70071,28,1.9884620465597584,0.9942310232798792,1.0000000004850143,0.015064106413331503,0.9942310232798792,0.0150641064133315,0.0,3.469446951953614e-18,2.186583147532679e-15,1.890660772837105e-15
1,15,71,1e-06,160,k,15,15,130,52001,70071,30,2.8992175574613617e-11,1.4496087787306809e-11,4.850806997760203e-10,2.230167351893355e-13,1.4496087787306704e-11,2.2301673518933394e-13,1.050131637030211e-25,1.5651000359584874e-27,2.08749894800809e-15,1.8908058676651847e-15
1,15,71,1e-06,160,kp1,16,16,128,52001,70071,32,3.086212144597806e-11,1.543106072298903e-11,4.840756394725383e-10,2.411103237967036e-13,1.543106072298903e-11,2.411103237967036e-13,0.0,0.0,1.8111621053808985e-11,1.8915243135511083e-15
1,15,71,1e-06,160,kp2,17,17,126,52001,70071,34,3.271742270425562e-11,1.635871135212781e-11,4.830107742691569e-10,2.5966208495440964e-13,1.635871135212781e-11,2.5966208495440964e-13,0.0,0.0,1.845560975028541e-15,1.8922504190715764e-15
1,15,71,1e-06,240,km1,14,14,212,52001,70071,28,1.9884620465597584,0.9942310232798792,1.0000000004850143,0.009379537955470559,0.9942310232798792,0.0093795379554705,0.0,5.898059818321144e-17,2.186583147532679e-15,1.890660772837105e-15
