matrix_name,family,param,trial,gamma_gap,tau_ratio,gap_loc,kappa,decay_slope,top4_energy
"Step (r=4, drop=50.0)",Step Height Sweep,50.0,43,3.8932869690925926,49.07191960642389,4,49.85875308195018,-2.3976531213566923,0.9802369717633135
"Step (r=4, drop=50.0)",Step Height Sweep,50.0,44,3.8961114219761606,49.21071685212726,4,49.9093961509404,-2.397624013674361,0.980242550223742
"Step (r=4, drop=50.0)",Step Height Sweep,50.0,45,3.8715204320986176,48.01533466613316,4,49.80484691833691,-2.3959315606566434,0.9800480435263367
"Step (r=4, drop=50.0)",Step Height Sweep,50.0,46,3.894444705454203,49.12876485164057,4,49.916399425068974,-2.3975669106001374,0.9802316628581732
"Step (r=4, drop=50.0)",Step Height Sweep,50.0,47,3.7294098987730107,41.654520526472915,4,49.78698290226486,-2.3986216366663857,0.9794058719813831
"Step (r=4, drop=50.0)",Step Height Sweep,50.0,48,3.896706117892943,49.23999096823705,4,49.89728749197455,-2.3975120958702387,0.9802393165229941
"Step (r=4, drop=50.0)",Step Height Sweep,50.0,49,3.8782101798328967,48.33762195080751,4,49.89214840310298,-2.398380481100768,0.9801837459569632
"Step (r=4, drop=100.0)",Step Height Sweep,100.0,0,4.602428015122629,99.7261585450794,4,99.92188554672776,-2.8240081242485977,0.9900830099866152
"Step (r=4, drop=100.0)",Step Height Sweep,100.0,1,4.603049885125425,99.78819453873518,4,99.96813647042875,-2.8243035047555107,0.9900882116754803
"Step (r=4, drop=100.0)",Step Height Sweep,100.0,2,4.596993085481217,99.1856241038526,4,99.93550312449653,-2.824173379642101,0.9900704146857023
"Step (r=4, drop=100.0)",Step Height Sweep,100.0,3,4.601657964686829,99.6493939333358,4,99.95279765695913,-2.8242197937566167,0.9900840494704312
"Step (r=4, drop=100.0)",Step Height Sweep,100.0,4,4.59376345502105,98.86580791307902,4,99.96589227730544,-2.824242012764566,0.9900603324749639
"Step (r=4, drop=100.0)",Step Height Sweep,100.0,5,4.598938884624763,99.37880729317668,4,99.9717469251998,-2.824256945283083,0.9900751323468722
"Step (r=4, drop=100.0)",Step Height Sweep,100.0,6,4.597686070276036,99.25438205457677,4,99.93718235187804,-2.824215233248942,0.9900726080626552
"Step (r=4, drop=100.0)",Step Height Sweep,100.0,7,4.593813953128944,98.87080057537294,4,99.93859660479241,-2.8240512754998996,0.9900568696493782
"Step (r=4, drop=100.0)",Step Height Sweep,100.0,8,4.594959829332774,98.98415920808216,4,99.93437542668919,-2.8240839133248166,0.9900611545188005
"Step (r=4, drop=100.0)",Step Height Sweep,100.0,9,4.5923472625633375,98.72589399748713,4,99.96438080400846,-2.824153762993426,0.9900520886993296
"Step (r=4, drop=100.0)",Step Height Sweep,100.0,10,4.593757486312828,98.86521781367954,4,99.93332746004687,-2.8241886295687006,0.9900611689730472
"Step (r=4, drop=100.0)",Step Height Sweep,100.0,11,4.5931216303489,98.80237375730907,4,99.94874472376522,-2.8239337162668803,0.9900542581671028
"Step (r=4, drop=100.0)",Step Height Sweep,100.0,12,4.596667388353151,99.15332489110243,4,99.92509054539453,-2.8239521614476684,0.990062712114491
"Step (r=4, drop=100.0)",Step Height Sweep,100.0,13,4.574754912855118,97.00426172573572,4,99.95591787898879,-2.8245625299891923,0.9900153284229667
"Step (r=4, drop=100.0)",Step Height Sweep,100.0,14,4.6016362258460966,99.64722769457781,4,99.94676161428326,-2.824190499994896,0.9900824349532716
"Step (r=4, drop=100.0)",Step Height Sweep,100.0,15,4.601375711028568,99.6212714963716,4,99.9613398873675,-2.8242104097985608,0.9900821846896044
"Step (r=4, drop=100.0)",Step Height Sweep,100.0,16,4.597440874394369,99.23004827225311,4,99.9583605503491,-2.8242037061617427,0.9900702242647884
"Step (r=4, drop=100.0)",Step Height Sweep,100.0,17,4.599644850970072,99.44899015701766,4,99.92834770313222,-2.8241197924711843,0.9900772317293879
"Step (r=4, drop=100.0)",Step Height Sweep,100.0,18,4.6024308864842505,99.7264448953548,4,99.94519933788438,-2.824226278872743,0.9900862806169848
"Step (r=4, drop=100.0)",Step Height Sweep,100.0,19,4.589107142860963,98.4065279547171,4,99.95955376125833,-2.82424718284855,0.9900461185089506
"Step (r=4, drop=100.0)",Step Height Sweep,100.0,20,4.599266433700543,99.41136406133626,4,99.93184315402208,-2.8240885118353742,0.9900747583578495
"Step (r=4, drop=100.0)",Step Height Sweep,100.0,21,4.601283381983601,99.61207398412125,4,99.9070754762081,-2.823905506772905,0.9900775575360848
"Step (r=4, drop=100.0)",Step Height Sweep,100.0,22,4.599707719578975,99.45524257322391,4,99.94753278968064,-2.8240295302696463,0.9900730736839644
"Step (r=4, drop=100.0)",Step Height Sweep,100.0,23,4.602031407888365,99.6866142714459,4,99.94056856092834,-2.8240666899537024,0.990082612683448
"Step (r=4, drop=100.0)",Step Height Sweep,100.0,24,4.588163339225172,98.31369533062293,4,99.96322409714293,-2.8244096845057727,0.9900490603712881
"Step (r=4, drop=100.0)",Step Height Sweep,100.0,25,4.598700102138498,99.35508020740812,4,99.92405135873003,-2.823871142232908,0.9900700048530274
"Step (r=4, drop=100.0)",Step Height Sweep,100.0,26,4.590880470711334,98.581189811994,4,99.946233314246,-2.824315837809764,0.9900545013394842
"Step (r=4, drop=100.0)",Step Height Sweep,100.0,27,4.596569782390547,99.14364740767878,4,99.94527724696202,-2.8242668961777238,0.9900711325970035
"Step (r=4, drop=100.0)",Step Height Sweep,100.0,28,4.600429444808666,99.5270478397334,4,99.95264951665995,-2.8241145402677232,0.990078107035822
"Step (r=4, drop=100.0)",Step Height Sweep,100.0,29,4.601990084715625,99.68249498937602,4,99.96577778302735,-2.8242486942608362,0.9900843992964098
"Step (r=4, drop=100.0)",Step Height Sweep,100.0,30,4.59484999691991,98.97328813604997,4,99.93269991786362,-2.8241412029156145,0.9900633512861109
"Step (r=4, drop=100.0)",Step Height Sweep,100.0,31,4.6001982028233925,99.50403566839522,4,99.94333933411379,-2.8242663021291983,0.9900811894229968
"Step (r=4, drop=100.0)",Step Height Sweep,100.0,32,4.592896738332201,98.78015639056798,4,99.94154376361053,-2.82409791208828,0.9900535961781827
"Step (r=4, drop=100.0)",Step Height Sweep,100.0,33,4.60249011820016,99.73235203875093,4,99.95124737232054,-2.8241636502576632,0.9900849976307665
"Step (r=4, drop=100.0)",Step Height Sweep,100.0,34,4.601643573047952,99.6479598255636,4,99.93819486246593,-2.8240260031442976,0.9900803387391568
"Step (r=4, drop=100.0)",Step Height Sweep,100.0,35,4.601635502479206,99.64715561309859,4,99.96003191988873,-2.8242803290172462,0.9900843314442948
"Step (r=4, drop=100.0)",Step Height Sweep,100.0,36,4.590384011401083,98.53226040922993,4,99.92251254278894,-2.824005952189799,0.9900475416920753
"Step (r=4, drop=100.0)",Step Height Sweep,100.0,37,4.600016736794256,99.48598070439027,4,99.95563663563443,-2.82402027392619,0.9900734530015726
"Step (r=4, drop=100.0)",Step Height Sweep,100.0,38,4.597485054161593,99.23443232953002,4,99.95936789386161,-2.8243223144676053,0.9900728770912308
"Step (r=4, drop=100.0)",Step Height Sweep,100.0,39,4.595542721509398,99.04187311895372,4,99.9492583481902,-2.824056092140384,0.9900638830025913
"Step (r=4, drop=100.0)",Step Height Sweep,100.0,40,4.58847973362934,98.34480615506445,4,99.91783549729108,-2.8242223253520353,0.9900483053500451
"Step (r=4, drop=100.0)",Step Height Sweep,100.0,41,4.595529099087392,99.04052393795135,4,99.94704388269055,-2.8241065258360862,0.9900620195020463
"Step (r=4, drop=100.0)",Step Height Sweep,100.0,42,4.598914807879782,99.37641460378119,4,99.96004554980976,-2.8241294604142047,0.9900706197422173
"Step (r=4, drop=100.0)",Step Height Sweep,100.0,43,4.598926248360962,99.37755152428558,4,99.95749740930908,-2.8242060743526167,0.9900752999248915
"Step (r=4, drop=100.0)",Step Height Sweep,100.0,44,4.601702067058879,99.65378880489297,4,99.92213772777865,-2.824004929183522,0.9900809950432342
"Step (r=4, drop=100.0)",Step Height Sweep,100.0,45,4.601183495462566,99.60212457751199,4,99.95929489700833,-2.8242117796007498,0.9900814420330104
"Step (r=4, drop=100.0)",Step Height Sweep,100.0,46,4.599843524438024,99.46874999558929,4,99.92633294824549,-2.8241153506340706,0.9900771035145721
"Step (r=4, drop=100.0)",Step Height Sweep,100.0,47,4.596272487364102,99.1141768753393,4,99.9170656090291,-2.824099796703673,0.9900678303619115
"Step (r=4, drop=100.0)",Step Height Sweep,100.0,48,4.599730446417571,99.45750290215436,4,99.95982608412866,-2.824272024078256,0.990077978333424
"Step (r=4, drop=100.0)",Step Height Sweep,100.0,49,4.6008694130939265,99.57084621855084,4,99.96169420250159,-2.8243193242455273,0.9900828670728686
"Step (r=4, drop=500.0)",Step Height Sweep,500.0,0,6.214406591454018,499.89925666649566,4,499.9874697078188,-3.8117179425967014,0.9980038380234447
"Step (r=4, drop=500.0)",Step Height Sweep,500.0,1,6.214387358214517,499.8896420768262,4,499.9890100422559,-3.8117128324841114,0.9980037977802388
"Step (r=4, drop=500.0)",Step Height Sweep,500.0,2,6.2143840990400445,499.8880128519206,4,499.9870073503397,-3.8117169966008104,0.9980038211658725
"Step (r=4, drop=500.0)",Step Height Sweep,500.0,3,6.214399891594486,499.89590742291557,4,499.97953240749666,-3.8117019924505304,0.9980037741720368
"Step (r=4, drop=500.0)",Step Height Sweep,500.0,4,6.2145059630487305,499.94893492108923,4,499.9841836256329,-3.8117096176690977,0.9980038669994218
"Step (r=4, drop=500.0)",Step Height Sweep,500.0,5,6.214526547012969,499.9592259580017,4,499.98887091793665,-3.811716910650423,0.9980038990152905
"Step (r=4, drop=500.0)",Step Height Sweep,500.0,6,6.214413085759209,499.90250317537533,4,499.9851922769574,-3.8117120591370526,0.9980038170230107
"Step (r=4, drop=500.0)",Step Height Sweep,500.0,7,6.214038742460262,499.7154030452095,4,499.9866543639472,-3.811708176063891,0.9980035328687068
"Step (r=4, drop=500.0)",Step Height Sweep,500.0,8,6.214350032089839,499.8709834819494,4,499.97552100580293,-3.811697971424681,0.9980037255556463
"Step (r=4, drop=500.0)",Step Height Sweep,500.0,9,6.214338186014278,499.86506200758174,4,499.98976619131867,-3.811715722931669,0.9980037653908403
"Step (r=4, drop=500.0)",Step Height Sweep,500.0,10,6.21058460366339,497.9922943257077,4,499.9893632356335,-3.8117768103042766,0.9980018647155194
"Step (r=4, drop=500.0)",Step Height Sweep,500.0,11,6.214499605553322,499.9457565081344,4,499.98050496425725,-3.811703368496826,0.9980038438158113
"Step (r=4, drop=500.0)",Step Height Sweep,500.0,12,6.214321709439295,499.85682601125666,4,499.987250570027,-3.8117143513635963,0.9980037652638004
"Step (r=4, drop=500.0)",Step Height Sweep,500.0,13,6.214542573881776,499.9672388031349,4,499.99174653151823,-3.811720056909935,0.9980039136221529
"Step (r=4, drop=500.0)",Step Height Sweep,500.0,14,6.214414267205105,499.9030937834849,4,499.98522647317407,-3.8117112180010535,0.9980038045098443
"Step (r=4, drop=500.0)",Step Height Sweep,500.0,15,6.214404422992352,499.8981726552964,4,499.9820422906318,-3.8117111147183906,0.9980038158659952
"Step (r=4, drop=500.0)",Step Height Sweep,500.0,16,6.214427239295658,499.9095786137459,4,499.9941942117052,-3.8117196343009887,0.9980038290367944
"Step (r=4, drop=500.0)",Step Height Sweep,500.0,17,6.214494882451075,499.94339521878476,4,499.98936281252594,-3.8117159795337847,0.99800387033416
"Step (r=4, drop=500.0)",Step Height Sweep,500.0,18,6.214499176540552,499.9455420250665,4,499.9926754991868,-3.811720190052948,0.9980038825294446
"Step (r=4, drop=500.0)",Step Height Sweep,500.0,19,6.214307667105503,499.8498069041401,4,499.99287716769436,-3.8117238316098447,0.9980037792241665
"Step (r=4, drop=500.0)",Step Height Sweep,500.0,20,6.21453252115386,499.9622127937789,4,499.9873129616784,-3.811714759323204,0.9980038928860708
"Step (r=4, drop=500.0)",Step Height Sweep,500.0,21,6.214051709806732,499.72188306999163,4,499.9899234111284,-3.811718518547322,0.9980036235567564
"Step (r=4, drop=500.0)",Step Height Sweep,500.0,22,6.214226690621604,499.8093324630607,4,499.9918568423284,-3.811726856103879,0.9980037625573822
"Step (r=4, drop=500.0)",Step Height Sweep,500.0,23,6.2142657605001554,499.828860334452,4,499.9878034512887,-3.8117063336521677,0.9980036767873894
"Step (r=4, drop=500.0)",Step Height Sweep,500.0,24,6.2143499000777656,499.8709174929488,4,499.9921216789679,-3.811719452996991,0.9980037911439945
"Step (r=4, drop=500.0)",Step Height Sweep,500.0,25,6.2139557619207295,499.67393811186736,4,499.9905361255473,-3.811721387602822,0.9980035862194782
"Step (r=4, drop=500.0)",Step Height Sweep,500.0,26,6.2143966339407495,499.89427893779765,4,499.9900740021054,-3.8117169377057514,0.99800381158057
"Step (r=4, drop=500.0)",Step Height Sweep,500.0,27,6.213649561200381,499.5209610141219,4,499.9827561884785,-3.8117179071629725,0.9980034007760576
"Step (r=4, drop=500.0)",Step Height Sweep,500.0,28,6.214471710387038,499.93181063263563,4,499.98727997680567,-3.811714492403696,0.9980038600198343
"Step (r=4, drop=500.0)",Step Height Sweep,500.0,29,6.214477471744935,499.93469092701815,4,499.9845038894503,-3.8117126831253305,0.9980038548193079
"Step (r=4, drop=500.0)",Step Height Sweep,500.0,30,6.214395042707365,499.8934834899653,4,499.98980105766566,-3.811713572868588,0.9980037913228589
"Step (r=4, drop=500.0)",Step Height Sweep,500.0,31,6.214254496766882,499.8232304271939,4,499.99204463869034,-3.81171945840583,0.9980037434048343
"Step (r=4, drop=500.0)",Step Height Sweep,500.0,32,6.214453007103488,499.9224603536667,4,499.98599409448457,-3.8117132085307017,0.9980038428228195
"Step (r=4, drop=500.0)",Step Height Sweep,500.0,33,6.214411986822975,499.9019538147028,4,499.9883209739544,-3.8117126640002597,0.9980038049483175
"Step (r=4, drop=500.0)",Step Height Sweep,500.0,34,6.213936217311149,499.66417227526443,4,499.9858838466056,-3.8117071686707913,0.9980035281003822
"Step (r=4, drop=500.0)",Step Height Sweep,500.0,35,6.214413092672409,499.9025066313012,4,499.9810474593341,-3.811707623546337,0.9980038004114181
"Step (r=4, drop=500.0)",Step Height Sweep,500.0,36,6.214366478731827,499.87920474866075,4,499.99071655337,-3.811718017130249,0.9980037881651472
"Step (r=4, drop=500.0)",Step Height Sweep,500.0,37,6.214506657626153,499.94928217445226,4,499.9915485811909,-3.8117176000669395,0.9980038839922518
"Step (r=4, drop=500.0)",Step Height Sweep,500.0,38,6.214331742006265,499.861840883495,4,499.9908161403989,-3.8117209780832613,0.9980037954723403
"Step (r=4, drop=500.0)",Step Height Sweep,500.0,39,6.214295545818112,499.8437481176987,4,499.99106531908245,-3.81172356035443,0.9980037898060624
"Step (r=4, drop=500.0)",Step Height Sweep,500.0,40,6.214288104925763,499.8400288480148,4,499.98485726523205,-3.811711638350784,0.9980037297418664
"Step (r=4, drop=500.0)",Step Height Sweep,500.0,41,6.214200981510844,499.7964829747485,4,499.99260498724544,-3.811725685813501,0.9980037385372983
"Step (r=4, drop=500.0)",Step Height Sweep,500.0,42,6.214301795198743,499.84687184129723,4,499.9856664272586,-3.811700193755456,0.9980036668002704
"Step (r=4, drop=500.0)",Step Height Sweep,500.0,43,6.214472954744909,499.9324327271062,4,499.9848232462985,-3.8117142029066375,0.9980038631456509
"Step (r=4, drop=500.0)",Step Height Sweep,500.0,44,6.2144468374070305,499.9193759933487,4,499.9892828926,-3.811716527548284,0.9980038388180498
"Step (r=4, drop=500.0)",Step Height Sweep,500.0,45,6.214412235341987,499.90207804985806,4,499.99085834917577,-3.8117089697610247,0.9980037911993831
"Step (r=4, drop=500.0)",Step Height Sweep,500.0,46,6.214354156378556,499.87304509845774,4,499.9805723839533,-3.8116986574725824,0.9980037142332393
"Step (r=4, drop=500.0)",Step Height Sweep,500.0,47,6.214030443752268,499.71125607020696,4,499.9848284806187,-3.8116958067744453,0.9980035253015676
"Step (r=4, drop=500.0)",Step Height Sweep,500.0,48,6.214395252945593,499.89358858669635,4,499.9917509520565,-3.8117209062809416,0.9980038259451464
"Step (r=4, drop=500.0)",Step Height Sweep,500.0,49,6.213647080401135,499.51972180443556,4,499.9896828501153,-3.811729061471368,0.9980034428518838
"Step (r=4, drop=1000.0)",Step Height Sweep,1000.0,0,6.907731320680796,999.9760419856565,4,999.9935925612526,-4.236871655151899,0.9990009859314927
"Step (r=4, drop=1000.0)",Step Height Sweep,1000.0,1,6.90727067455823,999.5155129778517,4,999.9962529923066,-4.236877063118323,0.9990008628192835
"Step (r=4, drop=1000.0)",Step Height Sweep,1000.0,2,6.907705820187042,999.9505424279708,4,999.9970718501133,-4.236872743251882,0.9990009784941326
"Step (r=4, drop=1000.0)",Step Height Sweep,1000.0,3,6.907608185310905,999.8529171465116,4,999.9951084390772,-4.23687483285715,0.9990009562964778
"Step (r=4, drop=1000.0)",Step Height Sweep,1000.0,4,6.9076743367963065,999.9190610898997,4,999.9903887538509,-4.236869103017044,0.999000962966347
"Step (r=4, drop=1000.0)",Step Height Sweep,1000.0,5,6.9077052785839115,999.9500008517736,4,999.9913311388397,-4.2368692249075375,0.99900097248832
"Step (r=4, drop=1000.0)",Step Height Sweep,1000.0,6,6.907644492901706,999.8892200561197,4,999.992450880029,-4.236872397322781,0.999000962910276
"Step (r=4, drop=1000.0)",Step Height Sweep,1000.0,7,6.907553243897947,999.7979853235234,4,999.9966065894716,-4.23687557502029,0.9990009410897464
"Step (r=4, drop=1000.0)",Step Height Sweep,1000.0,8,6.907735002823532,999.9797240469551,4,999.9953086862859,-4.236872163961823,0.9990009866283358
"Step (r=4, drop=1000.0)",Step Height Sweep,1000.0,9,6.9077272948632,999.9720162726148,4,999.9939168538983,-4.236871295377621,0.999000984309447
"Step (r=4, drop=1000.0)",Step Height Sweep,1000.0,10,6.9076975896001,999.9423122819634,4,999.9958665293711,-4.236871470010353,0.9990009734305566
"Step (r=4, drop=1000.0)",Step Height Sweep,1000.0,11,6.907718568876233,999.9632905679039,4,999.9962918955964,-4.236873103717466,0.9990009843378406
"Step (r=4, drop=1000.0)",Step Height Sweep,1000.0,12,6.907713999221052,999.9587210909125,4,999.994108029455,-4.236871808696989,0.9990009809640501
"Step (r=4, drop=1000.0)",Step Height Sweep,1000.0,13,6.907700020055833,999.944742600442,4,999.9952069792798,-4.2368718929648645,0.9990009758428936
"Step (r=4, drop=1000.0)",Step Height Sweep,1000.0,14,6.907671241667587,999.9159662164861,4,999.9965063129603,-4.236873577580588,0.9990009705779734
"Step (r=4, drop=1000.0)",Step Height Sweep,1000.0,15,6.90766613496175,999.9108599528231,4,999.9967329857225,-4.236874121426063,0.9990009703635881
"Step (r=4, drop=1000.0)",Step Height Sweep,1000.0,16,6.907652326253316,999.8970525706288,4,999.9949748468792,-4.236873122622414,0.9990009645109528
"Step (r=4, drop=1000.0)",Step Height Sweep,1000.0,17,6.907684921227118,999.9296447200301,4,999.9910137750727,-4.236868612123409,0.999000968273181
"Step (r=4, drop=1000.0)",Step Height Sweep,1000.0,18,6.907731534286557,999.9762555863233,4,999.9962058078962,-4.236872806316397,0.9990009864607988
"Step (r=4, drop=1000.0)",Step Height Sweep,1000.0,19,6.907685334237776,999.9300577017156,4,999.9973685862162,-4.23687381188757,0.9990009736204412
"Step (r=4, drop=1000.0)",Step Height Sweep,1000.0,20,6.9077069629675,999.9516851525624,4,999.9916224607944,-4.236870171477443,0.9990009761117924
"Step (r=4, drop=1000.0)",Step Height Sweep,1000.0,21,6.907723779976752,999.9685014907037,4,999.9947332026851,-4.2368720319481,0.999000983346797
"Step (r=4, drop=1000.0)",Step Height Sweep,1000.0,22,6.907721897020747,999.9666185957815,4,999.9924934471273,-4.236870010066335,0.9990009805107889
"Step (r=4, drop=1000.0)",Step Height Sweep,1000.0,23,6.9077327336790555,999.9774549510619,4,999.9960478351976,-4.236873269719362,0.9990009882548192
"Step (r=4, drop=1000.0)",Step Height Sweep,1000.0,24,6.907687954410267,999.9326776943785,4,999.991949629478,-4.236870665846106,0.9990009722388888
"Step (r=4, drop=1000.0)",Step Height Sweep,1000.0,25,6.907640084704461,999.88481235693,4,999.9948864913415,-4.236873354464782,0.9990009625663303
"Step (r=4, drop=1000.0)",Step Height Sweep,1000.0,26,6.907674836844565,999.9195610978103,4,999.9961370638175,-4.2368707465601405,0.9990009659130836
"Step (r=4, drop=1000.0)",Step Height Sweep,1000.0,27,6.907714712159059,999.9594339997445,4,999.9960828163277,-4.236872636663972,0.9990009808549792
"Step (r=4, drop=1000.0)",Step Height Sweep,1000.0,28,6.907667842825334,999.9125676656263,4,999.9957394784815,-4.236873027505792,0.9990009682890557
"Step (r=4, drop=1000.0)",Step Height Sweep,1000.0,29,6.907655461074978,999.9001870744828,4,999.9946859876187,-4.236871501837045,0.9990009615652687
"Step (r=4, drop=1000.0)",Step Height Sweep,1000.0,30,6.907683940748935,999.9286643113094,4,999.9962137937595,-4.236872228005894,0.9990009712703414
"Step (r=4, drop=1000.0)",Step Height Sweep,1000.0,31,6.907729957148446,999.9746784869035,4,999.9950647863172,-4.236871886083248,0.9990009846807724
"Step (r=4, drop=1000.0)",Step Height Sweep,1000.0,32,6.907651336599789,999.8960630194746,4,999.9935519689346,-4.23687233013119,0.9990009644249603
"Step (r=4, drop=1000.0)",Step Height Sweep,1000.0,33,6.90740341988439,999.6482027974055,4,999.9954387606564,-4.23687532500255,0.9990008993442525
"Step (r=4, drop=1000.0)",Step Height Sweep,1000.0,34,6.907597497545603,999.842231010302,4,999.9959540866745,-4.236875311137202,0.9990009538371226
"Step (r=4, drop=1000.0)",Step Height Sweep,1000.0,35,6.907668773816744,999.913498576071,4,999.9972716880833,-4.236872798120432,0.9990009663671932
"Step (r=4, drop=1000.0)",Step Height Sweep,1000.0,36,6.907705779893977,999.9505021368996,4,999.9954371427989,-4.236872886726471,0.999000980599264
"Step (r=4, drop=1000.0)",Step Height Sweep,1000.0,37,6.907667713780438,999.9124386320217,4,999.9955501493138,-4.236871913488937,0.999000967262618
"Step (r=4, drop=1000.0)",Step Height Sweep,1000.0,38,6.907726700615131,999.9714220413512,4,999.9939801241015,-4.236871199745116,0.999000983338081
"Step (r=4, drop=1000.0)",Step Height Sweep,1000.0,39,6.90771406715966,999.9587890267188,4,999.9943251432184,-4.236871124107086,0.9990009796981449
"Step (r=4, drop=1000.0)",Step Height Sweep,1000.0,40,6.90772141662621,999.9661382173965,4,999.9944822066317,-4.23687222070787,0.999000984015803
"Step (r=4, drop=1000.0)",Step Height Sweep,1000.0,41,6.907722642981314,999.9673645317256,4,999.9910933635749,-4.236870126242363,0.9990009814315941
"Step (r=4, drop=1000.0)",Step Height Sweep,1000.0,42,6.907630975150822,999.8757038940856,4,999.993120279078,-4.236871790600735,0.9990009570377911
"Step (r=4, drop=1000.0)",Step Height Sweep,1000.0,43,6.9077329629127915,999.9776841796561,4,999.9963745657561,-4.236872878581446,0.9990009865770312
"Step (r=4, drop=1000.0)",Step Height Sweep,1000.0,44,6.90768490021152,999.9296237059107,4,999.995350040349,-4.236872574501335,0.9990009735536765
"Step (r=4, drop=1000.0)",Step Height Sweep,1000.0,45,6.907638146163759,999.8828740414025,4,999.9925080084139,-4.2368711871656215,0.9990009576636668
"Step (r=4, drop=1000.0)",Step Height Sweep,1000.0,46,6.9077031617759275,999.9478841518684,4,999.9954744791188,-4.23687002203153,0.9990009702389978
"Step (r=4, drop=1000.0)",Step Height Sweep,1000.0,47,6.907692647036035,999.9373700152377,4,999.9960205036352,-4.2368733415757385,0.9990009769137028
"Step (r=4, drop=1000.0)",Step Height Sweep,1000.0,48,6.907650096749449,999.8948232987688,4,999.9952539113882,-4.236872994143565,0.9990009638206117
"Step (r=4, drop=1000.0)",Step Height Sweep,1000.0,49,6.907695917079477,999.9406398592225,4,999.9959479746736,-4.236871647681937,0.9990009736358705
"Step (r=2, drop=100)",Step Location Sweep,2.0,0,4.603008610383182,99.78407589172537,2,99.93713459180648,-2.6028960938020114,0.9805562100738262
"Step (r=2, drop=100)",Step Location Sweep,2.0,1,4.601716564117427,99.65523350217573,2,99.9316135964198,-2.6026390133420474,0.9805435023862122
"Step (r=2, drop=100)",Step Location Sweep,2.0,2,4.602666475897639,99.74994215775145,2,99.96881500663189,-2.602954929868063,0.9805559781950085
"Step (r=2, drop=100)",Step Location Sweep,2.0,3,4.601737713158048,99.65734113704431,2,99.93728003469434,-2.602664577446956,0.9805442380875391
"Step (r=2, drop=100)",Step Location Sweep,2.0,4,4.60106296121353,99.59011983372957,2,99.90456013450535,-2.602416031250719,0.9805347758851067
"Step (r=2, drop=100)",Step Location Sweep,2.0,5,4.6027861038642905,99.76187575428712,2,99.87267905702831,-2.602608528436726,0.9805480163405889
"Step (r=2, drop=100)",Step Location Sweep,2.0,6,4.6038783056973385,99.87089538273577,2,99.95321448206708,-2.603116483864625,0.980565930771534
"Step (r=2, drop=100)",Step Location Sweep,2.0,7,4.603768168038826,99.85989644187468,2,99.94725968534847,-2.603073569114918,0.9805643298548506
"Step (r=2, drop=100)",Step Location Sweep,2.0,8,4.599271369391413,99.41185472630913,2,99.8900321565093,-2.6020332138533893,0.9805164966541047
"Step (r=2, drop=100)",Step Location Sweep,2.0,9,4.60342245667981,99.82537970812177,2,99.92624057381862,-2.6029299399170984,0.980559083838471
"Step (r=2, drop=100)",Step Location Sweep,2.0,10,4.601244452133312,99.60819617647579,2,99.84015723250127,-2.6022023594470562,0.980530386670769
"Step (r=2, drop=100)",Step Location Sweep,2.0,11,4.603071043558698,99.79030592292749,2,99.9320012482184,-2.602887834054802,0.9805563137269685
"Step (r=2, drop=100)",Step Location Sweep,2.0,12,4.603423028087411,99.82543674911884,2,99.86937559187443,-2.6027121744468036,0.9805537147268015
"Step (r=2, drop=100)",Step Location Sweep,2.0,13,4.6041851799574465,99.9015478928553,2,99.95653249847128,-2.6031852261600466,0.9805691377652207
"Step (r=2, drop=100)",Step Location Sweep,2.0,14,4.603846367088071,99.86770569616829,2,99.91617625980004,-2.6029687975670344,0.9805621316792156
"Step (r=2, drop=100)",Step Location Sweep,2.0,15,4.604193100994907,99.9023392198926,2,99.93339183400201,-2.6030980543687563,0.980567027991109
"Step (r=2, drop=100)",Step Location Sweep,2.0,16,4.602627003718055,99.74600488782797,2,99.85920058712945,-2.6025278185531304,0.9805452396462446
"Step (r=2, drop=100)",Step Location Sweep,2.0,17,4.602352549193623,99.71863290184696,2,99.92744257000115,-2.602739172391651,0.9805491060754643
"Step (r=2, drop=100)",Step Location Sweep,2.0,18,4.602294733898303,99.71286780629379,2,99.91287749743078,-2.6026728235272945,0.9805471829702467
"Step (r=2, drop=100)",Step Location Sweep,2.0,19,4.603589568116442,99.8420630646882,2,99.90885454999386,-2.6028938566263102,0.9805590174451082
"Step (r=2, drop=100)",Step Location Sweep,2.0,20,4.600469352298076,99.53101979359599,2,99.94295726313358,-2.602454709480211,0.9805328146303627
"Step (r=2, drop=100)",Step Location Sweep,2.0,21,4.603920676690808,99.87512710144225,2,99.92164461651713,-2.6030033137206012,0.980563349139986
"Step (r=2, drop=100)",Step Location Sweep,2.0,22,4.6036924273738125,99.85233327333331,2,99.91407246696421,-2.6029326282857084,0.980560480776204
"Step (r=2, drop=100)",Step Location Sweep,2.0,23,4.604147973562159,99.89783098552137,2,99.97244771059046,-2.6032393681687527,0.980570289090129
"Step (r=2, drop=100)",Step Location Sweep,2.0,24,4.601884249420665,99.67194562137398,2,99.8920726979918,-2.602518159821926,0.9805413416574417
"Step (r=2, drop=100)",Step Location Sweep,2.0,25,4.601477188626057,99.63138133661437,2,99.89605543676029,-2.6024590879533687,0.9805378782375874
"Step (r=2, drop=100)",Step Location Sweep,2.0,26,4.600207235011878,99.5049344116592,2,99.90405583159028,-2.602257838529346,0.9805266556480169
