spectrum_index,rank_index,setup_name,step_rank,eta,orientation_seed,budget,analysis_role,risk_name,q,bootstrap_count,bootstrap_frequency,bootstrap_samples,bootstrap_seed
3,0,step_r5_eta_1e-06,5,1e-06,52000,240,sensitivity,gaussian_risk,33,0,0.0,20000,20260817
3,0,step_r5_eta_1e-06,5,1e-06,52000,240,sensitivity,gaussian_risk,34,0,0.0,20000,20260817
3,0,step_r5_eta_1e-06,5,1e-06,52000,240,sensitivity,gaussian_risk,35,0,0.0,20000,20260817
3,0,step_r5_eta_1e-06,5,1e-06,52000,240,sensitivity,gaussian_risk,36,0,0.0,20000,20260817
3,0,step_r5_eta_1e-06,5,1e-06,52000,240,sensitivity,gaussian_risk,37,0,0.0,20000,20260817
3,0,step_r5_eta_1e-06,5,1e-06,52000,240,sensitivity,gaussian_risk,38,0,0.0,20000,20260817
3,0,step_r5_eta_1e-06,5,1e-06,52000,240,sensitivity,gaussian_risk,39,0,0.0,20000,20260817
3,0,step_r5_eta_1e-06,5,1e-06,52000,240,sensitivity,gaussian_risk,40,0,0.0,20000,20260817
3,0,step_r5_eta_1e-06,5,1e-06,52000,240,sensitivity,gaussian_risk,41,0,0.0,20000,20260817
3,0,step_r5_eta_1e-06,5,1e-06,52000,240,sensitivity,gaussian_risk,42,0,0.0,20000,20260817
3,0,step_r5_eta_1e-06,5,1e-06,52000,240,sensitivity,gaussian_risk,43,0,0.0,20000,20260817
3,0,step_r5_eta_1e-06,5,1e-06,52000,240,sensitivity,gaussian_risk,44,0,0.0,20000,20260817
3,0,step_r5_eta_1e-06,5,1e-06,52000,240,sensitivity,gaussian_risk,45,0,0.0,20000,20260817
3,0,step_r5_eta_1e-06,5,1e-06,52000,240,sensitivity,gaussian_risk,46,0,0.0,20000,20260817
3,0,step_r5_eta_1e-06,5,1e-06,52000,240,sensitivity,gaussian_risk,47,0,0.0,20000,20260817
3,0,step_r5_eta_1e-06,5,1e-06,52000,240,sensitivity,gaussian_risk,48,0,0.0,20000,20260817
3,0,step_r5_eta_1e-06,5,1e-06,52000,240,sensitivity,gaussian_risk,49,0,0.0,20000,20260817
3,0,step_r5_eta_1e-06,5,1e-06,52000,240,sensitivity,gaussian_risk,50,0,0.0,20000,20260817
3,0,step_r5_eta_1e-06,5,1e-06,52000,240,sensitivity,gaussian_risk,51,0,0.0,20000,20260817
3,0,step_r5_eta_1e-06,5,1e-06,52000,240,sensitivity,gaussian_risk,52,0,0.0,20000,20260817
3,0,step_r5_eta_1e-06,5,1e-06,52000,240,sensitivity,gaussian_risk,53,0,0.0,20000,20260817
3,0,step_r5_eta_1e-06,5,1e-06,52000,240,sensitivity,gaussian_risk,54,0,0.0,20000,20260817
3,0,step_r5_eta_1e-06,5,1e-06,52000,240,sensitivity,gaussian_risk,55,0,0.0,20000,20260817
3,0,step_r5_eta_1e-06,5,1e-06,52000,240,sensitivity,gaussian_risk,56,0,0.0,20000,20260817
3,0,step_r5_eta_1e-06,5,1e-06,52000,240,sensitivity,gaussian_risk,57,0,0.0,20000,20260817
3,0,step_r5_eta_1e-06,5,1e-06,52000,240,sensitivity,gaussian_risk,58,0,0.0,20000,20260817
3,0,step_r5_eta_1e-06,5,1e-06,52000,240,sensitivity,gaussian_risk,59,0,0.0,20000,20260817
3,0,step_r5_eta_1e-06,5,1e-06,52000,240,sensitivity,gaussian_risk,60,0,0.0,20000,20260817
3,0,step_r5_eta_1e-06,5,1e-06,52000,240,sensitivity,gaussian_risk,61,0,0.0,20000,20260817
3,0,step_r5_eta_1e-06,5,1e-06,52000,240,sensitivity,gaussian_risk,62,0,0.0,20000,20260817
3,0,step_r5_eta_1e-06,5,1e-06,52000,240,sensitivity,gaussian_risk,63,0,0.0,20000,20260817
3,0,step_r5_eta_1e-06,5,1e-06,52000,240,sensitivity,gaussian_risk,64,0,0.0,20000,20260817
3,0,step_r5_eta_1e-06,5,1e-06,52000,240,sensitivity,gaussian_risk,65,0,0.0,20000,20260817
3,0,step_r5_eta_1e-06,5,1e-06,52000,240,sensitivity,gaussian_risk,66,0,0.0,20000,20260817
3,0,step_r5_eta_1e-06,5,1e-06,52000,240,sensitivity,gaussian_risk,67,0,0.0,20000,20260817
3,0,step_r5_eta_1e-06,5,1e-06,52000,240,sensitivity,gaussian_risk,68,0,0.0,20000,20260817
3,0,step_r5_eta_1e-06,5,1e-06,52000,240,sensitivity,gaussian_risk,69,0,0.0,20000,20260817
3,0,step_r5_eta_1e-06,5,1e-06,52000,240,sensitivity,gaussian_risk,70,0,0.0,20000,20260817
3,0,step_r5_eta_1e-06,5,1e-06,52000,240,sensitivity,gaussian_risk,71,0,0.0,20000,20260817
3,0,step_r5_eta_1e-06,5,1e-06,52000,240,sensitivity,gaussian_risk,72,0,0.0,20000,20260817
3,0,step_r5_eta_1e-06,5,1e-06,52000,240,sensitivity,gaussian_risk,73,0,0.0,20000,20260817
3,0,step_r5_eta_1e-06,5,1e-06,52000,240,sensitivity,gaussian_risk,74,0,0.0,20000,20260817
3,0,step_r5_eta_1e-06,5,1e-06,52000,240,sensitivity,gaussian_risk,75,0,0.0,20000,20260817
3,0,step_r5_eta_1e-06,5,1e-06,52000,240,sensitivity,gaussian_risk,76,0,0.0,20000,20260817
3,0,step_r5_eta_1e-06,5,1e-06,52000,240,sensitivity,gaussian_risk,77,0,0.0,20000,20260817
3,0,step_r5_eta_1e-06,5,1e-06,52000,240,sensitivity,gaussian_risk,78,0,0.0,20000,20260817
3,0,step_r5_eta_1e-06,5,1e-06,52000,240,sensitivity,gaussian_risk,79,0,0.0,20000,20260817
3,0,step_r5_eta_1e-06,5,1e-06,52000,240,sensitivity,gaussian_risk,80,0,0.0,20000,20260817
3,0,step_r5_eta_1e-06,5,1e-06,52000,240,sensitivity,gaussian_risk,81,0,0.0,20000,20260817
3,0,step_r5_eta_1e-06,5,1e-06,52000,240,sensitivity,gaussian_risk,82,0,0.0,20000,20260817
3,0,step_r5_eta_1e-06,5,1e-06,52000,240,sensitivity,gaussian_risk,83,0,0.0,20000,20260817
3,0,step_r5_eta_1e-06,5,1e-06,52000,240,sensitivity,gaussian_risk,84,0,0.0,20000,20260817
3,0,step_r5_eta_1e-06,5,1e-06,52000,240,sensitivity,gaussian_risk,85,0,0.0,20000,20260817
3,0,step_r5_eta_1e-06,5,1e-06,52000,240,sensitivity,gaussian_risk,86,0,0.0,20000,20260817
3,0,step_r5_eta_1e-06,5,1e-06,52000,240,sensitivity,gaussian_risk,87,0,0.0,20000,20260817
3,0,step_r5_eta_1e-06,5,1e-06,52000,240,sensitivity,gaussian_risk,88,0,0.0,20000,20260817
3,0,step_r5_eta_1e-06,5,1e-06,52000,240,sensitivity,gaussian_risk,89,0,0.0,20000,20260817
3,0,step_r5_eta_1e-06,5,1e-06,52000,240,sensitivity,gaussian_risk,90,0,0.0,20000,20260817
3,0,step_r5_eta_1e-06,5,1e-06,52000,240,sensitivity,gaussian_risk,91,0,0.0,20000,20260817
3,0,step_r5_eta_1e-06,5,1e-06,52000,240,sensitivity,gaussian_risk,92,0,0.0,20000,20260817
3,0,step_r5_eta_1e-06,5,1e-06,52000,240,sensitivity,gaussian_risk,93,0,0.0,20000,20260817
3,0,step_r5_eta_1e-06,5,1e-06,52000,240,sensitivity,gaussian_risk,94,0,0.0,20000,20260817
3,0,step_r5_eta_1e-06,5,1e-06,52000,240,sensitivity,gaussian_risk,95,0,0.0,20000,20260817
3,0,step_r5_eta_1e-06,5,1e-06,52000,240,sensitivity,gaussian_risk,96,0,0.0,20000,20260817
3,0,step_r5_eta_1e-06,5,1e-06,52000,240,sensitivity,gaussian_risk,97,0,0.0,20000,20260817
3,0,step_r5_eta_1e-06,5,1e-06,52000,240,sensitivity,gaussian_risk,98,0,0.0,20000,20260817
3,0,step_r5_eta_1e-06,5,1e-06,52000,240,sensitivity,gaussian_risk,99,0,0.0,20000,20260817
3,0,step_r5_eta_1e-06,5,1e-06,52000,240,sensitivity,gaussian_risk,100,0,0.0,20000,20260817
3,0,step_r5_eta_1e-06,5,1e-06,52000,240,sensitivity,gaussian_risk,101,0,0.0,20000,20260817
3,0,step_r5_eta_1e-06,5,1e-06,52000,240,sensitivity,gaussian_risk,102,0,0.0,20000,20260817
3,0,step_r5_eta_1e-06,5,1e-06,52000,240,sensitivity,gaussian_risk,103,0,0.0,20000,20260817
3,0,step_r5_eta_1e-06,5,1e-06,52000,240,sensitivity,gaussian_risk,104,0,0.0,20000,20260817
3,0,step_r5_eta_1e-06,5,1e-06,52000,240,sensitivity,gaussian_risk,105,0,0.0,20000,20260817
3,0,step_r5_eta_1e-06,5,1e-06,52000,240,sensitivity,gaussian_risk,106,0,0.0,20000,20260817
3,0,step_r5_eta_1e-06,5,1e-06,52000,240,sensitivity,gaussian_risk,107,0,0.0,20000,20260817
3,0,step_r5_eta_1e-06,5,1e-06,52000,240,sensitivity,gaussian_risk,108,0,0.0,20000,20260817
3,0,step_r5_eta_1e-06,5,1e-06,52000,240,sensitivity,gaussian_risk,109,0,0.0,20000,20260817
3,0,step_r5_eta_1e-06,5,1e-06,52000,240,sensitivity,gaussian_risk,110,0,0.0,20000,20260817
3,0,step_r5_eta_1e-06,5,1e-06,52000,240,sensitivity,gaussian_risk,111,0,0.0,20000,20260817
3,0,step_r5_eta_1e-06,5,1e-06,52000,240,sensitivity,gaussian_risk,112,0,0.0,20000,20260817
3,0,step_r5_eta_1e-06,5,1e-06,52000,240,sensitivity,gaussian_risk,113,0,0.0,20000,20260817
3,0,step_r5_eta_1e-06,5,1e-06,52000,240,sensitivity,gaussian_risk,114,0,0.0,20000,20260817
3,0,step_r5_eta_1e-06,5,1e-06,52000,240,sensitivity,gaussian_risk,115,0,0.0,20000,20260817
3,0,step_r5_eta_1e-06,5,1e-06,52000,240,sensitivity,gaussian_risk,116,0,0.0,20000,20260817
3,0,step_r5_eta_1e-06,5,1e-06,52000,240,sensitivity,rademacher_risk,0,0,0.0,20000,20260818
3,0,step_r5_eta_1e-06,5,1e-06,52000,240,sensitivity,rademacher_risk,1,0,0.0,20000,20260818
3,0,step_r5_eta_1e-06,5,1e-06,52000,240,sensitivity,rademacher_risk,2,0,0.0,20000,20260818
3,0,step_r5_eta_1e-06,5,1e-06,52000,240,sensitivity,rademacher_risk,3,0,0.0,20000,20260818
3,0,step_r5_eta_1e-06,5,1e-06,52000,240,sensitivity,rademacher_risk,4,0,0.0,20000,20260818
3,0,step_r5_eta_1e-06,5,1e-06,52000,240,sensitivity,rademacher_risk,5,310,0.0155,20000,20260818
3,0,step_r5_eta_1e-06,5,1e-06,52000,240,sensitivity,rademacher_risk,6,19690,0.9845,20000,20260818
3,0,step_r5_eta_1e-06,5,1e-06,52000,240,sensitivity,rademacher_risk,7,0,0.0,20000,20260818
3,0,step_r5_eta_1e-06,5,1e-06,52000,240,sensitivity,rademacher_risk,8,0,0.0,20000,20260818
3,0,step_r5_eta_1e-06,5,1e-06,52000,240,sensitivity,rademacher_risk,9,0,0.0,20000,20260818
3,0,step_r5_eta_1e-06,5,1e-06,52000,240,sensitivity,rademacher_risk,10,0,0.0,20000,20260818
3,0,step_r5_eta_1e-06,5,1e-06,52000,240,sensitivity,rademacher_risk,11,0,0.0,20000,20260818
3,0,step_r5_eta_1e-06,5,1e-06,52000,240,sensitivity,rademacher_risk,12,0,0.0,20000,20260818
3,0,step_r5_eta_1e-06,5,1e-06,52000,240,sensitivity,rademacher_risk,13,0,0.0,20000,20260818
3,0,step_r5_eta_1e-06,5,1e-06,52000,240,sensitivity,rademacher_risk,14,0,0.0,20000,20260818
3,0,step_r5_eta_1e-06,5,1e-06,52000,240,sensitivity,rademacher_risk,15,0,0.0,20000,20260818
3,0,step_r5_eta_1e-06,5,1e-06,52000,240,sensitivity,rademacher_risk,16,0,0.0,20000,20260818
3,0,step_r5_eta_1e-06,5,1e-06,52000,240,sensitivity,rademacher_risk,17,0,0.0,20000,20260818
3,0,step_r5_eta_1e-06,5,1e-06,52000,240,sensitivity,rademacher_risk,18,0,0.0,20000,20260818
3,0,step_r5_eta_1e-06,5,1e-06,52000,240,sensitivity,rademacher_risk,19,0,0.0,20000,20260818
3,0,step_r5_eta_1e-06,5,1e-06,52000,240,sensitivity,rademacher_risk,20,0,0.0,20000,20260818
3,0,step_r5_eta_1e-06,5,1e-06,52000,240,sensitivity,rademacher_risk,21,0,0.0,20000,20260818
3,0,step_r5_eta_1e-06,5,1e-06,52000,240,sensitivity,rademacher_risk,22,0,0.0,20000,20260818
3,0,step_r5_eta_1e-06,5,1e-06,52000,240,sensitivity,rademacher_risk,23,0,0.0,20000,20260818
3,0,step_r5_eta_1e-06,5,1e-06,52000,240,sensitivity,rademacher_risk,24,0,0.0,20000,20260818
3,0,step_r5_eta_1e-06,5,1e-06,52000,240,sensitivity,rademacher_risk,25,0,0.0,20000,20260818
3,0,step_r5_eta_1e-06,5,1e-06,52000,240,sensitivity,rademacher_risk,26,0,0.0,20000,20260818
3,0,step_r5_eta_1e-06,5,1e-06,52000,240,sensitivity,rademacher_risk,27,0,0.0,20000,20260818
3,0,step_r5_eta_1e-06,5,1e-06,52000,240,sensitivity,rademacher_risk,28,0,0.0,20000,20260818
3,0,step_r5_eta_1e-06,5,1e-06,52000,240,sensitivity,rademacher_risk,29,0,0.0,20000,20260818
3,0,step_r5_eta_1e-06,5,1e-06,52000,240,sensitivity,rademacher_risk,30,0,0.0,20000,20260818
3,0,step_r5_eta_1e-06,5,1e-06,52000,240,sensitivity,rademacher_risk,31,0,0.0,20000,20260818
3,0,step_r5_eta_1e-06,5,1e-06,52000,240,sensitivity,rademacher_risk,32,0,0.0,20000,20260818
3,0,step_r5_eta_1e-06,5,1e-06,52000,240,sensitivity,rademacher_risk,33,0,0.0,20000,20260818
3,0,step_r5_eta_1e-06,5,1e-06,52000,240,sensitivity,rademacher_risk,34,0,0.0,20000,20260818
3,0,step_r5_eta_1e-06,5,1e-06,52000,240,sensitivity,rademacher_risk,35,0,0.0,20000,20260818
3,0,step_r5_eta_1e-06,5,1e-06,52000,240,sensitivity,rademacher_risk,36,0,0.0,20000,20260818
3,0,step_r5_eta_1e-06,5,1e-06,52000,240,sensitivity,rademacher_risk,37,0,0.0,20000,20260818
3,0,step_r5_eta_1e-06,5,1e-06,52000,240,sensitivity,rademacher_risk,38,0,0.0,20000,20260818
3,0,step_r5_eta_1e-06,5,1e-06,52000,240,sensitivity,rademacher_risk,39,0,0.0,20000,20260818
3,0,step_r5_eta_1e-06,5,1e-06,52000,240,sensitivity,rademacher_risk,40,0,0.0,20000,20260818
3,0,step_r5_eta_1e-06,5,1e-06,52000,240,sensitivity,rademacher_risk,41,0,0.0,20000,20260818
3,0,step_r5_eta_1e-06,5,1e-06,52000,240,sensitivity,rademacher_risk,42,0,0.0,20000,20260818
3,0,step_r5_eta_1e-06,5,1e-06,52000,240,sensitivity,rademacher_risk,43,0,0.0,20000,20260818
3,0,step_r5_eta_1e-06,5,1e-06,52000,240,sensitivity,rademacher_risk,44,0,0.0,20000,20260818
3,0,step_r5_eta_1e-06,5,1e-06,52000,240,sensitivity,rademacher_risk,45,0,0.0,20000,20260818
3,0,step_r5_eta_1e-06,5,1e-06,52000,240,sensitivity,rademacher_risk,46,0,0.0,20000,20260818
3,0,step_r5_eta_1e-06,5,1e-06,52000,240,sensitivity,rademacher_risk,47,0,0.0,20000,20260818
3,0,step_r5_eta_1e-06,5,1e-06,52000,240,sensitivity,rademacher_risk,48,0,0.0,20000,20260818
3,0,step_r5_eta_1e-06,5,1e-06,52000,240,sensitivity,rademacher_risk,49,0,0.0,20000,20260818
3,0,step_r5_eta_1e-06,5,1e-06,52000,240,sensitivity,rademacher_risk,50,0,0.0,20000,20260818
3,0,step_r5_eta_1e-06,5,1e-06,52000,240,sensitivity,rademacher_risk,51,0,0.0,20000,20260818
3,0,step_r5_eta_1e-06,5,1e-06,52000,240,sensitivity,rademacher_risk,52,0,0.0,20000,20260818
3,0,step_r5_eta_1e-06,5,1e-06,52000,240,sensitivity,rademacher_risk,53,0,0.0,20000,20260818
3,0,step_r5_eta_1e-06,5,1e-06,52000,240,sensitivity,rademacher_risk,54,0,0.0,20000,20260818
3,0,step_r5_eta_1e-06,5,1e-06,52000,240,sensitivity,rademacher_risk,55,0,0.0,20000,20260818
3,0,step_r5_eta_1e-06,5,1e-06,52000,240,sensitivity,rademacher_risk,56,0,0.0,20000,20260818
3,0,step_r5_eta_1e-06,5,1e-06,52000,240,sensitivity,rademacher_risk,57,0,0.0,20000,20260818
3,0,step_r5_eta_1e-06,5,1e-06,52000,240,sensitivity,rademacher_risk,58,0,0.0,20000,20260818
3,0,step_r5_eta_1e-06,5,1e-06,52000,240,sensitivity,rademacher_risk,59,0,0.0,20000,20260818
3,0,step_r5_eta_1e-06,5,1e-06,52000,240,sensitivity,rademacher_risk,60,0,0.0,20000,20260818
3,0,step_r5_eta_1e-06,5,1e-06,52000,240,sensitivity,rademacher_risk,61,0,0.0,20000,20260818
3,0,step_r5_eta_1e-06,5,1e-06,52000,240,sensitivity,rademacher_risk,62,0,0.0,20000,20260818
3,0,step_r5_eta_1e-06,5,1e-06,52000,240,sensitivity,rademacher_risk,63,0,0.0,20000,20260818
3,0,step_r5_eta_1e-06,5,1e-06,52000,240,sensitivity,rademacher_risk,64,0,0.0,20000,20260818
3,0,step_r5_eta_1e-06,5,1e-06,52000,240,sensitivity,rademacher_risk,65,0,0.0,20000,20260818
3,0,step_r5_eta_1e-06,5,1e-06,52000,240,sensitivity,rademacher_risk,66,0,0.0,20000,20260818
3,0,step_r5_eta_1e-06,5,1e-06,52000,240,sensitivity,rademacher_risk,67,0,0.0,20000,20260818
3,0,step_r5_eta_1e-06,5,1e-06,52000,240,sensitivity,rademacher_risk,68,0,0.0,20000,20260818
3,0,step_r5_eta_1e-06,5,1e-06,52000,240,sensitivity,rademacher_risk,69,0,0.0,20000,20260818
3,0,step_r5_eta_1e-06,5,1e-06,52000,240,sensitivity,rademacher_risk,70,0,0.0,20000,20260818
3,0,step_r5_eta_1e-06,5,1e-06,52000,240,sensitivity,rademacher_risk,71,0,0.0,20000,20260818
3,0,step_r5_eta_1e-06,5,1e-06,52000,240,sensitivity,rademacher_risk,72,0,0.0,20000,20260818
3,0,step_r5_eta_1e-06,5,1e-06,52000,240,sensitivity,rademacher_risk,73,0,0.0,20000,20260818
3,0,step_r5_eta_1e-06,5,1e-06,52000,240,sensitivity,rademacher_risk,74,0,0.0,20000,20260818
3,0,step_r5_eta_1e-06,5,1e-06,52000,240,sensitivity,rademacher_risk,75,0,0.0,20000,20260818
3,0,step_r5_eta_1e-06,5,1e-06,52000,240,sensitivity,rademacher_risk,76,0,0.0,20000,20260818
3,0,step_r5_eta_1e-06,5,1e-06,52000,240,sensitivity,rademacher_risk,77,0,0.0,20000,20260818
3,0,step_r5_eta_1e-06,5,1e-06,52000,240,sensitivity,rademacher_risk,78,0,0.0,20000,20260818
3,0,step_r5_eta_1e-06,5,1e-06,52000,240,sensitivity,rademacher_risk,79,0,0.0,20000,20260818
3,0,step_r5_eta_1e-06,5,1e-06,52000,240,sensitivity,rademacher_risk,80,0,0.0,20000,20260818
3,0,step_r5_eta_1e-06,5,1e-06,52000,240,sensitivity,rademacher_risk,81,0,0.0,20000,20260818
3,0,step_r5_eta_1e-06,5,1e-06,52000,240,sensitivity,rademacher_risk,82,0,0.0,20000,20260818
3,0,step_r5_eta_1e-06,5,1e-06,52000,240,sensitivity,rademacher_risk,83,0,0.0,20000,20260818
3,0,step_r5_eta_1e-06,5,1e-06,52000,240,sensitivity,rademacher_risk,84,0,0.0,20000,20260818
3,0,step_r5_eta_1e-06,5,1e-06,52000,240,sensitivity,rademacher_risk,85,0,0.0,20000,20260818
3,0,step_r5_eta_1e-06,5,1e-06,52000,240,sensitivity,rademacher_risk,86,0,0.0,20000,20260818
3,0,step_r5_eta_1e-06,5,1e-06,52000,240,sensitivity,rademacher_risk,87,0,0.0,20000,20260818
3,0,step_r5_eta_1e-06,5,1e-06,52000,240,sensitivity,rademacher_risk,88,0,0.0,20000,20260818
3,0,step_r5_eta_1e-06,5,1e-06,52000,240,sensitivity,rademacher_risk,89,0,0.0,20000,20260818
3,0,step_r5_eta_1e-06,5,1e-06,52000,240,sensitivity,rademacher_risk,90,0,0.0,20000,20260818
3,0,step_r5_eta_1e-06,5,1e-06,52000,240,sensitivity,rademacher_risk,91,0,0.0,20000,20260818
3,0,step_r5_eta_1e-06,5,1e-06,52000,240,sensitivity,rademacher_risk,92,0,0.0,20000,20260818
3,0,step_r5_eta_1e-06,5,1e-06,52000,240,sensitivity,rademacher_risk,93,0,0.0,20000,20260818
3,0,step_r5_eta_1e-06,5,1e-06,52000,240,sensitivity,rademacher_risk,94,0,0.0,20000,20260818
3,0,step_r5_eta_1e-06,5,1e-06,52000,240,sensitivity,rademacher_risk,95,0,0.0,20000,20260818
3,0,step_r5_eta_1e-06,5,1e-06,52000,240,sensitivity,rademacher_risk,96,0,0.0,20000,20260818
3,0,step_r5_eta_1e-06,5,1e-06,52000,240,sensitivity,rademacher_risk,97,0,0.0,20000,20260818
3,0,step_r5_eta_1e-06,5,1e-06,52000,240,sensitivity,rademacher_risk,98,0,0.0,20000,20260818
3,0,step_r5_eta_1e-06,5,1e-06,52000,240,sensitivity,rademacher_risk,99,0,0.0,20000,20260818
3,0,step_r5_eta_1e-06,5,1e-06,52000,240,sensitivity,rademacher_risk,100,0,0.0,20000,20260818
3,0,step_r5_eta_1e-06,5,1e-06,52000,240,sensitivity,rademacher_risk,101,0,0.0,20000,20260818
3,0,step_r5_eta_1e-06,5,1e-06,52000,240,sensitivity,rademacher_risk,102,0,0.0,20000,20260818
3,0,step_r5_eta_1e-06,5,1e-06,52000,240,sensitivity,rademacher_risk,103,0,0.0,20000,20260818
3,0,step_r5_eta_1e-06,5,1e-06,52000,240,sensitivity,rademacher_risk,104,0,0.0,20000,20260818
3,0,step_r5_eta_1e-06,5,1e-06,52000,240,sensitivity,rademacher_risk,105,0,0.0,20000,20260818
3,0,step_r5_eta_1e-06,5,1e-06,52000,240,sensitivity,rademacher_risk,106,0,0.0,20000,20260818
3,0,step_r5_eta_1e-06,5,1e-06,52000,240,sensitivity,rademacher_risk,107,0,0.0,20000,20260818
3,0,step_r5_eta_1e-06,5,1e-06,52000,240,sensitivity,rademacher_risk,108,0,0.0,20000,20260818
3,0,step_r5_eta_1e-06,5,1e-06,52000,240,sensitivity,rademacher_risk,109,0,0.0,20000,20260818
3,0,step_r5_eta_1e-06,5,1e-06,52000,240,sensitivity,rademacher_risk,110,0,0.0,20000,20260818
3,0,step_r5_eta_1e-06,5,1e-06,52000,240,sensitivity,rademacher_risk,111,0,0.0,20000,20260818
3,0,step_r5_eta_1e-06,5,1e-06,52000,240,sensitivity,rademacher_risk,112,0,0.0,20000,20260818
3,0,step_r5_eta_1e-06,5,1e-06,52000,240,sensitivity,rademacher_risk,113,0,0.0,20000,20260818
3,0,step_r5_eta_1e-06,5,1e-06,52000,240,sensitivity,rademacher_risk,114,0,0.0,20000,20260818
3,0,step_r5_eta_1e-06,5,1e-06,52000,240,sensitivity,rademacher_risk,115,0,0.0,20000,20260818
3,0,step_r5_eta_1e-06,5,1e-06,52000,240,sensitivity,rademacher_risk,116,0,0.0,20000,20260818
4,1,step_r15_eta_0,15,0.0,52001,80,sensitivity,full_risk,0,0,0.0,20000,20260819
4,1,step_r15_eta_0,15,0.0,52001,80,sensitivity,full_risk,1,0,0.0,20000,20260819
4,1,step_r15_eta_0,15,0.0,52001,80,sensitivity,full_risk,2,0,0.0,20000,20260819
4,1,step_r15_eta_0,15,0.0,52001,80,sensitivity,full_risk,3,0,0.0,20000,20260819
4,1,step_r15_eta_0,15,0.0,52001,80,sensitivity,full_risk,4,0,0.0,20000,20260819
4,1,step_r15_eta_0,15,0.0,52001,80,sensitivity,full_risk,5,0,0.0,20000,20260819
4,1,step_r15_eta_0,15,0.0,52001,80,sensitivity,full_risk,6,0,0.0,20000,20260819
4,1,step_r15_eta_0,15,0.0,52001,80,sensitivity,full_risk,7,0,0.0,20000,20260819
4,1,step_r15_eta_0,15,0.0,52001,80,sensitivity,full_risk,8,0,0.0,20000,20260819
4,1,step_r15_eta_0,15,0.0,52001,80,sensitivity,full_risk,9,0,0.0,20000,20260819
4,1,step_r15_eta_0,15,0.0,52001,80,sensitivity,full_risk,10,0,0.0,20000,20260819
4,1,step_r15_eta_0,15,0.0,52001,80,sensitivity,full_risk,11,0,0.0,20000,20260819
4,1,step_r15_eta_0,15,0.0,52001,80,sensitivity,full_risk,12,0,0.0,20000,20260819
4,1,step_r15_eta_0,15,0.0,52001,80,sensitivity,full_risk,13,0,0.0,20000,20260819
4,1,step_r15_eta_0,15,0.0,52001,80,sensitivity,full_risk,14,0,0.0,20000,20260819
4,1,step_r15_eta_0,15,0.0,52001,80,sensitivity,full_risk,15,20000,1.0,20000,20260819
4,1,step_r15_eta_0,15,0.0,52001,80,sensitivity,full_risk,16,0,0.0,20000,20260819
4,1,step_r15_eta_0,15,0.0,52001,80,sensitivity,full_risk,17,0,0.0,20000,20260819
4,1,step_r15_eta_0,15,0.0,52001,80,sensitivity,full_risk,18,0,0.0,20000,20260819
4,1,step_r15_eta_0,15,0.0,52001,80,sensitivity,full_risk,19,0,0.0,20000,20260819
4,1,step_r15_eta_0,15,0.0,52001,80,sensitivity,full_risk,20,0,0.0,20000,20260819
4,1,step_r15_eta_0,15,0.0,52001,80,sensitivity,full_risk,21,0,0.0,20000,20260819
4,1,step_r15_eta_0,15,0.0,52001,80,sensitivity,full_risk,22,0,0.0,20000,20260819
4,1,step_r15_eta_0,15,0.0,52001,80,sensitivity,full_risk,23,0,0.0,20000,20260819
4,1,step_r15_eta_0,15,0.0,52001,80,sensitivity,full_risk,24,0,0.0,20000,20260819
4,1,step_r15_eta_0,15,0.0,52001,80,sensitivity,full_risk,25,0,0.0,20000,20260819
4,1,step_r15_eta_0,15,0.0,52001,80,sensitivity,full_risk,26,0,0.0,20000,20260819
4,1,step_r15_eta_0,15,0.0,52001,80,sensitivity,full_risk,27,0,0.0,20000,20260819
4,1,step_r15_eta_0,15,0.0,52001,80,sensitivity,full_risk,28,0,0.0,20000,20260819
4,1,step_r15_eta_0,15,0.0,52001,80,sensitivity,full_risk,29,0,0.0,20000,20260819
4,1,step_r15_eta_0,15,0.0,52001,80,sensitivity,full_risk,30,0,0.0,20000,20260819
4,1,step_r15_eta_0,15,0.0,52001,80,sensitivity,full_risk,31,0,0.0,20000,20260819
4,1,step_r15_eta_0,15,0.0,52001,80,sensitivity,full_risk,32,0,0.0,20000,20260819
4,1,step_r15_eta_0,15,0.0,52001,80,sensitivity,full_risk,33,0,0.0,20000,20260819
4,1,step_r15_eta_0,15,0.0,52001,80,sensitivity,full_risk,34,0,0.0,20000,20260819
4,1,step_r15_eta_0,15,0.0,52001,80,sensitivity,full_risk,35,0,0.0,20000,20260819
4,1,step_r15_eta_0,15,0.0,52001,80,sensitivity,full_risk,36,0,0.0,20000,20260819
4,1,step_r15_eta_0,15,0.0,52001,80,sensitivity,rank_risk,0,0,0.0,20000,20260820
4,1,step_r15_eta_0,15,0.0,52001,80,sensitivity,rank_risk,1,0,0.0,20000,20260820
4,1,step_r15_eta_0,15,0.0,52001,80,sensitivity,rank_risk,2,0,0.0,20000,20260820
4,1,step_r15_eta_0,15,0.0,52001,80,sensitivity,rank_risk,3,0,0.0,20000,20260820
4,1,step_r15_eta_0,15,0.0,52001,80,sensitivity,rank_risk,4,0,0.0,20000,20260820
4,1,step_r15_eta_0,15,0.0,52001,80,sensitivity,rank_risk,5,0,0.0,20000,20260820
4,1,step_r15_eta_0,15,0.0,52001,80,sensitivity,rank_risk,6,0,0.0,20000,20260820
