eta,budget,s,pair,estimator,epsilon,rank_scope,paths,evaluable,original_baseline_mean,paid_baseline_mean,paid_candidate_mean,paid_oracle_mean,paid_selected_mean,selected_mean_ratio,paid_baseline_mean_ratio,paid_candidate_mean_ratio,paid_oracle_mean_ratio,median_pathwise_ratio,p90_pathwise_ratio,p95_pathwise_ratio,p99_pathwise_ratio,max_pathwise_ratio,fraction_paths_harmed,accept_probability,reject_probability,abstain_probability,correct_paid_order_probability,false_candidate_probability,missed_paid_candidate_probability,net_beneficial_accept_probability,net_harmful_accept_probability,mean_cost_multiplier,mean_net_numerator_threshold,decision_efficiency
1e-10,160,4,primary,sample_variance,0.3333333333333333,15,200.0,True,2.2309039669857386e-21,2.33885093313021e-21,2.4882569491183175e-21,2.3382467448760606e-21,2.342892213992313e-21,1.050198596023784,1.0483870967741937,1.1153581624045872,1.0481162701213702,1.0504113724150912,1.0510928095927827,1.051450387244383,1.0521172527954548,1.0524407128678326,1.0,0.027975000000000003,0.05815000000000001,0.913875,0.058175,0.027325000000000002,0.00435,0.00065,0.027325000000000002,1.048387096774194,0.9538461538461539,-6.688777602589886
1e-10,160,4,primary,sample_variance,0.3333333333333333,30,200.0,True,5.618188945615172e-21,5.976796750654438e-21,6.162950768122035e-21,5.976796750654438e-21,5.979910363956704e-21,1.0643839895459273,1.0638297872340425,1.096963955427671,1.0638297872340425,1.0643270134595109,1.0648235271765434,1.0649867525072345,1.0651581592394488,1.0653200843843809,1.0,0.016725,0.029125000000000005,0.9541499999999999,0.029125000000000005,0.016725,0.0,0.0,0.016725,1.0638297872340423,0.9399999999999997,
1e-10,160,4,primary,sample_variance,0.3333333333333333,equal_rank,200.0,True,2.835612398419834e-21,3.0002659927402275e-21,3.1572791121289775e-21,3.0000645966555107e-21,3.004621088150954e-21,1.0550783677189746,1.0512945168916343,1.1533214875702462,1.0512042413406932,1.0552212257172935,1.0566492778118677,1.057168865510361,1.0581321721901844,1.0586427526152742,1.0,0.02944166666666667,0.08440833333333332,0.8861500000000001,0.08441666666666665,0.029225000000000004,0.00145,0.00021666666666666666,0.029225000000000004,1.0512945168916341,0.9512820512820513,-41.91445843192948
1e-10,160,8,primary,sample_variance,0.3333333333333333,5,200.0,True,6.577442826585923e-22,7.047260171342061e-22,8.440761796936254e-22,7.047260171342061e-22,7.052380817601851e-22,1.072207087699225,1.0714285714285714,1.2832892690178659,1.0714285714285714,1.0724868176521625,1.0735472731916997,1.0735493970317156,1.0746209090361885,1.0756646417276874,1.0,0.0036749999999999994,0.09982500000000001,0.8965,0.09982500000000001,0.0036749999999999994,0.0,0.0,0.0036749999999999994,1.0714285714285714,0.9333333333333335,
1e-10,160,8,primary,sample_variance,0.3333333333333333,15,200.0,True,2.2309039669857386e-21,2.4168126309012168e-21,2.571198847422262e-21,2.4161883030385953e-21,2.4170907809613456e-21,1.0834580137607497,1.0833333333333333,1.1525367678180738,1.0830534791254156,1.0833333333333346,1.08368314173537,1.0836837078129857,1.0840326962446563,1.0840347409434674,1.0,0.0021,0.016525,0.9813749999999999,0.016475000000000004,0.001925,0.004824999999999999,0.0,0.0021,1.0833333333333335,0.9230769230769232,-0.4455192163953869
1e-10,160,8,primary,sample_variance,0.3333333333333333,30,200.0,True,5.618188945615172e-21,6.2424321617946355e-21,6.436859691149681e-21,6.2424321617946355e-21,6.2425974397033845e-21,1.1111405294717873,1.1111111111111112,1.145717909002234,1.1111111111111112,1.1111111111111125,1.1112840102525994,1.111284367129277,1.1112863990144017,1.1114577898205074,1.0,0.00085,0.004125,0.9950249999999999,0.004125,0.00085,0.0,0.0,0.00085,1.111111111111111,0.9000000000000002,
1e-10,160,8,primary,sample_variance,0.3333333333333333,equal_rank,200.0,True,2.835612398419834e-21,3.1213236032766862e-21,3.284044906088523e-21,3.121115493989146e-21,3.121642100808305e-21,1.0889352103105872,1.0886243386243386,1.193847981946058,1.0885310538883661,1.0889770873655367,1.089504808393223,1.089505823991326,1.089980001431749,1.0903857241638875,1.0,0.002208333333333333,0.04015833333333334,0.9576333333333333,0.04014166666666667,0.0021499999999999996,0.0016083333333333331,0.0,0.002208333333333333,1.0886243386243386,0.918803418803419,-3.3325032547690405
1e-10,160,16,primary,sample_variance,0.3333333333333333,5,200.0,True,6.577442826585923e-22,7.474366848393095e-22,8.952323117962693e-22,7.474366848393095e-22,7.474403779350274e-22,1.1363692511531758,1.1363636363636365,1.3610643762310697,1.1363636363636365,1.1363636363636365,1.1363636363636405,1.136363636363641,1.136363636363642,1.137486606534549,1.0,2.5e-05,0.04817500000000001,0.9518000000000001,0.04817500000000001,2.5e-05,0.0,0.0,2.5e-05,1.1363636363636365,0.8800000000000003,
1e-10,160,16,primary,sample_variance,0.3333333333333333,15,200.0,True,2.2309039669857386e-21,2.5894421045370183e-21,2.754855907952424e-21,2.5887731818270663e-21,2.589432070696369e-21,1.1607097880573727,1.1607142857142858,1.234860822662222,1.160414441920088,1.1607142857142856,1.1607142857142885,1.1607142857142885,1.1607142857142887,1.1607142857142887,1.0,7.5e-05,0.002825,0.9971,0.002825,0.0,0.004925,0.0,7.5e-05,1.160714285714286,0.8615384615384619,0.015000000000529482
1e-10,160,16,primary,sample_variance,0.3333333333333333,30,200.0,True,5.618188945615172e-21,6.851449933677038e-21,7.064846002481358e-21,6.851449933677038e-21,6.851449933677038e-21,1.219512195121951,1.219512195121951,1.2574952659780618,1.219512195121951,1.2195121951219512,1.219512195121956,1.2195121951219567,1.2195121951219572,1.2195121951219572,1.0,0.0,0.00017500000000000003,0.999825,0.00017500000000000003,0.0,0.0,0.0,0.0,1.219512195121951,0.8200000000000002,
1e-10,160,16,primary,sample_variance,0.3333333333333333,equal_rank,200.0,True,2.835612398419834e-21,3.3961095743511215e-21,3.57164474074335e-21,3.3958866001144715e-21,3.396107460769478e-21,1.1721970781108333,1.1721967057332912,1.2844734882904512,1.1720967578018917,1.1721967057332912,1.1721967057332952,1.1721967057332954,1.172196705733296,1.1725710291235985,1.0,3.333333333333333e-05,0.01705833333333334,0.9829083333333334,0.01705833333333334,8.333333333333334e-06,0.0016416666666666665,0.0,3.333333333333333e-05,1.1721967057332912,0.8538461538461543,-0.003725715349192198
1e-10,160,32,primary,sample_variance,0.3333333333333333,5,200.0,True,6.577442826585923e-22,8.505313999895589e-22,1.0187126306647202e-21,8.505313999895589e-22,8.505313999895589e-22,1.2931034482758619,1.2931034482758619,1.5487973936422517,1.2931034482758619,1.293103448275862,1.2931034482758668,1.2931034482758672,1.2931034482758683,1.2931034482758683,1.0,0.0,0.013675000000000001,0.9863249999999999,0.013675000000000001,0.0,0.0,0.0,0.0,1.2931034482758617,0.7733333333333333,
1e-10,160,32,primary,sample_variance,0.3333333333333333,15,200.0,True,2.2309039669857386e-21,3.0210157886265213e-21,3.2139985592778273e-21,3.0202353787982443e-21,3.0210157886265202e-21,1.3541666666666663,1.3541666666666667,1.4406709597725922,1.3538168489067695,1.3541666666666665,1.3541666666666707,1.3541666666666727,1.3541666666666727,1.3541666666666727,1.0,0.0,0.000125,0.9998750000000001,0.000125,0.0,0.005,0.0,0.0,1.3541666666666663,0.7384615384615385,1.2694873181408983e-12
1e-10,160,32,primary,sample_variance,0.3333333333333333,30,200.0,True,5.618188945615172e-21,8.512407493356321e-21,8.777535942476838e-21,8.512407493356321e-21,8.512407493356321e-21,1.5151515151515151,1.5151515151515151,1.5623426031848646,1.5151515151515151,1.5151515151515151,1.5151515151515207,1.5151515151515214,1.5151515151515231,1.5151515151515234,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.5151515151515154,0.66,
1e-10,160,32,primary,sample_variance,0.3333333333333333,equal_rank,200.0,True,2.835612398419834e-21,4.1279848939908004e-21,4.336749044139795e-21,4.127724757381375e-21,4.1279848939908e-21,1.3874738766980144,1.3874738766980146,1.5172703188665695,1.3873572707780486,1.3874738766980146,1.3874738766980192,1.3874738766980201,1.3874738766980215,1.3874738766980215,1.0,0.0,0.004600000000000001,0.9954000000000001,0.004600000000000001,0.0,0.0016666666666666668,0.0,0.0,1.3874738766980146,0.723931623931624,1.9042309772077212e-12
