alpha,trial,extrapolation_dist,target_q,alpha_hat,delta_alpha,loss_pilot,log_tail_error,theoretical_exponent
0.08,58,10,20,0.13377187153508532,0.05377187153508532,0.008675290828635048,2.4531265224710306,2.150874861403413
0.08,58,20,30,0.13377187153508532,0.05377187153508532,0.008675290828635048,3.5285639531727373,3.2263122921051193
0.08,58,30,40,0.13377187153508532,0.05377187153508532,0.008675290828635048,4.604001383874442,4.301749722806826
0.08,58,40,50,0.13377187153508532,0.05377187153508532,0.008675290828635048,5.67943881457615,5.377187153508532
0.08,58,50,60,0.13377187153508532,0.05377187153508532,0.008675290828635048,6.754876245277855,6.4526245842102385
0.08,58,60,70,0.13377187153508532,0.05377187153508532,0.008675290828635048,7.830313675979564,7.528062014911945
0.08,58,70,80,0.13377187153508532,0.05377187153508532,0.008675290828635048,8.905751106681269,8.603499445613652
0.08,59,10,20,0.1293987946257247,0.049398794625724704,0.0024745646417602095,2.2491481022025424,1.9759517850289883
0.08,59,20,30,0.1293987946257247,0.049398794625724704,0.0024745646417602095,3.237123994717037,2.963927677543482
0.08,59,30,40,0.1293987946257247,0.049398794625724704,0.0024745646417602095,4.225099887231531,3.9519035700579765
0.08,59,40,50,0.1293987946257247,0.049398794625724704,0.0024745646417602095,5.213075779746024,4.9398794625724705
0.08,59,50,60,0.1293987946257247,0.049398794625724704,0.0024745646417602095,6.201051672260518,5.927855355086964
0.08,59,60,70,0.1293987946257247,0.049398794625724704,0.0024745646417602095,7.189027564775014,6.915831247601458
0.08,59,70,80,0.1293987946257247,0.049398794625724704,0.0024745646417602095,8.177003457289505,7.903807140115953
0.08,60,10,20,0.11077322288884849,0.030773222888848484,0.0006819914663302845,1.3665919751834634,1.2309289155539394
0.08,60,20,30,0.11077322288884849,0.030773222888848484,0.0006819914663302845,1.9820564329604338,1.846393373330909
0.08,60,30,40,0.11077322288884849,0.030773222888848484,0.0006819914663302845,2.597520890737403,2.4618578311078787
0.08,60,40,50,0.11077322288884849,0.030773222888848484,0.0006819914663302845,3.2129853485143727,3.077322288884848
0.08,60,50,60,0.11077322288884849,0.030773222888848484,0.0006819914663302845,3.828449806291343,3.692786746661818
0.08,60,60,70,0.11077322288884849,0.030773222888848484,0.0006819914663302845,4.443914264068313,4.308251204438788
0.08,60,70,80,0.11077322288884849,0.030773222888848484,0.0006819914663302845,5.059378721845281,4.923715662215757
0.08,61,10,20,0.1041848605939757,0.024184860593975704,0.003901008109509936,1.0480917430054237,0.9673944237590282
0.08,61,20,30,0.1041848605939757,0.024184860593975704,0.003901008109509936,1.531788954884938,1.4510916356385422
0.08,61,30,40,0.1041848605939757,0.024184860593975704,0.003901008109509936,2.015486166764452,1.9347888475180564
0.08,61,40,50,0.1041848605939757,0.024184860593975704,0.003901008109509936,2.4991833786439663,2.4184860593975706
0.08,61,50,60,0.1041848605939757,0.024184860593975704,0.003901008109509936,2.9828805905234796,2.9021832712770843
0.08,61,60,70,0.1041848605939757,0.024184860593975704,0.003901008109509936,3.4665778024029947,3.3858804831565985
0.08,61,70,80,0.1041848605939757,0.024184860593975704,0.003901008109509936,3.950275014282507,3.8695776950361127
0.08,62,10,20,0.10203796310261472,0.022037963102614716,0.0035661896151143978,0.9434671075814012,0.8815185241045886
0.08,62,20,30,0.10203796310261472,0.022037963102614716,0.0035661896151143978,1.384226369633696,1.3222777861568829
0.08,62,30,40,0.10203796310261472,0.022037963102614716,0.0035661896151143978,1.8249856316859905,1.7630370482091773
0.08,62,40,50,0.10203796310261472,0.022037963102614716,0.0035661896151143978,2.265744893738285,2.2037963102614717
0.08,62,50,60,0.10203796310261472,0.022037963102614716,0.0035661896151143978,2.7065041557905785,2.6445555723137657
0.08,62,60,70,0.10203796310261472,0.022037963102614716,0.0035661896151143978,3.147263417842874,3.08531483436606
0.08,62,70,80,0.10203796310261472,0.022037963102614716,0.0035661896151143978,3.5880226798951664,3.5260740964183546
0.08,63,10,20,0.12723982812168486,0.047239828121684854,0.0016966186938538821,2.14803081320444,1.8895931248673943
0.08,63,20,30,0.12723982812168486,0.047239828121684854,0.0016966186938538821,3.0928273756381373,2.8343896873010914
0.08,63,30,40,0.12723982812168486,0.047239828121684854,0.0016966186938538821,4.037623938071835,3.7791862497347886
0.08,63,40,50,0.12723982812168486,0.047239828121684854,0.0016966186938538821,4.9824205005055315,4.723982812168486
0.08,63,50,60,0.12723982812168486,0.047239828121684854,0.0016966186938538821,5.927217062939229,5.668779374602183
0.08,63,60,70,0.12723982812168486,0.047239828121684854,0.0016966186938538821,6.872013625372926,6.61357593703588
0.08,63,70,80,0.12723982812168486,0.047239828121684854,0.0016966186938538821,7.816810187806624,7.558372499469577
0.08,64,10,20,0.12749930289507594,0.04749930289507594,0.00549884625111297,2.160198514900569,1.8999721158030374
0.08,64,20,30,0.12749930289507594,0.04749930289507594,0.00549884625111297,3.1101845728020887,2.849958173704556
0.08,64,30,40,0.12749930289507594,0.04749930289507594,0.00549884625111297,4.060170630703606,3.7999442316060748
0.08,64,40,50,0.12749930289507594,0.04749930289507594,0.00549884625111297,5.010156688605125,4.749930289507594
0.08,64,50,60,0.12749930289507594,0.04749930289507594,0.00549884625111297,5.960142746506643,5.699916347409112
0.08,64,60,70,0.12749930289507594,0.04749930289507594,0.00549884625111297,6.9101288044081635,6.649902405310631
0.08,64,70,80,0.12749930289507594,0.04749930289507594,0.00549884625111297,7.860114862309683,7.5998884632121495
0.08,65,10,20,0.10951387015090318,0.029513870150903176,0.001239834721948125,1.305997154082664,1.180554806036127
0.08,65,20,30,0.10951387015090318,0.029513870150903176,0.001239834721948125,1.8962745571007282,1.7708322090541906
0.08,65,30,40,0.10951387015090318,0.029513870150903176,0.001239834721948125,2.486551960118791,2.361109612072254
0.08,65,40,50,0.10951387015090318,0.029513870150903176,0.001239834721948125,3.0768293631368557,2.951387015090318
0.08,65,50,60,0.10951387015090318,0.029513870150903176,0.001239834721948125,3.6671067661549186,3.541664418108381
0.08,65,60,70,0.10951387015090318,0.029513870150903176,0.001239834721948125,4.257384169172983,4.1319418211264445
0.08,65,70,80,0.10951387015090318,0.029513870150903176,0.001239834721948125,4.847661572191045,4.722219224144508
0.08,66,10,20,0.11638189927467146,0.03638189927467146,0.0037702073450258805,1.6349344559258907,1.4552759709868583
0.08,66,20,30,0.11638189927467146,0.03638189927467146,0.0037702073450258805,2.3625724414193208,2.1829139564802875
0.08,66,30,40,0.11638189927467146,0.03638189927467146,0.0037702073450258805,3.0902104269127486,2.9105519419737167
0.08,66,40,50,0.11638189927467146,0.03638189927467146,0.0037702073450258805,3.8178484124061782,3.6381899274671463
0.08,66,50,60,0.11638189927467146,0.03638189927467146,0.0037702073450258805,4.545486397899608,4.365827912960575
0.08,66,60,70,0.11638189927467146,0.03638189927467146,0.0037702073450258805,5.2731243833930375,5.093465898454005
0.08,66,70,80,0.11638189927467146,0.03638189927467146,0.0037702073450258805,6.000762368886466,5.821103883947433
0.08,67,10,20,0.1243816152448363,0.0443816152448363,0.001986469385827421,2.0137214386111078,1.7752646097934521
0.08,67,20,30,0.1243816152448363,0.0443816152448363,0.001986469385827421,2.9013537435078343,2.662896914690178
0.08,67,30,40,0.1243816152448363,0.0443816152448363,0.001986469385827421,3.78898604840456,3.5505292195869043
0.08,67,40,50,0.1243816152448363,0.0443816152448363,0.001986469385827421,4.676618353301286,4.438161524483631
0.08,67,50,60,0.1243816152448363,0.0443816152448363,0.001986469385827421,5.564250658198012,5.325793829380356
0.08,67,60,70,0.1243816152448363,0.0443816152448363,0.001986469385827421,6.451882963094739,6.213426134277082
0.08,67,70,80,0.1243816152448363,0.0443816152448363,0.001986469385827421,7.339515267991462,7.1010584391738085
0.08,68,10,20,0.13172822307368504,0.051728223073685034,0.0014219323010800909,2.3579388931634733,2.0691289229474013
0.08,68,20,30,0.13172822307368504,0.051728223073685034,0.0014219323010800909,3.3925033546371743,3.103693384421102
0.08,68,30,40,0.13172822307368504,0.051728223073685034,0.0014219323010800909,4.427067816110874,4.1382578458948025
0.08,68,40,50,0.13172822307368504,0.051728223073685034,0.0014219323010800909,5.461632277584576,5.172822307368503
0.08,68,50,60,0.13172822307368504,0.051728223073685034,0.0014219323010800909,6.496196739058276,6.207386768842204
0.08,68,60,70,0.13172822307368504,0.051728223073685034,0.0014219323010800909,7.530761200531977,7.241951230315904
0.08,68,70,80,0.13172822307368504,0.051728223073685034,0.0014219323010800909,8.565325662005677,8.276515691789605
0.08,69,10,20,0.12055364954361718,0.040553649543617176,0.002961705673891689,1.833015161343294,1.622145981744687
0.08,69,20,30,0.12055364954361718,0.040553649543617176,0.002961705673891689,2.6440881522156374,2.4332189726170306
0.08,69,30,40,0.12055364954361718,0.040553649543617176,0.002961705673891689,3.455161143087981,3.244291963489374
0.08,69,40,50,0.12055364954361718,0.040553649543617176,0.002961705673891689,4.2662341339603245,4.055364954361718
0.08,69,50,60,0.12055364954361718,0.040553649543617176,0.002961705673891689,5.077307124832667,4.866437945234061
0.08,69,60,70,0.12055364954361718,0.040553649543617176,0.002961705673891689,5.888380115705013,5.677510936106405
0.08,69,70,80,0.12055364954361718,0.040553649543617176,0.002961705673891689,6.699453106577355,6.488583926978748
0.08,70,10,20,0.14212425814407176,0.062124258144071756,0.002692539824492058,2.839819013017779,2.48497032576287
0.08,70,20,30,0.14212425814407176,0.062124258144071756,0.002692539824492058,4.082304175899214,3.7274554886443054
0.08,70,30,40,0.14212425814407176,0.062124258144071756,0.002692539824492058,5.324789338780649,4.96994065152574
0.08,70,40,50,0.14212425814407176,0.062124258144071756,0.002692539824492058,6.5672745016620855,6.212425814407176
0.08,70,50,60,0.14212425814407176,0.062124258144071756,0.002692539824492058,7.809759664543519,7.454910977288611
0.08,70,60,70,0.14212425814407176,0.062124258144071756,0.002692539824492058,9.052244827424957,8.697396140170046
0.08,70,70,80,0.14212425814407176,0.062124258144071756,0.002692539824492058,10.29472999030639,9.93988130305148
0.08,71,10,20,0.14546123494044966,0.06546123494044966,0.005445601314183425,2.993328724635284,2.618449397617986
0.08,71,20,30,0.14546123494044966,0.06546123494044966,0.005445601314183425,4.302553423444278,3.9276740964269794
0.08,71,30,40,0.14546123494044966,0.06546123494044966,0.005445601314183425,5.61177812225327,5.236898795235972
0.08,71,40,50,0.14546123494044966,0.06546123494044966,0.005445601314183425,6.921002821062265,6.5461234940449655
0.08,71,50,60,0.14546123494044966,0.06546123494044966,0.005445601314183425,8.230227519871256,7.855348192853959
0.08,71,60,70,0.14546123494044966,0.06546123494044966,0.005445601314183425,9.539452218680253,9.164572891662951
0.08,71,70,80,0.14546123494044966,0.06546123494044966,0.005445601314183425,10.848676917489243,10.473797590471944
0.08,72,10,20,0.12402993814383388,0.04402993814383388,0.0014221419620563712,1.9971600776607867,1.7611975257533552
0.08,72,20,30,0.12402993814383388,0.04402993814383388,0.0014221419620563712,2.8777588405374646,2.641796288630033
0.08,72,30,40,0.12402993814383388,0.04402993814383388,0.0014221419620563712,3.758357603414142,3.5223950515067104
0.08,72,40,50,0.12402993814383388,0.04402993814383388,0.0014221419620563712,4.63895636629082,4.402993814383388
0.08,72,50,60,0.12402993814383388,0.04402993814383388,0.0014221419620563712,5.519555129167498,5.283592577260066
0.08,72,60,70,0.12402993814383388,0.04402993814383388,0.0014221419620563712,6.400153892044175,6.164191340136743
0.08,72,70,80,0.12402993814383388,0.04402993814383388,0.0014221419620563712,7.280752654920853,7.044790103013421
0.08,73,10,20,0.11950049986847854,0.039500499868478534,0.004753843910197457,1.7831259050215222,1.5800199947391413
0.08,73,20,30,0.11950049986847854,0.039500499868478534,0.004753843910197457,2.573135902391093,2.3700299921087122
0.08,73,30,40,0.11950049986847854,0.039500499868478534,0.004753843910197457,3.3631458997606636,3.1600399894782827
0.08,73,40,50,0.11950049986847854,0.039500499868478534,0.004753843910197457,4.153155897130235,3.950049986847853
0.08,73,50,60,0.11950049986847854,0.039500499868478534,0.004753843910197457,4.943165894499805,4.7400599842174245
0.08,73,60,70,0.11950049986847854,0.039500499868478534,0.004753843910197457,5.733175891869376,5.530069981586995
0.08,73,70,80,0.11950049986847854,0.039500499868478534,0.004753843910197457,6.523185889238945,6.320079978956565
0.08,74,10,20,0.13003705381372554,0.05003705381372554,0.0018142353305104885,2.2789881497687148,2.0014821525490216
0.08,74,20,30,0.13003705381372554,0.05003705381372554,0.0018142353305104885,3.2797292260432265,3.0022232288235324
0.08,74,30,40,0.13003705381372554,0.05003705381372554,0.0018142353305104885,4.280470302317736,4.002964305098043
0.08,74,40,50,0.13003705381372554,0.05003705381372554,0.0018142353305104885,5.281211378592248,5.003705381372554
0.08,74,50,60,0.13003705381372554,0.05003705381372554,0.0018142353305104885,6.281952454866757,6.004446457647065
0.08,74,60,70,0.13003705381372554,0.05003705381372554,0.0018142353305104885,7.28269353114127,7.005187533921576
0.08,74,70,80,0.13003705381372554,0.05003705381372554,0.0018142353305104885,8.283434607415778,8.005928610196086
0.08,75,10,20,0.13371508590879685,0.05371508590879685,0.005487685851645552,2.4504847683522333,2.1486034363518742
0.08,75,20,30,0.13371508590879685,0.05371508590879685,0.005487685851645552,3.5247864865281704,3.2229051545278113
0.08,75,30,40,0.13371508590879685,0.05371508590879685,0.005487685851645552,4.599088204704108,4.2972068727037485
0.08,75,40,50,0.13371508590879685,0.05371508590879685,0.005487685851645552,5.673389922880045,5.371508590879685
0.08,75,50,60,0.13371508590879685,0.05371508590879685,0.005487685851645552,6.74769164105598,6.445810309055623
0.08,75,60,70,0.13371508590879685,0.05371508590879685,0.005487685851645552,7.821993359231918,7.520112027231559
0.08,75,70,80,0.13371508590879685,0.05371508590879685,0.005487685851645552,8.896295077407856,8.594413745407497
0.08,76,10,20,0.1218500941332741,0.041850094133274104,0.001585046706232672,1.8943255006149942,1.6740037653309643
0.08,76,20,30,0.1218500941332741,0.041850094133274104,0.001585046706232672,2.731327383280477,2.511005647996446
0.08,76,30,40,0.1218500941332741,0.041850094133274104,0.001585046706232672,3.568329265945959,3.3480075306619286
0.08,76,40,50,0.1218500941332741,0.041850094133274104,0.001585046706232672,4.40533114861144,4.1850094133274105
0.08,76,50,60,0.1218500941332741,0.041850094133274104,0.001585046706232672,5.242333031276922,5.022011295992892
0.08,76,60,70,0.1218500941332741,0.041850094133274104,0.001585046706232672,6.0793349139424055,5.859013178658374
0.08,76,70,80,0.1218500941332741,0.041850094133274104,0.001585046706232672,6.916336796607887,6.696015061323857
0.08,77,10,20,0.12384989559227266,0.04384989559227266,0.0019011916158626935,1.988678327412745,1.7539958236909063
0.08,77,20,30,0.12384989559227266,0.04384989559227266,0.0019011916158626935,2.8656762392581987,2.6309937355363595
0.08,77,30,40,0.12384989559227266,0.04384989559227266,0.0019011916158626935,3.7426741511036514,3.5079916473818127
0.08,77,40,50,0.12384989559227266,0.04384989559227266,0.0019011916158626935,4.619672062949105,4.384989559227266
0.08,77,50,60,0.12384989559227266,0.04384989559227266,0.0019011916158626935,5.496669974794558,5.261987471072719
0.08,77,60,70,0.12384989559227266,0.04384989559227266,0.0019011916158626935,6.373667886640012,6.138985382918173
0.08,77,70,80,0.12384989559227266,0.04384989559227266,0.0019011916158626935,7.250665798485464,7.015983294763625
0.08,78,10,20,0.12495641516425895,0.04495641516425895,0.0011610162069308149,2.040773113186057,1.7982566065703582
0.08,78,20,30,0.12495641516425895,0.04495641516425895,0.0011610162069308149,2.939901416471236,2.697384909855537
0.08,78,30,40,0.12495641516425895,0.04495641516425895,0.0011610162069308149,3.8390297197564145,3.5965132131407165
0.08,78,40,50,0.12495641516425895,0.04495641516425895,0.0011610162069308149,4.738158023041594,4.495641516425895
0.08,78,50,60,0.12495641516425895,0.04495641516425895,0.0011610162069308149,5.637286326326774,5.394769819711074
0.08,78,60,70,0.12495641516425895,0.04495641516425895,0.0011610162069308149,6.5364146296119525,6.293898122996254
0.08,78,70,80,0.12495641516425895,0.04495641516425895,0.0011610162069308149,7.435542932897132,7.193026426281433
0.08,79,10,20,0.1223459724651585,0.042345972465158505,0.0015997965968345955,1.9177462360503474,1.6938388986063402
0.08,79,20,30,0.1223459724651585,0.042345972465158505,0.0015997965968345955,2.764665685353518,2.5407583479095104
0.08,79,30,40,0.1223459724651585,0.042345972465158505,0.0015997965968345955,3.6115851346566874,3.3876777972126804
0.08,79,40,50,0.1223459724651585,0.042345972465158505,0.0015997965968345955,4.458504583959858,4.23459724651585
0.08,79,50,60,0.1223459724651585,0.042345972465158505,0.0015997965968345955,5.305424033263027,5.081516695819021
0.08,79,60,70,0.1223459724651585,0.042345972465158505,0.0015997965968345955,6.152343482566199,5.92843614512219
0.08,79,70,80,0.1223459724651585,0.042345972465158505,0.0015997965968345955,6.999262931869367,6.775355594425361
0.08,80,10,20,0.11621821059960591,0.03621821059960591,0.0027054355370324788,1.6271367888170585,1.4487284239842362
0.08,80,20,30,0.11621821059960591,0.03621821059960591,0.0027054355370324788,2.3515010008091775,2.1730926359763543
0.08,80,30,40,0.11621821059960591,0.03621821059960591,0.0027054355370324788,3.075865212801295,2.8974568479684724
0.08,80,40,50,0.11621821059960591,0.03621821059960591,0.0027054355370324788,3.8002294247934127,3.621821059960591
0.08,80,50,60,0.11621821059960591,0.03621821059960591,0.0027054355370324788,4.524593636785531,4.3461852719527085
0.08,80,60,70,0.11621821059960591,0.03621821059960591,0.0027054355370324788,5.24895784877765,5.070549483944827
0.08,80,70,80,0.11621821059960591,0.03621821059960591,0.0027054355370324788,5.9733220607697675,5.794913695936945
0.08,81,10,20,0.11664889144934765,0.036648891449347645,0.001530836041579209,1.647648987441415,1.4659556579739057
0.08,81,20,30,0.11664889144934765,0.036648891449347645,0.001530836041579209,2.380626816428369,2.1989334869608586
0.08,81,30,40,0.11664889144934765,0.036648891449347645,0.001530836041579209,3.113604645415321,2.9319113159478114
0.08,81,40,50,0.11664889144934765,0.036648891449347645,0.001530836041579209,3.8465824744022736,3.6648891449347647
0.08,81,50,60,0.11664889144934765,0.036648891449347645,0.001530836041579209,4.5795603033892265,4.397866973921717
0.08,81,60,70,0.11664889144934765,0.036648891449347645,0.001530836041579209,5.312538132376181,5.13084480290867
0.08,81,70,80,0.11664889144934765,0.036648891449347645,0.001530836041579209,6.045515961363133,5.863822631895623
0.08,82,10,20,0.1272595320030956,0.047259532003095586,0.0038515980940602075,2.148954943700902,1.8903812801238233
0.08,82,20,30,0.1272595320030956,0.047259532003095586,0.0038515980940602075,3.0941455837628142,2.835571920185735
0.08,82,30,40,0.1272595320030956,0.047259532003095586,0.0038515980940602075,4.039336223824726,3.7807625602476467
0.08,82,40,50,0.1272595320030956,0.047259532003095586,0.0038515980940602075,4.984526863886638,4.725953200309559
0.08,82,50,60,0.1272595320030956,0.047259532003095586,0.0038515980940602075,5.92971750394855,5.67114384037147
0.08,82,60,70,0.1272595320030956,0.047259532003095586,0.0038515980940602075,6.874908144010462,6.616334480433382
0.08,82,70,80,0.1272595320030956,0.047259532003095586,0.0038515980940602075,7.820098784072371,7.561525120495293
0.08,83,10,20,0.1286905016056467,0.04869050160564671,0.003381327006917298,2.2160054834084533,1.9476200642258683
0.08,83,20,30,0.1286905016056467,0.04869050160564671,0.003381327006917298,3.1898155155213876,2.9214300963388027
0.08,83,30,40,0.1286905016056467,0.04869050160564671,0.003381327006917298,4.163625547634322,3.8952401284517366
0.08,83,40,50,0.1286905016056467,0.04869050160564671,0.003381327006917298,5.137435579747256,4.869050160564671
0.08,83,50,60,0.1286905016056467,0.04869050160564671,0.003381327006917298,6.1112456118601886,5.842860192677605
0.08,83,60,70,0.1286905016056467,0.04869050160564671,0.003381327006917298,7.085055643973124,6.816670224790539
0.08,83,70,80,0.1286905016056467,0.04869050160564671,0.003381327006917298,8.058865676086057,7.790480256903473
0.08,84,10,20,0.10903065907094342,0.029030659070943418,0.0013689063580501573,1.2827122447150097,1.1612263628377368
0.08,84,20,30,0.10903065907094342,0.029030659070943418,0.0013689063580501573,1.863325426133879,1.741839544256605
0.08,84,30,40,0.10903065907094342,0.029030659070943418,0.0013689063580501573,2.443938607552746,2.3224527256754737
0.08,84,40,50,0.10903065907094342,0.029030659070943418,0.0013689063580501573,3.024551788971616,2.9030659070943416
0.08,84,50,60,0.10903065907094342,0.029030659070943418,0.0013689063580501573,3.605164970390484,3.48367908851321
0.08,84,60,70,0.10903065907094342,0.029030659070943418,0.0013689063580501573,4.1857781518093535,4.0642922699320785
0.08,84,70,80,0.10903065907094342,0.029030659070943418,0.0013689063580501573,4.766391333228219,4.644905451350947
0.08,85,10,20,0.14698943664109462,0.06698943664109462,0.0014240894847684054,3.0634540722886383,2.679577465643785
0.08,85,20,30,0.14698943664109462,0.06698943664109462,0.0014240894847684054,4.403242805110531,4.019366198465677
0.08,85,30,40,0.14698943664109462,0.06698943664109462,0.0014240894847684054,5.743031537932422,5.35915493128757
0.08,85,40,50,0.14698943664109462,0.06698943664109462,0.0014240894847684054,7.082820270754315,6.698943664109462
0.08,85,50,60,0.14698943664109462,0.06698943664109462,0.0014240894847684054,8.422609003576206,8.038732396931355
0.08,85,60,70,0.14698943664109462,0.06698943664109462,0.0014240894847684054,9.7623977363981,9.378521129753247
0.08,85,70,80,0.14698943664109462,0.06698943664109462,0.0014240894847684054,11.10218646921999,10.71830986257514
0.08,86,10,20,0.13604774014081594,0.05604774014081594,0.004209212381303204,2.5588575764638444,2.2419096056326375
0.08,86,20,30,0.13604774014081594,0.05604774014081594,0.004209212381303204,3.679812379280164,3.3628644084489565
0.08,86,30,40,0.13604774014081594,0.05604774014081594,0.004209212381303204,4.800767182096482,4.483819211265275
0.08,86,40,50,0.13604774014081594,0.05604774014081594,0.004209212381303204,5.9217219849128,5.6047740140815945
0.08,86,50,60,0.13604774014081594,0.05604774014081594,0.004209212381303204,7.04267678772912,6.725728816897913
0.08,86,60,70,0.13604774014081594,0.05604774014081594,0.004209212381303204,8.163631590545439,7.846683619714232
0.08,86,70,80,0.13604774014081594,0.05604774014081594,0.004209212381303204,9.284586393361757,8.96763842253055
0.08,87,10,20,0.13219133996069643,0.05219133996069643,0.0008893313535349596,2.379530333252364,2.087653598427857
0.08,87,20,30,0.13219133996069643,0.05219133996069643,0.0008893313535349596,3.4233571324662933,3.1314803976417855
0.08,87,30,40,0.13219133996069643,0.05219133996069643,0.0008893313535349596,4.467183931680221,4.175307196855714
0.08,87,40,50,0.13219133996069643,0.05219133996069643,0.0008893313535349596,5.511010730894149,5.219133996069643
0.08,87,50,60,0.13219133996069643,0.05219133996069643,0.0008893313535349596,6.554837530108078,6.262960795283571
0.08,87,60,70,0.13219133996069643,0.05219133996069643,0.0008893313535349596,7.598664329322009,7.3067875944975
0.08,87,70,80,0.13219133996069643,0.05219133996069643,0.0008893313535349596,8.642491128535937,8.350614393711428
0.08,88,10,20,0.129019778340662,0.049019778340662,0.0019197941298422394,2.23141680724257,1.96079113362648
0.08,88,20,30,0.129019778340662,0.049019778340662,0.0019197941298422394,3.2118123740558104,2.94118670043972
0.08,88,30,40,0.129019778340662,0.049019778340662,0.0019197941298422394,4.19220794086905,3.92158226725296
0.08,88,40,50,0.129019778340662,0.049019778340662,0.0019197941298422394,5.17260350768229,4.9019778340662
0.08,88,50,60,0.129019778340662,0.049019778340662,0.0019197941298422394,6.15299907449553,5.88237340087944
0.08,88,60,70,0.129019778340662,0.049019778340662,0.0019197941298422394,7.133394641308772,6.86276896769268
0.08,88,70,80,0.129019778340662,0.049019778340662,0.0019197941298422394,8.113790208122008,7.84316453450592
0.08,89,10,20,0.11720804398386062,0.037208043983860614,0.00178399035492212,1.6742597243252502,1.4883217593544247
0.08,89,20,30,0.11720804398386062,0.037208043983860614,0.00178399035492212,2.4184206040024634,2.232482639031637
0.08,89,30,40,0.11720804398386062,0.037208043983860614,0.00178399035492212,3.1625814836796744,2.9766435187088494
0.08,89,40,50,0.11720804398386062,0.037208043983860614,0.00178399035492212,3.906742363356887,3.7208043983860613
0.08,89,50,60,0.11720804398386062,0.037208043983860614,0.00178399035492212,4.650903243034098,4.464965278063274
0.08,89,60,70,0.11720804398386062,0.037208043983860614,0.00178399035492212,5.395064122711313,5.209126157740486
0.08,89,70,80,0.11720804398386062,0.037208043983860614,0.00178399035492212,6.139225002388525,5.953287037417699
0.08,90,10,20,0.13645255102365994,0.05645255102365994,0.005473876449764168,2.577634651421195,2.2581020409463974
0.08,90,20,30,0.13645255102365994,0.05645255102365994,0.005473876449764168,3.7066856718943937,3.387153061419596
0.08,90,30,40,0.13645255102365994,0.05645255102365994,0.005473876449764168,4.8357366923675915,4.516204081892795
0.08,90,40,50,0.13645255102365994,0.05645255102365994,0.005473876449764168,5.96478771284079,5.645255102365994
0.08,90,50,60,0.13645255102365994,0.05645255102365994,0.005473876449764168,7.09383873331399,6.774306122839192
0.08,90,60,70,0.13645255102365994,0.05645255102365994,0.005473876449764168,8.22288975378719,7.903357143312391
0.08,90,70,80,0.13645255102365994,0.05645255102365994,0.005473876449764168,9.351940774260388,9.03240816378559
0.08,91,10,20,0.1310181201656384,0.051018120165638406,0.005811694121506205,2.3248085708275426,2.040724806625536
0.08,91,20,30,0.1310181201656384,0.051018120165638406,0.005811694121506205,3.345170974140311,3.061087209938304
0.08,91,30,40,0.1310181201656384,0.051018120165638406,0.005811694121506205,4.36553337745308,4.081449613251072
0.08,91,40,50,0.1310181201656384,0.051018120165638406,0.005811694121506205,5.385895780765848,5.101812016563841
0.08,91,50,60,0.1310181201656384,0.051018120165638406,0.005811694121506205,6.406258184078616,6.122174419876608
0.08,91,60,70,0.1310181201656384,0.051018120165638406,0.005811694121506205,7.426620587391383,7.142536823189377
0.08,91,70,80,0.1310181201656384,0.051018120165638406,0.005811694121506205,8.44698299070415,8.162899226502145
0.08,92,10,20,0.13163376109678504,0.05163376109678504,0.002485897589209774,2.3535333798492077,2.0653504438714014
0.08,92,20,30,0.13163376109678504,0.05163376109678504,0.002485897589209774,3.386208601784909,3.098025665807102
0.08,92,30,40,0.13163376109678504,0.05163376109678504,0.002485897589209774,4.418883823720609,4.130700887742803
0.08,92,40,50,0.13163376109678504,0.05163376109678504,0.002485897589209774,5.45155904565631,5.163376109678504
0.08,92,50,60,0.13163376109678504,0.05163376109678504,0.002485897589209774,6.484234267592011,6.196051331614204
0.08,92,60,70,0.13163376109678504,0.05163376109678504,0.002485897589209774,7.516909489527713,7.2287265535499055
0.08,92,70,80,0.13163376109678504,0.05163376109678504,0.002485897589209774,8.54958471146341,8.261401775485606
0.08,93,10,20,0.12433782694922128,0.04433782694922128,0.006399294773334556,2.0116597718269484,1.7735130779688513
0.08,93,20,30,0.12433782694922128,0.04433782694922128,0.006399294773334556,2.898416310811375,2.660269616953277
0.08,93,30,40,0.12433782694922128,0.04433782694922128,0.006399294773334556,3.7851728497957993,3.5470261559377025
0.08,93,40,50,0.12433782694922128,0.04433782694922128,0.006399294773334556,4.6719293887802245,4.433782694922128
0.08,93,50,60,0.12433782694922128,0.04433782694922128,0.006399294773334556,5.5586859277646505,5.320539233906554
0.08,93,60,70,0.12433782694922128,0.04433782694922128,0.006399294773334556,6.445442466749077,6.20729577289098
0.08,93,70,80,0.12433782694922128,0.04433782694922128,0.006399294773334556,7.3321990057335,7.094052311875405
0.08,94,10,20,0.10550150260226299,0.025501502602262985,0.0018086993110096705,1.1120451298204435,1.0200601040905193
0.08,94,20,30,0.10550150260226299,0.025501502602262985,0.0018086993110096705,1.6220751818657035,1.5300901561357791
0.08,94,30,40,0.10550150260226299,0.025501502602262985,0.0018086993110096705,2.1321052339109627,2.0401202081810386
0.08,94,40,50,0.10550150260226299,0.025501502602262985,0.0018086993110096705,2.6421352859562237,2.5501502602262986
0.08,94,50,60,0.10550150260226299,0.025501502602262985,0.0018086993110096705,3.152165338001482,3.0601803122715583
