eta,budget,s,pair,estimator,epsilon,rank_scope,accept_probability,reject_probability,abstain_probability,correct_paid_order_probability,false_candidate_probability,missed_paid_candidate_probability,net_beneficial_accept_probability,net_harmful_accept_probability
1e-06,80,8,right,mom_w1,0.5,equal_rank,0.026858333333333335,0.051208333333333335,0.9219333333333334,0.051208333333333335,0.026708333333333337,0.0015166666666666668,0.0,0.026858333333333335
1e-06,80,8,right,mom_w2,0.0,5,0.36262500000000003,0.637375,0.0,0.637375,0.36262500000000003,0.0,0.0,0.36262500000000003
1e-06,80,8,right,mom_w2,0.0,15,0.4232000000000001,0.5768000000000001,0.0,0.57715,0.42052500000000004,0.0023250000000000002,0.0,0.4232000000000001
1e-06,80,8,right,mom_w2,0.0,30,0.44825000000000004,0.5517500000000001,0.0,0.5517500000000001,0.44825000000000004,0.0,0.0,0.44825000000000004
1e-06,80,8,right,mom_w2,0.0,equal_rank,0.41135833333333344,0.5886416666666667,0.0,0.5887583333333334,0.4104666666666667,0.0007750000000000001,0.0,0.41135833333333344
1e-06,80,8,right,mom_w2,0.2,5,0.08132499999999998,0.2397,0.6789750000000001,0.2397,0.08132499999999998,0.0,0.0,0.08132499999999998
1e-06,80,8,right,mom_w2,0.2,15,0.05585000000000001,0.10657499999999999,0.837575,0.10682499999999999,0.05460000000000001,0.00375,0.0,0.05585000000000001
1e-06,80,8,right,mom_w2,0.2,30,0.036050000000000006,0.057725000000000005,0.9062250000000001,0.057725000000000005,0.036050000000000006,0.0,0.0,0.036050000000000006
1e-06,80,8,right,mom_w2,0.2,equal_rank,0.05774166666666666,0.13466666666666668,0.8075916666666667,0.13475,0.057324999999999994,0.00125,0.0,0.05774166666666666
1e-06,80,8,right,mom_w2,0.3333333333333333,5,0.033225000000000005,0.117775,0.8490000000000001,0.117775,0.033225000000000005,0.0,0.0,0.033225000000000005
1e-06,80,8,right,mom_w2,0.3333333333333333,15,0.017725,0.037725,0.94455,0.037675,0.017150000000000002,0.004425,0.0,0.017725
1e-06,80,8,right,mom_w2,0.3333333333333333,30,0.0085,0.014875000000000001,0.976625,0.014875000000000001,0.0085,0.0,0.0,0.0085
1e-06,80,8,right,mom_w2,0.3333333333333333,equal_rank,0.01981666666666667,0.056791666666666664,0.9233916666666667,0.056775,0.019625,0.001475,0.0,0.01981666666666667
1e-06,80,8,right,mom_w2,0.5,5,0.01085,0.04585000000000001,0.9433,0.04585000000000001,0.01085,0.0,0.0,0.01085
1e-06,80,8,right,mom_w2,0.5,15,0.005149999999999999,0.0101,0.9847499999999999,0.010175,0.0048,0.0046500000000000005,0.0,0.005149999999999999
1e-06,80,8,right,mom_w2,0.5,30,0.002,0.0033499999999999997,0.99465,0.0033499999999999997,0.002,0.0,0.0,0.002
1e-06,80,8,right,mom_w2,0.5,equal_rank,0.006000000000000001,0.01976666666666667,0.9742333333333333,0.01979166666666667,0.005883333333333333,0.0015500000000000002,0.0,0.006000000000000001
1e-06,80,8,right,paired_mean,0.0,5,0.36262500000000003,0.637375,0.0,0.637375,0.36262500000000003,0.0,0.0,0.36262500000000003
1e-06,80,8,right,paired_mean,0.0,15,0.4232000000000001,0.5768000000000001,0.0,0.57715,0.42052500000000004,0.0023250000000000002,0.0,0.4232000000000001
1e-06,80,8,right,paired_mean,0.0,30,0.44825000000000004,0.5517500000000001,0.0,0.5517500000000001,0.44825000000000004,0.0,0.0,0.44825000000000004
1e-06,80,8,right,paired_mean,0.0,equal_rank,0.41135833333333344,0.5886416666666667,0.0,0.5887583333333334,0.4104666666666667,0.0007750000000000001,0.0,0.41135833333333344
1e-06,80,8,right,paired_mean,0.2,5,0.08132499999999998,0.2397,0.6789750000000001,0.2397,0.08132499999999998,0.0,0.0,0.08132499999999998
1e-06,80,8,right,paired_mean,0.2,15,0.05585000000000001,0.10657499999999999,0.837575,0.10682499999999999,0.05460000000000001,0.00375,0.0,0.05585000000000001
1e-06,80,8,right,paired_mean,0.2,30,0.036050000000000006,0.057725000000000005,0.9062250000000001,0.057725000000000005,0.036050000000000006,0.0,0.0,0.036050000000000006
1e-06,80,8,right,paired_mean,0.2,equal_rank,0.05774166666666666,0.13466666666666668,0.8075916666666667,0.13475,0.057324999999999994,0.00125,0.0,0.05774166666666666
1e-06,80,8,right,paired_mean,0.3333333333333333,5,0.033225000000000005,0.117775,0.8490000000000001,0.117775,0.033225000000000005,0.0,0.0,0.033225000000000005
1e-06,80,8,right,paired_mean,0.3333333333333333,15,0.017725,0.037725,0.94455,0.037675,0.017150000000000002,0.004425,0.0,0.017725
1e-06,80,8,right,paired_mean,0.3333333333333333,30,0.0085,0.014875000000000001,0.976625,0.014875000000000001,0.0085,0.0,0.0,0.0085
1e-06,80,8,right,paired_mean,0.3333333333333333,equal_rank,0.01981666666666667,0.056791666666666664,0.9233916666666667,0.056775,0.019625,0.001475,0.0,0.01981666666666667
1e-06,80,8,right,paired_mean,0.5,5,0.01085,0.04585000000000001,0.9433,0.04585000000000001,0.01085,0.0,0.0,0.01085
1e-06,80,8,right,paired_mean,0.5,15,0.005149999999999999,0.0101,0.9847499999999999,0.010175,0.0048,0.0046500000000000005,0.0,0.005149999999999999
1e-06,80,8,right,paired_mean,0.5,30,0.002,0.0033499999999999997,0.99465,0.0033499999999999997,0.002,0.0,0.0,0.002
1e-06,80,8,right,paired_mean,0.5,equal_rank,0.006000000000000001,0.01976666666666667,0.9742333333333333,0.01979166666666667,0.005883333333333333,0.0015500000000000002,0.0,0.006000000000000001
1e-06,80,8,right,sample_variance,0.0,5,0.34252499999999997,0.657475,0.0,0.657475,0.34252499999999997,0.0,0.0,0.34252499999999997
1e-06,80,8,right,sample_variance,0.0,15,0.41235,0.58765,0.0,0.5882000000000001,0.40957499999999997,0.002225,0.0,0.41235
1e-06,80,8,right,sample_variance,0.0,30,0.4403,0.5597,0.0,0.5597,0.4403,0.0,0.0,0.4403
1e-06,80,8,right,sample_variance,0.0,equal_rank,0.39839166666666664,0.6016083333333334,0.0,0.6017916666666667,0.3974666666666667,0.0007416666666666666,0.0,0.39839166666666664
1e-06,80,8,right,sample_variance,0.2,5,0.021025000000000002,0.190625,0.7883499999999999,0.190625,0.021025000000000002,0.0,0.0,0.021025000000000002
1e-06,80,8,right,sample_variance,0.2,15,0.016775,0.06275,0.920475,0.062875,0.015775,0.004,0.0,0.016775
1e-06,80,8,right,sample_variance,0.2,30,0.00885,0.027450000000000002,0.9637,0.027450000000000002,0.00885,0.0,0.0,0.00885
1e-06,80,8,right,sample_variance,0.2,equal_rank,0.01555,0.09360833333333334,0.8908416666666668,0.09365000000000001,0.015216666666666665,0.0013333333333333333,0.0,0.01555
1e-06,80,8,right,sample_variance,0.3333333333333333,5,0.0036750000000000003,0.07757499999999999,0.91875,0.07757499999999999,0.0036750000000000003,0.0,0.0,0.0036750000000000003
1e-06,80,8,right,sample_variance,0.3333333333333333,15,0.0029500000000000004,0.015150000000000002,0.9819,0.015275,0.0025,0.00455,0.0,0.0029500000000000004
1e-06,80,8,right,sample_variance,0.3333333333333333,30,0.0013750000000000001,0.004175,0.99445,0.004175,0.0013750000000000001,0.0,0.0,0.0013750000000000001
1e-06,80,8,right,sample_variance,0.3333333333333333,equal_rank,0.0026666666666666666,0.032299999999999995,0.9650333333333333,0.032341666666666664,0.0025166666666666666,0.0015166666666666668,0.0,0.0026666666666666666
1e-06,80,8,right,sample_variance,0.5,5,0.000625,0.022225,0.9771500000000001,0.022225,0.000625,0.0,0.0,0.000625
1e-06,80,8,right,sample_variance,0.5,15,0.000475,0.0019500000000000001,0.9975749999999999,0.002,0.0003,0.004824999999999999,0.0,0.000475
1e-06,80,8,right,sample_variance,0.5,30,7.5e-05,0.000275,0.99965,0.000275,7.5e-05,0.0,0.0,7.5e-05
1e-06,80,8,right,sample_variance,0.5,equal_rank,0.0003916666666666667,0.008150000000000001,0.9914583333333332,0.008166666666666668,0.0003333333333333333,0.0016083333333333331,0.0,0.0003916666666666667
1e-06,80,16,left,mom_w1,0.0,5,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
1e-06,80,16,left,mom_w1,0.0,15,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
1e-06,80,16,left,mom_w1,0.0,30,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
1e-06,80,16,left,mom_w1,0.0,equal_rank,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
1e-06,80,16,left,mom_w1,0.2,5,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
1e-06,80,16,left,mom_w1,0.2,15,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
1e-06,80,16,left,mom_w1,0.2,30,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
1e-06,80,16,left,mom_w1,0.2,equal_rank,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
1e-06,80,16,left,mom_w1,0.3333333333333333,5,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
1e-06,80,16,left,mom_w1,0.3333333333333333,15,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
1e-06,80,16,left,mom_w1,0.3333333333333333,30,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
1e-06,80,16,left,mom_w1,0.3333333333333333,equal_rank,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
1e-06,80,16,left,mom_w1,0.5,5,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
1e-06,80,16,left,mom_w1,0.5,15,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
1e-06,80,16,left,mom_w1,0.5,30,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
1e-06,80,16,left,mom_w1,0.5,equal_rank,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
1e-06,80,16,left,mom_w2,0.0,5,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
1e-06,80,16,left,mom_w2,0.0,15,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
1e-06,80,16,left,mom_w2,0.0,30,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
1e-06,80,16,left,mom_w2,0.0,equal_rank,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
1e-06,80,16,left,mom_w2,0.2,5,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
1e-06,80,16,left,mom_w2,0.2,15,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
1e-06,80,16,left,mom_w2,0.2,30,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
1e-06,80,16,left,mom_w2,0.2,equal_rank,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
1e-06,80,16,left,mom_w2,0.3333333333333333,5,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
1e-06,80,16,left,mom_w2,0.3333333333333333,15,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
1e-06,80,16,left,mom_w2,0.3333333333333333,30,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
1e-06,80,16,left,mom_w2,0.3333333333333333,equal_rank,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
1e-06,80,16,left,mom_w2,0.5,5,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
1e-06,80,16,left,mom_w2,0.5,15,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
1e-06,80,16,left,mom_w2,0.5,30,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
1e-06,80,16,left,mom_w2,0.5,equal_rank,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
1e-06,80,16,left,paired_mean,0.0,5,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
1e-06,80,16,left,paired_mean,0.0,15,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
1e-06,80,16,left,paired_mean,0.0,30,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
1e-06,80,16,left,paired_mean,0.0,equal_rank,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
1e-06,80,16,left,paired_mean,0.2,5,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
1e-06,80,16,left,paired_mean,0.2,15,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
1e-06,80,16,left,paired_mean,0.2,30,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
1e-06,80,16,left,paired_mean,0.2,equal_rank,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
1e-06,80,16,left,paired_mean,0.3333333333333333,5,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
1e-06,80,16,left,paired_mean,0.3333333333333333,15,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
1e-06,80,16,left,paired_mean,0.3333333333333333,30,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
1e-06,80,16,left,paired_mean,0.3333333333333333,equal_rank,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
1e-06,80,16,left,paired_mean,0.5,5,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
1e-06,80,16,left,paired_mean,0.5,15,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
1e-06,80,16,left,paired_mean,0.5,30,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
1e-06,80,16,left,paired_mean,0.5,equal_rank,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
1e-06,80,16,left,sample_variance,0.0,5,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
1e-06,80,16,left,sample_variance,0.0,15,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
1e-06,80,16,left,sample_variance,0.0,30,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
1e-06,80,16,left,sample_variance,0.0,equal_rank,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
1e-06,80,16,left,sample_variance,0.2,5,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
1e-06,80,16,left,sample_variance,0.2,15,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
1e-06,80,16,left,sample_variance,0.2,30,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
1e-06,80,16,left,sample_variance,0.2,equal_rank,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
1e-06,80,16,left,sample_variance,0.3333333333333333,5,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
1e-06,80,16,left,sample_variance,0.3333333333333333,15,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
1e-06,80,16,left,sample_variance,0.3333333333333333,30,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
1e-06,80,16,left,sample_variance,0.3333333333333333,equal_rank,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
1e-06,80,16,left,sample_variance,0.5,5,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
1e-06,80,16,left,sample_variance,0.5,15,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
1e-06,80,16,left,sample_variance,0.5,30,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
1e-06,80,16,left,sample_variance,0.5,equal_rank,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
1e-06,80,16,primary,mom_w1,0.0,5,0.390625,0.609375,0.0,0.649525,0.34055,0.009925,0.04737500000000001,0.34324999999999994
1e-06,80,16,primary,mom_w1,0.0,15,0.463775,0.5362250000000001,0.0,0.5764750000000001,0.39365,0.029875,0.037325,0.42644999999999994
1e-06,80,16,primary,mom_w1,0.0,30,0.49302499999999994,0.5069750000000001,0.0,0.5543250000000001,0.41435,0.031325000000000006,0.01965,0.473375
1e-06,80,16,primary,mom_w1,0.0,equal_rank,0.4491416666666666,0.5508583333333333,0.0,0.5934416666666666,0.38284999999999997,0.023708333333333335,0.03478333333333333,0.4143583333333332
1e-06,80,16,primary,mom_w1,0.2,5,0.171825,0.3319750000000001,0.49620000000000003,0.36975,0.12844999999999998,0.016625,0.041775,0.13005
1e-06,80,16,primary,mom_w1,0.2,15,0.16045,0.18442499999999998,0.6551249999999998,0.22230000000000005,0.10775,0.0473,0.034825,0.125625
1e-06,80,16,primary,mom_w1,0.2,30,0.14015,0.121425,0.738425,0.16564999999999996,0.08234999999999999,0.0522,0.019275,0.12087499999999998
1e-06,80,16,primary,mom_w1,0.2,equal_rank,0.157475,0.21260833333333337,0.6299166666666666,0.25256666666666666,0.10618333333333331,0.03870833333333334,0.03195833333333333,0.12551666666666664
1e-06,80,16,primary,mom_w1,0.3333333333333333,5,0.100175,0.19220000000000004,0.7076250000000001,0.227575,0.061225,0.02105,0.03795,0.062225
1e-06,80,16,primary,mom_w1,0.3333333333333333,15,0.086425,0.08170000000000002,0.831875,0.11629999999999999,0.043500000000000004,0.057074999999999994,0.032475,0.053950000000000005
1e-06,80,16,primary,mom_w1,0.3333333333333333,30,0.07655,0.04365,0.8798,0.08397500000000001,0.029675000000000003,0.063125,0.019000000000000003,0.05755
1e-06,80,16,primary,mom_w1,0.3333333333333333,equal_rank,0.08771666666666667,0.10585000000000001,0.8064333333333334,0.14261666666666667,0.044800000000000006,0.04708333333333333,0.02980833333333333,0.05790833333333333
1e-06,80,16,primary,mom_w1,0.5,5,0.054175,0.08197499999999998,0.86385,0.11330000000000001,0.0212,0.027024999999999997,0.032400000000000005,0.021775000000000003
1e-06,80,16,primary,mom_w1,0.5,15,0.046075,0.025025000000000006,0.9288999999999998,0.05567500000000001,0.0125,0.066425,0.028925,0.017150000000000002
1e-06,80,16,primary,mom_w1,0.5,30,0.0434,0.011700000000000002,0.9449,0.04494999999999999,0.0075,0.0741,0.01825,0.025150000000000002
1e-06,80,16,primary,mom_w1,0.5,equal_rank,0.04788333333333333,0.03956666666666666,0.91255,0.07130833333333333,0.013733333333333334,0.05584999999999999,0.026525000000000003,0.021358333333333337
1e-06,80,16,primary,mom_w2,0.0,5,0.359625,0.6403750000000001,0.0,0.6828750000000001,0.308375,0.00875,0.048525,0.3111
1e-06,80,16,primary,mom_w2,0.0,15,0.44370000000000004,0.5562999999999999,0.0,0.60135,0.371175,0.027474999999999996,0.0384,0.4053
1e-06,80,16,primary,mom_w2,0.0,30,0.47712499999999997,0.522875,0.0,0.5754250000000001,0.39585000000000004,0.028725,0.01985,0.457275
1e-06,80,16,primary,mom_w2,0.0,equal_rank,0.4268166666666667,0.5731833333333333,0.0,0.6198833333333335,0.3584666666666667,0.02165,0.03559166666666667,0.39122499999999993
1e-06,80,16,primary,mom_w2,0.2,5,0.11530000000000001,0.27375,0.61095,0.31455,0.0704,0.0151,0.0435,0.0718
1e-06,80,16,primary,mom_w2,0.2,15,0.10127499999999999,0.1142,0.784525,0.1548,0.049675000000000004,0.0484,0.036149999999999995,0.06512500000000002
1e-06,80,16,primary,mom_w2,0.2,30,0.08627499999999999,0.05935000000000001,0.854375,0.107,0.030575000000000005,0.054299999999999994,0.0196,0.066675
1e-06,80,16,primary,mom_w2,0.2,equal_rank,0.10095,0.1491,0.74995,0.19211666666666669,0.050216666666666666,0.039266666666666665,0.03308333333333333,0.06786666666666667
1e-06,80,16,primary,mom_w2,0.3333333333333333,5,0.06555,0.13019999999999998,0.80425,0.168725,0.024975000000000004,0.019425,0.039625,0.025925000000000007
1e-06,80,16,primary,mom_w2,0.3333333333333333,15,0.056725,0.035575,0.9077,0.073275,0.014075000000000002,0.05734999999999999,0.034475,0.022250000000000006
1e-06,80,16,primary,mom_w2,0.3333333333333333,30,0.0509,0.013275000000000002,0.9358250000000001,0.05549999999999999,0.00575,0.06485,0.019325000000000002,0.031575
1e-06,80,16,primary,mom_w2,0.3333333333333333,equal_rank,0.057725,0.05968333333333333,0.8825916666666668,0.09916666666666667,0.014933333333333335,0.04720833333333333,0.031141666666666668,0.026583333333333337
1e-06,80,16,primary,mom_w2,0.5,5,0.04039999999999999,0.041949999999999994,0.91765,0.075225,0.0064,0.026000000000000002,0.033675000000000004,0.006725000000000001
1e-06,80,16,primary,mom_w2,0.5,15,0.036425,0.007724999999999999,0.9558499999999998,0.03985,0.0025,0.066075,0.03115,0.005275000000000001
1e-06,80,16,primary,mom_w2,0.5,30,0.03692499999999999,0.0027,0.960375,0.037849999999999995,0.0009000000000000001,0.073975,0.018825,0.0181
1e-06,80,16,primary,mom_w2,0.5,equal_rank,0.03791666666666666,0.017458333333333333,0.9446249999999999,0.05097499999999999,0.0032666666666666664,0.05534999999999999,0.027883333333333333,0.010033333333333333
1e-06,80,16,primary,paired_mean,0.0,5,0.31902499999999995,0.680975,0.0,0.726175,0.26642499999999997,0.007400000000000001,0.04984999999999999,0.26917500000000005
1e-06,80,16,primary,paired_mean,0.0,15,0.4151,0.5849,0.0,0.6328999999999999,0.3411,0.026000000000000002,0.03875,0.37634999999999996
1e-06,80,16,primary,paired_mean,0.0,30,0.458275,0.541725,0.0,0.600925,0.3736750000000001,0.0254,0.019925,0.43835
1e-06,80,16,primary,paired_mean,0.0,equal_rank,0.39746666666666663,0.6025333333333333,0.0,0.6533333333333333,0.32706666666666667,0.019600000000000003,0.03617499999999999,0.3612916666666666
1e-06,80,16,primary,paired_mean,0.2,5,0.07545,0.21545000000000003,0.7091,0.25862500000000005,0.029425000000000003,0.013975,0.04475,0.0307
1e-06,80,16,primary,paired_mean,0.2,15,0.067575,0.0632,0.869225,0.107175,0.016825,0.049249999999999995,0.037175,0.0304
1e-06,80,16,primary,paired_mean,0.2,30,0.0626,0.0212,0.9162,0.07247499999999998,0.007175,0.054575,0.019799999999999998,0.04279999999999999
1e-06,80,16,primary,paired_mean,0.2,equal_rank,0.06854166666666667,0.09995000000000002,0.8315083333333333,0.1460916666666667,0.017808333333333332,0.039266666666666665,0.03390833333333333,0.03463333333333333
1e-06,80,16,primary,paired_mean,0.3333333333333333,5,0.04907499999999999,0.079725,0.8712000000000001,0.12022500000000001,0.0073750000000000005,0.018299999999999997,0.041075,0.008
1e-06,80,16,primary,paired_mean,0.3333333333333333,15,0.04432499999999999,0.0126,0.943075,0.052074999999999996,0.00255,0.058225,0.035575,0.00875
1e-06,80,16,primary,paired_mean,0.3333333333333333,30,0.046425,0.0031,0.9504749999999998,0.04745,0.0009000000000000001,0.064475,0.019625,0.026799999999999997
1e-06,80,16,primary,paired_mean,0.3333333333333333,equal_rank,0.04660833333333333,0.031808333333333334,0.9215833333333333,0.07325,0.003608333333333333,0.04700000000000001,0.032091666666666664,0.014516666666666666
1e-06,80,16,primary,paired_mean,0.5,5,0.0364,0.018799999999999997,0.9448000000000001,0.05407499999999999,0.000825,0.024425000000000002,0.035375000000000004,0.001025
1e-06,80,16,primary,paired_mean,0.5,15,0.03495,0.001975,0.963075,0.03605,0.000275,0.065325,0.032825,0.002125
1e-06,80,16,primary,paired_mean,0.5,30,0.036950000000000004,0.000275,0.962775,0.037,2.5e-05,0.07307499999999999,0.01915,0.0178
1e-06,80,16,primary,paired_mean,0.5,equal_rank,0.0361,0.007016666666666667,0.9568833333333334,0.042374999999999996,0.00037500000000000006,0.054275,0.02911666666666667,0.006983333333333334
1e-06,80,16,primary,sample_variance,0.0,5,0.27564999999999995,0.72435,0.0,0.77275,0.22145,0.0058,0.05125,0.22440000000000002
1e-06,80,16,primary,sample_variance,0.0,15,0.39572500000000005,0.6042750000000001,0.0,0.660625,0.31755,0.021825,0.0393,0.356425
1e-06,80,16,primary,sample_variance,0.0,30,0.44552499999999995,0.554475,0.0,0.619725,0.3579,0.022375,0.019975,0.42554999999999993
1e-06,80,16,primary,sample_variance,0.0,equal_rank,0.3723,0.6277,0.0,0.6843666666666667,0.29896666666666666,0.016666666666666666,0.03684166666666666,0.33545833333333336
1e-06,80,16,primary,sample_variance,0.2,5,0.048475000000000004,0.1678,0.783725,0.21262500000000004,0.0022250000000000004,0.01375,0.0453,0.003175
1e-06,80,16,primary,sample_variance,0.2,15,0.04984999999999999,0.029725,0.920425,0.07487500000000001,0.0015000000000000002,0.051649999999999995,0.03735,0.0125
1e-06,80,16,primary,sample_variance,0.2,30,0.054275000000000004,0.006825,0.9389,0.05907499999999999,0.000575,0.05629999999999999,0.019975,0.0343
1e-06,80,16,primary,sample_variance,0.2,equal_rank,0.05086666666666667,0.06811666666666667,0.8810166666666667,0.115525,0.0014333333333333336,0.04056666666666666,0.034208333333333334,0.016658333333333334
1e-06,80,16,primary,sample_variance,0.3333333333333333,5,0.04157500000000001,0.04685,0.911575,0.08779999999999999,0.000275,0.0187,0.040999999999999995,0.000575
1e-06,80,16,primary,sample_variance,0.3333333333333333,15,0.03925,0.00365,0.9571000000000001,0.042199999999999994,2.5e-05,0.060775,0.035949999999999996,0.0033
1e-06,80,16,primary,sample_variance,0.3333333333333333,30,0.044950000000000004,0.0005,0.95455,0.045250000000000005,2.5e-05,0.06507500000000001,0.019825,0.025125
1e-06,80,16,primary,sample_variance,0.3333333333333333,equal_rank,0.04192500000000001,0.017,0.941075,0.058416666666666665,0.00010833333333333334,0.048183333333333335,0.032258333333333326,0.009666666666666667
1e-06,80,16,primary,sample_variance,0.5,5,0.035825,0.007324999999999999,0.95685,0.043,2.5e-05,0.0242,0.035774999999999994,5e-05
1e-06,80,16,primary,sample_variance,0.5,15,0.03345,0.000125,0.966425,0.033575,0.0,0.06655,0.032675,0.000775
1e-06,80,16,primary,sample_variance,0.5,30,0.03615,0.0,0.9638500000000001,0.03615,0.0,0.07385,0.019325000000000002,0.016825
1e-06,80,16,primary,sample_variance,0.5,equal_rank,0.03514166666666667,0.002483333333333333,0.9623750000000001,0.037575000000000004,8.333333333333334e-06,0.05486666666666667,0.02925833333333333,0.005883333333333333
1e-06,80,16,right,mom_w1,0.0,5,0.373975,0.6260249999999999,0.0,0.6260249999999999,0.373975,0.0,0.0,0.373975
1e-06,80,16,right,mom_w1,0.0,15,0.441375,0.558625,0.0,0.558975,0.4387,0.0023250000000000002,0.0,0.441375
1e-06,80,16,right,mom_w1,0.0,30,,,,,,,,
1e-06,80,16,right,mom_w1,0.0,equal_rank,,,,,,,,
1e-06,80,16,right,mom_w1,0.2,5,0.135625,0.31265,0.551725,0.31265,0.135625,0.0,0.0,0.135625
1e-06,80,16,right,mom_w1,0.2,15,0.112925,0.177975,0.7091,0.17840000000000003,0.11155000000000001,0.0036249999999999998,0.0,0.112925
1e-06,80,16,right,mom_w1,0.2,30,,,,,,,,
1e-06,80,16,right,mom_w1,0.2,equal_rank,,,,,,,,
1e-06,80,16,right,mom_w1,0.3333333333333333,5,0.06207500000000001,0.17010000000000003,0.767825,0.17010000000000003,0.06207500000000001,0.0,0.0,0.06207500000000001
1e-06,80,16,right,mom_w1,0.3333333333333333,15,0.044575000000000004,0.072475,0.8829500000000001,0.07275000000000001,0.04375000000000001,0.004175,0.0,0.044575000000000004
1e-06,80,16,right,mom_w1,0.3333333333333333,30,,,,,,,,
1e-06,80,16,right,mom_w1,0.3333333333333333,equal_rank,,,,,,,,
1e-06,80,16,right,mom_w1,0.5,5,0.021900000000000003,0.066825,0.9112750000000002,0.066825,0.021900000000000003,0.0,0.0,0.021900000000000003
1e-06,80,16,right,mom_w1,0.5,15,0.012825,0.022099999999999998,0.9650749999999999,0.022275,0.012475,0.0046500000000000005,0.0,0.012825
1e-06,80,16,right,mom_w1,0.5,30,,,,,,,,
1e-06,80,16,right,mom_w1,0.5,equal_rank,,,,,,,,
1e-06,80,16,right,mom_w2,0.0,5,0.3436,0.6564,0.0,0.6564,0.3436,0.0,0.0,0.3436
1e-06,80,16,right,mom_w2,0.0,15,0.4133,0.5867,0.0,0.5873,0.41050000000000003,0.0022,0.0,0.4133
1e-06,80,16,right,mom_w2,0.0,30,,,,,,,,
1e-06,80,16,right,mom_w2,0.0,equal_rank,,,,,,,,
