setup_index,spectrum_family,setup_name,spectral_parameters,matrix_seed,method,trial_index,trial_seed,exact_trace,estimate,squared_error,relative_error,b_final,r_pilot_actual,q_0,q_adapt_raw,q_target,delta_q_raw,delta_q_safe,delta_q_category,r_actual,ell_eff,guard_intervention,guard_relaxed_for_pilot_floor,pilot_cap_applied,max_adjacent_log_gap,gap_location,stop_reason,query_count
0,power,power_c_0.3,"{""c"": 0.3}",42000,Sequential Unguarded (B<=q0),29,50029,109.88142805312557,110.30226188191598,0.17710111145439358,0.003829890421399892,52,52,53,52,52,-1,-1,negative,52,56,False,False,False,0.27940397471453216,1,max_pilot_reached,160
0,power,power_c_0.3,"{""c"": 0.3}",42000,Sequential Unguarded (B<=q0),30,50030,109.88142805312557,110.11319131802074,0.05371421095486615,0.0021092123482697304,52,52,53,52,52,-1,-1,negative,52,56,False,False,False,0.28540280560056697,1,max_pilot_reached,160
0,power,power_c_0.3,"{""c"": 0.3}",42000,Sequential Unguarded (B<=q0),31,50031,109.88142805312557,110.366412978987,0.2352103783128125,0.004413711529367316,52,52,53,52,52,-1,-1,negative,52,56,False,False,False,0.26921857567783913,1,max_pilot_reached,160
0,power,power_c_0.3,"{""c"": 0.3}",42000,Sequential Unguarded (B<=q0),32,50032,109.88142805312557,109.80387320289321,0.00601475479456382,0.0007058048990304704,12,12,53,13,13,-40,-40,negative,13,134,False,False,False,0.14233780095866433,1,horizon_resolved_stop_at_b=12,160
0,power,power_c_0.3,"{""c"": 0.3}",42000,Sequential Unguarded (B<=q0),33,50033,109.88142805312557,109.80616363666122,0.005664732385719103,0.0006849603049203272,52,52,53,52,52,-1,-1,negative,52,56,False,False,False,0.2728600834110909,1,max_pilot_reached,160
0,power,power_c_0.3,"{""c"": 0.3}",42000,Sequential Unguarded (B<=q0),34,50034,109.88142805312557,109.84504546986402,0.0013236923647840606,0.00033110766674752164,52,52,53,52,52,-1,-1,negative,52,56,False,False,False,0.3596980114380892,1,max_pilot_reached,160
0,power,power_c_0.3,"{""c"": 0.3}",42000,Sequential Unguarded (B<=q0),35,50035,109.88142805312557,109.92788135440256,0.0021579091995301914,0.0004227584415313947,52,52,53,52,52,-1,-1,negative,52,56,False,False,False,0.3096075832322501,1,max_pilot_reached,160
0,power,power_c_0.3,"{""c"": 0.3}",42000,Sequential Unguarded (B<=q0),36,50036,109.88142805312557,110.40713677581006,0.27636966110655226,0.004784327360855871,24,24,53,24,24,-29,-29,negative,24,112,False,False,False,0.29939900345633935,1,horizon_resolved_stop_at_b=24,160
0,power,power_c_0.3,"{""c"": 0.3}",42000,Sequential Unguarded (B<=q0),37,50037,109.88142805312557,109.77208533569744,0.01195582985456887,0.00099509734597979,12,12,53,16,16,-37,-37,negative,16,128,False,False,False,0.3696383593503231,1,horizon_resolved_stop_at_b=12,160
0,power,power_c_0.3,"{""c"": 0.3}",42000,Sequential Unguarded (B<=q0),38,50038,109.88142805312557,109.60089057816683,0.07870127485623049,0.002553092728491971,52,52,53,52,52,-1,-1,negative,52,56,False,False,False,0.28222362470200246,1,max_pilot_reached,160
0,power,power_c_0.3,"{""c"": 0.3}",42000,Sequential Unguarded (B<=q0),39,50039,109.88142805312557,110.08787271929202,0.04261940018857601,0.0018787948957728832,16,16,53,20,20,-33,-33,negative,20,120,False,False,False,0.3732638805911385,1,horizon_resolved_stop_at_b=16,160
0,power,power_c_0.3,"{""c"": 0.3}",42000,Sequential Unguarded (B<=q0),40,50040,109.88142805312557,110.18814889761384,0.09407767644359634,0.0027913802170460907,20,20,53,20,20,-33,-33,negative,20,120,False,False,False,0.3041452294340691,1,horizon_resolved_stop_at_b=20,160
0,power,power_c_0.3,"{""c"": 0.3}",42000,Sequential Unguarded (B<=q0),41,50041,109.88142805312557,109.37556951955928,0.25589285598184425,0.004603676367599845,52,52,53,52,52,-1,-1,negative,52,56,False,False,False,0.37320948936062126,1,max_pilot_reached,160
0,power,power_c_0.3,"{""c"": 0.3}",42000,Sequential Unguarded (B<=q0),42,50042,109.88142805312557,110.01048813288011,0.016656504186247718,0.0011745395199281533,52,52,53,52,52,-1,-1,negative,52,56,False,False,False,0.22315919811052942,1,max_pilot_reached,160
0,power,power_c_0.3,"{""c"": 0.3}",42000,Sequential Unguarded (B<=q0),43,50043,109.88142805312557,109.65778744332023,0.050015122354105955,0.002035290346765585,52,52,53,52,52,-1,-1,negative,52,56,False,False,False,0.30089811574593106,1,max_pilot_reached,160
0,power,power_c_0.3,"{""c"": 0.3}",42000,Sequential Unguarded (B<=q0),44,50044,109.88142805312557,109.49624041529403,0.14836951633824896,0.0035054844540727908,52,52,53,52,52,-1,-1,negative,52,56,False,False,False,0.36595143663805874,1,max_pilot_reached,160
0,power,power_c_0.3,"{""c"": 0.3}",42000,Sequential Unguarded (B<=q0),45,50045,109.88142805312557,109.91663839932394,0.0012397684794089859,0.0003204394666343915,52,52,53,52,52,-1,-1,negative,52,56,False,False,False,0.25896525554215516,1,max_pilot_reached,160
0,power,power_c_0.3,"{""c"": 0.3}",42000,Sequential Unguarded (B<=q0),46,50046,109.88142805312557,109.32771994841208,0.30659266522540884,0.005039141868867831,52,52,53,52,52,-1,-1,negative,52,56,False,False,False,0.32961998964357897,1,max_pilot_reached,160
0,power,power_c_0.3,"{""c"": 0.3}",42000,Sequential Unguarded (B<=q0),47,50047,109.88142805312557,110.38886373731779,0.2574909735916231,0.004618029572266582,52,52,53,52,52,-1,-1,negative,52,56,False,False,False,0.32340584053158583,1,max_pilot_reached,160
0,power,power_c_0.3,"{""c"": 0.3}",42000,Sequential Unguarded (B<=q0),48,50048,109.88142805312557,109.63725461591903,0.059620667437256705,0.002222153839213738,52,52,53,52,52,-1,-1,negative,52,56,False,False,False,0.32533108590930315,1,max_pilot_reached,160
0,power,power_c_0.3,"{""c"": 0.3}",42000,Sequential Unguarded (B<=q0),49,50049,109.88142805312557,110.27735798116281,0.1567605079155689,0.0036032470186482188,52,52,53,52,52,-1,-1,negative,52,56,False,False,False,0.30152279093634404,1,max_pilot_reached,160
0,power,power_c_0.3,"{""c"": 0.3}",42000,Sequential Unguarded (B<=q0),50,50050,109.88142805312557,110.27074480913562,0.15156753651018612,0.0035430623983319486,20,20,53,21,21,-32,-32,negative,21,118,False,False,False,0.2695740567853989,1,horizon_resolved_stop_at_b=20,160
0,power,power_c_0.3,"{""c"": 0.3}",42000,Sequential Unguarded (B<=q0),51,50051,109.88142805312557,109.98328200625231,0.010374227767543143,0.0009269442064175815,52,52,53,52,52,-1,-1,negative,52,56,False,False,False,0.26849533899025435,1,max_pilot_reached,160
0,power,power_c_0.3,"{""c"": 0.3}",42000,Sequential Unguarded (B<=q0),52,50052,109.88142805312557,110.32934974365197,0.20063384084402772,0.004076409439362565,52,52,53,52,52,-1,-1,negative,52,56,False,False,False,0.22399157283143983,1,max_pilot_reached,160
0,power,power_c_0.3,"{""c"": 0.3}",42000,Sequential Unguarded (B<=q0),53,50053,109.88142805312557,109.43339505867232,0.20073356411875226,0.00407742238512446,52,52,53,52,52,-1,-1,negative,52,56,False,False,False,0.2593633030468299,1,max_pilot_reached,160
0,power,power_c_0.3,"{""c"": 0.3}",42000,Sequential Unguarded (B<=q0),54,50054,109.88142805312557,110.45025064840114,0.32355914489602694,0.005176694600297223,52,52,53,52,52,-1,-1,negative,52,56,False,False,False,0.21249355272386333,1,max_pilot_reached,160
0,power,power_c_0.3,"{""c"": 0.3}",42000,Sequential Unguarded (B<=q0),55,50055,109.88142805312557,110.43038409481353,0.3013527357057115,0.0049958946786034545,52,52,53,52,52,-1,-1,negative,52,56,False,False,False,0.2948291946604309,1,max_pilot_reached,160
0,power,power_c_0.3,"{""c"": 0.3}",42000,Sequential Unguarded (B<=q0),56,50056,109.88142805312557,110.08920128910657,0.04316971759001394,0.001890885836326589,24,24,53,24,24,-29,-29,negative,24,112,False,False,False,0.22827414975984245,1,horizon_resolved_stop_at_b=24,160
0,power,power_c_0.3,"{""c"": 0.3}",42000,Sequential Unguarded (B<=q0),57,50057,109.88142805312557,109.93865528900058,0.003274956525893358,0.0005208089928293964,52,52,53,52,52,-1,-1,negative,52,56,False,False,False,0.41590320084563537,1,max_pilot_reached,160
0,power,power_c_0.3,"{""c"": 0.3}",42000,Sequential Unguarded (B<=q0),58,50058,109.88142805312557,110.40304386669156,0.2720830569621062,0.00474707894507701,16,16,53,19,19,-34,-34,negative,19,122,False,False,False,0.4336514624197026,1,horizon_resolved_stop_at_b=16,160
0,power,power_c_0.3,"{""c"": 0.3}",42000,Sequential Unguarded (B<=q0),59,50059,109.88142805312557,109.69238670122002,0.0357366327302812,0.0017204122230206236,52,52,53,52,52,-1,-1,negative,52,56,False,False,False,0.23351519586540465,1,max_pilot_reached,160
0,power,power_c_0.3,"{""c"": 0.3}",42000,Sequential Unguarded (B<=q0),60,50060,109.88142805312557,109.18506620029885,0.48491983007227096,0.006337393544703919,52,52,53,52,52,-1,-1,negative,52,56,False,False,False,0.2415769213472938,1,max_pilot_reached,160
0,power,power_c_0.3,"{""c"": 0.3}",42000,Sequential Unguarded (B<=q0),61,50061,109.88142805312557,109.97289141688907,0.008365546910933401,0.0008323823723812013,52,52,53,52,52,-1,-1,negative,52,56,False,False,False,0.28008495397366,1,max_pilot_reached,160
0,power,power_c_0.3,"{""c"": 0.3}",42000,Sequential Unguarded (B<=q0),62,50062,109.88142805312557,109.94305517134781,0.0037979017003771363,0.000560851085703381,52,52,53,52,52,-1,-1,negative,52,56,False,False,False,0.22555357610332843,1,max_pilot_reached,160
0,power,power_c_0.3,"{""c"": 0.3}",42000,Sequential Unguarded (B<=q0),63,50063,109.88142805312557,110.13603578836887,0.06482509884572102,0.002317113453605639,52,52,53,52,52,-1,-1,negative,52,56,False,False,False,0.2531815092110592,1,max_pilot_reached,160
0,power,power_c_0.3,"{""c"": 0.3}",42000,Sequential Unguarded (B<=q0),64,50064,109.88142805312557,109.72603655849282,0.02414651660420071,0.001414174327599961,52,52,53,52,52,-1,-1,negative,52,56,False,False,False,0.2787752724266677,1,max_pilot_reached,160
0,power,power_c_0.3,"{""c"": 0.3}",42000,Sequential Unguarded (B<=q0),65,50065,109.88142805312557,110.007205109751,0.015819867973355044,0.0011446616489604858,52,52,53,52,52,-1,-1,negative,52,56,False,False,False,0.30612531231095214,1,max_pilot_reached,160
0,power,power_c_0.3,"{""c"": 0.3}",42000,Sequential Unguarded (B<=q0),66,50066,109.88142805312557,109.75367558956,0.016320691947072523,0.001162639272432872,12,12,53,14,14,-39,-39,negative,14,132,False,False,False,0.16532920275711216,2,horizon_resolved_stop_at_b=12,160
0,power,power_c_0.3,"{""c"": 0.3}",42000,Sequential Unguarded (B<=q0),67,50067,109.88142805312557,109.48151473849911,0.15993065921552177,0.00363949870066404,52,52,53,52,52,-1,-1,negative,52,56,False,False,False,0.1859855905816578,1,max_pilot_reached,160
0,power,power_c_0.3,"{""c"": 0.3}",42000,Sequential Unguarded (B<=q0),68,50068,109.88142805312557,109.7133377235032,0.02825435891255809,0.001529742856464377,20,20,53,20,20,-33,-33,negative,20,120,False,False,False,0.171237560789952,3,horizon_resolved_stop_at_b=20,160
0,power,power_c_0.3,"{""c"": 0.3}",42000,Sequential Unguarded (B<=q0),69,50069,109.88142805312557,109.47746180111037,0.16318873276721552,0.0036763833449625282,20,20,53,22,22,-31,-31,negative,22,116,False,False,False,0.4288984850146728,1,horizon_resolved_stop_at_b=20,160
0,power,power_c_0.3,"{""c"": 0.3}",42000,Sequential Unguarded (B<=q0),70,50070,109.88142805312557,109.48354652117578,0.15830971346671383,0.0036210080174551833,20,20,53,20,20,-33,-33,negative,20,120,False,False,False,0.20523973152510377,2,horizon_resolved_stop_at_b=20,160
0,power,power_c_0.3,"{""c"": 0.3}",42000,Sequential Unguarded (B<=q0),71,50071,109.88142805312557,109.40657340616875,0.22548693573649398,0.004321518707667733,52,52,53,52,52,-1,-1,negative,52,56,False,False,False,0.2591691441217284,1,max_pilot_reached,160
0,power,power_c_0.3,"{""c"": 0.3}",42000,Sequential Unguarded (B<=q0),72,50072,109.88142805312557,109.633313585243,0.06156078917265228,0.0022580200519655993,52,52,53,52,52,-1,-1,negative,52,56,False,False,False,0.23367910407147902,1,max_pilot_reached,160
0,power,power_c_0.3,"{""c"": 0.3}",42000,Sequential Unguarded (B<=q0),73,50073,109.88142805312557,110.64210645769273,0.5786316351748382,0.006922720409124874,52,52,53,52,52,-1,-1,negative,52,56,False,False,False,0.20902715731668126,1,max_pilot_reached,160
0,power,power_c_0.3,"{""c"": 0.3}",42000,Sequential Unguarded (B<=q0),74,50074,109.88142805312557,109.81755443622663,0.004079838935753234,0.0005812958388933902,16,16,53,16,16,-37,-37,negative,16,128,False,False,False,0.32318699873532797,1,horizon_resolved_stop_at_b=16,160
0,power,power_c_0.3,"{""c"": 0.3}",42000,Sequential Unguarded (B<=q0),75,50075,109.88142805312557,109.68390208346347,0.03901650869095658,0.0017976283450430715,52,52,53,52,52,-1,-1,negative,52,56,False,False,False,0.36239849377728994,1,max_pilot_reached,160
0,power,power_c_0.3,"{""c"": 0.3}",42000,Sequential Unguarded (B<=q0),76,50076,109.88142805312557,110.10836186906867,0.05149895681849619,0.0020652608904334637,16,16,53,19,19,-34,-34,negative,19,122,False,False,False,0.4456139407014044,1,horizon_resolved_stop_at_b=16,160
0,power,power_c_0.3,"{""c"": 0.3}",42000,Sequential Unguarded (B<=q0),77,50077,109.88142805312557,109.44428551337215,0.19109360006207377,0.0039783114171220435,52,52,53,52,52,-1,-1,negative,52,56,False,False,False,0.2574787684050639,2,max_pilot_reached,160
0,power,power_c_0.3,"{""c"": 0.3}",42000,Sequential Unguarded (B<=q0),78,50078,109.88142805312557,110.2946969848681,0.1707912099436051,0.0037610444191052386,52,52,53,52,52,-1,-1,negative,52,56,False,False,False,0.2125505380308756,1,max_pilot_reached,160
0,power,power_c_0.3,"{""c"": 0.3}",42000,Sequential Unguarded (B<=q0),79,50079,109.88142805312557,110.12039941022717,0.057107309514975814,0.0021748111699645208,52,52,53,52,52,-1,-1,negative,52,56,False,False,False,0.32593303206484525,1,max_pilot_reached,160
0,power,power_c_0.3,"{""c"": 0.3}",42000,Sequential Unguarded (B<=q0),80,50080,109.88142805312557,109.86560073450775,0.00025050401463010217,0.00014403997925992813,24,24,53,24,24,-29,-29,negative,24,112,False,False,False,0.4762833222962147,1,horizon_resolved_stop_at_b=24,160
0,power,power_c_0.3,"{""c"": 0.3}",42000,Sequential Unguarded (B<=q0),81,50081,109.88142805312557,109.8956313217334,0.00020173283914615495,0.00012925995647747215,52,52,53,52,52,-1,-1,negative,52,56,False,False,False,0.18000494423578062,2,max_pilot_reached,160
0,power,power_c_0.3,"{""c"": 0.3}",42000,Sequential Unguarded (B<=q0),82,50082,109.88142805312557,109.88964658473871,6.754426187615987e-05,7.479454680153207e-05,20,20,53,20,20,-33,-33,negative,20,120,False,False,False,0.25551774132324834,2,horizon_resolved_stop_at_b=20,160
0,power,power_c_0.3,"{""c"": 0.3}",42000,Sequential Unguarded (B<=q0),83,50083,109.88142805312557,110.02086480221531,0.019442606996714958,0.0012689746717008852,16,16,53,18,18,-35,-35,negative,18,124,False,False,False,0.22629366909944848,1,horizon_resolved_stop_at_b=16,160
0,power,power_c_0.3,"{""c"": 0.3}",42000,Sequential Unguarded (B<=q0),84,50084,109.88142805312557,109.89379063271214,0.00015283337403415237,0.00011250836292906456,52,52,53,52,52,-1,-1,negative,52,56,False,False,False,0.26726695060316463,1,max_pilot_reached,160
0,power,power_c_0.3,"{""c"": 0.3}",42000,Sequential Unguarded (B<=q0),85,50085,109.88142805312557,109.9990665539881,0.013838816885182537,0.0010705949398987613,52,52,53,52,52,-1,-1,negative,52,56,False,False,False,0.39740338039858414,1,max_pilot_reached,160
0,power,power_c_0.3,"{""c"": 0.3}",42000,Sequential Unguarded (B<=q0),86,50086,109.88142805312557,109.97881061439901,0.00948336324017422,0.0008862513256230331,52,52,53,52,52,-1,-1,negative,52,56,False,False,False,0.2517354172010827,2,max_pilot_reached,160
0,power,power_c_0.3,"{""c"": 0.3}",42000,Sequential Unguarded (B<=q0),87,50087,109.88142805312557,109.83184835901946,0.0024581460676558753,0.000451210864152071,52,52,53,52,52,-1,-1,negative,52,56,False,False,False,0.2830217289723723,1,max_pilot_reached,160
0,power,power_c_0.3,"{""c"": 0.3}",42000,Sequential Unguarded (B<=q0),88,50088,109.88142805312557,110.00375582899044,0.014964084748043584,0.0011132707140074436,52,52,53,52,52,-1,-1,negative,52,56,False,False,False,0.259892539440047,1,max_pilot_reached,160
0,power,power_c_0.3,"{""c"": 0.3}",42000,Sequential Unguarded (B<=q0),89,50089,109.88142805312557,109.69074376335135,0.03636049836670066,0.001735364138897366,52,52,53,52,52,-1,-1,negative,52,56,False,False,False,0.2469663396070106,1,max_pilot_reached,160
0,power,power_c_0.3,"{""c"": 0.3}",42000,Sequential Unguarded (B<=q0),90,50090,109.88142805312557,110.21831170400858,0.11349059423226575,0.0030658834422877465,52,52,53,52,52,-1,-1,negative,52,56,False,False,False,0.2185671021823547,1,max_pilot_reached,160
0,power,power_c_0.3,"{""c"": 0.3}",42000,Sequential Unguarded (B<=q0),91,50091,109.88142805312557,109.96446912103748,0.006895818959949935,0.0007557334245033486,52,52,53,52,52,-1,-1,negative,52,56,False,False,False,0.3557946541064898,1,max_pilot_reached,160
0,power,power_c_0.3,"{""c"": 0.3}",42000,Sequential Unguarded (B<=q0),92,50092,109.88142805312557,109.68233805993884,0.03963682538709292,0.0018118620836496192,52,52,53,52,52,-1,-1,negative,52,56,False,False,False,0.2718310626927794,1,max_pilot_reached,160
0,power,power_c_0.3,"{""c"": 0.3}",42000,Sequential Unguarded (B<=q0),93,50093,109.88142805312557,109.39326394758608,0.2383041939371767,0.004442644350267076,52,52,53,52,52,-1,-1,negative,52,56,False,False,False,0.261382040553001,1,max_pilot_reached,160
0,power,power_c_0.3,"{""c"": 0.3}",42000,Sequential Unguarded (B<=q0),94,50094,109.88142805312557,109.98176695314682,0.010067894857472845,0.0009131561338348305,16,16,53,16,16,-37,-37,negative,16,128,False,False,False,0.2723078119787772,1,horizon_resolved_stop_at_b=16,160
0,power,power_c_0.3,"{""c"": 0.3}",42000,Sequential Unguarded (B<=q0),95,50095,109.88142805312557,110.22863593774056,0.1205533151388151,0.0031598413923699647,24,24,53,24,24,-29,-29,negative,24,112,False,False,False,0.32301991303795863,1,horizon_resolved_stop_at_b=24,160
0,power,power_c_0.3,"{""c"": 0.3}",42000,Sequential Unguarded (B<=q0),96,50096,109.88142805312557,109.14627811617018,0.540445429805521,0.006690392998896628,52,52,53,52,52,-1,-1,negative,52,56,False,False,False,0.19577612471556494,1,max_pilot_reached,160
0,power,power_c_0.3,"{""c"": 0.3}",42000,Sequential Unguarded (B<=q0),97,50097,109.88142805312557,109.68313606523176,0.0393197124628791,0.0018045996617184492,16,16,53,16,16,-37,-37,negative,16,128,False,False,False,0.20278817903512603,2,horizon_resolved_stop_at_b=16,160
0,power,power_c_0.3,"{""c"": 0.3}",42000,Sequential Unguarded (B<=q0),98,50098,109.88142805312557,109.63959555209459,0.05848295855490102,0.002200849636883704,20,20,53,21,21,-32,-32,negative,21,118,False,False,False,0.23586179547927738,1,horizon_resolved_stop_at_b=20,160
0,power,power_c_0.3,"{""c"": 0.3}",42000,Sequential Unguarded (B<=q0),99,50099,109.88142805312557,109.22809757704098,0.4268407109809181,0.005945777076802442,52,52,53,52,52,-1,-1,negative,52,56,False,False,False,0.27751553011147906,1,max_pilot_reached,160
0,power,power_c_0.3,"{""c"": 0.3}",42000,Sequential Unguarded (B<=q0),100,50100,109.88142805312557,109.94995406618668,0.004695814466050422,0.0006236359890405839,20,20,53,21,21,-32,-32,negative,21,118,False,False,False,0.3713205204020699,1,horizon_resolved_stop_at_b=20,160
0,power,power_c_0.3,"{""c"": 0.3}",42000,Sequential Unguarded (B<=q0),101,50101,109.88142805312557,109.65227871019006,0.05250942136777792,0.0020854237790277437,20,20,53,20,20,-33,-33,negative,20,120,False,False,False,0.22137630967607247,2,horizon_resolved_stop_at_b=20,160
0,power,power_c_0.3,"{""c"": 0.3}",42000,Sequential Unguarded (B<=q0),102,50102,109.88142805312557,109.30011441040885,0.33792555120858503,0.005290372113071448,52,52,53,52,52,-1,-1,negative,52,56,False,False,False,0.3133814134276045,1,max_pilot_reached,160
0,power,power_c_0.3,"{""c"": 0.3}",42000,Sequential Unguarded (B<=q0),103,50103,109.88142805312557,110.20430848680346,0.10425177445201636,0.0029384440974117502,20,20,53,21,21,-32,-32,negative,21,118,False,False,False,0.32439843616675207,1,horizon_resolved_stop_at_b=20,160
0,power,power_c_0.3,"{""c"": 0.3}",42000,Sequential Unguarded (B<=q0),104,50104,109.88142805312557,109.71812136038596,0.026669075893549412,0.0014862083213976287,12,12,53,16,16,-37,-37,negative,16,128,False,False,False,0.4123783794886049,1,horizon_resolved_stop_at_b=12,160
0,power,power_c_0.3,"{""c"": 0.3}",42000,Sequential Unguarded (B<=q0),105,50105,109.88142805312557,110.19734057893474,0.09980072396312807,0.00287503112588262,52,52,53,52,52,-1,-1,negative,52,56,False,False,False,0.3241680434488118,1,max_pilot_reached,160
0,power,power_c_0.3,"{""c"": 0.3}",42000,Sequential Unguarded (B<=q0),106,50106,109.88142805312557,110.0255456201231,0.020769873117285335,0.0013115734801684978,52,52,53,52,52,-1,-1,negative,52,56,False,False,False,0.3349695966789932,1,max_pilot_reached,160
0,power,power_c_0.3,"{""c"": 0.3}",42000,Sequential Unguarded (B<=q0),107,50107,109.88142805312557,109.7933333918963,0.007760669337101159,0.0008017247572236262,52,52,53,52,52,-1,-1,negative,52,56,False,False,False,0.24635049375018336,1,max_pilot_reached,160
0,power,power_c_0.3,"{""c"": 0.3}",42000,Sequential Unguarded (B<=q0),108,50108,109.88142805312557,109.92230873759387,0.0016712303625960022,0.00037204362186234397,52,52,53,52,52,-1,-1,negative,52,56,False,False,False,0.3149590189150468,1,max_pilot_reached,160
0,power,power_c_0.3,"{""c"": 0.3}",42000,Sequential Unguarded (B<=q0),109,50109,109.88142805312557,110.2439108817876,0.13139380107482246,0.0032988543658785613,52,52,53,52,52,-1,-1,negative,52,56,False,False,False,0.27922691652770637,1,max_pilot_reached,160
0,power,power_c_0.3,"{""c"": 0.3}",42000,Sequential Unguarded (B<=q0),110,50110,109.88142805312557,109.46662926385514,0.17205803558021876,0.003774967222576391,12,12,53,16,16,-37,-37,negative,16,128,False,False,False,0.4697118934671659,1,horizon_resolved_stop_at_b=12,160
0,power,power_c_0.3,"{""c"": 0.3}",42000,Sequential Unguarded (B<=q0),111,50111,109.88142805312557,109.79403662536326,0.007637261646335554,0.0007953248270495795,52,52,53,52,52,-1,-1,negative,52,56,False,False,False,0.3214144255537268,1,max_pilot_reached,160
0,power,power_c_0.3,"{""c"": 0.3}",42000,Sequential Unguarded (B<=q0),112,50112,109.88142805312557,109.89828654539387,0.000284208761560269,0.0001534244008928188,52,52,53,52,52,-1,-1,negative,52,56,False,False,False,0.2782844268673299,1,max_pilot_reached,160
0,power,power_c_0.3,"{""c"": 0.3}",42000,Sequential Unguarded (B<=q0),113,50113,109.88142805312557,110.7435037074996,0.7431744338644021,0.00784550828696208,52,52,53,52,52,-1,-1,negative,52,56,False,False,False,0.3444617781902094,1,max_pilot_reached,160
0,power,power_c_0.3,"{""c"": 0.3}",42000,Sequential Unguarded (B<=q0),114,50114,109.88142805312557,109.97620818385067,0.008983273180266739,0.000862567336486326,24,24,53,24,24,-29,-29,negative,24,112,False,False,False,0.44631897099263823,1,horizon_resolved_stop_at_b=24,160
0,power,power_c_0.3,"{""c"": 0.3}",42000,Sequential Unguarded (B<=q0),115,50115,109.88142805312557,109.77712201752166,0.010879749063404569,0.0009492599200065189,52,52,53,52,52,-1,-1,negative,52,56,False,False,False,0.2528459250803353,2,max_pilot_reached,160
0,power,power_c_0.3,"{""c"": 0.3}",42000,Sequential Unguarded (B<=q0),116,50116,109.88142805312557,110.43042355948337,0.30139606600105506,0.004996253835474082,52,52,53,52,52,-1,-1,negative,52,56,False,False,False,0.15492634760681984,2,max_pilot_reached,160
0,power,power_c_0.3,"{""c"": 0.3}",42000,Sequential Unguarded (B<=q0),117,50117,109.88142805312557,109.98099798183421,0.00991417070304215,0.0009061579419999192,52,52,53,52,52,-1,-1,negative,52,56,False,False,False,0.30366540162561545,1,max_pilot_reached,160
0,power,power_c_0.3,"{""c"": 0.3}",42000,Sequential Unguarded (B<=q0),118,50118,109.88142805312557,110.30667777029103,0.180837321949301,0.0038700781806353724,52,52,53,52,52,-1,-1,negative,52,56,False,False,False,0.2622488054039447,1,max_pilot_reached,160
0,power,power_c_0.3,"{""c"": 0.3}",42000,Sequential Unguarded (B<=q0),119,50119,109.88142805312557,110.55833885352584,0.4582082316985269,0.006160374982321773,52,52,53,52,52,-1,-1,negative,52,56,False,False,False,0.385166986028049,1,max_pilot_reached,160
0,power,power_c_0.3,"{""c"": 0.3}",42000,Sequential Unguarded (B<=q0),120,50120,109.88142805312557,109.40763288149955,0.2244818646561323,0.004311876720394931,52,52,53,52,52,-1,-1,negative,52,56,False,False,False,0.3004676457345558,1,max_pilot_reached,160
0,power,power_c_0.3,"{""c"": 0.3}",42000,Sequential Unguarded (B<=q0),121,50121,109.88142805312557,109.84845783607282,0.0010870352125054283,0.0003000526807570179,16,16,53,18,18,-35,-35,negative,18,124,False,False,False,0.22458613075877876,1,horizon_resolved_stop_at_b=16,160
0,power,power_c_0.3,"{""c"": 0.3}",42000,Sequential Unguarded (B<=q0),122,50122,109.88142805312557,110.03301775086675,0.022979436461260133,0.0013795752423956674,52,52,53,52,52,-1,-1,negative,52,56,False,False,False,0.24514360286901643,1,max_pilot_reached,160
0,power,power_c_0.3,"{""c"": 0.3}",42000,Sequential Unguarded (B<=q0),123,50123,109.88142805312557,109.82252499311426,0.003469570478696885,0.0005360601973869425,52,52,53,52,52,-1,-1,negative,52,56,False,False,False,0.28932509751702296,1,max_pilot_reached,160
0,power,power_c_0.3,"{""c"": 0.3}",42000,Sequential Unguarded (B<=q0),124,50124,109.88142805312557,109.95108999494339,0.00485278613782837,0.0006339737574591115,52,52,53,52,52,-1,-1,negative,52,56,False,False,False,0.24651410032094218,1,max_pilot_reached,160
0,power,power_c_0.3,"{""c"": 0.3}",42000,Sequential Unguarded (B<=q0),125,50125,109.88142805312557,109.58968416372548,0.085114497002295,0.0026550791573171275,16,16,53,16,16,-37,-37,negative,16,128,False,False,False,0.23946578218980574,1,horizon_resolved_stop_at_b=16,160
0,power,power_c_0.3,"{""c"": 0.3}",42000,Sequential Unguarded (B<=q0),126,50126,109.88142805312557,110.26089018082457,0.14399150635785218,0.003453378195226379,52,52,53,52,52,-1,-1,negative,52,56,False,False,False,0.16017134004558742,1,max_pilot_reached,160
0,power,power_c_0.3,"{""c"": 0.3}",42000,Sequential Unguarded (B<=q0),127,50127,109.88142805312557,109.8132829102357,0.0046437604994815345,0.0006201697966368667,52,52,53,52,52,-1,-1,negative,52,56,False,False,False,0.3238412134748856,1,max_pilot_reached,160
0,power,power_c_0.3,"{""c"": 0.3}",42000,Sequential Unguarded (B<=q0),128,50128,109.88142805312557,110.4095900856529,0.27895513260338933,0.004806654244354772,52,52,53,52,52,-1,-1,negative,52,56,False,False,False,0.2695718953723974,1,max_pilot_reached,160
0,power,power_c_0.3,"{""c"": 0.3}",42000,Sequential Unguarded (B<=q0),129,50129,109.88142805312557,109.8726557824538,7.695273273879412e-05,7.983397037330697e-05,12,12,53,15,15,-38,-38,negative,15,130,False,False,False,0.3907566032407145,1,horizon_resolved_stop_at_b=12,160
