setup_index,spectrum_family,setup_name,matrix_seed,q,observations,r_actual,ell,mean_oracle_risk,se_oracle_risk,ci_low_oracle_risk,ci_high_oracle_risk,mean_gaussian_risk,se_gaussian_risk,ci_low_gaussian_risk,ci_high_gaussian_risk,mean_rademacher_risk,se_rademacher_risk,ci_low_rademacher_risk,ci_high_rademacher_risk
0,power,power_c_0.3,42000,63,200,63,34,0.9933140961245178,2.361048706572841e-17,0.9933140961245178,0.9933140961245178,1.2360254351217188,0.0002464473428468768,1.235542398329739,1.2365084719136987,0.23452121079400126,0.00013450030894017793,0.23425759018847853,0.234784831399524
0,power,power_c_0.3,42000,64,200,64,32,1.0502418993558431,1.5740324710485608e-17,1.0502418993558431,1.0502418993558431,1.30823903746754,0.00025509355933355876,1.3077390540912461,1.3087390208438336,0.2500127724057768,0.00013916787965446208,0.24974000336165406,0.25028554144989956
0,power,power_c_0.3,42000,65,200,65,30,1.114810983941958,1.5740324710485608e-17,1.114810983941958,1.114810983941958,1.3901292712417694,0.00026714067556347183,1.3896056755176651,1.3906528669658738,0.2675804453258246,0.00014528572652761264,0.26729568530183045,0.2678652053498187
0,power,power_c_0.3,42000,66,200,66,28,1.1886574409949995,0.0,1.1886574409949995,1.1886574409949995,1.483826924996817,0.00028530590840211977,1.4832677254163489,1.4843861245772851,0.2876957150614522,0.0001554723894046208,0.28739098917821915,0.28800044094468524
0,power,power_c_0.3,42000,67,200,67,26,1.2739208298728124,1.5740324710485608e-17,1.2739208298728124,1.2739208298728124,1.591898835230955,0.0003059325484560285,1.5912992074359813,1.592498463025929,0.3108711395074467,0.0001668299128762727,0.31054415287820925,0.3111981261366842
0,power,power_c_0.3,42000,68,200,68,24,1.3734539534165628,3.1480649420971217e-17,1.3734539534165628,1.3734539534165628,1.7180141243500344,0.000326589767262905,1.717374008406199,1.7186542402938698,0.3379016820264156,0.0001775410391210654,0.3375537015897383,0.33824966246309285
0,power,power_c_0.3,42000,69,200,69,22,1.4911470562785036,1.5740324710485608e-17,1.4911470562785036,1.4911470562785036,1.867048141052883,0.00035156747790495715,1.8663590687961893,1.8677372133095766,0.3698263816786055,0.0001909889949433548,0.3694520432485165,0.3702007201086945
0,power,power_c_0.3,42000,70,200,70,20,1.6324465424824166,1.5740324710485608e-17,1.6324465424824166,1.6324465424824166,2.0459990579948,0.0003850803780976594,2.045244300453729,2.0467538155358715,0.40817056927424156,0.00020829745318079769,0.4077623062660072,0.40857883228247593
0,power,power_c_0.3,42000,71,200,71,18,1.805219504932509,1.5740324710485608e-17,1.805219504932509,1.805219504932509,2.2647830566177465,0.00041866302446413064,2.263962477089797,2.265603636145696,0.45505317535084144,0.00022681556650579228,0.4546086168404901,0.4554977338611928
0,power,power_c_0.3,42000,72,200,72,16,2.0212666523044716,3.1480649420971217e-17,2.0212666523044716,2.0212666523044716,2.5384317722193055,0.0004651269437206715,2.537520123409613,2.539343421028998,0.5137204220030339,0.0002518665035091499,0.5132267636561559,0.5142140803499119
0,power,power_c_0.3,42000,73,200,73,14,2.2991320306788454,3.1480649420971217e-17,2.2991320306788454,2.2991320306788454,2.8901924004712796,0.0005252023517051711,2.8891630038619374,2.8912217970806218,0.5890778866217461,0.0002839943455877297,0.5885212577043941,0.5896345155390981
0,power,power_c_0.3,42000,74,200,74,12,2.6697224670926585,6.296129884194243e-17,2.6697224670926585,2.6697224670926585,3.359440315956439,0.0006060844492266481,3.358252390435955,3.360628241476923,0.689630714721865,0.00032803877016136866,0.6889877587323487,0.6902736707113812
0,power,power_c_0.3,42000,75,200,75,10,3.188670345669297,0.0,3.188670345669297,3.188670345669297,4.0162962968291245,0.0007270740027024508,4.014871231783828,4.017721361874421,0.8303165106589819,0.00039236331395354996,0.829547478563633,0.8310855427543309
0,power,power_c_0.3,42000,76,200,76,8,3.967240548309342,3.1480649420971217e-17,3.967240548309342,3.967240548309342,5.001763225835097,0.0009003534601076837,4.999998533053286,5.003527918616908,1.0413954209470708,0.0004852399281793073,1.0404443506878394,1.0423464912063023
1,power,power_c_0.7,42001,0,200,0,160,0.03621865240744238,4.918851472026753e-19,0.03621865240744238,0.03621865240744238,0.03621865240744238,4.918851472026753e-19,0.03621865240744238,0.03621865240744238,0.027327509381395165,0.0,0.027327509381395165,0.027327509381395165
1,power,power_c_0.7,42001,1,200,1,158,0.02401888851386571,0.0,0.02401888851386571,0.02401888851386571,0.03063614909603334,0.00020307627679408223,0.030238119593516938,0.03103417859854974,0.02211049710434205,0.00019197249902262964,0.021734231006257695,0.022486763202426402
1,power,power_c_0.7,42001,2,200,2,156,0.019468757063689637,2.4594257360133763e-19,0.019468757063689637,0.019468757063689637,0.027320393687914245,0.00019866702805804203,0.02693100631292048,0.027709781062908008,0.0190375528587892,0.00018711321016903494,0.018670810966857892,0.019404294750720506
1,power,power_c_0.7,42001,3,200,3,154,0.01693201358409576,2.4594257360133763e-19,0.01693201358409576,0.01693201358409576,0.02451722674151819,0.00017475083419310334,0.024174715106499708,0.024859738376536673,0.01645006978959308,0.00016340722847205306,0.016129791621787855,0.016770347957398304
1,power,power_c_0.7,42001,4,200,4,152,0.015265496731588732,2.4594257360133763e-19,0.015265496731588732,0.015265496731588732,0.022367023189768794,0.0001477197234862016,0.02207749253173584,0.02265655384780175,0.014479642179763285,0.00013722259496710208,0.014210685893627764,0.014748598465898806
1,power,power_c_0.7,42001,5,200,5,150,0.014068221858994581,3.689138604020064e-19,0.014068221858994581,0.014068221858994581,0.020873483511459158,0.0001240072276420385,0.02063042934528076,0.021116537677637555,0.013120248907606461,0.000114649601245808,0.012895535689164678,0.013344962126048245
1,power,power_c_0.7,42001,6,200,6,148,0.013158424537425608,2.4594257360133763e-19,0.013158424537425608,0.013158424537425608,0.019569615629643565,9.907072971324546e-05,0.019375436999405603,0.019763794259881527,0.011934466427305335,9.060305458743842e-05,0.011756884440313956,0.012112048414296714
1,power,power_c_0.7,42001,7,200,7,146,0.012440131820796538,2.4594257360133763e-19,0.012440131820796538,0.012440131820796538,0.01857705488789928,8.852652157210919e-05,0.018403542905617947,0.018750566870180615,0.01103594273100612,8.04002224138179e-05,0.010878358295075037,0.011193527166937204
1,power,power_c_0.7,42001,8,200,8,144,0.011857225176557495,1.2297128680066881e-19,0.011857225176557495,0.011857225176557495,0.017722420830689152,7.318341316549221e-05,0.017578981340884786,0.017865860320493518,0.010262855097494538,6.583745278724407e-05,0.010133813690031539,0.010391896504957537
