eta,budget,s,pair,estimator,epsilon,truth_ties,abstention_rate,false_safe,false_safe_eligible_by_rank,false_rejection,false_rejection_eligible_by_rank,better_acceptance,better_acceptance_eligible_by_rank,coverage,coverage_eligible_by_rank
1e-10,160,4,right,mom_w1,0.3333333333333333,0,0.8250083333333333,0.06310833333333334,"{""15"": 200, ""30"": 200, ""5"": 200}",,"{""15"": 0, ""30"": 0, ""5"": 0}",,"{""15"": 0, ""30"": 0, ""5"": 0}",0.17499166666666666,"{""15"": 200, ""30"": 200, ""5"": 200}"
1e-10,160,4,right,mom_w1,0.5,0,0.9096916666666667,0.032175,"{""15"": 200, ""30"": 200, ""5"": 200}",,"{""15"": 0, ""30"": 0, ""5"": 0}",,"{""15"": 0, ""30"": 0, ""5"": 0}",0.09030833333333332,"{""15"": 200, ""30"": 200, ""5"": 200}"
1e-10,160,4,right,mom_w2,0.0,0,0.0,0.40421666666666667,"{""15"": 200, ""30"": 200, ""5"": 200}",,"{""15"": 0, ""30"": 0, ""5"": 0}",,"{""15"": 0, ""30"": 0, ""5"": 0}",1.0,"{""15"": 200, ""30"": 200, ""5"": 200}"
1e-10,160,4,right,mom_w2,0.2,0,0.6907,0.11378333333333333,"{""15"": 200, ""30"": 200, ""5"": 200}",,"{""15"": 0, ""30"": 0, ""5"": 0}",,"{""15"": 0, ""30"": 0, ""5"": 0}",0.30929999999999996,"{""15"": 200, ""30"": 200, ""5"": 200}"
1e-10,160,4,right,mom_w2,0.3333333333333333,0,0.8250083333333333,0.06310833333333334,"{""15"": 200, ""30"": 200, ""5"": 200}",,"{""15"": 0, ""30"": 0, ""5"": 0}",,"{""15"": 0, ""30"": 0, ""5"": 0}",0.17499166666666666,"{""15"": 200, ""30"": 200, ""5"": 200}"
1e-10,160,4,right,mom_w2,0.5,0,0.9096916666666667,0.032175,"{""15"": 200, ""30"": 200, ""5"": 200}",,"{""15"": 0, ""30"": 0, ""5"": 0}",,"{""15"": 0, ""30"": 0, ""5"": 0}",0.09030833333333332,"{""15"": 200, ""30"": 200, ""5"": 200}"
1e-10,240,4,left,sample_variance,0.0,0,0.0,0.0,"{""15"": 200, ""30"": 200, ""5"": 200}",,"{""15"": 0, ""30"": 0, ""5"": 0}",,"{""15"": 0, ""30"": 0, ""5"": 0}",1.0,"{""15"": 200, ""30"": 200, ""5"": 200}"
1e-10,240,4,left,sample_variance,0.2,0,0.0,0.0,"{""15"": 200, ""30"": 200, ""5"": 200}",,"{""15"": 0, ""30"": 0, ""5"": 0}",,"{""15"": 0, ""30"": 0, ""5"": 0}",1.0,"{""15"": 200, ""30"": 200, ""5"": 200}"
1e-10,240,4,left,sample_variance,0.3333333333333333,0,0.0,0.0,"{""15"": 200, ""30"": 200, ""5"": 200}",,"{""15"": 0, ""30"": 0, ""5"": 0}",,"{""15"": 0, ""30"": 0, ""5"": 0}",1.0,"{""15"": 200, ""30"": 200, ""5"": 200}"
1e-10,240,4,left,sample_variance,0.5,0,0.0,0.0,"{""15"": 200, ""30"": 200, ""5"": 200}",,"{""15"": 0, ""30"": 0, ""5"": 0}",,"{""15"": 0, ""30"": 0, ""5"": 0}",1.0,"{""15"": 200, ""30"": 200, ""5"": 200}"
1e-10,240,4,left,paired_mean,0.0,0,0.0,0.0,"{""15"": 200, ""30"": 200, ""5"": 200}",,"{""15"": 0, ""30"": 0, ""5"": 0}",,"{""15"": 0, ""30"": 0, ""5"": 0}",1.0,"{""15"": 200, ""30"": 200, ""5"": 200}"
1e-10,240,4,left,paired_mean,0.2,0,0.0,0.0,"{""15"": 200, ""30"": 200, ""5"": 200}",,"{""15"": 0, ""30"": 0, ""5"": 0}",,"{""15"": 0, ""30"": 0, ""5"": 0}",1.0,"{""15"": 200, ""30"": 200, ""5"": 200}"
1e-10,240,4,left,paired_mean,0.3333333333333333,0,0.0,0.0,"{""15"": 200, ""30"": 200, ""5"": 200}",,"{""15"": 0, ""30"": 0, ""5"": 0}",,"{""15"": 0, ""30"": 0, ""5"": 0}",1.0,"{""15"": 200, ""30"": 200, ""5"": 200}"
1e-10,240,4,left,paired_mean,0.5,0,0.0,0.0,"{""15"": 200, ""30"": 200, ""5"": 200}",,"{""15"": 0, ""30"": 0, ""5"": 0}",,"{""15"": 0, ""30"": 0, ""5"": 0}",1.0,"{""15"": 200, ""30"": 200, ""5"": 200}"
1e-10,240,4,left,mom_w1,0.0,0,0.0,0.0,"{""15"": 200, ""30"": 200, ""5"": 200}",,"{""15"": 0, ""30"": 0, ""5"": 0}",,"{""15"": 0, ""30"": 0, ""5"": 0}",1.0,"{""15"": 200, ""30"": 200, ""5"": 200}"
1e-10,240,4,left,mom_w1,0.2,0,0.0,0.0,"{""15"": 200, ""30"": 200, ""5"": 200}",,"{""15"": 0, ""30"": 0, ""5"": 0}",,"{""15"": 0, ""30"": 0, ""5"": 0}",1.0,"{""15"": 200, ""30"": 200, ""5"": 200}"
1e-10,240,4,left,mom_w1,0.3333333333333333,0,0.0,0.0,"{""15"": 200, ""30"": 200, ""5"": 200}",,"{""15"": 0, ""30"": 0, ""5"": 0}",,"{""15"": 0, ""30"": 0, ""5"": 0}",1.0,"{""15"": 200, ""30"": 200, ""5"": 200}"
1e-10,240,4,left,mom_w1,0.5,0,0.0,0.0,"{""15"": 200, ""30"": 200, ""5"": 200}",,"{""15"": 0, ""30"": 0, ""5"": 0}",,"{""15"": 0, ""30"": 0, ""5"": 0}",1.0,"{""15"": 200, ""30"": 200, ""5"": 200}"
1e-10,240,4,left,mom_w2,0.0,0,0.0,0.0,"{""15"": 200, ""30"": 200, ""5"": 200}",,"{""15"": 0, ""30"": 0, ""5"": 0}",,"{""15"": 0, ""30"": 0, ""5"": 0}",1.0,"{""15"": 200, ""30"": 200, ""5"": 200}"
1e-10,240,4,left,mom_w2,0.2,0,0.0,0.0,"{""15"": 200, ""30"": 200, ""5"": 200}",,"{""15"": 0, ""30"": 0, ""5"": 0}",,"{""15"": 0, ""30"": 0, ""5"": 0}",1.0,"{""15"": 200, ""30"": 200, ""5"": 200}"
1e-10,240,4,left,mom_w2,0.3333333333333333,0,0.0,0.0,"{""15"": 200, ""30"": 200, ""5"": 200}",,"{""15"": 0, ""30"": 0, ""5"": 0}",,"{""15"": 0, ""30"": 0, ""5"": 0}",1.0,"{""15"": 200, ""30"": 200, ""5"": 200}"
1e-10,240,4,left,mom_w2,0.5,0,0.0,0.0,"{""15"": 200, ""30"": 200, ""5"": 200}",,"{""15"": 0, ""30"": 0, ""5"": 0}",,"{""15"": 0, ""30"": 0, ""5"": 0}",1.0,"{""15"": 200, ""30"": 200, ""5"": 200}"
1e-10,240,4,primary,sample_variance,0.0,0,0.0,0.41081792294807373,"{""15"": 199, ""30"": 200, ""5"": 200}",,"{""15"": 1, ""30"": 0, ""5"": 0}",,"{""15"": 1, ""30"": 0, ""5"": 0}",1.0,"{""15"": 200, ""30"": 200, ""5"": 200}"
1e-10,240,4,primary,sample_variance,0.2,0,0.766275,0.0687534338358459,"{""15"": 199, ""30"": 200, ""5"": 200}",,"{""15"": 1, ""30"": 0, ""5"": 0}",,"{""15"": 1, ""30"": 0, ""5"": 0}",0.23372499999999996,"{""15"": 200, ""30"": 200, ""5"": 200}"
1e-10,240,4,primary,sample_variance,0.3333333333333333,0,0.88525,0.02868668341708543,"{""15"": 199, ""30"": 200, ""5"": 200}",,"{""15"": 1, ""30"": 0, ""5"": 0}",,"{""15"": 1, ""30"": 0, ""5"": 0}",0.11475,"{""15"": 200, ""30"": 200, ""5"": 200}"
1e-10,240,4,primary,sample_variance,0.5,0,0.94895,0.01104179229480737,"{""15"": 199, ""30"": 200, ""5"": 200}",,"{""15"": 1, ""30"": 0, ""5"": 0}",,"{""15"": 1, ""30"": 0, ""5"": 0}",0.051050000000000005,"{""15"": 200, ""30"": 200, ""5"": 200}"
1e-10,240,4,primary,paired_mean,0.0,0,0.0,0.4163667922948074,"{""15"": 199, ""30"": 200, ""5"": 200}",,"{""15"": 1, ""30"": 0, ""5"": 0}",,"{""15"": 1, ""30"": 0, ""5"": 0}",1.0,"{""15"": 200, ""30"": 200, ""5"": 200}"
1e-10,240,4,primary,paired_mean,0.2,0,0.6760666666666667,0.1194674623115578,"{""15"": 199, ""30"": 200, ""5"": 200}",,"{""15"": 1, ""30"": 0, ""5"": 0}",,"{""15"": 1, ""30"": 0, ""5"": 0}",0.32393333333333335,"{""15"": 200, ""30"": 200, ""5"": 200}"
1e-10,240,4,primary,paired_mean,0.3333333333333333,0,0.8136666666666666,0.06528291457286432,"{""15"": 199, ""30"": 200, ""5"": 200}",,"{""15"": 1, ""30"": 0, ""5"": 0}",,"{""15"": 1, ""30"": 0, ""5"": 0}",0.18633333333333335,"{""15"": 200, ""30"": 200, ""5"": 200}"
1e-10,240,4,primary,paired_mean,0.5,0,0.9013083333333334,0.033340703517587944,"{""15"": 199, ""30"": 200, ""5"": 200}",,"{""15"": 1, ""30"": 0, ""5"": 0}",,"{""15"": 1, ""30"": 0, ""5"": 0}",0.09869166666666669,"{""15"": 200, ""30"": 200, ""5"": 200}"
1e-10,240,4,primary,mom_w1,0.0,0,0.0,0.4163667922948074,"{""15"": 199, ""30"": 200, ""5"": 200}",,"{""15"": 1, ""30"": 0, ""5"": 0}",,"{""15"": 1, ""30"": 0, ""5"": 0}",1.0,"{""15"": 200, ""30"": 200, ""5"": 200}"
1e-10,240,4,primary,mom_w1,0.2,0,0.6760666666666667,0.1194674623115578,"{""15"": 199, ""30"": 200, ""5"": 200}",,"{""15"": 1, ""30"": 0, ""5"": 0}",,"{""15"": 1, ""30"": 0, ""5"": 0}",0.32393333333333335,"{""15"": 200, ""30"": 200, ""5"": 200}"
1e-10,240,4,primary,mom_w1,0.3333333333333333,0,0.8136666666666666,0.06528291457286432,"{""15"": 199, ""30"": 200, ""5"": 200}",,"{""15"": 1, ""30"": 0, ""5"": 0}",,"{""15"": 1, ""30"": 0, ""5"": 0}",0.18633333333333335,"{""15"": 200, ""30"": 200, ""5"": 200}"
1e-10,240,4,primary,mom_w1,0.5,0,0.9013083333333334,0.033340703517587944,"{""15"": 199, ""30"": 200, ""5"": 200}",,"{""15"": 1, ""30"": 0, ""5"": 0}",,"{""15"": 1, ""30"": 0, ""5"": 0}",0.09869166666666669,"{""15"": 200, ""30"": 200, ""5"": 200}"
1e-10,240,4,primary,mom_w2,0.0,0,0.0,0.4163667922948074,"{""15"": 199, ""30"": 200, ""5"": 200}",,"{""15"": 1, ""30"": 0, ""5"": 0}",,"{""15"": 1, ""30"": 0, ""5"": 0}",1.0,"{""15"": 200, ""30"": 200, ""5"": 200}"
1e-10,240,4,primary,mom_w2,0.2,0,0.6760666666666667,0.1194674623115578,"{""15"": 199, ""30"": 200, ""5"": 200}",,"{""15"": 1, ""30"": 0, ""5"": 0}",,"{""15"": 1, ""30"": 0, ""5"": 0}",0.32393333333333335,"{""15"": 200, ""30"": 200, ""5"": 200}"
1e-10,240,4,primary,mom_w2,0.3333333333333333,0,0.8136666666666666,0.06528291457286432,"{""15"": 199, ""30"": 200, ""5"": 200}",,"{""15"": 1, ""30"": 0, ""5"": 0}",,"{""15"": 1, ""30"": 0, ""5"": 0}",0.18633333333333335,"{""15"": 200, ""30"": 200, ""5"": 200}"
1e-10,240,4,primary,mom_w2,0.5,0,0.9013083333333334,0.033340703517587944,"{""15"": 199, ""30"": 200, ""5"": 200}",,"{""15"": 1, ""30"": 0, ""5"": 0}",,"{""15"": 1, ""30"": 0, ""5"": 0}",0.09869166666666669,"{""15"": 200, ""30"": 200, ""5"": 200}"
1e-10,240,4,right,sample_variance,0.0,0,0.0,0.41045,"{""15"": 200, ""30"": 200, ""5"": 200}",,"{""15"": 0, ""30"": 0, ""5"": 0}",,"{""15"": 0, ""30"": 0, ""5"": 0}",1.0,"{""15"": 200, ""30"": 200, ""5"": 200}"
1e-10,240,4,right,sample_variance,0.2,0,0.78035,0.06714166666666667,"{""15"": 200, ""30"": 200, ""5"": 200}",,"{""15"": 0, ""30"": 0, ""5"": 0}",,"{""15"": 0, ""30"": 0, ""5"": 0}",0.21964999999999998,"{""15"": 200, ""30"": 200, ""5"": 200}"
1e-10,240,4,right,sample_variance,0.3333333333333333,0,0.8954,0.028358333333333336,"{""15"": 200, ""30"": 200, ""5"": 200}",,"{""15"": 0, ""30"": 0, ""5"": 0}",,"{""15"": 0, ""30"": 0, ""5"": 0}",0.10459999999999998,"{""15"": 200, ""30"": 200, ""5"": 200}"
1e-10,240,4,right,sample_variance,0.5,0,0.9557583333333334,0.010691666666666669,"{""15"": 200, ""30"": 200, ""5"": 200}",,"{""15"": 0, ""30"": 0, ""5"": 0}",,"{""15"": 0, ""30"": 0, ""5"": 0}",0.04424166666666666,"{""15"": 200, ""30"": 200, ""5"": 200}"
1e-10,240,4,right,paired_mean,0.0,0,0.0,0.4175666666666667,"{""15"": 200, ""30"": 200, ""5"": 200}",,"{""15"": 0, ""30"": 0, ""5"": 0}",,"{""15"": 0, ""30"": 0, ""5"": 0}",1.0,"{""15"": 200, ""30"": 200, ""5"": 200}"
1e-10,240,4,right,paired_mean,0.2,0,0.6917,0.11553333333333334,"{""15"": 200, ""30"": 200, ""5"": 200}",,"{""15"": 0, ""30"": 0, ""5"": 0}",,"{""15"": 0, ""30"": 0, ""5"": 0}",0.3083,"{""15"": 200, ""30"": 200, ""5"": 200}"
1e-10,240,4,right,paired_mean,0.3333333333333333,0,0.8256916666666667,0.06390833333333333,"{""15"": 200, ""30"": 200, ""5"": 200}",,"{""15"": 0, ""30"": 0, ""5"": 0}",,"{""15"": 0, ""30"": 0, ""5"": 0}",0.17430833333333332,"{""15"": 200, ""30"": 200, ""5"": 200}"
1e-10,240,4,right,paired_mean,0.5,0,0.9098833333333334,0.032475,"{""15"": 200, ""30"": 200, ""5"": 200}",,"{""15"": 0, ""30"": 0, ""5"": 0}",,"{""15"": 0, ""30"": 0, ""5"": 0}",0.09011666666666666,"{""15"": 200, ""30"": 200, ""5"": 200}"
1e-10,240,4,right,mom_w1,0.0,0,0.0,0.4175666666666667,"{""15"": 200, ""30"": 200, ""5"": 200}",,"{""15"": 0, ""30"": 0, ""5"": 0}",,"{""15"": 0, ""30"": 0, ""5"": 0}",1.0,"{""15"": 200, ""30"": 200, ""5"": 200}"
1e-10,240,4,right,mom_w1,0.2,0,0.6917,0.11553333333333334,"{""15"": 200, ""30"": 200, ""5"": 200}",,"{""15"": 0, ""30"": 0, ""5"": 0}",,"{""15"": 0, ""30"": 0, ""5"": 0}",0.3083,"{""15"": 200, ""30"": 200, ""5"": 200}"
1e-10,240,4,right,mom_w1,0.3333333333333333,0,0.8256916666666667,0.06390833333333333,"{""15"": 200, ""30"": 200, ""5"": 200}",,"{""15"": 0, ""30"": 0, ""5"": 0}",,"{""15"": 0, ""30"": 0, ""5"": 0}",0.17430833333333332,"{""15"": 200, ""30"": 200, ""5"": 200}"
1e-10,240,4,right,mom_w1,0.5,0,0.9098833333333334,0.032475,"{""15"": 200, ""30"": 200, ""5"": 200}",,"{""15"": 0, ""30"": 0, ""5"": 0}",,"{""15"": 0, ""30"": 0, ""5"": 0}",0.09011666666666666,"{""15"": 200, ""30"": 200, ""5"": 200}"
1e-10,240,4,right,mom_w2,0.0,0,0.0,0.4175666666666667,"{""15"": 200, ""30"": 200, ""5"": 200}",,"{""15"": 0, ""30"": 0, ""5"": 0}",,"{""15"": 0, ""30"": 0, ""5"": 0}",1.0,"{""15"": 200, ""30"": 200, ""5"": 200}"
1e-10,240,4,right,mom_w2,0.2,0,0.6917,0.11553333333333334,"{""15"": 200, ""30"": 200, ""5"": 200}",,"{""15"": 0, ""30"": 0, ""5"": 0}",,"{""15"": 0, ""30"": 0, ""5"": 0}",0.3083,"{""15"": 200, ""30"": 200, ""5"": 200}"
1e-10,240,4,right,mom_w2,0.3333333333333333,0,0.8256916666666667,0.06390833333333333,"{""15"": 200, ""30"": 200, ""5"": 200}",,"{""15"": 0, ""30"": 0, ""5"": 0}",,"{""15"": 0, ""30"": 0, ""5"": 0}",0.17430833333333332,"{""15"": 200, ""30"": 200, ""5"": 200}"
1e-10,240,4,right,mom_w2,0.5,0,0.9098833333333334,0.032475,"{""15"": 200, ""30"": 200, ""5"": 200}",,"{""15"": 0, ""30"": 0, ""5"": 0}",,"{""15"": 0, ""30"": 0, ""5"": 0}",0.09011666666666666,"{""15"": 200, ""30"": 200, ""5"": 200}"
1e-10,80,8,left,sample_variance,0.0,0,0.0,0.0,"{""15"": 200, ""30"": 200, ""5"": 200}",,"{""15"": 0, ""30"": 0, ""5"": 0}",,"{""15"": 0, ""30"": 0, ""5"": 0}",1.0,"{""15"": 200, ""30"": 200, ""5"": 200}"
1e-10,80,8,left,sample_variance,0.2,0,0.0,0.0,"{""15"": 200, ""30"": 200, ""5"": 200}",,"{""15"": 0, ""30"": 0, ""5"": 0}",,"{""15"": 0, ""30"": 0, ""5"": 0}",1.0,"{""15"": 200, ""30"": 200, ""5"": 200}"
1e-10,80,8,left,sample_variance,0.3333333333333333,0,0.0,0.0,"{""15"": 200, ""30"": 200, ""5"": 200}",,"{""15"": 0, ""30"": 0, ""5"": 0}",,"{""15"": 0, ""30"": 0, ""5"": 0}",1.0,"{""15"": 200, ""30"": 200, ""5"": 200}"
1e-10,80,8,left,sample_variance,0.5,0,0.0,0.0,"{""15"": 200, ""30"": 200, ""5"": 200}",,"{""15"": 0, ""30"": 0, ""5"": 0}",,"{""15"": 0, ""30"": 0, ""5"": 0}",1.0,"{""15"": 200, ""30"": 200, ""5"": 200}"
1e-10,80,8,left,paired_mean,0.0,0,0.0,0.0,"{""15"": 200, ""30"": 200, ""5"": 200}",,"{""15"": 0, ""30"": 0, ""5"": 0}",,"{""15"": 0, ""30"": 0, ""5"": 0}",1.0,"{""15"": 200, ""30"": 200, ""5"": 200}"
1e-10,80,8,left,paired_mean,0.2,0,0.0,0.0,"{""15"": 200, ""30"": 200, ""5"": 200}",,"{""15"": 0, ""30"": 0, ""5"": 0}",,"{""15"": 0, ""30"": 0, ""5"": 0}",1.0,"{""15"": 200, ""30"": 200, ""5"": 200}"
1e-10,80,8,left,paired_mean,0.3333333333333333,0,0.0,0.0,"{""15"": 200, ""30"": 200, ""5"": 200}",,"{""15"": 0, ""30"": 0, ""5"": 0}",,"{""15"": 0, ""30"": 0, ""5"": 0}",1.0,"{""15"": 200, ""30"": 200, ""5"": 200}"
1e-10,80,8,left,paired_mean,0.5,0,0.0,0.0,"{""15"": 200, ""30"": 200, ""5"": 200}",,"{""15"": 0, ""30"": 0, ""5"": 0}",,"{""15"": 0, ""30"": 0, ""5"": 0}",1.0,"{""15"": 200, ""30"": 200, ""5"": 200}"
1e-10,80,8,left,mom_w1,0.0,0,0.0,0.0,"{""15"": 200, ""30"": 200, ""5"": 200}",,"{""15"": 0, ""30"": 0, ""5"": 0}",,"{""15"": 0, ""30"": 0, ""5"": 0}",1.0,"{""15"": 200, ""30"": 200, ""5"": 200}"
1e-10,80,8,left,mom_w1,0.2,0,0.0,0.0,"{""15"": 200, ""30"": 200, ""5"": 200}",,"{""15"": 0, ""30"": 0, ""5"": 0}",,"{""15"": 0, ""30"": 0, ""5"": 0}",1.0,"{""15"": 200, ""30"": 200, ""5"": 200}"
1e-10,80,8,left,mom_w1,0.3333333333333333,0,0.0,0.0,"{""15"": 200, ""30"": 200, ""5"": 200}",,"{""15"": 0, ""30"": 0, ""5"": 0}",,"{""15"": 0, ""30"": 0, ""5"": 0}",1.0,"{""15"": 200, ""30"": 200, ""5"": 200}"
1e-10,80,8,left,mom_w1,0.5,0,0.0,0.0,"{""15"": 200, ""30"": 200, ""5"": 200}",,"{""15"": 0, ""30"": 0, ""5"": 0}",,"{""15"": 0, ""30"": 0, ""5"": 0}",1.0,"{""15"": 200, ""30"": 200, ""5"": 200}"
1e-10,80,8,left,mom_w2,0.0,0,0.0,0.0,"{""15"": 200, ""30"": 200, ""5"": 200}",,"{""15"": 0, ""30"": 0, ""5"": 0}",,"{""15"": 0, ""30"": 0, ""5"": 0}",1.0,"{""15"": 200, ""30"": 200, ""5"": 200}"
1e-10,80,8,left,mom_w2,0.2,0,0.0,0.0,"{""15"": 200, ""30"": 200, ""5"": 200}",,"{""15"": 0, ""30"": 0, ""5"": 0}",,"{""15"": 0, ""30"": 0, ""5"": 0}",1.0,"{""15"": 200, ""30"": 200, ""5"": 200}"
1e-10,80,8,left,mom_w2,0.3333333333333333,0,0.0,0.0,"{""15"": 200, ""30"": 200, ""5"": 200}",,"{""15"": 0, ""30"": 0, ""5"": 0}",,"{""15"": 0, ""30"": 0, ""5"": 0}",1.0,"{""15"": 200, ""30"": 200, ""5"": 200}"
1e-10,80,8,left,mom_w2,0.5,0,0.0,0.0,"{""15"": 200, ""30"": 200, ""5"": 200}",,"{""15"": 0, ""30"": 0, ""5"": 0}",,"{""15"": 0, ""30"": 0, ""5"": 0}",1.0,"{""15"": 200, ""30"": 200, ""5"": 200}"
1e-10,80,8,primary,sample_variance,0.0,0,0.0,0.23281306532663318,"{""15"": 199, ""30"": 200, ""5"": 200}",,"{""15"": 1, ""30"": 0, ""5"": 0}",,"{""15"": 1, ""30"": 0, ""5"": 0}",1.0,"{""15"": 200, ""30"": 200, ""5"": 200}"
1e-10,80,8,primary,sample_variance,0.2,0,0.86225,0.010100041876046902,"{""15"": 199, ""30"": 200, ""5"": 200}",,"{""15"": 1, ""30"": 0, ""5"": 0}",,"{""15"": 1, ""30"": 0, ""5"": 0}",0.13774999999999998,"{""15"": 200, ""30"": 200, ""5"": 200}"
1e-10,80,8,primary,sample_variance,0.3333333333333333,0,0.9531833333333334,0.0017109715242881074,"{""15"": 199, ""30"": 200, ""5"": 200}",,"{""15"": 1, ""30"": 0, ""5"": 0}",,"{""15"": 1, ""30"": 0, ""5"": 0}",0.04681666666666667,"{""15"": 200, ""30"": 200, ""5"": 200}"
1e-10,80,8,primary,sample_variance,0.5,0,0.9871166666666666,0.000225251256281407,"{""15"": 199, ""30"": 200, ""5"": 200}",,"{""15"": 1, ""30"": 0, ""5"": 0}",,"{""15"": 1, ""30"": 0, ""5"": 0}",0.012883333333333332,"{""15"": 200, ""30"": 200, ""5"": 200}"
1e-10,80,8,primary,paired_mean,0.0,0,0.0,0.28338412897822446,"{""15"": 199, ""30"": 200, ""5"": 200}",,"{""15"": 1, ""30"": 0, ""5"": 0}",,"{""15"": 1, ""30"": 0, ""5"": 0}",1.0,"{""15"": 200, ""30"": 200, ""5"": 200}"
1e-10,80,8,primary,paired_mean,0.2,0,0.7797583333333333,0.046056993299832504,"{""15"": 199, ""30"": 200, ""5"": 200}",,"{""15"": 1, ""30"": 0, ""5"": 0}",,"{""15"": 1, ""30"": 0, ""5"": 0}",0.22024166666666667,"{""15"": 200, ""30"": 200, ""5"": 200}"
1e-10,80,8,primary,paired_mean,0.3333333333333333,0,0.9084333333333333,0.01713953098827471,"{""15"": 199, ""30"": 200, ""5"": 200}",,"{""15"": 1, ""30"": 0, ""5"": 0}",,"{""15"": 1, ""30"": 0, ""5"": 0}",0.09156666666666667,"{""15"": 200, ""30"": 200, ""5"": 200}"
1e-10,80,8,primary,paired_mean,0.5,0,0.9684416666666666,0.005180862646566164,"{""15"": 199, ""30"": 200, ""5"": 200}",,"{""15"": 1, ""30"": 0, ""5"": 0}",,"{""15"": 1, ""30"": 0, ""5"": 0}",0.031558333333333334,"{""15"": 200, ""30"": 200, ""5"": 200}"
1e-10,80,8,primary,mom_w1,0.0,0,0.0,0.34282889447236187,"{""15"": 199, ""30"": 200, ""5"": 200}",,"{""15"": 1, ""30"": 0, ""5"": 0}",,"{""15"": 1, ""30"": 0, ""5"": 0}",1.0,"{""15"": 200, ""30"": 200, ""5"": 200}"
1e-10,80,8,primary,mom_w1,0.2,0,0.6423083333333334,0.11058781407035177,"{""15"": 199, ""30"": 200, ""5"": 200}",,"{""15"": 1, ""30"": 0, ""5"": 0}",,"{""15"": 1, ""30"": 0, ""5"": 0}",0.3576916666666666,"{""15"": 200, ""30"": 200, ""5"": 200}"
1e-10,80,8,primary,mom_w1,0.3333333333333333,0,0.8099916666666667,0.05650850083752094,"{""15"": 199, ""30"": 200, ""5"": 200}",,"{""15"": 1, ""30"": 0, ""5"": 0}",,"{""15"": 1, ""30"": 0, ""5"": 0}",0.1900083333333333,"{""15"": 200, ""30"": 200, ""5"": 200}"
1e-10,80,8,primary,mom_w1,0.5,0,0.913675,0.024212018425460637,"{""15"": 199, ""30"": 200, ""5"": 200}",,"{""15"": 1, ""30"": 0, ""5"": 0}",,"{""15"": 1, ""30"": 0, ""5"": 0}",0.086325,"{""15"": 200, ""30"": 200, ""5"": 200}"
1e-10,80,8,primary,mom_w2,0.0,0,0.0,0.28338412897822446,"{""15"": 199, ""30"": 200, ""5"": 200}",,"{""15"": 1, ""30"": 0, ""5"": 0}",,"{""15"": 1, ""30"": 0, ""5"": 0}",1.0,"{""15"": 200, ""30"": 200, ""5"": 200}"
1e-10,80,8,primary,mom_w2,0.2,0,0.7797583333333333,0.046056993299832504,"{""15"": 199, ""30"": 200, ""5"": 200}",,"{""15"": 1, ""30"": 0, ""5"": 0}",,"{""15"": 1, ""30"": 0, ""5"": 0}",0.22024166666666667,"{""15"": 200, ""30"": 200, ""5"": 200}"
1e-10,80,8,primary,mom_w2,0.3333333333333333,0,0.9084333333333333,0.01713953098827471,"{""15"": 199, ""30"": 200, ""5"": 200}",,"{""15"": 1, ""30"": 0, ""5"": 0}",,"{""15"": 1, ""30"": 0, ""5"": 0}",0.09156666666666667,"{""15"": 200, ""30"": 200, ""5"": 200}"
1e-10,80,8,primary,mom_w2,0.5,0,0.9684416666666666,0.005180862646566164,"{""15"": 199, ""30"": 200, ""5"": 200}",,"{""15"": 1, ""30"": 0, ""5"": 0}",,"{""15"": 1, ""30"": 0, ""5"": 0}",0.031558333333333334,"{""15"": 200, ""30"": 200, ""5"": 200}"
1e-10,80,8,right,sample_variance,0.0,0,0.0,0.2313333333333333,"{""15"": 200, ""30"": 200, ""5"": 200}",,"{""15"": 0, ""30"": 0, ""5"": 0}",,"{""15"": 0, ""30"": 0, ""5"": 0}",1.0,"{""15"": 200, ""30"": 200, ""5"": 200}"
1e-10,80,8,right,sample_variance,0.2,0,0.8747833333333334,0.010091666666666667,"{""15"": 200, ""30"": 200, ""5"": 200}",,"{""15"": 0, ""30"": 0, ""5"": 0}",,"{""15"": 0, ""30"": 0, ""5"": 0}",0.12521666666666667,"{""15"": 200, ""30"": 200, ""5"": 200}"
1e-10,80,8,right,sample_variance,0.3333333333333333,0,0.9612916666666667,0.001733333333333334,"{""15"": 200, ""30"": 200, ""5"": 200}",,"{""15"": 0, ""30"": 0, ""5"": 0}",,"{""15"": 0, ""30"": 0, ""5"": 0}",0.03870833333333334,"{""15"": 200, ""30"": 200, ""5"": 200}"
1e-10,80,8,right,sample_variance,0.5,0,0.990725,0.00023333333333333333,"{""15"": 200, ""30"": 200, ""5"": 200}",,"{""15"": 0, ""30"": 0, ""5"": 0}",,"{""15"": 0, ""30"": 0, ""5"": 0}",0.009275000000000002,"{""15"": 200, ""30"": 200, ""5"": 200}"
1e-10,80,8,right,paired_mean,0.0,0,0.0,0.2810416666666667,"{""15"": 200, ""30"": 200, ""5"": 200}",,"{""15"": 0, ""30"": 0, ""5"": 0}",,"{""15"": 0, ""30"": 0, ""5"": 0}",1.0,"{""15"": 200, ""30"": 200, ""5"": 200}"
1e-10,80,8,right,paired_mean,0.2,0,0.7940166666666667,0.04414166666666667,"{""15"": 200, ""30"": 200, ""5"": 200}",,"{""15"": 0, ""30"": 0, ""5"": 0}",,"{""15"": 0, ""30"": 0, ""5"": 0}",0.20598333333333332,"{""15"": 200, ""30"": 200, ""5"": 200}"
