eta,budget,s,pair,estimator,epsilon,fraction,evaluable,paths,original_baseline_mean,paid_baseline_mean,paid_candidate_mean,paid_oracle_mean,paid_selected_mean,selected_mean_ratio,paid_baseline_mean_ratio,paid_candidate_mean_ratio,paid_oracle_mean_ratio,median_pathwise_ratio,p90_pathwise_ratio,p95_pathwise_ratio,p99_pathwise_ratio,max_pathwise_ratio,fraction_paths_harmed,accept_probability,reject_probability,abstain_probability,correct_paid_order_probability,false_candidate_probability,missed_paid_candidate_probability,net_beneficial_accept_probability,net_harmful_accept_probability,mean_cost_multiplier,mean_net_numerator_threshold,baseline_risk_share,recovered_risk_share,candidate_repays_fraction
1e-10,240,16,right,mom_w1,0.2,0.1,True,20.0,1.752094435655335e-21,1.9357943424625644e-21,2.0356191814597196e-21,1.9357943424625644e-21,1.946425829453526e-21,1.1088045099149202,1.0976503759398497,1.1903708454494968,1.0976503759398497,1.1090538947294517,1.1114019020588648,1.111890207359251,1.1131649948541071,1.1134836917278212,1.0,0.10791666666666666,0.19791666666666666,0.6941666666666667,0.19791666666666666,0.10791666666666666,0.0,0.0,0.10791666666666666,1.0976503759398497,0.9111301915116227,0.10000028899797382,,0.0
1e-10,240,16,right,mom_w1,0.3333333333333333,0.01,True,2.0,1.752055508417677e-21,1.935750276584656e-21,2.0356046590294836e-21,1.935750276584656e-21,1.939534035964346e-21,1.1021640224021894,1.0976503759398495,1.1903474557265148,1.0976503759398495,1.1021640964922765,1.1030774815071134,1.103191654633968,1.1032829931354515,1.1033058277608225,1.0,0.03916666666666667,0.0825,0.8783333333333334,0.0825,0.03916666666666667,0.0,0.0,0.03916666666666667,1.0976503759398497,0.9111301915116226,0.01000017487079449,,0.0
1e-10,240,16,right,mom_w1,0.3333333333333333,0.05,True,10.0,1.7521056404924236e-21,1.935806563335986e-21,2.0356260996826355e-21,1.935806563335986e-21,1.939771706122022e-21,1.1020048980420323,1.0976503759398495,1.1903617321016362,1.0976503759398495,1.102044216752522,1.1030687988492263,1.103435986379398,1.1037297364035357,1.1038031739095702,1.0,0.0405,0.08600000000000001,0.8734999999999999,0.08600000000000001,0.0405,0.0,0.0,0.0405,1.0976503759398497,0.9111301915116226,0.0500008177902409,,0.0
1e-10,240,16,right,mom_w1,0.3333333333333333,0.1,True,20.0,1.752094435655335e-21,1.9357943424625644e-21,2.0356191814597196e-21,1.9357943424625644e-21,1.939928809177077e-21,1.1022896833450078,1.0976503759398497,1.1903708454494968,1.0976503759398497,1.1021111720721783,1.10403553627669,1.1048958931064201,1.1053529521519623,1.1054672169133477,1.0,0.04225,0.09200000000000001,0.8657500000000001,0.09200000000000001,0.04225,0.0,0.0,0.04225,1.0976503759398497,0.9111301915116227,0.10000028899797382,,0.0
1e-10,240,16,right,mom_w1,0.5,0.01,True,2.0,1.752055508417677e-21,1.935750276584656e-21,2.0356046590294836e-21,1.935750276584656e-21,1.9369341228562416e-21,1.099319689747554,1.0976503759398495,1.1903474557265148,1.0976503759398495,1.0993197278749223,1.099765083501012,1.0998207529542732,1.0998652885168823,1.0998764224075344,1.0,0.012499999999999999,0.02666666666666667,0.9608333333333334,0.02666666666666667,0.012499999999999999,0.0,0.0,0.012499999999999999,1.0976503759398497,0.9111301915116226,0.01000017487079449,,0.0
1e-10,240,16,right,mom_w1,0.5,0.05,True,10.0,1.7521056404924236e-21,1.935806563335986e-21,2.0356260996826355e-21,1.935806563335986e-21,1.9369853561622383e-21,1.09902428210832,1.0976503759398495,1.1903617321016362,1.0976503759398495,1.0988740558288885,1.0999424038740495,1.100076175660713,1.1001831930900432,1.100209947447376,1.0,0.012166666666666666,0.03,0.9578333333333333,0.03,0.012166666666666666,0.0,0.0,0.012166666666666666,1.0976503759398497,0.9111301915116226,0.0500008177902409,,0.0
1e-10,240,16,right,mom_w1,0.5,0.1,True,20.0,1.752094435655335e-21,1.9357943424625644e-21,2.0356191814597196e-21,1.9357943424625644e-21,1.9370223462727637e-21,1.0991537544260985,1.0976503759398497,1.1903708454494968,1.0976503759398497,1.0991169676659656,1.1001741504145925,1.1008668667937123,1.1009541974312789,1.1009760300906704,1.0,0.012666666666666666,0.03241666666666667,0.9549166666666666,0.03241666666666667,0.012666666666666666,0.0,0.0,0.012666666666666666,1.0976503759398497,0.9111301915116227,0.10000028899797382,,0.0
1e-10,240,16,right,mom_w2,0.0,0.01,True,2.0,1.752055508417677e-21,1.935750276584656e-21,2.0356046590294836e-21,1.935750276584656e-21,1.9765081220878356e-21,1.1324566781500167,1.0976503759398495,1.1903474557265148,1.0976503759398495,1.1324566891457322,1.1336801951376423,1.133833133386631,1.133955483985822,1.1339860716356196,1.0,0.4058333333333333,0.5941666666666667,0.0,0.5941666666666667,0.4058333333333333,0.0,0.0,0.4058333333333333,1.0976503759398497,0.9111301915116226,0.01000017487079449,,0.0
1e-10,240,16,right,mom_w2,0.0,0.05,True,10.0,1.7521056404924236e-21,1.935806563335986e-21,2.0356260996826355e-21,1.935806563335986e-21,1.976167627949452e-21,1.1319034445950074,1.0976503759398495,1.1903617321016362,1.0976503759398495,1.1319194629013922,1.1350866133514073,1.1357365532237607,1.1362565051216433,1.1363864930961143,1.0,0.40149999999999997,0.5984999999999999,0.0,0.5984999999999999,0.40149999999999997,0.0,0.0,0.40149999999999997,1.0976503759398497,0.9111301915116226,0.0500008177902409,,0.0
1e-10,240,16,right,mom_w2,0.0,0.1,True,20.0,1.752094435655335e-21,1.9357943424625644e-21,2.0356191814597196e-21,1.9357943424625644e-21,1.975738586849255e-21,1.131941811600407,1.0976503759398497,1.1903708454494968,1.0976503759398497,1.131804113022332,1.135188033659397,1.1357652692844122,1.1362622483337737,1.1363864930961143,1.0,0.39775000000000005,0.6022500000000001,0.0,0.6022500000000001,0.39775000000000005,0.0,0.0,0.39775000000000005,1.0976503759398497,0.9111301915116227,0.10000028899797382,,0.0
1e-10,240,16,right,mom_w2,0.2,0.01,True,2.0,1.752055508417677e-21,1.935750276584656e-21,2.0356046590294836e-21,1.935750276584656e-21,1.9409557103542553e-21,1.1038869959330981,1.0976503759398495,1.1903474557265148,1.0976503759398495,1.103886953028968,1.1044205871660697,1.1044872914332073,1.1045406548469174,1.1045539957003452,1.0,0.05333333333333334,0.12166666666666666,0.8250000000000001,0.12166666666666666,0.05333333333333334,0.0,0.0,0.05333333333333334,1.0976503759398497,0.9111301915116226,0.01000017487079449,,0.0
1e-10,240,16,right,mom_w2,0.2,0.05,True,10.0,1.7521056404924236e-21,1.935806563335986e-21,2.0356260996826355e-21,1.935806563335986e-21,1.9403885261505967e-21,1.102998598913894,1.0976503759398495,1.1903617321016362,1.0976503759398495,1.1030068031262388,1.1046708558536915,1.1047014855009365,1.1047259892187322,1.104732115148181,1.0,0.04683333333333334,0.12733333333333333,0.8258333333333333,0.12733333333333333,0.04683333333333334,0.0,0.0,0.04683333333333334,1.0976503759398497,0.9111301915116226,0.0500008177902409,,0.0
1e-10,240,16,right,mom_w2,0.2,0.1,True,20.0,1.752094435655335e-21,1.9357943424625644e-21,2.0356191814597196e-21,1.9357943424625644e-21,1.940467567385619e-21,1.1029832225353122,1.0976503759398497,1.1903708454494968,1.0976503759398497,1.1028514295067346,1.1049494787055185,1.1050675556857816,1.105239657601781,1.1052826830807805,1.0,0.04775000000000001,0.12933333333333333,0.8229166666666666,0.12933333333333333,0.04775000000000001,0.0,0.0,0.04775000000000001,1.0976503759398497,0.9111301915116227,0.10000028899797382,,0.0
1e-10,240,16,right,mom_w2,0.3333333333333333,0.01,True,2.0,1.752055508417677e-21,1.935750276584656e-21,2.0356046590294836e-21,1.935750276584656e-21,1.9369526744945013e-21,1.099265525532507,1.0976503759398495,1.1903474557265148,1.0976503759398495,1.099265586353735,1.0999490502052878,1.1000344831867321,1.1001028295718873,1.100119916168176,1.0,0.012499999999999999,0.05083333333333334,0.9366666666666666,0.05083333333333334,0.012499999999999999,0.0,0.0,0.012499999999999999,1.0976503759398497,0.9111301915116226,0.01000017487079449,,0.0
1e-10,240,16,right,mom_w2,0.3333333333333333,0.05,True,10.0,1.7521056404924236e-21,1.935806563335986e-21,2.0356260996826355e-21,1.935806563335986e-21,1.9370327955068767e-21,1.0991911823877414,1.0976503759398495,1.1903617321016362,1.0976503759398495,1.099117112925672,1.0994955197660417,1.09994644627046,1.1003071874739947,1.1003973727748786,1.0,0.012666666666666666,0.05033333333333334,0.9369999999999999,0.05033333333333334,0.012666666666666666,0.0,0.0,0.012666666666666666,1.0976503759398497,0.9111301915116226,0.0500008177902409,,0.0
1e-10,240,16,right,mom_w2,0.3333333333333333,0.1,True,20.0,1.752094435655335e-21,1.9357943424625644e-21,2.0356191814597196e-21,1.9357943424625644e-21,1.9369165416745627e-21,1.0991347421748836,1.0976503759398497,1.1903708454494968,1.0976503759398497,1.0991168051550821,1.0997323702628232,1.1001139984141304,1.1003406979027288,1.1003973727748786,1.0,0.01166666666666667,0.05033333333333334,0.9380000000000001,0.05033333333333334,0.01166666666666667,0.0,0.0,0.01166666666666667,1.0976503759398497,0.9111301915116227,0.10000028899797382,,0.0
1e-10,240,16,right,mom_w2,0.5,0.01,True,2.0,1.752055508417677e-21,1.935750276584656e-21,2.0356046590294836e-21,1.935750276584656e-21,1.9360768701088955e-21,1.0980308838218948,1.0976503759398495,1.1903474557265148,1.0976503759398495,1.0980309101987065,1.0983353376057923,1.098373391031678,1.0984038337723865,1.0984114444575637,1.0,0.0033333333333333335,0.011666666666666667,0.985,0.011666666666666667,0.0033333333333333335,0.0,0.0,0.0033333333333333335,1.0976503759398497,0.9111301915116226,0.01000017487079449,,0.0
1e-10,240,16,right,mom_w2,0.5,0.05,True,10.0,1.7521056404924236e-21,1.935806563335986e-21,2.0356260996826355e-21,1.935806563335986e-21,1.9360987205376166e-21,1.0980143322449203,1.0976503759398495,1.1903617321016362,1.0976503759398495,1.097947981395522,1.0984413890609204,1.0985753667972606,1.098682548986333,1.098709344533601,1.0,0.0030000000000000005,0.011999999999999999,0.9849999999999999,0.011999999999999999,0.0030000000000000005,0.0,0.0,0.0030000000000000005,1.0976503759398497,0.9111301915116226,0.0500008177902409,,0.0
1e-10,240,16,right,mom_w2,0.5,0.1,True,20.0,1.752094435655335e-21,1.9357943424625644e-21,2.0356191814597196e-21,1.9357943424625644e-21,1.9360189060210657e-21,1.0979530609280275,1.0976503759398497,1.1903708454494968,1.0976503759398497,1.0979476589725563,1.098411967642014,1.098432607379008,1.0987419351785017,1.098819267128375,1.0,0.0023333333333333335,0.013083333333333336,0.9845833333333335,0.013083333333333336,0.0023333333333333335,0.0,0.0,0.0023333333333333335,1.0976503759398497,0.9111301915116227,0.10000028899797382,,0.0
1e-10,240,16,right,paired_mean,0.0,0.01,True,2.0,1.752055508417677e-21,1.935750276584656e-21,2.0356046590294836e-21,1.935750276584656e-21,1.9747046762848088e-21,1.1298518971338039,1.0976503759398495,1.1903474557265148,1.0976503759398495,1.1298520537028656,1.1313660018177796,1.1315552453321438,1.1317066401436353,1.1317444888465082,1.0,0.38666666666666666,0.6133333333333334,0.0,0.6133333333333334,0.38666666666666666,0.0,0.0,0.38666666666666666,1.0976503759398497,0.9111301915116226,0.01000017487079449,,0.0
1e-10,240,16,right,paired_mean,0.0,0.05,True,10.0,1.7521056404924236e-21,1.935806563335986e-21,2.0356260996826355e-21,1.935806563335986e-21,1.972741952607275e-21,1.128036416357425,1.0976503759398495,1.1903617321016362,1.0976503759398495,1.1285581281366979,1.1304677082551526,1.1315394253447386,1.1323967990164077,1.1326111424343248,1.0,0.3666666666666667,0.6333333333333332,0.0,0.6333333333333332,0.3666666666666667,0.0,0.0,0.3666666666666667,1.0976503759398497,0.9111301915116226,0.0500008177902409,,0.0
1e-10,240,16,right,paired_mean,0.0,0.1,True,20.0,1.752094435655335e-21,1.9357943424625644e-21,2.0356191814597196e-21,1.9357943424625644e-21,1.972709603746903e-21,1.1285053468570088,1.0976503759398497,1.1903708454494968,1.0976503759398497,1.1283549544788831,1.131813645557968,1.1329428322403279,1.1355603984244913,1.1362147899705324,1.0,0.3669166666666666,0.6330833333333333,0.0,0.6330833333333333,0.3669166666666666,0.0,0.0,0.3669166666666666,1.0976503759398497,0.9111301915116227,0.10000028899797382,,0.0
1e-10,240,16,right,paired_mean,0.2,0.01,True,2.0,1.752055508417677e-21,1.935750276584656e-21,2.0356046590294836e-21,1.935750276584656e-21,1.9367031847601746e-21,1.0990337713804896,1.0976503759398495,1.1903474557265148,1.0976503759398495,1.0990337687334684,1.0991003223584215,1.0991086415615408,1.0991152969240359,1.0991169607646596,1.0,0.01,0.07333333333333335,0.9166666666666666,0.07333333333333335,0.01,0.0,0.0,0.01,1.0976503759398497,0.9111301915116226,0.01000017487079449,,0.0
1e-10,240,16,right,paired_mean,0.2,0.05,True,10.0,1.7521056404924236e-21,1.935806563335986e-21,2.0356260996826355e-21,1.935806563335986e-21,1.9371186688434803e-21,1.0993126169390506,1.0976503759398495,1.1903617321016362,1.0976503759398495,1.0991736004281545,1.0995974981841716,1.0999139449380928,1.1001671023412296,1.1002303916920138,1.0,0.0135,0.081,0.9055,0.081,0.0135,0.0,0.0,0.0135,1.0976503759398497,0.9111301915116226,0.0500008177902409,,0.0
1e-10,240,16,right,paired_mean,0.2,0.1,True,20.0,1.752094435655335e-21,1.9357943424625644e-21,2.0356191814597196e-21,1.9357943424625644e-21,1.9372028117832248e-21,1.0994625113105763,1.0976503759398497,1.1903708454494968,1.0976503759398497,1.0992668455176728,1.1003321016371383,1.1007500920273734,1.1007521021701019,1.100752604705784,1.0,0.014583333333333335,0.07983333333333334,0.9055833333333333,0.07983333333333334,0.014583333333333335,0.0,0.0,0.014583333333333335,1.0976503759398497,0.9111301915116227,0.10000028899797382,,0.0
1e-10,240,16,right,paired_mean,0.3333333333333333,0.01,True,2.0,1.752055508417677e-21,1.935750276584656e-21,2.0356046590294836e-21,1.935750276584656e-21,1.9359861489415537e-21,1.098002989556354,1.0976503759398495,1.1903474557265148,1.0976503759398495,1.0980029900676052,1.0980470499860207,1.0980525574758226,1.098056963467664,1.0980580649656244,1.0,0.0025,0.020833333333333332,0.9766666666666667,0.020833333333333332,0.0025,0.0,0.0,0.0025,1.0976503759398497,0.9111301915116226,0.01000017487079449,,0.0
1e-10,240,16,right,paired_mean,0.3333333333333333,0.05,True,10.0,1.7521056404924236e-21,1.935806563335986e-21,2.0356260996826355e-21,1.935806563335986e-21,1.9360813909731065e-21,1.0980220225115636,1.0976503759398495,1.1903617321016362,1.0976503759398495,1.097948003023817,1.098441093021803,1.098574817594119,1.098681797251972,1.0987085421664353,1.0,0.0028333333333333335,0.021833333333333333,0.9753333333333334,0.021833333333333333,0.0028333333333333335,0.0,0.0,0.0028333333333333335,1.0976503759398497,0.9111301915116226,0.0500008177902409,,0.0
1e-10,240,16,right,paired_mean,0.3333333333333333,0.1,True,20.0,1.752094435655335e-21,1.9357943424625644e-21,2.0356191814597196e-21,1.9357943424625644e-21,1.9360279511032763e-21,1.0979718959469118,1.0976503759398497,1.1903708454494968,1.0976503759398497,1.097948003023817,1.098411794099382,1.0984270849400388,1.0986522663549463,1.0987085617086734,1.0,0.0024166666666666664,0.0205,0.9770833333333334,0.0205,0.0024166666666666664,0.0,0.0,0.0024166666666666664,1.0976503759398497,0.9111301915116227,0.10000028899797382,,0.0
1e-10,240,16,right,paired_mean,0.5,0.01,True,2.0,1.752055508417677e-21,1.935750276584656e-21,2.0356046590294836e-21,1.935750276584656e-21,1.9359861489415537e-21,1.098002989556354,1.0976503759398495,1.1903474557265148,1.0976503759398495,1.0980029900676052,1.0980470499860207,1.0980525574758226,1.098056963467664,1.0980580649656244,1.0,0.0025,0.005,0.9925,0.005,0.0025,0.0,0.0,0.0025,1.0976503759398497,0.9111301915116226,0.01000017487079449,,0.0
1e-10,240,16,right,paired_mean,0.5,0.05,True,10.0,1.7521056404924236e-21,1.935806563335986e-21,2.0356260996826355e-21,1.935806563335986e-21,1.935853737807364e-21,1.0977209010248954,1.0976503759398495,1.1903617321016362,1.0976503759398495,1.0976503759398493,1.0979589301491928,1.0980084975574085,1.098048151483981,1.0980580649656244,1.0,0.0005,0.004833333333333334,0.9946666666666667,0.004833333333333334,0.0005,0.0,0.0,0.0005,1.0976503759398497,0.9111301915116226,0.0500008177902409,,0.0
1e-10,240,16,right,paired_mean,0.5,0.1,True,20.0,1.752094435655335e-21,1.9357943424625644e-21,2.0356191814597196e-21,1.9357943424625644e-21,1.935825651536859e-21,1.097700537717786,1.0976503759398497,1.1903708454494968,1.0976503759398497,1.0976503759398495,1.0979479257648452,1.0979535435075831,1.0980374837661526,1.0980584688307948,1.0,0.0003333333333333333,0.004750000000000001,0.9949166666666667,0.004750000000000001,0.0003333333333333333,0.0,0.0,0.0003333333333333333,1.0976503759398497,0.9111301915116227,0.10000028899797382,,0.0
1e-10,240,16,right,sample_variance,0.0,0.01,True,2.0,1.752055508417677e-21,1.935750276584656e-21,2.0356046590294836e-21,1.935750276584656e-21,1.971939972596149e-21,1.1275171338869627,1.0976503759398495,1.1903474557265148,1.0976503759398495,1.127517205198702,1.1285054293815175,1.1286289574043693,1.1287277798226512,1.1287524854272215,1.0,0.3591666666666667,0.6408333333333333,0.0,0.6408333333333333,0.3591666666666667,0.0,0.0,0.3591666666666667,1.0976503759398497,0.9111301915116226,0.01000017487079449,,0.0
1e-10,240,16,right,sample_variance,0.0,0.05,True,10.0,1.7521056404924236e-21,1.935806563335986e-21,2.0356260996826355e-21,1.935806563335986e-21,1.9695118631991214e-21,1.124447038454959,1.0976503759398495,1.1903617321016362,1.0976503759398495,1.1239910816840768,1.1285388564549077,1.1288703982089008,1.129135631612095,1.1292019399628936,1.0,0.3336666666666666,0.6663333333333333,0.0,0.6663333333333333,0.3336666666666666,0.0,0.0,0.3336666666666666,1.0976503759398497,0.9111301915116226,0.0500008177902409,,0.0
1e-10,240,16,right,sample_variance,0.0,0.1,True,20.0,1.752094435655335e-21,1.9357943424625644e-21,2.0356191814597196e-21,1.9357943424625644e-21,1.9689839186488137e-21,1.1245289791029605,1.0976503759398497,1.1903708454494968,1.0976503759398497,1.1238998034903533,1.1283012501895138,1.1290273298892821,1.13157047276408,1.1322062584827794,1.0,0.329,0.6709999999999999,0.0,0.6709999999999999,0.329,0.0,0.0,0.329,1.0976503759398497,0.9111301915116227,0.10000028899797382,,0.0
1e-10,240,16,right,sample_variance,0.2,0.01,True,2.0,1.752055508417677e-21,1.935750276584656e-21,2.0356046590294836e-21,1.935750276584656e-21,1.935750276584658e-21,1.0976503759398506,1.0976503759398495,1.1903474557265148,1.0976503759398495,1.0976503759398506,1.0976503759398524,1.0976503759398524,1.0976503759398526,1.0976503759398526,1.0,0.0,0.04666666666666666,0.9533333333333335,0.04666666666666666,0.0,0.0,0.0,0.0,1.0976503759398497,0.9111301915116226,0.01000017487079449,,0.0
1e-10,240,16,right,sample_variance,0.2,0.05,True,10.0,1.7521056404924236e-21,1.935806563335986e-21,2.0356260996826355e-21,1.935806563335986e-21,1.9358709753539743e-21,1.0977452691866705,1.0976503759398495,1.1903617321016362,1.0976503759398495,1.0976503759398495,1.0979536419998606,1.0979789209661144,1.0979991441391175,1.0980041999323682,1.0,0.0006666666666666666,0.05066666666666667,0.9486666666666667,0.05066666666666667,0.0006666666666666666,0.0,0.0,0.0006666666666666666,1.0976503759398497,0.9111301915116226,0.0500008177902409,,0.0
1e-10,240,16,right,sample_variance,0.2,0.1,True,20.0,1.752094435655335e-21,1.9357943424625644e-21,2.0356191814597196e-21,1.9357943424625644e-21,1.9358592186303644e-21,1.0977359077174647,1.0976503759398497,1.1903708454494968,1.0976503759398497,1.0976503759398495,1.097953962954085,1.0980095812940425,1.098093350934521,1.0981142933446406,1.0,0.0006666666666666666,0.050666666666666665,0.9486666666666667,0.050666666666666665,0.0006666666666666666,0.0,0.0,0.0006666666666666666,1.0976503759398497,0.9111301915116227,0.10000028899797382,,0.0
1e-10,240,16,right,sample_variance,0.3333333333333333,0.01,True,2.0,1.752055508417677e-21,1.935750276584656e-21,2.0356046590294836e-21,1.935750276584656e-21,1.935750276584658e-21,1.0976503759398506,1.0976503759398495,1.1903474557265148,1.0976503759398495,1.0976503759398506,1.0976503759398524,1.0976503759398524,1.0976503759398526,1.0976503759398526,1.0,0.0,0.011666666666666667,0.9883333333333333,0.011666666666666667,0.0,0.0,0.0,0.0,1.0976503759398497,0.9111301915116226,0.01000017487079449,,0.0
1e-10,240,16,right,sample_variance,0.3333333333333333,0.05,True,10.0,1.7521056404924236e-21,1.935806563335986e-21,2.0356260996826355e-21,1.935806563335986e-21,1.9358065633359845e-21,1.0976503759398493,1.0976503759398495,1.1903617321016362,1.0976503759398495,1.0976503759398493,1.0976503759398526,1.0976503759398528,1.0976503759398528,1.0976503759398528,1.0,0.0,0.008833333333333334,0.9911666666666666,0.008833333333333334,0.0,0.0,0.0,0.0,1.0976503759398497,0.9111301915116226,0.0500008177902409,,0.0
1e-10,240,16,right,sample_variance,0.3333333333333333,0.1,True,20.0,1.752094435655335e-21,1.9357943424625644e-21,2.0356191814597196e-21,1.9357943424625644e-21,1.935794342462563e-21,1.097650375939849,1.0976503759398497,1.1903708454494968,1.0976503759398497,1.097650375939849,1.0976503759398526,1.097650375939853,1.0976503759398542,1.0976503759398544,1.0,0.0,0.009833333333333335,0.9901666666666666,0.009833333333333335,0.0,0.0,0.0,0.0,1.0976503759398497,0.9111301915116227,0.10000028899797382,,0.0
1e-10,240,16,right,sample_variance,0.5,0.01,True,2.0,1.752055508417677e-21,1.935750276584656e-21,2.0356046590294836e-21,1.935750276584656e-21,1.935750276584658e-21,1.0976503759398506,1.0976503759398495,1.1903474557265148,1.0976503759398495,1.0976503759398506,1.0976503759398524,1.0976503759398524,1.0976503759398526,1.0976503759398526,1.0,0.0,0.0016666666666666668,0.9983333333333334,0.0016666666666666668,0.0,0.0,0.0,0.0,1.0976503759398497,0.9111301915116226,0.01000017487079449,,0.0
1e-10,240,16,right,sample_variance,0.5,0.05,True,10.0,1.7521056404924236e-21,1.935806563335986e-21,2.0356260996826355e-21,1.935806563335986e-21,1.9358065633359845e-21,1.0976503759398493,1.0976503759398495,1.1903617321016362,1.0976503759398495,1.0976503759398493,1.0976503759398526,1.0976503759398528,1.0976503759398528,1.0976503759398528,1.0,0.0,0.001333333333333333,0.9986666666666667,0.001333333333333333,0.0,0.0,0.0,0.0,1.0976503759398497,0.9111301915116226,0.0500008177902409,,0.0
1e-10,240,16,right,sample_variance,0.5,0.1,True,20.0,1.752094435655335e-21,1.9357943424625644e-21,2.0356191814597196e-21,1.9357943424625644e-21,1.935794342462563e-21,1.097650375939849,1.0976503759398497,1.1903708454494968,1.0976503759398497,1.097650375939849,1.0976503759398526,1.097650375939853,1.0976503759398542,1.0976503759398544,1.0,0.0,0.0009999999999999998,0.9990000000000001,0.0009999999999999998,0.0,0.0,0.0,0.0,1.0976503759398497,0.9111301915116227,0.10000028899797382,,0.0
1e-10,240,32,left,mom_w1,0.0,0.01,True,2.0,1.6704375630198152e-21,2.0060576269263284e-21,0.011548508581907037,2.0060576269263284e-21,2.0060576269263273e-21,1.1858692195770837,1.1858692195770846,1.177941254141507e+19,1.1858692195770846,1.1858692195770837,1.185869219577086,1.1858692195770864,1.1858692195770866,1.1858692195770866,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.1858692195770846,0.8435702783528871,0.010195487939655254,,0.0
1e-10,240,32,left,mom_w1,0.0,0.05,True,10.0,1.6488703913202116e-21,1.9806135185872703e-21,0.011548137613004017,1.9806135185872703e-21,1.9806135185872695e-21,1.1858692195770846,1.1858692195770846,1.1904021741989446e+19,1.1858692195770846,1.1858692195770841,1.1858692195770895,1.18586921957709,1.1858692195770903,1.1858692195770903,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.1858692195770846,0.8435702783528871,0.0501877805136601,,0.0
1e-10,240,32,left,mom_w1,0.0,0.1,True,20.0,1.6461699715412086e-21,1.9774275504929854e-21,0.011548582735777857,1.9774275504929854e-21,1.977427550492986e-21,1.185869219577085,1.1858692195770848,1.1921008155341457e+19,1.1858692195770848,1.1858692195770855,1.18586921957709,1.1858692195770901,1.1858692195770906,1.1858692195770908,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.1858692195770848,0.8435702783528871,0.10017792468659086,,0.0
1e-10,240,32,left,mom_w1,0.2,0.01,True,2.0,1.6704375630198152e-21,2.0060576269263284e-21,0.011548508581907037,2.0060576269263284e-21,2.0060576269263273e-21,1.1858692195770837,1.1858692195770846,1.177941254141507e+19,1.1858692195770846,1.1858692195770837,1.185869219577086,1.1858692195770864,1.1858692195770866,1.1858692195770866,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.1858692195770846,0.8435702783528871,0.010195487939655254,,0.0
1e-10,240,32,left,mom_w1,0.2,0.05,True,10.0,1.6488703913202116e-21,1.9806135185872703e-21,0.011548137613004017,1.9806135185872703e-21,1.9806135185872695e-21,1.1858692195770846,1.1858692195770846,1.1904021741989446e+19,1.1858692195770846,1.1858692195770841,1.1858692195770895,1.18586921957709,1.1858692195770903,1.1858692195770903,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.1858692195770846,0.8435702783528871,0.0501877805136601,,0.0
1e-10,240,32,left,mom_w1,0.2,0.1,True,20.0,1.6461699715412086e-21,1.9774275504929854e-21,0.011548582735777857,1.9774275504929854e-21,1.977427550492986e-21,1.185869219577085,1.1858692195770848,1.1921008155341457e+19,1.1858692195770848,1.1858692195770855,1.18586921957709,1.1858692195770901,1.1858692195770906,1.1858692195770908,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.1858692195770848,0.8435702783528871,0.10017792468659086,,0.0
1e-10,240,32,left,mom_w1,0.3333333333333333,0.01,True,2.0,1.6704375630198152e-21,2.0060576269263284e-21,0.011548508581907037,2.0060576269263284e-21,2.0060576269263273e-21,1.1858692195770837,1.1858692195770846,1.177941254141507e+19,1.1858692195770846,1.1858692195770837,1.185869219577086,1.1858692195770864,1.1858692195770866,1.1858692195770866,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.1858692195770846,0.8435702783528871,0.010195487939655254,,0.0
1e-10,240,32,left,mom_w1,0.3333333333333333,0.05,True,10.0,1.6488703913202116e-21,1.9806135185872703e-21,0.011548137613004017,1.9806135185872703e-21,1.9806135185872695e-21,1.1858692195770846,1.1858692195770846,1.1904021741989446e+19,1.1858692195770846,1.1858692195770841,1.1858692195770895,1.18586921957709,1.1858692195770903,1.1858692195770903,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.1858692195770846,0.8435702783528871,0.0501877805136601,,0.0
1e-10,240,32,left,mom_w1,0.3333333333333333,0.1,True,20.0,1.6461699715412086e-21,1.9774275504929854e-21,0.011548582735777857,1.9774275504929854e-21,1.977427550492986e-21,1.185869219577085,1.1858692195770848,1.1921008155341457e+19,1.1858692195770848,1.1858692195770855,1.18586921957709,1.1858692195770901,1.1858692195770906,1.1858692195770908,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.1858692195770848,0.8435702783528871,0.10017792468659086,,0.0
1e-10,240,32,left,mom_w1,0.5,0.01,True,2.0,1.6704375630198152e-21,2.0060576269263284e-21,0.011548508581907037,2.0060576269263284e-21,2.0060576269263273e-21,1.1858692195770837,1.1858692195770846,1.177941254141507e+19,1.1858692195770846,1.1858692195770837,1.185869219577086,1.1858692195770864,1.1858692195770866,1.1858692195770866,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.1858692195770846,0.8435702783528871,0.010195487939655254,,0.0
