family,trial,r2_power,r2_exp,r2_step,selected_model,true_family,q_power,q_exp,q_step,q_multi,q_0,q_star_emp,failure_mode
"Step (r=20, eta=0.01)",58,0.473381348178037,0.7124303079660189,0.0,exponential,step_gap,10,10,11,10,53,43,Failure_A (Wrong Family Selected)
"Step (r=20, eta=0.01)",59,0.4933569889541476,0.7385455934104392,0.0,exponential,step_gap,10,10,11,10,53,43,Failure_A (Wrong Family Selected)
"Step (r=20, eta=0.01)",60,0.2811185955094867,0.46394132212728334,0.0,exponential,step_gap,10,10,11,10,53,43,Failure_A (Wrong Family Selected)
"Step (r=20, eta=0.01)",61,0.370508158917381,0.5678205652366151,0.0,exponential,step_gap,10,10,11,10,53,43,Failure_A (Wrong Family Selected)
"Step (r=20, eta=0.01)",62,0.36565774802976136,0.5675168592943087,0.0,exponential,step_gap,10,10,11,10,53,43,Failure_A (Wrong Family Selected)
"Step (r=20, eta=0.01)",63,0.39027556469353897,0.6094859854237729,0.0,exponential,step_gap,10,10,11,10,53,43,Failure_A (Wrong Family Selected)
"Step (r=20, eta=0.01)",64,0.5907705698694893,0.8277250993962225,0.0,exponential,step_gap,10,10,10,10,53,43,Failure_A (Wrong Family Selected)
"Step (r=20, eta=0.01)",65,0.4696505638899703,0.6823519012399599,0.0,exponential,step_gap,10,10,11,10,53,43,Failure_A (Wrong Family Selected)
"Step (r=20, eta=0.01)",66,0.5547720373061824,0.7971805465421965,0.0,exponential,step_gap,10,10,11,10,53,43,Failure_A (Wrong Family Selected)
"Step (r=20, eta=0.01)",67,0.5004197717205485,0.7182975232461568,0.0,exponential,step_gap,10,10,11,10,53,43,Failure_A (Wrong Family Selected)
"Step (r=20, eta=0.01)",68,0.5996485731593222,0.8370475773937994,0.0,exponential,step_gap,10,10,11,10,53,43,Failure_A (Wrong Family Selected)
"Step (r=20, eta=0.01)",69,0.6077079819327069,0.8267633237951996,0.0,exponential,step_gap,10,10,11,10,53,43,Failure_A (Wrong Family Selected)
"Step (r=20, eta=0.01)",70,0.6337812696358175,0.8593504207766842,0.0,exponential,step_gap,10,10,10,10,53,43,Failure_A (Wrong Family Selected)
"Step (r=20, eta=0.01)",71,0.3804441025437306,0.6008676519745269,0.0,exponential,step_gap,10,10,11,10,53,43,Failure_A (Wrong Family Selected)
"Step (r=20, eta=0.01)",72,0.2784472442285496,0.4598330363955707,0.0,exponential,step_gap,10,10,11,10,53,43,Failure_A (Wrong Family Selected)
"Step (r=20, eta=0.01)",73,0.36439097631283546,0.5749070784931645,0.0,exponential,step_gap,10,10,11,10,53,43,Failure_A (Wrong Family Selected)
"Step (r=20, eta=0.01)",74,0.3640273441277927,0.5611010445632747,0.0,exponential,step_gap,10,10,11,10,53,43,Failure_A (Wrong Family Selected)
"Step (r=20, eta=0.01)",75,0.40468344082792707,0.5947744097044907,0.0,exponential,step_gap,10,10,11,10,53,43,Failure_A (Wrong Family Selected)
"Step (r=20, eta=0.01)",76,0.5261206620698682,0.7526240351232244,0.0,exponential,step_gap,10,10,10,10,53,43,Failure_A (Wrong Family Selected)
"Step (r=20, eta=0.01)",77,0.6487100392295237,0.8809685324347638,0.0,exponential,step_gap,10,10,10,10,53,43,Failure_A (Wrong Family Selected)
"Step (r=20, eta=0.01)",78,0.24515335767079105,0.4144024173661496,0.0,exponential,step_gap,10,10,11,10,53,43,Failure_A (Wrong Family Selected)
"Step (r=20, eta=0.01)",79,0.5346586079026093,0.7558086184381805,0.0,exponential,step_gap,10,10,11,10,53,43,Failure_A (Wrong Family Selected)
"Step (r=20, eta=0.01)",80,0.5512009819802658,0.7787665802269319,0.0,exponential,step_gap,10,10,11,10,53,43,Failure_A (Wrong Family Selected)
"Step (r=20, eta=0.01)",81,0.5782778923299479,0.816968413829723,0.0,exponential,step_gap,10,10,10,10,53,43,Failure_A (Wrong Family Selected)
"Step (r=20, eta=0.01)",82,0.6369013959636194,0.8653008284899145,0.0,exponential,step_gap,10,10,11,10,53,43,Failure_A (Wrong Family Selected)
"Step (r=20, eta=0.01)",83,0.42204783989132133,0.638092189324341,0.0,exponential,step_gap,10,10,11,10,53,43,Failure_A (Wrong Family Selected)
"Step (r=20, eta=0.01)",84,0.3778870128279247,0.6054987208864158,0.0,exponential,step_gap,10,10,11,10,53,43,Failure_A (Wrong Family Selected)
"Step (r=20, eta=0.01)",85,0.5610518989759774,0.807485740844537,0.0,exponential,step_gap,10,10,11,10,53,43,Failure_A (Wrong Family Selected)
"Step (r=20, eta=0.01)",86,0.5036659649837874,0.74451949494811,0.0,exponential,step_gap,10,10,11,10,53,43,Failure_A (Wrong Family Selected)
"Step (r=20, eta=0.01)",87,0.5500367719850134,0.789619386377054,0.0,exponential,step_gap,10,10,11,10,53,43,Failure_A (Wrong Family Selected)
"Step (r=20, eta=0.01)",88,0.6509959573041271,0.8741790165475423,0.0,exponential,step_gap,10,10,11,10,53,43,Failure_A (Wrong Family Selected)
"Step (r=20, eta=0.01)",89,0.3991130660783444,0.5969190731955942,0.0,exponential,step_gap,10,10,11,10,53,43,Failure_A (Wrong Family Selected)
"Step (r=20, eta=0.01)",90,0.4609443191434869,0.7057366696962514,0.0,exponential,step_gap,10,10,11,10,53,43,Failure_A (Wrong Family Selected)
"Step (r=20, eta=0.01)",91,0.5756619887749772,0.8223817286039969,0.0,exponential,step_gap,10,10,11,10,53,43,Failure_A (Wrong Family Selected)
"Step (r=20, eta=0.01)",92,0.5122368340701451,0.7626899852985224,0.0,exponential,step_gap,10,10,10,10,53,43,Failure_A (Wrong Family Selected)
"Step (r=20, eta=0.01)",93,0.5171264744426496,0.741175056300294,0.0,exponential,step_gap,10,10,11,10,53,43,Failure_A (Wrong Family Selected)
"Step (r=20, eta=0.01)",94,0.5346925942019809,0.7788171492347765,0.0,exponential,step_gap,10,10,10,10,53,43,Failure_A (Wrong Family Selected)
"Step (r=20, eta=0.01)",95,0.31987782069614656,0.5049373753022866,0.0,exponential,step_gap,10,10,11,10,53,43,Failure_A (Wrong Family Selected)
"Step (r=20, eta=0.01)",96,0.39256636791193744,0.6150634042534422,0.0,exponential,step_gap,10,10,11,10,53,43,Failure_A (Wrong Family Selected)
"Step (r=20, eta=0.01)",97,0.4569192103635181,0.6840825558827868,0.0,exponential,step_gap,10,10,11,10,53,43,Failure_A (Wrong Family Selected)
"Step (r=20, eta=0.01)",98,0.404658980580776,0.6236359771482927,0.0,exponential,step_gap,10,10,11,10,53,43,Failure_A (Wrong Family Selected)
"Step (r=20, eta=0.01)",99,0.3855582826108995,0.6002190995738372,0.0,exponential,step_gap,10,10,11,10,53,43,Failure_A (Wrong Family Selected)
"Elbow (r=10, eta=0.01)",0,0.9410658180435068,0.7392049879663535,0.95,step_gap,step_gap,61,79,10,10,53,17,Failure_C (Oracle-vs-Randomized Risk Mismatch)
"Elbow (r=10, eta=0.01)",1,0.9456345453085753,0.7465478172503446,0.95,step_gap,step_gap,61,79,10,10,53,17,Failure_C (Oracle-vs-Randomized Risk Mismatch)
"Elbow (r=10, eta=0.01)",2,0.9443172129089777,0.7523338374775044,0.95,step_gap,step_gap,61,79,10,10,53,17,Failure_C (Oracle-vs-Randomized Risk Mismatch)
"Elbow (r=10, eta=0.01)",3,0.9514359972716699,0.763313396969724,0.95,step_gap,step_gap,61,79,10,10,53,17,Failure_C (Oracle-vs-Randomized Risk Mismatch)
"Elbow (r=10, eta=0.01)",4,0.9546220915939811,0.7737697224271914,0.95,step_gap,step_gap,62,79,10,10,53,17,Failure_C (Oracle-vs-Randomized Risk Mismatch)
"Elbow (r=10, eta=0.01)",5,0.9653718144149545,0.7925728497213447,0.95,step_gap,step_gap,61,79,10,10,53,17,Failure_C (Oracle-vs-Randomized Risk Mismatch)
"Elbow (r=10, eta=0.01)",6,0.9458054552027884,0.745025613804021,0.95,step_gap,step_gap,61,79,10,10,53,17,Failure_C (Oracle-vs-Randomized Risk Mismatch)
"Elbow (r=10, eta=0.01)",7,0.944085677901185,0.7449832930125622,0.95,step_gap,step_gap,61,79,10,10,53,17,Failure_C (Oracle-vs-Randomized Risk Mismatch)
"Elbow (r=10, eta=0.01)",8,0.9422394603114588,0.7495471665055955,0.95,step_gap,step_gap,61,79,10,10,53,17,Failure_C (Oracle-vs-Randomized Risk Mismatch)
"Elbow (r=10, eta=0.01)",9,0.956472081766501,0.7777985444478565,0.95,step_gap,step_gap,62,79,10,10,53,17,Failure_C (Oracle-vs-Randomized Risk Mismatch)
"Elbow (r=10, eta=0.01)",10,0.9487594082925772,0.7593093282475268,0.95,step_gap,step_gap,62,79,10,10,53,17,Failure_C (Oracle-vs-Randomized Risk Mismatch)
"Elbow (r=10, eta=0.01)",11,0.9448523912966853,0.7543264371035736,0.95,step_gap,step_gap,61,79,10,10,53,17,Failure_C (Oracle-vs-Randomized Risk Mismatch)
"Elbow (r=10, eta=0.01)",12,0.9398849396888675,0.7322119430985028,0.95,step_gap,step_gap,61,79,10,10,53,17,Failure_C (Oracle-vs-Randomized Risk Mismatch)
"Elbow (r=10, eta=0.01)",13,0.9547926418746555,0.7639904482997262,0.95,step_gap,step_gap,61,79,10,10,53,17,Failure_C (Oracle-vs-Randomized Risk Mismatch)
"Elbow (r=10, eta=0.01)",14,0.9341153237000104,0.7214652867474185,0.95,step_gap,step_gap,61,79,10,10,53,17,Failure_C (Oracle-vs-Randomized Risk Mismatch)
"Elbow (r=10, eta=0.01)",15,0.9490408060353476,0.7560918208728278,0.95,step_gap,step_gap,61,79,10,10,53,17,Failure_C (Oracle-vs-Randomized Risk Mismatch)
"Elbow (r=10, eta=0.01)",16,0.9276380095207639,0.7287614915806555,0.95,step_gap,step_gap,62,79,10,10,53,17,Failure_C (Oracle-vs-Randomized Risk Mismatch)
"Elbow (r=10, eta=0.01)",17,0.9590330799199382,0.7779164688557391,0.95,step_gap,step_gap,61,79,10,10,53,17,Failure_C (Oracle-vs-Randomized Risk Mismatch)
"Elbow (r=10, eta=0.01)",18,0.9472926148961798,0.7529239644362757,0.95,step_gap,step_gap,61,79,10,10,53,17,Failure_C (Oracle-vs-Randomized Risk Mismatch)
"Elbow (r=10, eta=0.01)",19,0.9510957198012194,0.7616697478910122,0.95,step_gap,step_gap,61,79,10,10,53,17,Failure_C (Oracle-vs-Randomized Risk Mismatch)
"Elbow (r=10, eta=0.01)",20,0.9464812122313951,0.754631718373547,0.95,step_gap,step_gap,62,79,10,10,53,17,Failure_C (Oracle-vs-Randomized Risk Mismatch)
"Elbow (r=10, eta=0.01)",21,0.9513717137830743,0.7583738387930955,0.95,step_gap,step_gap,61,79,10,10,53,17,Failure_C (Oracle-vs-Randomized Risk Mismatch)
"Elbow (r=10, eta=0.01)",22,0.9394395670732861,0.738513897884479,0.95,step_gap,step_gap,61,79,10,10,53,17,Failure_C (Oracle-vs-Randomized Risk Mismatch)
"Elbow (r=10, eta=0.01)",23,0.9393281740352113,0.7359156921823125,0.95,step_gap,step_gap,61,79,10,10,53,17,Failure_C (Oracle-vs-Randomized Risk Mismatch)
"Elbow (r=10, eta=0.01)",24,0.9423299431608662,0.7399623886670865,0.95,step_gap,step_gap,61,79,10,10,53,17,Failure_C (Oracle-vs-Randomized Risk Mismatch)
"Elbow (r=10, eta=0.01)",25,0.9548977297551084,0.7727119689166119,0.95,step_gap,step_gap,61,79,10,10,53,17,Failure_C (Oracle-vs-Randomized Risk Mismatch)
"Elbow (r=10, eta=0.01)",26,0.9342217908573482,0.7255632616028769,0.95,step_gap,step_gap,61,79,10,10,53,17,Failure_C (Oracle-vs-Randomized Risk Mismatch)
"Elbow (r=10, eta=0.01)",27,0.9614865652811136,0.7828623092410363,0.95,step_gap,step_gap,61,79,10,10,53,17,Failure_C (Oracle-vs-Randomized Risk Mismatch)
"Elbow (r=10, eta=0.01)",28,0.9378077836951375,0.732183269278824,0.95,step_gap,step_gap,61,79,10,10,53,17,Failure_C (Oracle-vs-Randomized Risk Mismatch)
"Elbow (r=10, eta=0.01)",29,0.9307261332775493,0.7139761652677616,0.95,step_gap,step_gap,61,79,10,10,53,17,Failure_C (Oracle-vs-Randomized Risk Mismatch)
"Elbow (r=10, eta=0.01)",30,0.9640156489500601,0.7848199004570476,0.95,step_gap,step_gap,61,79,10,10,53,17,Failure_C (Oracle-vs-Randomized Risk Mismatch)
"Elbow (r=10, eta=0.01)",31,0.9444766697974335,0.7547211218234826,0.95,step_gap,step_gap,62,79,10,10,53,17,Failure_C (Oracle-vs-Randomized Risk Mismatch)
"Elbow (r=10, eta=0.01)",32,0.9608615961633394,0.7784289837423557,0.95,step_gap,step_gap,61,79,10,10,53,17,Failure_C (Oracle-vs-Randomized Risk Mismatch)
"Elbow (r=10, eta=0.01)",33,0.9248191190422378,0.7121761115968419,0.95,step_gap,step_gap,61,79,10,10,53,17,Failure_C (Oracle-vs-Randomized Risk Mismatch)
"Elbow (r=10, eta=0.01)",34,0.9494444613080473,0.7703859969305493,0.95,step_gap,step_gap,62,79,10,10,53,17,Failure_C (Oracle-vs-Randomized Risk Mismatch)
"Elbow (r=10, eta=0.01)",35,0.9362319151430242,0.7293752096949173,0.95,step_gap,step_gap,61,79,10,10,53,17,Failure_C (Oracle-vs-Randomized Risk Mismatch)
"Elbow (r=10, eta=0.01)",36,0.9280896607946028,0.7277240283260535,0.95,step_gap,step_gap,62,79,10,10,53,17,Failure_C (Oracle-vs-Randomized Risk Mismatch)
"Elbow (r=10, eta=0.01)",37,0.9390147771868119,0.7363350718395192,0.95,step_gap,step_gap,61,79,10,10,53,17,Failure_C (Oracle-vs-Randomized Risk Mismatch)
"Elbow (r=10, eta=0.01)",38,0.9509341175732776,0.7673065002938848,0.95,step_gap,step_gap,61,79,10,10,53,17,Failure_C (Oracle-vs-Randomized Risk Mismatch)
"Elbow (r=10, eta=0.01)",39,0.9258250421329567,0.718318807120145,0.95,step_gap,step_gap,61,79,10,10,53,17,Failure_C (Oracle-vs-Randomized Risk Mismatch)
"Elbow (r=10, eta=0.01)",40,0.9524606385568974,0.7695695632924868,0.95,step_gap,step_gap,62,79,10,10,53,17,Failure_C (Oracle-vs-Randomized Risk Mismatch)
"Elbow (r=10, eta=0.01)",41,0.9630307464335743,0.7934521381868365,0.95,step_gap,step_gap,62,79,10,10,53,17,Failure_C (Oracle-vs-Randomized Risk Mismatch)
"Elbow (r=10, eta=0.01)",42,0.9534656503360698,0.7619219320831437,0.95,step_gap,step_gap,61,79,10,10,53,17,Failure_C (Oracle-vs-Randomized Risk Mismatch)
"Elbow (r=10, eta=0.01)",43,0.9486691146195457,0.7563586143455696,0.95,step_gap,step_gap,61,79,10,10,53,17,Failure_C (Oracle-vs-Randomized Risk Mismatch)
"Elbow (r=10, eta=0.01)",44,0.9366215680033052,0.729217675109189,0.95,step_gap,step_gap,61,79,10,10,53,17,Failure_C (Oracle-vs-Randomized Risk Mismatch)
"Elbow (r=10, eta=0.01)",45,0.9420455816427039,0.7417691080521549,0.95,step_gap,step_gap,61,79,10,10,53,17,Failure_C (Oracle-vs-Randomized Risk Mismatch)
"Elbow (r=10, eta=0.01)",46,0.946404408066061,0.7503437911953094,0.95,step_gap,step_gap,61,79,10,10,53,17,Failure_C (Oracle-vs-Randomized Risk Mismatch)
"Elbow (r=10, eta=0.01)",47,0.9411761442754684,0.7464018380493677,0.95,step_gap,step_gap,61,79,10,10,53,17,Failure_C (Oracle-vs-Randomized Risk Mismatch)
"Elbow (r=10, eta=0.01)",48,0.9387771087298369,0.7370301861283335,0.95,step_gap,step_gap,61,79,10,10,53,17,Failure_C (Oracle-vs-Randomized Risk Mismatch)
"Elbow (r=10, eta=0.01)",49,0.956213970190449,0.7820642438605268,0.95,step_gap,step_gap,61,79,10,10,53,17,Failure_C (Oracle-vs-Randomized Risk Mismatch)
"Elbow (r=10, eta=0.01)",50,0.9476118404109751,0.758884541544788,0.95,step_gap,step_gap,61,79,10,10,53,17,Failure_C (Oracle-vs-Randomized Risk Mismatch)
"Elbow (r=10, eta=0.01)",51,0.9522951733906896,0.7671008408302629,0.95,step_gap,step_gap,61,79,10,10,53,17,Failure_C (Oracle-vs-Randomized Risk Mismatch)
"Elbow (r=10, eta=0.01)",52,0.9587162989856888,0.7756529268743754,0.95,step_gap,step_gap,61,79,10,10,53,17,Failure_C (Oracle-vs-Randomized Risk Mismatch)
"Elbow (r=10, eta=0.01)",53,0.9256397109612312,0.7099531915453295,0.95,step_gap,step_gap,61,79,10,10,53,17,Failure_C (Oracle-vs-Randomized Risk Mismatch)
"Elbow (r=10, eta=0.01)",54,0.9622700207116346,0.7841656279582065,0.95,step_gap,step_gap,61,79,10,10,53,17,Failure_C (Oracle-vs-Randomized Risk Mismatch)
"Elbow (r=10, eta=0.01)",55,0.9611321788407134,0.79204641485417,0.95,step_gap,step_gap,62,79,10,10,53,17,Failure_C (Oracle-vs-Randomized Risk Mismatch)
"Elbow (r=10, eta=0.01)",56,0.9490210839255473,0.7596398902718025,0.95,step_gap,step_gap,62,79,10,10,53,17,Failure_C (Oracle-vs-Randomized Risk Mismatch)
"Elbow (r=10, eta=0.01)",57,0.9573251848441613,0.7764120407162444,0.95,step_gap,step_gap,62,79,10,10,53,17,Failure_C (Oracle-vs-Randomized Risk Mismatch)
"Elbow (r=10, eta=0.01)",58,0.9453320292732716,0.7471278911115702,0.95,step_gap,step_gap,61,79,10,10,53,17,Failure_C (Oracle-vs-Randomized Risk Mismatch)
"Elbow (r=10, eta=0.01)",59,0.9248283217036496,0.704249918658775,0.95,step_gap,step_gap,61,79,10,10,53,17,Failure_C (Oracle-vs-Randomized Risk Mismatch)
"Elbow (r=10, eta=0.01)",60,0.9439918257234826,0.7450361446419487,0.95,step_gap,step_gap,61,79,10,10,53,17,Failure_C (Oracle-vs-Randomized Risk Mismatch)
"Elbow (r=10, eta=0.01)",61,0.9580434789650254,0.7753253417810916,0.95,step_gap,step_gap,61,79,10,10,53,17,Failure_C (Oracle-vs-Randomized Risk Mismatch)
"Elbow (r=10, eta=0.01)",62,0.9427806051979595,0.7552524980344113,0.95,step_gap,step_gap,62,79,10,10,53,17,Failure_C (Oracle-vs-Randomized Risk Mismatch)
"Elbow (r=10, eta=0.01)",63,0.947905454583561,0.7579151904305192,0.95,step_gap,step_gap,61,79,10,10,53,17,Failure_C (Oracle-vs-Randomized Risk Mismatch)
"Elbow (r=10, eta=0.01)",64,0.9571018220499904,0.7729243613181103,0.95,step_gap,step_gap,61,79,10,10,53,17,Failure_C (Oracle-vs-Randomized Risk Mismatch)
"Elbow (r=10, eta=0.01)",65,0.9322636397176142,0.7272725250928953,0.95,step_gap,step_gap,61,79,10,10,53,17,Failure_C (Oracle-vs-Randomized Risk Mismatch)
"Elbow (r=10, eta=0.01)",66,0.9481223354293682,0.755263760190543,0.95,step_gap,step_gap,61,79,10,10,53,17,Failure_C (Oracle-vs-Randomized Risk Mismatch)
"Elbow (r=10, eta=0.01)",67,0.949315643438181,0.7433858546631245,0.95,step_gap,step_gap,61,79,10,10,53,17,Failure_C (Oracle-vs-Randomized Risk Mismatch)
"Elbow (r=10, eta=0.01)",68,0.95800683732947,0.7811096900993287,0.95,step_gap,step_gap,61,79,10,10,53,17,Failure_C (Oracle-vs-Randomized Risk Mismatch)
"Elbow (r=10, eta=0.01)",69,0.9405214768338758,0.7384541093438031,0.95,step_gap,step_gap,61,79,10,10,53,17,Failure_C (Oracle-vs-Randomized Risk Mismatch)
"Elbow (r=10, eta=0.01)",70,0.9526637847813859,0.7761114231327674,0.95,step_gap,step_gap,62,79,10,10,53,17,Failure_C (Oracle-vs-Randomized Risk Mismatch)
"Elbow (r=10, eta=0.01)",71,0.9378643245866446,0.7312940997203163,0.95,step_gap,step_gap,61,79,10,10,53,17,Failure_C (Oracle-vs-Randomized Risk Mismatch)
"Elbow (r=10, eta=0.01)",72,0.9213116814632032,0.710899150881836,0.95,step_gap,step_gap,61,79,10,10,53,17,Failure_C (Oracle-vs-Randomized Risk Mismatch)
"Elbow (r=10, eta=0.01)",73,0.950471372719639,0.7680358769184127,0.95,step_gap,step_gap,62,79,10,10,53,17,Failure_C (Oracle-vs-Randomized Risk Mismatch)
"Elbow (r=10, eta=0.01)",74,0.9308438981596936,0.7285677812070877,0.95,step_gap,step_gap,61,79,10,10,53,17,Failure_C (Oracle-vs-Randomized Risk Mismatch)
"Elbow (r=10, eta=0.01)",75,0.9470613186337247,0.7524740690397855,0.95,step_gap,step_gap,61,79,10,10,53,17,Failure_C (Oracle-vs-Randomized Risk Mismatch)
"Elbow (r=10, eta=0.01)",76,0.9308413803360743,0.7329481566231901,0.95,step_gap,step_gap,62,79,10,10,53,17,Failure_C (Oracle-vs-Randomized Risk Mismatch)
"Elbow (r=10, eta=0.01)",77,0.9386176516339655,0.7444028280295496,0.95,step_gap,step_gap,62,79,10,10,53,17,Failure_C (Oracle-vs-Randomized Risk Mismatch)
"Elbow (r=10, eta=0.01)",78,0.943593687579356,0.7560048279161542,0.95,step_gap,step_gap,61,79,10,10,53,17,Failure_C (Oracle-vs-Randomized Risk Mismatch)
"Elbow (r=10, eta=0.01)",79,0.9635975482824484,0.7905640250004127,0.95,step_gap,step_gap,62,79,10,10,53,17,Failure_C (Oracle-vs-Randomized Risk Mismatch)
"Elbow (r=10, eta=0.01)",80,0.9400815041993361,0.7386844463782855,0.95,step_gap,step_gap,61,79,10,10,53,17,Failure_C (Oracle-vs-Randomized Risk Mismatch)
"Elbow (r=10, eta=0.01)",81,0.9469080797788014,0.7576606794539128,0.95,step_gap,step_gap,62,79,10,10,53,17,Failure_C (Oracle-vs-Randomized Risk Mismatch)
"Elbow (r=10, eta=0.01)",82,0.9542611634375736,0.7716274726503238,0.95,step_gap,step_gap,62,79,10,10,53,17,Failure_C (Oracle-vs-Randomized Risk Mismatch)
"Elbow (r=10, eta=0.01)",83,0.9228596886895277,0.7223205087854041,0.95,step_gap,step_gap,61,79,10,10,53,17,Failure_C (Oracle-vs-Randomized Risk Mismatch)
"Elbow (r=10, eta=0.01)",84,0.9509724149023769,0.7684061834962798,0.95,step_gap,step_gap,62,79,10,10,53,17,Failure_C (Oracle-vs-Randomized Risk Mismatch)
"Elbow (r=10, eta=0.01)",85,0.9427637348017734,0.7428082325049525,0.95,step_gap,step_gap,61,79,10,10,53,17,Failure_C (Oracle-vs-Randomized Risk Mismatch)
"Elbow (r=10, eta=0.01)",86,0.9349410146762833,0.7286319914238395,0.95,step_gap,step_gap,61,79,10,10,53,17,Failure_C (Oracle-vs-Randomized Risk Mismatch)
"Elbow (r=10, eta=0.01)",87,0.9371918173254918,0.7438951837072141,0.95,step_gap,step_gap,62,79,10,10,53,17,Failure_C (Oracle-vs-Randomized Risk Mismatch)
"Elbow (r=10, eta=0.01)",88,0.9505488252809604,0.7648059979625106,0.95,step_gap,step_gap,62,79,10,10,53,17,Failure_C (Oracle-vs-Randomized Risk Mismatch)
"Elbow (r=10, eta=0.01)",89,0.9556057500474258,0.7720620172275768,0.95,step_gap,step_gap,61,79,10,10,53,17,Failure_C (Oracle-vs-Randomized Risk Mismatch)
"Elbow (r=10, eta=0.01)",90,0.9371767517510339,0.723101435312629,0.95,step_gap,step_gap,61,79,10,10,53,17,Failure_C (Oracle-vs-Randomized Risk Mismatch)
"Elbow (r=10, eta=0.01)",91,0.9411708403012542,0.7406780465857541,0.95,step_gap,step_gap,61,79,10,10,53,17,Failure_C (Oracle-vs-Randomized Risk Mismatch)
"Elbow (r=10, eta=0.01)",92,0.9397710218982223,0.7326726204205062,0.95,step_gap,step_gap,61,79,10,10,53,17,Failure_C (Oracle-vs-Randomized Risk Mismatch)
"Elbow (r=10, eta=0.01)",93,0.9385928520420445,0.7355811604672967,0.95,step_gap,step_gap,61,79,10,10,53,17,Failure_C (Oracle-vs-Randomized Risk Mismatch)
"Elbow (r=10, eta=0.01)",94,0.952500010119513,0.7739297426547002,0.95,step_gap,step_gap,62,79,10,10,53,17,Failure_C (Oracle-vs-Randomized Risk Mismatch)
"Elbow (r=10, eta=0.01)",95,0.9610105372770404,0.7834562564451011,0.95,step_gap,step_gap,61,79,10,10,53,17,Failure_C (Oracle-vs-Randomized Risk Mismatch)
"Elbow (r=10, eta=0.01)",96,0.9423806026690453,0.7375256708460471,0.95,step_gap,step_gap,61,79,10,10,53,17,Failure_C (Oracle-vs-Randomized Risk Mismatch)
"Elbow (r=10, eta=0.01)",97,0.9464917019605884,0.7528079985860163,0.95,step_gap,step_gap,61,79,10,10,53,17,Failure_C (Oracle-vs-Randomized Risk Mismatch)
"Elbow (r=10, eta=0.01)",98,0.9544777721791095,0.7685864373567557,0.95,step_gap,step_gap,61,79,10,10,53,17,Failure_C (Oracle-vs-Randomized Risk Mismatch)
"Elbow (r=10, eta=0.01)",99,0.9377229515069356,0.7320147373418082,0.95,step_gap,step_gap,61,79,10,10,53,17,Failure_C (Oracle-vs-Randomized Risk Mismatch)
