rank_index,step_rank,basis_trial,eta,budget,s,pair,estimator,epsilon,orientation_seed,basis_seed,candidate_action,baseline_action,q_candidate,r_candidate,q_baseline,r_baseline,candidate_cost,baseline_cost,committed_cost,extra_construction_cost,ell_original,ell_paid,accounting_feasible,cost_multiplier,net_numerator_threshold,sigma2_candidate,sigma2_baseline,risk_original_baseline,risk_paid_baseline,risk_paid_candidate,risk_paid_oracle,risk_paid_selected_mean,accept_probability,reject_probability,abstain_probability,paid_order_truth,net_benefit_truth,correct_paid_order_probability,false_candidate_probability,missed_paid_candidate_probability,net_beneficial_accept_probability,net_harmful_accept_probability,catastrophic_top1,catastrophic_top5,catastrophic_top10,pathwise_net_ratio,path_harmed,finite_when_feasible
1,15,86,1e-06,160,16,primary,sample_variance,0.3333333333333333,52001,70086,kp1,k,16,16,15,15,32,30,32,2,130,112,True,1.1607142857142858,0.8615384615384616,3.0858162287534595e-11,2.8987874641140993e-11,2.2298365108569996e-13,2.5882030929590174e-13,2.755193061387017e-13,2.5882030929590174e-13,2.588203092959023e-13,0.0,0.0,1.0,1,1,0.0,0.0,0.0,0.0,0.0,False,False,False,1.1607142857142883,True,True
1,15,87,1e-06,160,16,primary,sample_variance,0.3333333333333333,52001,70087,kp1,k,16,16,15,15,32,30,32,2,130,112,True,1.1607142857142858,0.8615384615384616,3.0850825594348095e-11,2.899940359512052e-11,2.2307233534708094e-13,2.5892324638500467e-13,2.7545379994953656e-13,2.5892324638500467e-13,2.589232463850052e-13,0.0,0.0,1.0,1,1,0.0,0.0,0.0,0.0,0.0,False,False,False,1.1607142857142883,True,True
1,15,88,1e-06,160,16,primary,sample_variance,0.3333333333333333,52001,70088,kp1,k,16,16,15,15,32,30,32,2,130,112,True,1.1607142857142858,0.8615384615384616,3.085100217114837e-11,2.8986115656396025e-11,2.2297012043381558e-13,2.5880460407496453e-13,2.754553765281105e-13,2.5880460407496453e-13,2.588046040749651e-13,0.0,0.01,0.99,1,1,0.01,0.0,0.0,0.0,0.0,False,False,False,1.1607142857142883,True,True
1,15,89,1e-06,160,16,primary,sample_variance,0.3333333333333333,52001,70089,kp1,k,16,16,15,15,32,30,32,2,130,112,True,1.1607142857142858,0.8615384615384616,3.086049882227574e-11,2.899750536801509e-11,2.2305773360011606e-13,2.5890629792870616e-13,2.7554016805603343e-13,2.5890629792870616e-13,2.589062979287067e-13,0.0,0.0,1.0,1,1,0.0,0.0,0.0,0.0,0.0,False,False,False,1.1607142857142883,True,True
1,15,90,1e-06,160,16,primary,sample_variance,0.3333333333333333,52001,70090,kp1,k,16,16,15,15,32,30,32,2,130,112,True,1.1607142857142858,0.8615384615384616,3.0857918458825076e-11,2.89932399967261e-11,2.2302492305173925e-13,2.5886821425648306e-13,2.7551712909665245e-13,2.5886821425648306e-13,2.588682142564836e-13,0.0,0.0,1.0,1,1,0.0,0.0,0.0,0.0,0.0,False,False,False,1.1607142857142883,True,True
1,15,91,1e-06,160,16,primary,sample_variance,0.3333333333333333,52001,70091,kp1,k,16,16,15,15,32,30,32,2,130,112,True,1.1607142857142858,0.8615384615384616,3.090387647392642e-11,2.945821645064859e-11,2.2660166500498917e-13,2.6301978973793387e-13,2.7592746851720017e-13,2.6301978973793387e-13,2.6301978973793336e-13,0.0,0.005,0.995,1,1,0.005,0.0,0.0,0.0,0.0,False,False,False,1.1607142857142836,True,True
1,15,92,1e-06,160,16,primary,sample_variance,0.3333333333333333,52001,70092,kp1,k,16,16,15,15,32,30,32,2,130,112,True,1.1607142857142858,0.8615384615384616,3.088537309293681e-11,2.9014836899836602e-11,2.2319105307566616e-13,2.590610437485411e-13,2.757622597583644e-13,2.590610437485411e-13,2.5906104374854214e-13,0.0,0.01,0.99,1,1,0.01,0.0,0.0,0.0,0.0,False,False,False,1.1607142857142905,True,True
1,15,93,1e-06,160,16,primary,sample_variance,0.3333333333333333,52001,70093,kp1,k,16,16,15,15,32,30,32,2,130,112,True,1.1607142857142858,0.8615384615384616,3.0854901088767033e-11,2.8985508146040482e-11,2.2296544727723448e-13,2.5879917987536143e-13,2.754901882925628e-13,2.5879917987536143e-13,2.5879917987536087e-13,0.0,0.0,1.0,1,1,0.0,0.0,0.0,0.0,0.0,False,False,False,1.1607142857142831,True,True
1,15,94,1e-06,160,16,primary,sample_variance,0.3333333333333333,52001,70094,kp1,k,16,16,15,15,32,30,32,2,130,112,True,1.1607142857142858,0.8615384615384616,3.0854185326444846e-11,2.8986960340773827e-11,2.2297661800595252e-13,2.5881214589976634e-13,2.754837975575433e-13,2.5881214589976634e-13,2.588121458997659e-13,0.0,0.0,1.0,1,1,0.0,0.0,0.0,0.0,0.0,False,False,False,1.1607142857142838,True,True
1,15,95,1e-06,160,16,primary,sample_variance,0.3333333333333333,52001,70095,kp1,k,16,16,15,15,32,30,32,2,130,112,True,1.1607142857142858,0.8615384615384616,3.0857087776783253e-11,2.898757357000611e-11,2.2298133515389315e-13,2.5881762116076886e-13,2.7550971229270764e-13,2.5881762116076886e-13,2.588176211607694e-13,0.0,0.005,0.995,1,1,0.005,0.0,0.0,0.0,0.0,False,False,False,1.1607142857142883,True,True
1,15,96,1e-06,160,16,primary,sample_variance,0.3333333333333333,52001,70096,kp1,k,16,16,15,15,32,30,32,2,130,112,True,1.1607142857142858,0.8615384615384616,3.085454905108255e-11,2.8986570824594787e-11,2.229736217276522e-13,2.5880866807673917e-13,2.754870450989513e-13,2.5880866807673917e-13,2.588086680767381e-13,0.0,0.0,1.0,1,1,0.0,0.0,0.0,0.0,0.0,False,False,False,1.1607142857142811,True,True
1,15,97,1e-06,160,16,primary,sample_variance,0.3333333333333333,52001,70097,kp1,k,16,16,15,15,32,30,32,2,130,112,True,1.1607142857142858,0.8615384615384616,3.085850507148339e-11,2.8985886046454914e-11,2.2296835420349934e-13,2.588025539862046e-13,2.755223667096731e-13,2.588025539862046e-13,2.5880255398620516e-13,0.0,0.0,1.0,1,1,0.0,0.0,0.0,0.0,0.0,False,False,False,1.1607142857142883,True,True
1,15,98,1e-06,160,16,primary,sample_variance,0.3333333333333333,52001,70098,kp1,k,16,16,15,15,32,30,32,2,130,112,True,1.1607142857142858,0.8615384615384616,3.085891182287026e-11,2.8989040759870428e-11,2.2299262122977253e-13,2.588307210702717e-13,2.755259984184845e-13,2.588307210702717e-13,2.5883072107027063e-13,0.0,0.0,1.0,1,1,0.0,0.0,0.0,0.0,0.0,False,False,False,1.160714285714281,True,True
1,15,99,1e-06,160,16,primary,sample_variance,0.3333333333333333,52001,70099,kp1,k,16,16,15,15,32,30,32,2,130,112,True,1.1607142857142858,0.8615384615384616,3.085654329553898e-11,2.9069739663181633e-11,2.236133820244741e-13,2.5955124699269315e-13,2.755048508530266e-13,2.5955124699269315e-13,2.5955124699269315e-13,0.0,0.0,1.0,1,1,0.0,0.0,0.0,0.0,0.0,False,False,False,1.1607142857142858,True,True
1,15,100,1e-06,160,16,primary,sample_variance,0.3333333333333333,52001,70100,kp1,k,16,16,15,15,32,30,32,2,130,112,True,1.1607142857142858,0.8615384615384616,3.0862710685309326e-11,2.9028608676862017e-11,2.232969898220155e-13,2.591840060434109e-13,2.75559916833119e-13,2.591840060434109e-13,2.5918400604341043e-13,0.0,0.0,1.0,1,1,0.0,0.0,0.0,0.0,0.0,False,False,False,1.1607142857142838,True,True
1,15,101,1e-06,160,16,primary,sample_variance,0.3333333333333333,52001,70101,kp1,k,16,16,15,15,32,30,32,2,130,112,True,1.1607142857142858,0.8615384615384616,3.085486403761342e-11,2.8986936471453203e-11,2.2297643439579386e-13,2.5881193278083216e-13,2.7548985747869126e-13,2.5881193278083216e-13,2.588119327808332e-13,0.0,0.0,1.0,1,1,0.0,0.0,0.0,0.0,0.0,False,False,False,1.1607142857142905,True,True
1,15,102,1e-06,160,16,primary,sample_variance,0.3333333333333333,52001,70102,kp1,k,16,16,15,15,32,30,32,2,130,112,True,1.1607142857142858,0.8615384615384616,3.085772020227731e-11,2.8996697403767074e-11,2.2305151849051594e-13,2.5889908396220604e-13,2.7551535894890456e-13,2.5889908396220604e-13,2.588990839622056e-13,0.0,0.0,1.0,1,1,0.0,0.0,0.0,0.0,0.0,False,False,False,1.1607142857142838,True,True
1,15,103,1e-06,160,16,primary,sample_variance,0.3333333333333333,52001,70103,kp1,k,16,16,15,15,32,30,32,2,130,112,True,1.1607142857142858,0.8615384615384616,3.085937434083119e-11,3.1485050414222e-11,2.421926954940154e-13,2.8111652155555357e-13,2.755301280431356e-13,2.755301280431356e-13,2.8108858958799027e-13,0.005,0.005,0.99,-1,1,0.005,0.0,0.995,0.0,0.005,False,False,True,1.1605989561932764,True,True
1,15,104,1e-06,160,16,primary,sample_variance,0.3333333333333333,52001,70104,kp1,k,16,16,15,15,32,30,32,2,130,112,True,1.1607142857142858,0.8615384615384616,3.085434252113468e-11,2.89871003594373e-11,2.229776950725946e-13,2.5881339606640447e-13,2.754852010815597e-13,2.5881339606640447e-13,2.588133960664034e-13,0.0,0.0,1.0,1,1,0.0,0.0,0.0,0.0,0.0,False,False,False,1.1607142857142811,True,True
1,15,105,1e-06,160,16,primary,sample_variance,0.3333333333333333,52001,70105,kp1,k,16,16,15,15,32,30,32,2,130,112,True,1.1607142857142858,0.8615384615384616,3.0858740085754855e-11,2.8985560994961783e-11,2.2296585380739832e-13,2.5879965174073023e-13,2.7552446505138263e-13,2.5879965174073023e-13,2.5879965174072977e-13,0.0,0.005,0.995,1,1,0.005,0.0,0.0,0.0,0.0,False,False,False,1.1607142857142838,True,True
1,15,106,1e-06,160,16,primary,sample_variance,0.3333333333333333,52001,70106,kp1,k,16,16,15,15,32,30,32,2,130,112,True,1.1607142857142858,0.8615384615384616,3.085474692299753e-11,2.8985531500567734e-11,2.229656269274441e-13,2.587993883979262e-13,2.7548881181247795e-13,2.587993883979262e-13,2.5879938839792563e-13,0.0,0.005,0.995,1,1,0.005,0.0,0.0,0.0,0.0,False,False,False,1.1607142857142831,True,True
1,15,107,1e-06,160,16,primary,sample_variance,0.3333333333333333,52001,70107,kp1,k,16,16,15,15,32,30,32,2,130,112,True,1.1607142857142858,0.8615384615384616,3.085886383098415e-11,2.8987823387669114e-11,2.2298325682822395e-13,2.5881985167561707e-13,2.7552556991950137e-13,2.5881985167561707e-13,2.588198516756175e-13,0.0,0.005,0.995,1,1,0.005,0.0,0.0,0.0,0.0,False,False,False,1.1607142857142876,True,True
1,15,108,1e-06,160,16,primary,sample_variance,0.3333333333333333,52001,70108,kp1,k,16,16,15,15,32,30,32,2,130,112,True,1.1607142857142858,0.8615384615384616,3.085414707198415e-11,2.981434327605049e-11,2.293411021234653e-13,2.661994935361651e-13,2.7548345599985847e-13,2.661994935361651e-13,2.661994935361662e-13,0.0,0.005,0.995,1,1,0.005,0.0,0.0,0.0,0.0,False,False,False,1.1607142857142907,True,True
1,15,109,1e-06,160,16,primary,sample_variance,0.3333333333333333,52001,70109,kp1,k,16,16,15,15,32,30,32,2,130,112,True,1.1607142857142858,0.8615384615384616,3.085523957767542e-11,2.956542718294982e-11,2.2742636294576785e-13,2.6397702841919484e-13,2.754932105149591e-13,2.6397702841919484e-13,2.6397702841919484e-13,0.0,0.0,1.0,1,1,0.0,0.0,0.0,0.0,0.0,False,False,False,1.1607142857142858,True,True
1,15,110,1e-06,160,16,primary,sample_variance,0.3333333333333333,52001,70110,kp1,k,16,16,15,15,32,30,32,2,130,112,True,1.1607142857142858,0.8615384615384616,3.0857386569786835e-11,2.8987287915918493e-11,2.2297913781475763e-13,2.588150706778437e-13,2.7551238008738247e-13,2.588150706778437e-13,2.5881507067784325e-13,0.0,0.005,0.995,1,1,0.005,0.0,0.0,0.0,0.0,False,False,False,1.1607142857142838,True,True
1,15,111,1e-06,160,16,primary,sample_variance,0.3333333333333333,52001,70111,kp1,k,16,16,15,15,32,30,32,2,130,112,True,1.1607142857142858,0.8615384615384616,3.085446153289489e-11,2.8986652885826866e-11,2.2297425296789896e-13,2.588094007663113e-13,2.754862636865615e-13,2.588094007663113e-13,2.5880940076631073e-13,0.0,0.005,0.995,1,1,0.005,0.0,0.0,0.0,0.0,False,False,False,1.1607142857142831,True,True
1,15,112,1e-06,160,16,primary,sample_variance,0.3333333333333333,52001,70112,kp1,k,16,16,15,15,32,30,32,2,130,112,True,1.1607142857142858,0.8615384615384616,3.132365204291337e-11,3.20793951236284e-11,2.467645778740646e-13,2.8642317074668214e-13,2.7967546466886937e-13,2.7967546466886937e-13,2.8638943221629365e-13,0.005,0.0,0.995,-1,1,0.005,0.0,0.995,0.0,0.005,False,False,True,1.160577562159069,True,True
1,15,113,1e-06,160,16,primary,sample_variance,0.3333333333333333,52001,70113,kp1,k,16,16,15,15,32,30,32,2,130,112,True,1.1607142857142858,0.8615384615384616,3.086140416057069e-11,2.9023528816416396e-11,2.2325791397243383e-13,2.5913865014657497e-13,2.755482514336669e-13,2.5913865014657497e-13,2.591386501465739e-13,0.0,0.005,0.995,1,1,0.005,0.0,0.0,0.0,0.0,False,False,False,1.160714285714281,True,True
1,15,114,1e-06,160,16,primary,sample_variance,0.3333333333333333,52001,70114,kp1,k,16,16,15,15,32,30,32,2,130,112,True,1.1607142857142858,0.8615384615384616,3.085847242907216e-11,2.8992231958330587e-11,2.230171689102353e-13,2.5885921391366597e-13,2.7552207525957286e-13,2.5885921391366597e-13,2.588592139136655e-13,0.0,0.01,0.99,1,1,0.01,0.0,0.0,0.0,0.0,False,False,False,1.1607142857142838,True,True
1,15,115,1e-06,160,16,primary,sample_variance,0.3333333333333333,52001,70115,kp1,k,16,16,15,15,32,30,32,2,130,112,True,1.1607142857142858,0.8615384615384616,3.085605947659036e-11,2.8987302533299653e-11,2.2297925025615118e-13,2.588152011901755e-13,2.7550053104098537e-13,2.588152011901755e-13,2.588152011901744e-13,0.0,0.0,1.0,1,1,0.0,0.0,0.0,0.0,0.0,False,False,False,1.160714285714281,True,True
1,15,116,1e-06,160,16,primary,sample_variance,0.3333333333333333,52001,70116,kp1,k,16,16,15,15,32,30,32,2,130,112,True,1.1607142857142858,0.8615384615384616,3.0853045859126504e-11,3.7152509134103235e-11,2.857885318007941e-13,3.3171883155449315e-13,2.7547362374220095e-13,2.7547362374220095e-13,3.275004409685719e-13,0.075,0.0,0.925,-1,-1,0.075,0.0,0.925,0.075,0.0,False,False,True,1.1459537543544702,True,True
1,15,117,1e-06,160,16,primary,sample_variance,0.3333333333333333,52001,70117,kp1,k,16,16,15,15,32,30,32,2,130,112,True,1.1607142857142858,0.8615384615384616,3.08555497532647e-11,2.900189833514639e-11,2.2309152565497223e-13,2.5894552084952133e-13,2.7549597993986343e-13,2.5894552084952133e-13,2.589455208495218e-13,0.0,0.0,1.0,1,1,0.0,0.0,0.0,0.0,0.0,False,False,False,1.1607142857142876,True,True
1,15,118,1e-06,160,16,primary,sample_variance,0.3333333333333333,52001,70118,kp1,k,16,16,15,15,32,30,32,2,130,112,True,1.1607142857142858,0.8615384615384616,3.0853103244448146e-11,2.8985890731488237e-11,2.229683902422172e-13,2.5880259581685924e-13,2.7547413611114416e-13,2.5880259581685924e-13,2.588025958168587e-13,0.0,0.0,1.0,1,1,0.0,0.0,0.0,0.0,0.0,False,False,False,1.1607142857142831,True,True
1,15,119,1e-06,160,16,primary,sample_variance,0.3333333333333333,52001,70119,kp1,k,16,16,15,15,32,30,32,2,130,112,True,1.1607142857142858,0.8615384615384616,3.085867048535185e-11,2.9015580642445463e-11,2.231967741726574e-13,2.590676843075488e-13,2.7552384361921294e-13,2.590676843075488e-13,2.590676843075477e-13,0.0,0.005,0.995,1,1,0.005,0.0,0.0,0.0,0.0,False,False,False,1.160714285714281,True,True
1,15,120,1e-06,160,16,primary,sample_variance,0.3333333333333333,52001,70120,kp1,k,16,16,15,15,32,30,32,2,130,112,True,1.1607142857142858,0.8615384615384616,3.086490748569311e-11,2.9013563053654302e-11,2.2318125425887924e-13,2.5904967012191343e-13,2.755795311222599e-13,2.5904967012191343e-13,2.59049670121913e-13,0.0,0.01,0.99,1,1,0.01,0.0,0.0,0.0,0.0,False,False,False,1.1607142857142838,True,True
1,15,121,1e-06,160,16,primary,sample_variance,0.3333333333333333,52001,70121,kp1,k,16,16,15,15,32,30,32,2,130,112,True,1.1607142857142858,0.8615384615384616,3.085400242113758e-11,2.8986994238110484e-11,2.2297687875469603e-13,2.588124485545579e-13,2.7548216447444265e-13,2.588124485545579e-13,2.5881244855455846e-13,0.0,0.005,0.995,1,1,0.005,0.0,0.0,0.0,0.0,False,False,False,1.1607142857142883,True,True
1,15,122,1e-06,160,16,primary,sample_variance,0.3333333333333333,52001,70122,kp1,k,16,16,15,15,32,30,32,2,130,112,True,1.1607142857142858,0.8615384615384616,3.085390893217807e-11,2.8987951481137702e-11,2.2298424216259772e-13,2.588209953673009e-13,2.754813297515899e-13,2.588209953673009e-13,2.5882099536730134e-13,0.0,0.005,0.995,1,1,0.005,0.0,0.0,0.0,0.0,False,False,False,1.1607142857142876,True,True
1,15,123,1e-06,160,16,primary,sample_variance,0.3333333333333333,52001,70123,kp1,k,16,16,15,15,32,30,32,2,130,112,True,1.1607142857142858,0.8615384615384616,3.0854299419481004e-11,2.9031604873893283e-11,2.233200374914868e-13,2.592107578026186e-13,2.7548481624536613e-13,2.592107578026186e-13,2.5921075780261917e-13,0.0,0.0,1.0,1,1,0.0,0.0,0.0,0.0,0.0,False,False,False,1.1607142857142883,True,True
1,15,124,1e-06,160,16,primary,sample_variance,0.3333333333333333,52001,70124,kp1,k,16,16,15,15,32,30,32,2,130,112,True,1.1607142857142858,0.8615384615384616,3.085268101123626e-11,2.8988033027803263e-11,2.2298486944464048e-13,2.588217234625291e-13,2.754703661717523e-13,2.588217234625291e-13,2.5882172346252856e-13,0.0,0.0,1.0,1,1,0.0,0.0,0.0,0.0,0.0,False,False,False,1.1607142857142831,True,True
1,15,125,1e-06,160,16,primary,sample_variance,0.3333333333333333,52001,70125,kp1,k,16,16,15,15,32,30,32,2,130,112,True,1.1607142857142858,0.8615384615384616,3.0858895953874464e-11,2.8986074131641003e-11,2.229698010126231e-13,2.5880423331822324e-13,2.75525856731022e-13,2.5880423331822324e-13,2.5880423331822324e-13,0.0,0.015,0.985,1,1,0.015,0.0,0.0,0.0,0.0,False,False,False,1.1607142857142858,True,True
1,15,126,1e-06,160,16,primary,sample_variance,0.3333333333333333,52001,70126,kp1,k,16,16,15,15,32,30,32,2,130,112,True,1.1607142857142858,0.8615384615384616,3.0856219948586123e-11,2.9092683408888952e-11,2.2378987237606887e-13,2.5975610186507995e-13,2.755019638266618e-13,2.5975610186507995e-13,2.597561018650795e-13,0.0,0.0,1.0,1,1,0.0,0.0,0.0,0.0,0.0,False,False,False,1.1607142857142838,True,True
1,15,127,1e-06,160,16,primary,sample_variance,0.3333333333333333,52001,70127,kp1,k,16,16,15,15,32,30,32,2,130,112,True,1.1607142857142858,0.8615384615384616,3.085406617853671e-11,2.8986051336703296e-11,2.2296962566694844e-13,2.588040297919937e-13,2.754827337369349e-13,2.588040297919937e-13,2.5880402979199266e-13,0.0,0.0,1.0,1,1,0.0,0.0,0.0,0.0,0.0,False,False,False,1.160714285714281,True,True
1,15,128,1e-06,160,16,primary,sample_variance,0.3333333333333333,52001,70128,kp1,k,16,16,15,15,32,30,32,2,130,112,True,1.1607142857142858,0.8615384615384616,3.0858822243554067e-11,2.912524067887e-11,2.240403129143846e-13,2.60046791775625e-13,2.755251986031613e-13,2.60046791775625e-13,2.6004679177562454e-13,0.0,0.015,0.985,1,1,0.015,0.0,0.0,0.0,0.0,False,False,False,1.1607142857142838,True,True
1,15,129,1e-06,160,16,primary,sample_variance,0.3333333333333333,52001,70129,kp1,k,16,16,15,15,32,30,32,2,130,112,True,1.1607142857142858,0.8615384615384616,3.08563357999659e-11,2.9016515540129558e-11,2.232039656933043e-13,2.5907603160829964e-13,2.7550299821398125e-13,2.5907603160829964e-13,2.590760316083002e-13,0.0,0.005,0.995,1,1,0.005,0.0,0.0,0.0,0.0,False,False,False,1.1607142857142883,True,True
1,15,130,1e-06,160,16,primary,sample_variance,0.3333333333333333,52001,70130,kp1,k,16,16,15,15,32,30,32,2,130,112,True,1.1607142857142858,0.8615384615384616,3.0866404007046116e-11,2.8997339312869485e-11,2.2305645625284218e-13,2.589048152934775e-13,2.755928929200546e-13,2.589048152934775e-13,2.58904815293478e-13,0.0,0.0,1.0,1,1,0.0,0.0,0.0,0.0,0.0,False,False,False,1.1607142857142878,True,True
1,15,131,1e-06,160,16,primary,sample_variance,0.3333333333333333,52001,70131,kp1,k,16,16,15,15,32,30,32,2,130,112,True,1.1607142857142858,0.8615384615384616,3.085682004428263e-11,2.8985537763155667e-11,2.2296567510119744e-13,2.587994443138899e-13,2.7550732182395206e-13,2.587994443138899e-13,2.5879944431388883e-13,0.0,0.005,0.995,1,1,0.005,0.0,0.0,0.0,0.0,False,False,False,1.160714285714281,True,True
1,15,132,1e-06,160,16,primary,sample_variance,0.3333333333333333,52001,70132,kp1,k,16,16,15,15,32,30,32,2,130,112,True,1.1607142857142858,0.8615384615384616,3.085823974148068e-11,2.92397920412188e-11,2.2492147724014463e-13,2.6106957179659644e-13,2.7551999769179175e-13,2.6106957179659644e-13,2.6106957179659644e-13,0.0,0.0,1.0,1,1,0.0,0.0,0.0,0.0,0.0,False,False,False,1.1607142857142856,True,True
1,15,133,1e-06,160,16,primary,sample_variance,0.3333333333333333,52001,70133,kp1,k,16,16,15,15,32,30,32,2,130,112,True,1.1607142857142858,0.8615384615384616,3.085502650712504e-11,2.898621689741906e-11,2.2297089921091584e-13,2.5880550801267015e-13,2.7549130809933075e-13,2.5880550801267015e-13,2.588055080126706e-13,0.0,0.005,0.995,1,1,0.005,0.0,0.0,0.0,0.0,False,False,False,1.1607142857142876,True,True
1,15,134,1e-06,160,16,primary,sample_variance,0.3333333333333333,52001,70134,kp1,k,16,16,15,15,32,30,32,2,130,112,True,1.1607142857142858,0.8615384615384616,3.08999093599787e-11,2.9036542041727247e-11,2.233580157055942e-13,2.59254839658279e-13,2.7589204785695267e-13,2.59254839658279e-13,2.5925483965827956e-13,0.0,0.005,0.995,1,1,0.005,0.0,0.0,0.0,0.0,False,False,False,1.1607142857142883,True,True
1,15,135,1e-06,160,16,primary,sample_variance,0.3333333333333333,52001,70135,kp1,k,16,16,15,15,32,30,32,2,130,112,True,1.1607142857142858,0.8615384615384616,3.1029464261238626e-11,2.965933868909392e-11,2.281487591468763e-13,2.6481552400976713e-13,2.7704878804677343e-13,2.6481552400976713e-13,2.6481552400976764e-13,0.0,0.0,1.0,1,1,0.0,0.0,0.0,0.0,0.0,False,False,False,1.1607142857142878,True,True
1,15,136,1e-06,160,16,primary,sample_variance,0.3333333333333333,52001,70136,kp1,k,16,16,15,15,32,30,32,2,130,112,True,1.1607142857142858,0.8615384615384616,3.085388738151646e-11,2.915203108232219e-11,2.2424639294093993e-13,2.6028599180644813e-13,2.754811373349684e-13,2.6028599180644813e-13,2.602859918064492e-13,0.0,0.01,0.99,1,1,0.01,0.0,0.0,0.0,0.0,False,False,False,1.1607142857142905,True,True
1,15,137,1e-06,160,16,primary,sample_variance,0.3333333333333333,52001,70137,kp1,k,16,16,15,15,32,30,32,2,130,112,True,1.1607142857142858,0.8615384615384616,3.0856035037515177e-11,2.8987250688726576e-11,2.2297885145174289e-13,2.588147382922016e-13,2.755003128349569e-13,2.588147382922016e-13,2.588147382922005e-13,0.0,0.0,1.0,1,1,0.0,0.0,0.0,0.0,0.0,False,False,False,1.160714285714281,True,True
1,15,138,1e-06,160,16,primary,sample_variance,0.3333333333333333,52001,70138,kp1,k,16,16,15,15,32,30,32,2,130,112,True,1.1607142857142858,0.8615384615384616,3.0856863067600446e-11,2.8985677748327837e-11,2.2296675191021414e-13,2.5880069418149855e-13,2.7550770596071826e-13,2.5880069418149855e-13,2.5880069418149855e-13,0.0,0.0,1.0,1,1,0.0,0.0,0.0,0.0,0.0,False,False,False,1.1607142857142858,True,True
1,15,139,1e-06,160,16,primary,sample_variance,0.3333333333333333,52001,70139,kp1,k,16,16,15,15,32,30,32,2,130,112,True,1.1607142857142858,0.8615384615384616,3.08554903363699e-11,2.898574454512727e-11,2.2296726573174822e-13,2.5880129058149346e-13,2.754954494318741e-13,2.5880129058149346e-13,2.588012905814929e-13,0.0,0.0,1.0,1,1,0.0,0.0,0.0,0.0,0.0,False,False,False,1.1607142857142831,True,True
1,15,140,1e-06,160,16,primary,sample_variance,0.3333333333333333,52001,70140,kp1,k,16,16,15,15,32,30,32,2,130,112,True,1.1607142857142858,0.8615384615384616,3.0855605614708726e-11,2.89925468843412e-11,2.2301959141800924e-13,2.5886202575304645e-13,2.754964787027565e-13,2.5886202575304645e-13,2.588620257530454e-13,0.0,0.0,1.0,1,1,0.0,0.0,0.0,0.0,0.0,False,False,False,1.160714285714281,True,True
1,15,141,1e-06,160,16,primary,sample_variance,0.3333333333333333,52001,70141,kp1,k,16,16,15,15,32,30,32,2,130,112,True,1.1607142857142858,0.8615384615384616,3.085440712296817e-11,2.8988007231521147e-11,2.2298467101170114e-13,2.5882149313858166e-13,2.754857778836444e-13,2.5882149313858166e-13,2.588214931385827e-13,0.0,0.005,0.995,1,1,0.005,0.0,0.0,0.0,0.0,False,False,False,1.1607142857142905,True,True
1,15,142,1e-06,160,16,primary,sample_variance,0.3333333333333333,52001,70142,kp1,k,16,16,15,15,32,30,32,2,130,112,True,1.1607142857142858,0.8615384615384616,3.0854839547804145e-11,2.8987544293631642e-11,2.2298110995101264e-13,2.5881735976456823e-13,2.7548963881967984e-13,2.5881735976456823e-13,2.5881735976456823e-13,0.0,0.005,0.995,1,1,0.005,0.0,0.0,0.0,0.0,False,False,False,1.1607142857142856,True,True
1,15,143,1e-06,160,16,primary,sample_variance,0.3333333333333333,52001,70143,kp1,k,16,16,15,15,32,30,32,2,130,112,True,1.1607142857142858,0.8615384615384616,3.085278932438821e-11,2.8988770131608593e-11,2.2299053947391224e-13,2.588283047465053e-13,2.754713332534662e-13,2.588283047465053e-13,2.5882830474650473e-13,0.0,0.0,1.0,1,1,0.0,0.0,0.0,0.0,0.0,False,False,False,1.1607142857142831,True,True
1,15,144,1e-06,160,16,primary,sample_variance,0.3333333333333333,52001,70144,kp1,k,16,16,15,15,32,30,32,2,130,112,True,1.1607142857142858,0.8615384615384616,3.085328168082592e-11,2.8991933492814013e-11,2.2301487302164627e-13,2.5885654904298227e-13,2.754757292930886e-13,2.5885654904298227e-13,2.588565490429812e-13,0.0,0.005,0.995,1,1,0.005,0.0,0.0,0.0,0.0,False,False,False,1.160714285714281,True,True
1,15,145,1e-06,160,16,primary,sample_variance,0.3333333333333333,52001,70145,kp1,k,16,16,15,15,32,30,32,2,130,112,True,1.1607142857142858,0.8615384615384616,3.0853612155822e-11,2.8986738460562984e-11,2.2297491123509987e-13,2.588101648264552e-13,2.7547867996269644e-13,2.588101648264552e-13,2.5881016482645565e-13,0.0,0.0,1.0,1,1,0.0,0.0,0.0,0.0,0.0,False,False,False,1.1607142857142876,True,True
1,15,146,1e-06,160,16,primary,sample_variance,0.3333333333333333,52001,70146,kp1,k,16,16,15,15,32,30,32,2,130,112,True,1.1607142857142858,0.8615384615384616,3.0853472796729396e-11,2.8989272358370896e-11,2.229944027566992e-13,2.5883278891402584e-13,2.754774356850839e-13,2.5883278891402584e-13,2.588327889140263e-13,0.0,0.0,1.0,1,1,0.0,0.0,0.0,0.0,0.0,False,False,False,1.1607142857142876,True,True
